date,CVX_unscaled,CVX_monthly,scale,CVX
2013-01-01,51,22.0,0.22,11.22
2013-01-02,62,22.0,0.22,13.64
2013-01-03,74,22.0,0.22,16.28
2013-01-04,77,22.0,0.22,16.94
2013-01-05,33,22.0,0.22,7.26
2013-01-06,0,22.0,0.22,0.0
2013-01-07,72,22.0,0.22,15.84
2013-01-08,78,22.0,0.22,17.16
2013-01-09,75,22.0,0.22,16.5
2013-01-10,92,22.0,0.22,20.24
2013-01-11,84,22.0,0.22,18.48
2013-01-12,52,22.0,0.22,11.44
2013-01-13,13,22.0,0.22,2.86
2013-01-14,52,22.0,0.22,11.44
2013-01-15,72,22.0,0.22,15.84
2013-01-16,84,22.0,0.22,18.48
2013-01-17,100,22.0,0.22,22.0
2013-01-18,67,22.0,0.22,14.74
2013-01-19,42,22.0,0.22,9.24
2013-01-20,19,22.0,0.22,4.18
2013-01-21,34,22.0,0.22,7.48
2013-01-22,66,22.0,0.22,14.52
2013-01-23,100,22.0,0.22,22.0
2013-01-24,78,22.0,0.22,17.16
2013-01-25,87,22.0,0.22,19.14
2013-01-26,65,22.0,0.22,14.3
2013-01-27,33,22.0,0.22,7.26
2013-01-28,49,22.0,0.22,10.78
2013-01-29,71,22.0,0.22,15.62
2013-01-30,90,22.0,0.22,19.8
2013-01-31,98,22.0,0.22,21.56
2013-02-01,86,23.0,0.23,19.78
2013-02-02,70,23.0,0.23,16.1
2013-02-03,45,23.0,0.23,10.35
2013-02-04,76,23.0,0.23,17.48
2013-02-05,94,23.0,0.23,21.62
2013-02-06,69,23.0,0.23,15.870000000000001
2013-02-07,76,23.0,0.23,17.48
2013-02-08,70,23.0,0.23,16.1
2013-02-09,45,23.0,0.23,10.35
2013-02-10,16,23.0,0.23,3.68
2013-02-11,73,23.0,0.23,16.79
2013-02-12,17,23.0,0.23,3.91
2013-02-13,63,23.0,0.23,14.49
2013-02-14,94,23.0,0.23,21.62
2013-02-15,68,23.0,0.23,15.64
2013-02-16,47,23.0,0.23,10.81
2013-02-17,31,23.0,0.23,7.13
2013-02-18,65,23.0,0.23,14.950000000000001
2013-02-19,86,23.0,0.23,19.78
2013-02-20,87,23.0,0.23,20.01
2013-02-21,48,23.0,0.23,11.040000000000001
2013-02-22,99,23.0,0.23,22.77
2013-02-23,37,23.0,0.23,8.51
2013-02-24,35,23.0,0.23,8.05
2013-02-25,55,23.0,0.23,12.65
2013-02-26,72,23.0,0.23,16.560000000000002
2013-02-27,73,23.0,0.23,16.79
2013-02-28,100,23.0,0.23,23.0
2013-03-01,80,23.0,0.23,18.400000000000002
2013-03-02,35,23.0,0.23,8.05
2013-03-03,25,23.0,0.23,5.75
2013-03-04,29,23.0,0.23,6.67
2013-03-05,84,23.0,0.23,19.32
2013-03-06,52,23.0,0.23,11.96
2013-03-07,75,23.0,0.23,17.25
2013-03-08,61,23.0,0.23,14.030000000000001
2013-03-09,69,23.0,0.23,15.870000000000001
2013-03-10,49,23.0,0.23,11.270000000000001
2013-03-11,57,23.0,0.23,13.110000000000001
2013-03-12,66,23.0,0.23,15.180000000000001
2013-03-13,48,23.0,0.23,11.040000000000001
2013-03-14,53,23.0,0.23,12.190000000000001
2013-03-15,100,23.0,0.23,23.0
2013-03-16,41,23.0,0.23,9.43
2013-03-17,41,23.0,0.23,9.43
2013-03-18,45,23.0,0.23,10.35
2013-03-19,73,23.0,0.23,16.79
2013-03-20,48,23.0,0.23,11.040000000000001
2013-03-21,66,23.0,0.23,15.180000000000001
2013-03-22,49,23.0,0.23,11.270000000000001
2013-03-23,20,23.0,0.23,4.6000000000000005
2013-03-24,39,23.0,0.23,8.97
2013-03-25,64,23.0,0.23,14.72
2013-03-26,68,23.0,0.23,15.64
2013-03-27,58,23.0,0.23,13.34
2013-03-28,55,23.0,0.23,12.65
2013-03-29,40,23.0,0.23,9.200000000000001
2013-03-30,31,23.0,0.23,7.13
2013-03-31,9,23.0,0.23,2.0700000000000003
2013-04-01,26,24.0,0.24,6.24
2013-04-02,49,24.0,0.24,11.76
2013-04-03,100,24.0,0.24,24.0
2013-04-04,35,24.0,0.24,8.4
2013-04-05,44,24.0,0.24,10.559999999999999
2013-04-06,32,24.0,0.24,7.68
2013-04-07,38,24.0,0.24,9.12
2013-04-08,38,24.0,0.24,9.12
2013-04-09,59,24.0,0.24,14.16
2013-04-10,72,24.0,0.24,17.28
2013-04-11,70,24.0,0.24,16.8
2013-04-12,64,24.0,0.24,15.36
2013-04-13,44,24.0,0.24,10.559999999999999
2013-04-14,8,24.0,0.24,1.92
2013-04-15,57,24.0,0.24,13.68
2013-04-16,54,24.0,0.24,12.959999999999999
2013-04-17,81,24.0,0.24,19.439999999999998
2013-04-18,64,24.0,0.24,15.36
2013-04-19,56,24.0,0.24,13.44
2013-04-20,43,24.0,0.24,10.32
2013-04-21,14,24.0,0.24,3.36
2013-04-22,39,24.0,0.24,9.36
2013-04-23,43,24.0,0.24,10.32
2013-04-24,60,24.0,0.24,14.399999999999999
2013-04-25,66,24.0,0.24,15.84
2013-04-26,62,24.0,0.24,14.879999999999999
2013-04-27,27,24.0,0.24,6.4799999999999995
2013-04-28,34,24.0,0.24,8.16
2013-04-29,62,24.0,0.24,14.879999999999999
2013-04-30,50,24.0,0.24,12.0
2013-05-01,64,27.0,0.27,17.28
2013-05-02,63,27.0,0.27,17.01
2013-05-03,57,27.0,0.27,15.39
2013-05-04,47,27.0,0.27,12.690000000000001
2013-05-05,39,27.0,0.27,10.530000000000001
2013-05-06,68,27.0,0.27,18.36
2013-05-07,100,27.0,0.27,27.0
2013-05-08,39,27.0,0.27,10.530000000000001
2013-05-09,64,27.0,0.27,17.28
2013-05-10,52,27.0,0.27,14.040000000000001
2013-05-11,40,27.0,0.27,10.8
2013-05-12,16,27.0,0.27,4.32
2013-05-13,39,27.0,0.27,10.530000000000001
2013-05-14,65,27.0,0.27,17.55
2013-05-15,72,27.0,0.27,19.44
2013-05-16,63,27.0,0.27,17.01
2013-05-17,81,27.0,0.27,21.87
2013-05-18,32,27.0,0.27,8.64
2013-05-19,21,27.0,0.27,5.67
2013-05-20,69,27.0,0.27,18.630000000000003
2013-05-21,63,27.0,0.27,17.01
2013-05-22,56,27.0,0.27,15.120000000000001
2013-05-23,51,27.0,0.27,13.770000000000001
2013-05-24,48,27.0,0.27,12.96
2013-05-25,29,27.0,0.27,7.83
2013-05-26,0,27.0,0.27,0.0
2013-05-27,23,27.0,0.27,6.210000000000001
2013-05-28,71,27.0,0.27,19.17
2013-05-29,70,27.0,0.27,18.900000000000002
2013-05-30,59,27.0,0.27,15.930000000000001
2013-05-31,29,27.0,0.27,7.83
2013-06-01,49,22.0,0.22,10.78
2013-06-02,16,22.0,0.22,3.52
2013-06-03,82,22.0,0.22,18.04
2013-06-04,50,22.0,0.22,11.0
2013-06-05,60,22.0,0.22,13.2
2013-06-06,71,22.0,0.22,15.62
2013-06-07,100,22.0,0.22,22.0
2013-06-08,56,22.0,0.22,12.32
2013-06-09,38,22.0,0.22,8.36
2013-06-10,61,22.0,0.22,13.42
2013-06-11,72,22.0,0.22,15.84
2013-06-12,47,22.0,0.22,10.34
2013-06-13,71,22.0,0.22,15.62
2013-06-14,71,22.0,0.22,15.62
2013-06-15,39,22.0,0.22,8.58
2013-06-16,0,22.0,0.22,0.0
2013-06-17,41,22.0,0.22,9.02
2013-06-18,74,22.0,0.22,16.28
2013-06-19,56,22.0,0.22,12.32
2013-06-20,79,22.0,0.22,17.38
2013-06-21,62,22.0,0.22,13.64
2013-06-22,0,22.0,0.22,0.0
2013-06-23,34,22.0,0.22,7.48
2013-06-24,71,22.0,0.22,15.62
2013-06-25,66,22.0,0.22,14.52
2013-06-26,73,22.0,0.22,16.06
2013-06-27,68,22.0,0.22,14.96
2013-06-28,66,22.0,0.22,14.52
2013-06-29,38,22.0,0.22,8.36
2013-06-30,18,22.0,0.22,3.96
2013-07-01,75,24.0,0.24,18.0
2013-07-02,57,24.0,0.24,13.68
2013-07-03,60,24.0,0.24,14.399999999999999
2013-07-04,23,24.0,0.24,5.52
2013-07-05,48,24.0,0.24,11.52
2013-07-06,38,24.0,0.24,9.12
2013-07-07,0,24.0,0.24,0.0
2013-07-08,71,24.0,0.24,17.04
2013-07-09,50,24.0,0.24,12.0
2013-07-10,57,24.0,0.24,13.68
2013-07-11,83,24.0,0.24,19.919999999999998
2013-07-12,57,24.0,0.24,13.68
2013-07-13,38,24.0,0.24,9.12
2013-07-14,40,24.0,0.24,9.6
2013-07-15,64,24.0,0.24,15.36
2013-07-16,81,24.0,0.24,19.439999999999998
2013-07-17,73,24.0,0.24,17.52
2013-07-18,55,24.0,0.24,13.2
2013-07-19,82,24.0,0.24,19.68
2013-07-20,73,24.0,0.24,17.52
2013-07-21,19,24.0,0.24,4.56
2013-07-22,76,24.0,0.24,18.24
2013-07-23,100,24.0,0.24,24.0
2013-07-24,48,24.0,0.24,11.52
2013-07-25,70,24.0,0.24,16.8
2013-07-26,67,24.0,0.24,16.08
2013-07-27,25,24.0,0.24,6.0
2013-07-28,23,24.0,0.24,5.52
2013-07-29,62,24.0,0.24,14.879999999999999
2013-07-30,64,24.0,0.24,15.36
2013-07-31,57,24.0,0.24,13.68
2013-08-01,82,22.0,0.22,18.04
2013-08-02,100,22.0,0.22,22.0
2013-08-03,49,22.0,0.22,10.78
2013-08-04,24,22.0,0.22,5.28
2013-08-05,44,22.0,0.22,9.68
2013-08-06,44,22.0,0.22,9.68
2013-08-07,66,22.0,0.22,14.52
2013-08-08,57,22.0,0.22,12.540000000000001
2013-08-09,47,22.0,0.22,10.34
2013-08-10,20,22.0,0.22,4.4
2013-08-11,24,22.0,0.22,5.28
2013-08-12,74,22.0,0.22,16.28
2013-08-13,77,22.0,0.22,16.94
2013-08-14,42,22.0,0.22,9.24
2013-08-15,40,22.0,0.22,8.8
2013-08-16,46,22.0,0.22,10.12
2013-08-17,9,22.0,0.22,1.98
2013-08-18,30,22.0,0.22,6.6
2013-08-19,35,22.0,0.22,7.7
2013-08-20,68,22.0,0.22,14.96
2013-08-21,52,22.0,0.22,11.44
2013-08-22,30,22.0,0.22,6.6
2013-08-23,47,22.0,0.22,10.34
2013-08-24,47,22.0,0.22,10.34
2013-08-25,39,22.0,0.22,8.58
2013-08-26,67,22.0,0.22,14.74
2013-08-27,41,22.0,0.22,9.02
2013-08-28,90,22.0,0.22,19.8
2013-08-29,83,22.0,0.22,18.26
2013-08-30,38,22.0,0.22,8.36
2013-08-31,15,22.0,0.22,3.3
2013-09-01,40,19.0,0.19,7.6
2013-09-02,12,19.0,0.19,2.2800000000000002
2013-09-03,49,19.0,0.19,9.31
2013-09-04,78,19.0,0.19,14.82
2013-09-05,79,19.0,0.19,15.01
2013-09-06,78,19.0,0.19,14.82
2013-09-07,58,19.0,0.19,11.02
2013-09-08,27,19.0,0.19,5.13
2013-09-09,36,19.0,0.19,6.84
2013-09-10,98,19.0,0.19,18.62
2013-09-11,69,19.0,0.19,13.11
2013-09-12,65,19.0,0.19,12.35
2013-09-13,100,19.0,0.19,19.0
2013-09-14,37,19.0,0.19,7.03
2013-09-15,24,19.0,0.19,4.5600000000000005
2013-09-16,44,19.0,0.19,8.36
2013-09-17,74,19.0,0.19,14.06
2013-09-18,91,19.0,0.19,17.29
2013-09-19,76,19.0,0.19,14.44
2013-09-20,33,19.0,0.19,6.2700000000000005
2013-09-21,62,19.0,0.19,11.78
2013-09-22,10,19.0,0.19,1.9
2013-09-23,72,19.0,0.19,13.68
2013-09-24,45,19.0,0.19,8.55
2013-09-25,32,19.0,0.19,6.08
2013-09-26,79,19.0,0.19,15.01
2013-09-27,62,19.0,0.19,11.78
2013-09-28,43,19.0,0.19,8.17
2013-09-29,0,19.0,0.19,0.0
2013-09-30,57,19.0,0.19,10.83
2013-10-01,38,21.0,0.21,7.9799999999999995
2013-10-02,77,21.0,0.21,16.169999999999998
2013-10-03,72,21.0,0.21,15.12
2013-10-04,56,21.0,0.21,11.76
2013-10-05,25,21.0,0.21,5.25
2013-10-06,24,21.0,0.21,5.04
2013-10-07,42,21.0,0.21,8.82
2013-10-08,57,21.0,0.21,11.969999999999999
2013-10-09,75,21.0,0.21,15.75
2013-10-10,100,21.0,0.21,21.0
2013-10-11,81,21.0,0.21,17.009999999999998
2013-10-12,19,21.0,0.21,3.9899999999999998
2013-10-13,33,21.0,0.21,6.93
2013-10-14,46,21.0,0.21,9.66
2013-10-15,51,21.0,0.21,10.709999999999999
2013-10-16,69,21.0,0.21,14.49
2013-10-17,62,21.0,0.21,13.02
2013-10-18,66,21.0,0.21,13.86
2013-10-19,52,21.0,0.21,10.92
2013-10-20,19,21.0,0.21,3.9899999999999998
2013-10-21,48,21.0,0.21,10.08
2013-10-22,62,21.0,0.21,13.02
2013-10-23,50,21.0,0.21,10.5
2013-10-24,48,21.0,0.21,10.08
2013-10-25,37,21.0,0.21,7.77
2013-10-26,37,21.0,0.21,7.77
2013-10-27,45,21.0,0.21,9.45
2013-10-28,43,21.0,0.21,9.03
2013-10-29,67,21.0,0.21,14.07
2013-10-30,37,21.0,0.21,7.77
2013-10-31,61,21.0,0.21,12.809999999999999
2013-11-01,81,20.0,0.2,16.2
2013-11-02,23,20.0,0.2,4.6000000000000005
2013-11-03,33,20.0,0.2,6.6000000000000005
2013-11-04,53,20.0,0.2,10.600000000000001
2013-11-05,52,20.0,0.2,10.4
2013-11-06,73,20.0,0.2,14.600000000000001
2013-11-07,100,20.0,0.2,20.0
2013-11-08,66,20.0,0.2,13.200000000000001
2013-11-09,24,20.0,0.2,4.800000000000001
2013-11-10,18,20.0,0.2,3.6
2013-11-11,21,20.0,0.2,4.2
2013-11-12,39,20.0,0.2,7.800000000000001
2013-11-13,78,20.0,0.2,15.600000000000001
2013-11-14,70,20.0,0.2,14.0
2013-11-15,63,20.0,0.2,12.600000000000001
2013-11-16,30,20.0,0.2,6.0
2013-11-17,24,20.0,0.2,4.800000000000001
2013-11-18,46,20.0,0.2,9.200000000000001
2013-11-19,52,20.0,0.2,10.4
2013-11-20,50,20.0,0.2,10.0
2013-11-21,47,20.0,0.2,9.4
2013-11-22,49,20.0,0.2,9.8
2013-11-23,44,20.0,0.2,8.8
2013-11-24,32,20.0,0.2,6.4
2013-11-25,47,20.0,0.2,9.4
2013-11-26,61,20.0,0.2,12.200000000000001
2013-11-27,57,20.0,0.2,11.4
2013-11-28,44,20.0,0.2,8.8
2013-11-29,30,20.0,0.2,6.0
2013-11-30,0,20.0,0.2,0.0
2013-12-01,21,19.0,0.19,3.99
2013-12-02,41,19.0,0.19,7.79
2013-12-03,39,19.0,0.19,7.41
2013-12-04,69,19.0,0.19,13.11
2013-12-05,75,19.0,0.19,14.25
2013-12-06,71,19.0,0.19,13.49
2013-12-07,20,19.0,0.19,3.8
2013-12-08,0,19.0,0.19,0.0
2013-12-09,48,19.0,0.19,9.120000000000001
2013-12-10,37,19.0,0.19,7.03
2013-12-11,42,19.0,0.19,7.98
2013-12-12,62,19.0,0.19,11.78
2013-12-13,100,19.0,0.19,19.0
2013-12-14,23,19.0,0.19,4.37
2013-12-15,10,19.0,0.19,1.9
2013-12-16,84,19.0,0.19,15.96
2013-12-17,47,19.0,0.19,8.93
2013-12-18,66,19.0,0.19,12.540000000000001
2013-12-19,49,19.0,0.19,9.31
2013-12-20,64,19.0,0.19,12.16
2013-12-21,51,19.0,0.19,9.69
2013-12-22,0,19.0,0.19,0.0
2013-12-23,31,19.0,0.19,5.89
2013-12-24,44,19.0,0.19,8.36
2013-12-25,54,19.0,0.19,10.26
2013-12-26,91,19.0,0.19,17.29
2013-12-27,78,19.0,0.19,14.82
2013-12-28,47,19.0,0.19,8.93
2013-12-29,24,19.0,0.19,4.5600000000000005
2013-12-30,58,19.0,0.19,11.02
2013-12-31,70,19.0,0.19,13.3
2014-01-01,17,23.0,0.23,3.91
2014-01-02,25,23.0,0.23,5.75
2014-01-03,28,23.0,0.23,6.44
2014-01-04,21,23.0,0.23,4.83
2014-01-05,17,23.0,0.23,3.91
2014-01-06,42,23.0,0.23,9.66
2014-01-07,32,23.0,0.23,7.36
2014-01-08,17,23.0,0.23,3.91
2014-01-09,52,23.0,0.23,11.96
2014-01-10,53,23.0,0.23,12.190000000000001
2014-01-11,27,23.0,0.23,6.21
2014-01-12,12,23.0,0.23,2.7600000000000002
2014-01-13,28,23.0,0.23,6.44
2014-01-14,46,23.0,0.23,10.58
2014-01-15,33,23.0,0.23,7.590000000000001
2014-01-16,34,23.0,0.23,7.82
2014-01-17,36,23.0,0.23,8.280000000000001
2014-01-18,25,23.0,0.23,5.75
2014-01-19,11,23.0,0.23,2.5300000000000002
2014-01-20,25,23.0,0.23,5.75
2014-01-21,31,23.0,0.23,7.13
2014-01-22,35,23.0,0.23,8.05
2014-01-23,44,23.0,0.23,10.120000000000001
2014-01-24,41,23.0,0.23,9.43
2014-01-25,36,23.0,0.23,8.280000000000001
2014-01-26,13,23.0,0.23,2.99
2014-01-27,41,23.0,0.23,9.43
2014-01-28,44,23.0,0.23,10.120000000000001
2014-01-29,31,23.0,0.23,7.13
2014-01-30,45,23.0,0.23,10.35
2014-01-31,100,23.0,0.23,23.0
2014-02-01,55,31.0,0.31,17.05
2014-02-02,35,31.0,0.31,10.85
2014-02-03,50,31.0,0.31,15.5
2014-02-04,86,31.0,0.31,26.66
2014-02-05,89,31.0,0.31,27.59
2014-02-06,82,31.0,0.31,25.419999999999998
2014-02-07,88,31.0,0.31,27.28
2014-02-08,27,31.0,0.31,8.37
2014-02-09,40,31.0,0.31,12.4
2014-02-10,62,31.0,0.31,19.22
2014-02-11,58,31.0,0.31,17.98
2014-02-12,62,31.0,0.31,19.22
2014-02-13,55,31.0,0.31,17.05
2014-02-14,76,31.0,0.31,23.56
2014-02-15,36,31.0,0.31,11.16
2014-02-16,17,31.0,0.31,5.27
2014-02-17,48,31.0,0.31,14.879999999999999
2014-02-18,84,31.0,0.31,26.04
2014-02-19,60,31.0,0.31,18.6
2014-02-20,71,31.0,0.31,22.01
2014-02-21,100,31.0,0.31,31.0
2014-02-22,47,31.0,0.31,14.57
2014-02-23,28,31.0,0.31,8.68
2014-02-24,82,31.0,0.31,25.419999999999998
2014-02-25,52,31.0,0.31,16.12
2014-02-26,71,31.0,0.31,22.01
2014-02-27,94,31.0,0.31,29.14
2014-02-28,81,31.0,0.31,25.11
2014-03-01,39,24.0,0.24,9.36
2014-03-02,19,24.0,0.24,4.56
2014-03-03,60,24.0,0.24,14.399999999999999
2014-03-04,78,24.0,0.24,18.72
2014-03-05,89,24.0,0.24,21.36
2014-03-06,86,24.0,0.24,20.64
2014-03-07,57,24.0,0.24,13.68
2014-03-08,46,24.0,0.24,11.04
2014-03-09,10,24.0,0.24,2.4
2014-03-10,84,24.0,0.24,20.16
2014-03-11,68,24.0,0.24,16.32
2014-03-12,55,24.0,0.24,13.2
2014-03-13,86,24.0,0.24,20.64
2014-03-14,55,24.0,0.24,13.2
2014-03-15,41,24.0,0.24,9.84
2014-03-16,36,24.0,0.24,8.64
2014-03-17,79,24.0,0.24,18.96
2014-03-18,69,24.0,0.24,16.56
2014-03-19,73,24.0,0.24,17.52
2014-03-20,75,24.0,0.24,18.0
2014-03-21,100,24.0,0.24,24.0
2014-03-22,0,24.0,0.24,0.0
2014-03-23,17,24.0,0.24,4.08
2014-03-24,53,24.0,0.24,12.719999999999999
2014-03-25,57,24.0,0.24,13.68
2014-03-26,46,24.0,0.24,11.04
2014-03-27,14,24.0,0.24,3.36
2014-03-28,70,24.0,0.24,16.8
2014-03-29,37,24.0,0.24,8.879999999999999
2014-03-30,17,24.0,0.24,4.08
2014-03-31,47,24.0,0.24,11.28
2014-04-01,67,28.0,0.28,18.76
2014-04-02,97,28.0,0.28,27.160000000000004
2014-04-03,75,28.0,0.28,21.000000000000004
2014-04-04,65,28.0,0.28,18.200000000000003
2014-04-05,35,28.0,0.28,9.8
2014-04-06,0,28.0,0.28,0.0
2014-04-07,39,28.0,0.28,10.920000000000002
2014-04-08,63,28.0,0.28,17.64
2014-04-09,61,28.0,0.28,17.080000000000002
2014-04-10,52,28.0,0.28,14.560000000000002
2014-04-11,87,28.0,0.28,24.360000000000003
2014-04-12,35,28.0,0.28,9.8
2014-04-13,26,28.0,0.28,7.280000000000001
2014-04-14,72,28.0,0.28,20.160000000000004
2014-04-15,58,28.0,0.28,16.240000000000002
2014-04-16,94,28.0,0.28,26.320000000000004
2014-04-17,88,28.0,0.28,24.64
2014-04-18,47,28.0,0.28,13.160000000000002
2014-04-19,21,28.0,0.28,5.880000000000001
2014-04-20,30,28.0,0.28,8.4
2014-04-21,66,28.0,0.28,18.48
2014-04-22,78,28.0,0.28,21.840000000000003
2014-04-23,62,28.0,0.28,17.360000000000003
2014-04-24,70,28.0,0.28,19.6
2014-04-25,81,28.0,0.28,22.680000000000003
2014-04-26,27,28.0,0.28,7.5600000000000005
2014-04-27,29,28.0,0.28,8.120000000000001
2014-04-28,78,28.0,0.28,21.840000000000003
2014-04-29,84,28.0,0.28,23.520000000000003
2014-04-30,100,28.0,0.28,28.000000000000004
2014-05-01,92,27.0,0.27,24.840000000000003
2014-05-02,100,27.0,0.27,27.0
2014-05-03,45,27.0,0.27,12.15
2014-05-04,17,27.0,0.27,4.59
2014-05-05,62,27.0,0.27,16.740000000000002
2014-05-06,73,27.0,0.27,19.71
2014-05-07,77,27.0,0.27,20.790000000000003
2014-05-08,91,27.0,0.27,24.57
2014-05-09,71,27.0,0.27,19.17
2014-05-10,35,27.0,0.27,9.450000000000001
2014-05-11,30,27.0,0.27,8.100000000000001
2014-05-12,64,27.0,0.27,17.28
2014-05-13,60,27.0,0.27,16.200000000000003
2014-05-14,83,27.0,0.27,22.41
2014-05-15,82,27.0,0.27,22.14
2014-05-16,63,27.0,0.27,17.01
2014-05-17,35,27.0,0.27,9.450000000000001
2014-05-18,20,27.0,0.27,5.4
2014-05-19,61,27.0,0.27,16.470000000000002
2014-05-20,48,27.0,0.27,12.96
2014-05-21,69,27.0,0.27,18.630000000000003
2014-05-22,47,27.0,0.27,12.690000000000001
2014-05-23,49,27.0,0.27,13.23
2014-05-24,9,27.0,0.27,2.43
2014-05-25,47,27.0,0.27,12.690000000000001
2014-05-26,36,27.0,0.27,9.72
2014-05-27,32,27.0,0.27,8.64
2014-05-28,73,27.0,0.27,19.71
2014-05-29,50,27.0,0.27,13.5
2014-05-30,64,27.0,0.27,17.28
2014-05-31,58,27.0,0.27,15.66
2014-06-01,32,24.0,0.24,7.68
2014-06-02,57,24.0,0.24,13.68
2014-06-03,89,24.0,0.24,21.36
2014-06-04,71,24.0,0.24,17.04
2014-06-05,70,24.0,0.24,16.8
2014-06-06,66,24.0,0.24,15.84
2014-06-07,0,24.0,0.24,0.0
2014-06-08,29,24.0,0.24,6.96
2014-06-09,55,24.0,0.24,13.2
2014-06-10,78,24.0,0.24,18.72
2014-06-11,66,24.0,0.24,15.84
2014-06-12,34,24.0,0.24,8.16
2014-06-13,65,24.0,0.24,15.6
2014-06-14,32,24.0,0.24,7.68
2014-06-15,30,24.0,0.24,7.199999999999999
2014-06-16,68,24.0,0.24,16.32
2014-06-17,60,24.0,0.24,14.399999999999999
2014-06-18,78,24.0,0.24,18.72
2014-06-19,89,24.0,0.24,21.36
2014-06-20,61,24.0,0.24,14.639999999999999
2014-06-21,25,24.0,0.24,6.0
2014-06-22,40,24.0,0.24,9.6
2014-06-23,81,24.0,0.24,19.439999999999998
2014-06-24,67,24.0,0.24,16.08
2014-06-25,100,24.0,0.24,24.0
2014-06-26,95,24.0,0.24,22.8
2014-06-27,88,24.0,0.24,21.119999999999997
2014-06-28,16,24.0,0.24,3.84
2014-06-29,26,24.0,0.24,6.24
2014-06-30,13,24.0,0.24,3.12
2014-07-01,92,24.0,0.24,22.08
2014-07-02,77,24.0,0.24,18.48
2014-07-03,75,24.0,0.24,18.0
2014-07-04,25,24.0,0.24,6.0
2014-07-05,63,24.0,0.24,15.12
2014-07-06,55,24.0,0.24,13.2
2014-07-07,54,24.0,0.24,12.959999999999999
2014-07-08,57,24.0,0.24,13.68
2014-07-09,52,24.0,0.24,12.48
2014-07-10,83,24.0,0.24,19.919999999999998
2014-07-11,75,24.0,0.24,18.0
2014-07-12,44,24.0,0.24,10.559999999999999
2014-07-13,0,24.0,0.24,0.0
2014-07-14,39,24.0,0.24,9.36
2014-07-15,47,24.0,0.24,11.28
2014-07-16,63,24.0,0.24,15.12
2014-07-17,100,24.0,0.24,24.0
2014-07-18,37,24.0,0.24,8.879999999999999
2014-07-19,22,24.0,0.24,5.279999999999999
2014-07-20,25,24.0,0.24,6.0
2014-07-21,53,24.0,0.24,12.719999999999999
2014-07-22,45,24.0,0.24,10.799999999999999
2014-07-23,48,24.0,0.24,11.52
