date,HD_unscaled,HD_monthly,scale,HD
2018-03-06,87,37.0,0.37,32.19
2018-03-07,85,37.0,0.37,31.45
2018-03-08,84,37.0,0.37,31.08
2018-03-09,85,37.0,0.37,31.45
2018-03-10,90,37.0,0.37,33.3
2018-03-11,100,37.0,0.37,37.0
2018-03-12,85,37.0,0.37,31.45
2018-03-13,85,37.0,0.37,31.45
2018-03-14,82,37.0,0.37,30.34
2018-03-15,82,37.0,0.37,30.34
2018-03-16,78,37.0,0.37,28.86
2018-03-17,86,37.0,0.37,31.82
2018-03-18,96,37.0,0.37,35.519999999999996
2018-03-19,82,37.0,0.37,30.34
2018-03-20,73,37.0,0.37,27.009999999999998
2018-03-21,89,37.0,0.37,32.93
2018-03-22,80,37.0,0.37,29.6
2018-03-23,83,37.0,0.37,30.71
2018-03-24,91,37.0,0.37,33.67
2018-03-25,92,37.0,0.37,34.04
2018-03-26,77,37.0,0.37,28.49
2018-03-27,78,37.0,0.37,28.86
2018-03-28,80,37.0,0.37,29.6
2018-03-29,77,37.0,0.37,28.49
2018-03-30,79,37.0,0.37,29.23
2018-03-31,93,37.0,0.37,34.41
2018-04-01,95,35.0,0.35,33.25
2018-04-02,93,35.0,0.35,32.55
2018-04-03,82,35.0,0.35,28.7
2018-04-04,82,35.0,0.35,28.7
2018-04-05,87,35.0,0.35,30.45
2018-04-06,83,35.0,0.35,29.049999999999997
2018-04-07,88,35.0,0.35,30.799999999999997
2018-04-08,100,35.0,0.35,35.0
2018-04-09,83,35.0,0.35,29.049999999999997
2018-04-10,83,35.0,0.35,29.049999999999997
2018-04-11,82,35.0,0.35,28.7
2018-04-12,79,35.0,0.35,27.65
2018-04-13,73,35.0,0.35,25.549999999999997
2018-04-14,93,35.0,0.35,32.55
2018-04-15,97,35.0,0.35,33.949999999999996
2018-04-16,85,35.0,0.35,29.749999999999996
2018-04-17,78,35.0,0.35,27.299999999999997
2018-04-18,82,35.0,0.35,28.7
2018-04-19,81,35.0,0.35,28.349999999999998
2018-04-20,80,35.0,0.35,28.0
2018-04-21,93,35.0,0.35,32.55
2018-04-22,95,35.0,0.35,33.25
2018-04-23,83,35.0,0.35,29.049999999999997
2018-04-24,80,35.0,0.35,28.0
2018-04-25,89,35.0,0.35,31.15
2018-04-26,83,35.0,0.35,29.049999999999997
2018-04-27,79,35.0,0.35,27.65
2018-04-28,97,35.0,0.35,33.949999999999996
2018-04-29,99,35.0,0.35,34.65
2018-04-30,86,35.0,0.35,30.099999999999998
2018-05-01,86,37.0,0.37,31.82
2018-05-02,79,37.0,0.37,29.23
2018-05-03,82,37.0,0.37,30.34
2018-05-04,79,37.0,0.37,29.23
2018-05-05,93,37.0,0.37,34.41
2018-05-06,92,37.0,0.37,34.04
2018-05-07,83,37.0,0.37,30.71
2018-05-08,82,37.0,0.37,30.34
2018-05-09,83,37.0,0.37,30.71
2018-05-10,80,37.0,0.37,29.6
2018-05-11,83,37.0,0.37,30.71
2018-05-12,97,37.0,0.37,35.89
2018-05-13,100,37.0,0.37,37.0
2018-05-14,91,37.0,0.37,33.67
2018-05-15,87,37.0,0.37,32.19
2018-05-16,76,37.0,0.37,28.12
2018-05-17,83,37.0,0.37,30.71
2018-05-18,76,37.0,0.37,28.12
2018-05-19,86,37.0,0.37,31.82
2018-05-20,92,37.0,0.37,34.04
2018-05-21,86,37.0,0.37,31.82
2018-05-22,81,37.0,0.37,29.97
2018-05-23,80,37.0,0.37,29.6
2018-05-24,86,37.0,0.37,31.82
2018-05-25,80,37.0,0.37,29.6
2018-05-26,91,37.0,0.37,33.67
2018-05-27,94,37.0,0.37,34.78
2018-05-28,83,37.0,0.37,30.71
2018-05-29,82,37.0,0.37,30.34
2018-05-30,85,37.0,0.37,31.45
2018-05-31,89,37.0,0.37,32.93
2018-06-01,87,38.0,0.38,33.06
2018-06-02,81,38.0,0.38,30.78
2018-06-03,100,38.0,0.38,38.0
2018-06-04,86,38.0,0.38,32.68
2018-06-05,83,38.0,0.38,31.54
2018-06-06,82,38.0,0.38,31.16
2018-06-07,80,38.0,0.38,30.4
2018-06-08,82,38.0,0.38,31.16
2018-06-09,83,38.0,0.38,31.54
2018-06-10,92,38.0,0.38,34.96
2018-06-11,84,38.0,0.38,31.92
2018-06-12,88,38.0,0.38,33.44
2018-06-13,86,38.0,0.38,32.68
2018-06-14,86,38.0,0.38,32.68
2018-06-15,84,38.0,0.38,31.92
2018-06-16,99,38.0,0.38,37.62
2018-06-17,93,38.0,0.38,35.34
2018-06-18,81,38.0,0.38,30.78
2018-06-19,80,38.0,0.38,30.4
2018-06-20,85,38.0,0.38,32.3
2018-06-21,81,38.0,0.38,30.78
2018-06-22,78,38.0,0.38,29.64
2018-06-23,93,38.0,0.38,35.34
2018-06-24,89,38.0,0.38,33.82
2018-06-25,89,38.0,0.38,33.82
2018-06-26,83,38.0,0.38,31.54
2018-06-27,83,38.0,0.38,31.54
2018-06-28,83,38.0,0.38,31.54
2018-06-29,87,38.0,0.38,33.06
2018-06-30,84,38.0,0.38,31.92
2018-07-01,88,37.0,0.37,32.56
2018-07-02,78,37.0,0.37,28.86
2018-07-03,77,37.0,0.37,28.49
2018-07-04,78,37.0,0.37,28.86
2018-07-05,87,37.0,0.37,32.19
2018-07-06,81,37.0,0.37,29.97
2018-07-07,89,37.0,0.37,32.93
2018-07-08,87,37.0,0.37,32.19
2018-07-09,82,37.0,0.37,30.34
2018-07-10,83,37.0,0.37,30.71
2018-07-11,81,37.0,0.37,29.97
2018-07-12,83,37.0,0.37,30.71
2018-07-13,83,37.0,0.37,30.71
2018-07-14,84,37.0,0.37,31.08
2018-07-15,92,37.0,0.37,34.04
2018-07-16,97,37.0,0.37,35.89
2018-07-17,98,37.0,0.37,36.26
2018-07-18,88,37.0,0.37,32.56
2018-07-19,88,37.0,0.37,32.56
2018-07-20,82,37.0,0.37,30.34
2018-07-21,100,37.0,0.37,37.0
2018-07-22,94,37.0,0.37,34.78
2018-07-23,82,37.0,0.37,30.34
2018-07-24,92,37.0,0.37,34.04
2018-07-25,79,37.0,0.37,29.23
2018-07-26,81,37.0,0.37,29.97
2018-07-27,83,37.0,0.37,30.71
2018-07-28,83,37.0,0.37,30.71
2018-07-29,93,37.0,0.37,34.41
2018-07-30,87,37.0,0.37,32.19
2018-07-31,77,37.0,0.37,28.49
2018-08-01,86,32.0,0.32,27.52
2018-08-02,83,32.0,0.32,26.560000000000002
2018-08-03,79,32.0,0.32,25.28
2018-08-04,88,32.0,0.32,28.16
2018-08-05,93,32.0,0.32,29.76
2018-08-06,83,32.0,0.32,26.560000000000002
2018-08-07,78,32.0,0.32,24.96
2018-08-08,84,32.0,0.32,26.88
2018-08-09,84,32.0,0.32,26.88
2018-08-10,82,32.0,0.32,26.240000000000002
2018-08-11,83,32.0,0.32,26.560000000000002
2018-08-12,88,32.0,0.32,28.16
2018-08-13,80,32.0,0.32,25.6
2018-08-14,92,32.0,0.32,29.44
2018-08-15,84,32.0,0.32,26.88
2018-08-16,81,32.0,0.32,25.92
2018-08-17,80,32.0,0.32,25.6
2018-08-18,86,32.0,0.32,27.52
2018-08-19,100,32.0,0.32,32.0
2018-08-20,81,32.0,0.32,25.92
2018-08-21,76,32.0,0.32,24.32
2018-08-22,82,32.0,0.32,26.240000000000002
2018-08-23,75,32.0,0.32,24.0
2018-08-24,83,32.0,0.32,26.560000000000002
2018-08-25,89,32.0,0.32,28.48
2018-08-26,81,32.0,0.32,25.92
2018-08-27,78,32.0,0.32,24.96
2018-08-28,79,32.0,0.32,25.28
2018-08-29,80,32.0,0.32,25.6
2018-08-30,78,32.0,0.32,24.96
2018-08-31,77,32.0,0.32,24.64
2018-09-01,90,34.0,0.34,30.6
2018-09-02,92,34.0,0.34,31.28
2018-09-03,93,34.0,0.34,31.62
2018-09-04,81,34.0,0.34,27.540000000000003
2018-09-05,81,34.0,0.34,27.540000000000003
2018-09-06,77,34.0,0.34,26.180000000000003
2018-09-07,83,34.0,0.34,28.220000000000002
2018-09-08,92,34.0,0.34,31.28
2018-09-09,100,34.0,0.34,34.0
2018-09-10,83,34.0,0.34,28.220000000000002
2018-09-11,88,34.0,0.34,29.92
2018-09-12,83,34.0,0.34,28.220000000000002
2018-09-13,80,34.0,0.34,27.200000000000003
2018-09-14,86,34.0,0.34,29.240000000000002
2018-09-15,99,34.0,0.34,33.660000000000004
2018-09-16,94,34.0,0.34,31.96
2018-09-17,84,34.0,0.34,28.560000000000002
2018-09-18,81,34.0,0.34,27.540000000000003
2018-09-19,89,34.0,0.34,30.26
2018-09-20,84,34.0,0.34,28.560000000000002
2018-09-21,86,34.0,0.34,29.240000000000002
2018-09-22,89,34.0,0.34,30.26
2018-09-23,99,34.0,0.34,33.660000000000004
2018-09-24,85,34.0,0.34,28.900000000000002
2018-09-25,81,34.0,0.34,27.540000000000003
2018-09-26,84,34.0,0.34,28.560000000000002
2018-09-27,84,34.0,0.34,28.560000000000002
2018-09-28,78,34.0,0.34,26.520000000000003
2018-09-29,85,34.0,0.34,28.900000000000002
2018-09-30,79,34.0,0.34,26.860000000000003
2018-10-01,82,33.0,0.33,27.060000000000002
2018-10-02,83,33.0,0.33,27.39
2018-10-03,81,33.0,0.33,26.73
2018-10-04,90,33.0,0.33,29.700000000000003
2018-10-05,81,33.0,0.33,26.73
2018-10-06,100,33.0,0.33,33.0
2018-10-07,88,33.0,0.33,29.040000000000003
2018-10-08,85,33.0,0.33,28.05
2018-10-09,90,33.0,0.33,29.700000000000003
2018-10-10,73,33.0,0.33,24.09
2018-10-11,83,33.0,0.33,27.39
2018-10-12,93,33.0,0.33,30.69
2018-10-13,81,33.0,0.33,26.73
2018-10-14,85,33.0,0.33,28.05
2018-10-15,88,33.0,0.33,29.040000000000003
2018-10-16,79,33.0,0.33,26.07
2018-10-17,83,33.0,0.33,27.39
2018-10-18,79,33.0,0.33,26.07
2018-10-19,76,33.0,0.33,25.080000000000002
2018-10-20,79,33.0,0.33,26.07
2018-10-21,86,33.0,0.33,28.380000000000003
2018-10-22,76,33.0,0.33,25.080000000000002
2018-10-23,79,33.0,0.33,26.07
2018-10-24,77,33.0,0.33,25.41
2018-10-25,82,33.0,0.33,27.060000000000002
2018-10-26,74,33.0,0.33,24.42
2018-10-27,93,33.0,0.33,30.69
2018-10-28,91,33.0,0.33,30.03
2018-10-29,78,33.0,0.33,25.740000000000002
2018-10-30,80,33.0,0.33,26.400000000000002
2018-10-31,78,33.0,0.33,25.740000000000002
2018-11-01,73,36.0,0.36,26.279999999999998
2018-11-02,75,36.0,0.36,27.0
2018-11-03,78,36.0,0.36,28.08
2018-11-04,79,36.0,0.36,28.439999999999998
2018-11-05,72,36.0,0.36,25.919999999999998
2018-11-06,67,36.0,0.36,24.119999999999997
2018-11-07,67,36.0,0.36,24.119999999999997
2018-11-08,71,36.0,0.36,25.56
2018-11-09,76,36.0,0.36,27.36
2018-11-10,81,36.0,0.36,29.16
2018-11-11,86,36.0,0.36,30.959999999999997
2018-11-12,70,36.0,0.36,25.2
2018-11-13,69,36.0,0.36,24.84
2018-11-14,78,36.0,0.36,28.08
2018-11-15,80,36.0,0.36,28.799999999999997
2018-11-16,74,36.0,0.36,26.64
2018-11-17,86,36.0,0.36,30.959999999999997
2018-11-18,79,36.0,0.36,28.439999999999998
2018-11-19,75,36.0,0.36,27.0
2018-11-20,75,36.0,0.36,27.0
2018-11-21,81,36.0,0.36,29.16
2018-11-22,96,36.0,0.36,34.56
2018-11-23,100,36.0,0.36,36.0
2018-11-24,96,36.0,0.36,34.56
2018-11-25,95,36.0,0.36,34.199999999999996
2018-11-26,92,36.0,0.36,33.12
2018-11-27,81,36.0,0.36,29.16
2018-11-28,76,36.0,0.36,27.36
2018-11-29,81,36.0,0.36,29.16
2018-11-30,84,36.0,0.36,30.24
2018-12-01,85,36.0,0.36,30.599999999999998
2018-12-02,85,36.0,0.36,30.599999999999998
2018-12-03,70,36.0,0.36,25.2
2018-12-04,76,36.0,0.36,27.36
2018-12-05,78,36.0,0.36,28.08
2018-12-06,72,36.0,0.36,25.919999999999998
2018-12-07,77,36.0,0.36,27.72
2018-12-08,79,36.0,0.36,28.439999999999998
2018-12-09,87,36.0,0.36,31.32
2018-12-10,71,36.0,0.36,25.56
2018-12-11,73,36.0,0.36,26.279999999999998
2018-12-12,76,36.0,0.36,27.36
2018-12-13,69,36.0,0.36,24.84
2018-12-14,71,36.0,0.36,25.56
2018-12-15,100,36.0,0.36,36.0
2018-12-16,84,36.0,0.36,30.24
2018-12-17,66,36.0,0.36,23.759999999999998
2018-12-18,74,36.0,0.36,26.64
2018-12-19,72,36.0,0.36,25.919999999999998
2018-12-20,68,36.0,0.36,24.48
2018-12-21,75,36.0,0.36,27.0
2018-12-22,82,36.0,0.36,29.52
2018-12-23,75,36.0,0.36,27.0
2018-12-24,78,36.0,0.36,28.08
2018-12-25,91,36.0,0.36,32.76
2018-12-26,85,36.0,0.36,30.599999999999998
2018-12-27,87,36.0,0.36,31.32
2018-12-28,77,36.0,0.36,27.72
2018-12-29,77,36.0,0.36,27.72
2018-12-30,80,36.0,0.36,28.799999999999997
2018-12-31,89,36.0,0.36,32.04
2019-01-01,100,33.0,0.33,33.0
2019-01-02,79,33.0,0.33,26.07
2019-01-03,75,33.0,0.33,24.75
2019-01-04,76,33.0,0.33,25.080000000000002
2019-01-05,76,33.0,0.33,25.080000000000002
2019-01-06,87,33.0,0.33,28.71
2019-01-07,69,33.0,0.33,22.77
2019-01-08,70,33.0,0.33,23.1
2019-01-09,69,33.0,0.33,22.77
2019-01-10,75,33.0,0.33,24.75
2019-01-11,70,33.0,0.33,23.1
2019-01-12,83,33.0,0.33,27.39
2019-01-13,88,33.0,0.33,29.040000000000003
2019-01-14,67,33.0,0.33,22.11
2019-01-15,69,33.0,0.33,22.77
2019-01-16,71,33.0,0.33,23.43
2019-01-17,68,33.0,0.33,22.44
2019-01-18,69,33.0,0.33,22.77
2019-01-19,76,33.0,0.33,25.080000000000002
2019-01-20,82,33.0,0.33,27.060000000000002
2019-01-21,78,33.0,0.33,25.740000000000002
2019-01-22,69,33.0,0.33,22.77
2019-01-23,69,33.0,0.33,22.77
2019-01-24,68,33.0,0.33,22.44
2019-01-25,68,33.0,0.33,22.44
2019-01-26,76,33.0,0.33,25.080000000000002
2019-01-27,76,33.0,0.33,25.080000000000002
2019-01-28,70,33.0,0.33,23.1
2019-01-29,68,33.0,0.33,22.44
2019-01-30,68,33.0,0.33,22.44
2019-01-31,68,33.0,0.33,22.44
2019-02-01,80,32.0,0.32,25.6
2019-02-02,99,32.0,0.32,31.68
2019-02-03,100,32.0,0.32,32.0
2019-02-04,72,32.0,0.32,23.04
2019-02-05,76,32.0,0.32,24.32
2019-02-06,74,32.0,0.32,23.68
2019-02-07,73,32.0,0.32,23.36
2019-02-08,77,32.0,0.32,24.64
2019-02-09,98,32.0,0.32,31.36
2019-02-10,85,32.0,0.32,27.2
2019-02-11,77,32.0,0.32,24.64
2019-02-12,76,32.0,0.32,24.32
2019-02-13,71,32.0,0.32,22.72
2019-02-14,71,32.0,0.32,22.72
2019-02-15,78,32.0,0.32,24.96
2019-02-16,78,32.0,0.32,24.96
2019-02-17,94,32.0,0.32,30.080000000000002
2019-02-18,83,32.0,0.32,26.560000000000002
2019-02-19,67,32.0,0.32,21.44
2019-02-20,77,32.0,0.32,24.64
2019-02-21,73,32.0,0.32,23.36
2019-02-22,74,32.0,0.32,23.68
2019-02-23,86,32.0,0.32,27.52
2019-02-24,78,32.0,0.32,24.96
2019-02-25,76,32.0,0.32,24.32
2019-02-26,82,32.0,0.32,26.240000000000002
2019-02-27,72,32.0,0.32,23.04
2019-02-28,77,32.0,0.32,24.64
2019-03-01,75,33.0,0.33,24.75
2019-03-02,95,33.0,0.33,31.35
2019-03-03,100,33.0,0.33,33.0
2019-03-04,89,33.0,0.33,29.37
2019-03-05,75,33.0,0.33,24.75
2019-03-06,85,33.0,0.33,28.05
2019-03-07,96,33.0,0.33,31.68
2019-03-08,81,33.0,0.33,26.73
2019-03-09,96,33.0,0.33,31.68
2019-03-10,88,33.0,0.33,29.040000000000003
2019-03-11,88,33.0,0.33,29.040000000000003
2019-03-12,78,33.0,0.33,25.740000000000002
2019-03-13,88,33.0,0.33,29.040000000000003
2019-03-14,82,33.0,0.33,27.060000000000002
2019-03-15,84,33.0,0.33,27.720000000000002
2019-03-16,93,33.0,0.33,30.69
2019-03-17,84,33.0,0.33,27.720000000000002
2019-03-18,76,33.0,0.33,25.080000000000002
2019-03-19,72,33.0,0.33,23.76
2019-03-20,90,33.0,0.33,29.700000000000003
2019-03-21,80,33.0,0.33,26.400000000000002
2019-03-22,80,33.0,0.33,26.400000000000002
2019-03-23,95,33.0,0.33,31.35
2019-03-24,91,33.0,0.33,30.03
2019-03-25,89,33.0,0.33,29.37
2019-03-26,92,33.0,0.33,30.360000000000003
2019-03-27,85,33.0,0.33,28.05
2019-03-28,84,33.0,0.33,27.720000000000002
2019-03-29,85,33.0,0.33,28.05
2019-03-30,94,33.0,0.33,31.020000000000003
2019-03-31,97,33.0,0.33,32.01
2019-04-01,83,30.0,0.3,24.9
2019-04-02,99,30.0,0.3,29.7
2019-04-03,92,30.0,0.3,27.599999999999998
2019-04-04,94,30.0,0.3,28.2
2019-04-05,89,30.0,0.3,26.7
2019-04-06,97,30.0,0.3,29.099999999999998
2019-04-07,96,30.0,0.3,28.799999999999997
2019-04-08,90,30.0,0.3,27.0
2019-04-09,91,30.0,0.3,27.3
2019-04-10,89,30.0,0.3,26.7
2019-04-11,90,30.0,0.3,27.0
2019-04-12,81,30.0,0.3,24.3
2019-04-13,89,30.0,0.3,26.7
2019-04-14,98,30.0,0.3,29.4
2019-04-15,89,30.0,0.3,26.7
2019-04-16,80,30.0,0.3,24.0
2019-04-17,100,30.0,0.3,30.0
2019-04-18,90,30.0,0.3,27.0
2019-04-19,82,30.0,0.3,24.599999999999998
2019-04-20,93,30.0,0.3,27.9
2019-04-21,95,30.0,0.3,28.5
2019-04-22,91,30.0,0.3,27.3
2019-04-23,84,30.0,0.3,25.2
2019-04-24,93,30.0,0.3,27.9
2019-04-25,88,30.0,0.3,26.4
2019-04-26,84,30.0,0.3,25.2
2019-04-27,94,30.0,0.3,28.2
2019-04-28,89,30.0,0.3,26.7
2019-04-29,100,30.0,0.3,30.0
2019-04-30,95,30.0,0.3,28.5
2019-05-01,98,31.0,0.31,30.38
2019-05-02,92,31.0,0.31,28.52
2019-05-03,89,31.0,0.31,27.59
2019-05-04,100,31.0,0.31,31.0
2019-05-05,91,31.0,0.31,28.21
2019-05-06,84,31.0,0.31,26.04
2019-05-07,83,31.0,0.31,25.73
2019-05-08,78,31.0,0.31,24.18
2019-05-09,88,31.0,0.31,27.28
2019-05-10,80,31.0,0.31,24.8
2019-05-11,92,31.0,0.31,28.52
2019-05-12,93,31.0,0.31,28.83
2019-05-13,96,31.0,0.31,29.759999999999998
2019-05-14,92,31.0,0.31,28.52
2019-05-15,83,31.0,0.31,25.73
2019-05-16,84,31.0,0.31,26.04
2019-05-17,86,31.0,0.31,26.66
2019-05-18,80,31.0,0.31,24.8
2019-05-19,87,31.0,0.31,26.97
2019-05-20,84,31.0,0.31,26.04
2019-05-21,89,31.0,0.31,27.59
2019-05-22,100,31.0,0.31,31.0
2019-05-23,85,31.0,0.31,26.35
2019-05-24,84,31.0,0.31,26.04
2019-05-25,80,31.0,0.31,24.8
2019-05-26,90,31.0,0.31,27.9
2019-05-27,88,31.0,0.31,27.28
2019-05-28,93,31.0,0.31,28.83
2019-05-29,97,31.0,0.31,30.07
2019-05-30,89,31.0,0.31,27.59
2019-05-31,93,31.0,0.31,28.83
2019-06-01,78,33.0,0.33,25.740000000000002
2019-06-02,73,33.0,0.33,24.09
2019-06-03,81,33.0,0.33,26.73
2019-06-04,88,33.0,0.33,29.040000000000003
2019-06-05,89,33.0,0.33,29.37
2019-06-06,88,33.0,0.33,29.040000000000003
2019-06-07,88,33.0,0.33,29.040000000000003
2019-06-08,84,33.0,0.33,27.720000000000002
2019-06-09,93,33.0,0.33,30.69
2019-06-10,82,33.0,0.33,27.060000000000002
2019-06-11,100,33.0,0.33,33.0
2019-06-12,80,33.0,0.33,26.400000000000002
2019-06-13,76,33.0,0.33,25.080000000000002
2019-06-14,87,33.0,0.33,28.71
2019-06-15,82,33.0,0.33,27.060000000000002
2019-06-16,83,33.0,0.33,27.39
2019-06-17,96,33.0,0.33,31.68
2019-06-18,83,33.0,0.33,27.39
2019-06-19,84,33.0,0.33,27.720000000000002
2019-06-20,84,33.0,0.33,27.720000000000002
2019-06-21,81,33.0,0.33,26.73
2019-06-22,86,33.0,0.33,28.380000000000003
2019-06-23,87,33.0,0.33,28.71
2019-06-24,88,33.0,0.33,29.040000000000003
2019-06-25,81,33.0,0.33,26.73
2019-06-26,80,33.0,0.33,26.400000000000002
2019-06-27,91,33.0,0.33,30.03
2019-06-28,78,33.0,0.33,25.740000000000002
2019-06-29,87,33.0,0.33,28.71
2019-06-30,79,33.0,0.33,26.07
2019-07-01,75,31.0,0.31,23.25
2019-07-02,84,31.0,0.31,26.04
2019-07-03,83,31.0,0.31,25.73
2019-07-04,77,31.0,0.31,23.87
2019-07-05,76,31.0,0.31,23.56
2019-07-06,80,31.0,0.31,24.8
2019-07-07,84,31.0,0.31,26.04
2019-07-08,84,31.0,0.31,26.04
2019-07-09,82,31.0,0.31,25.419999999999998
2019-07-10,80,31.0,0.31,24.8
2019-07-11,78,31.0,0.31,24.18
2019-07-12,76,31.0,0.31,23.56
2019-07-13,77,31.0,0.31,23.87
2019-07-14,83,31.0,0.31,25.73
2019-07-15,93,31.0,0.31,28.83
2019-07-16,100,31.0,0.31,31.0
2019-07-17,87,31.0,0.31,26.97
2019-07-18,87,31.0,0.31,26.97
2019-07-19,70,31.0,0.31,21.7
2019-07-20,80,31.0,0.31,24.8
2019-07-21,80,31.0,0.31,24.8
2019-07-22,79,31.0,0.31,24.49
2019-07-23,88,31.0,0.31,27.28
2019-07-24,76,31.0,0.31,23.56
2019-07-25,75,31.0,0.31,23.25
2019-07-26,81,31.0,0.31,25.11
2019-07-27,78,31.0,0.31,24.18
2019-07-28,82,31.0,0.31,25.419999999999998
2019-07-29,82,31.0,0.31,25.419999999999998
2019-07-30,77,31.0,0.31,23.87
2019-07-31,74,31.0,0.31,22.94
2019-08-01,79,32.0,0.32,25.28
2019-08-02,77,32.0,0.32,24.64
2019-08-03,79,32.0,0.32,25.28
2019-08-04,78,32.0,0.32,24.96
2019-08-05,75,32.0,0.32,24.0
2019-08-06,81,32.0,0.32,25.92
2019-08-07,84,32.0,0.32,26.88
2019-08-08,84,32.0,0.32,26.88
2019-08-09,83,32.0,0.32,26.560000000000002
2019-08-10,82,32.0,0.32,26.240000000000002
2019-08-11,73,32.0,0.32,23.36
2019-08-12,93,32.0,0.32,29.76
2019-08-13,88,32.0,0.32,28.16
2019-08-14,90,32.0,0.32,28.8
2019-08-15,83,32.0,0.32,26.560000000000002
2019-08-16,90,32.0,0.32,28.8
2019-08-17,90,32.0,0.32,28.8
2019-08-18,92,32.0,0.32,29.44
2019-08-19,89,32.0,0.32,28.48
2019-08-20,95,32.0,0.32,30.400000000000002
2019-08-21,100,32.0,0.32,32.0
2019-08-22,93,32.0,0.32,29.76
2019-08-23,86,32.0,0.32,27.52
2019-08-24,87,32.0,0.32,27.84
2019-08-25,90,32.0,0.32,28.8
2019-08-26,91,32.0,0.32,29.12
2019-08-27,81,32.0,0.32,25.92
2019-08-28,90,32.0,0.32,28.8
2019-08-29,84,32.0,0.32,26.88
2019-08-30,89,32.0,0.32,28.48
2019-08-31,80,32.0,0.32,25.6
2019-09-01,84,29.0,0.29,24.36
2019-09-02,89,29.0,0.29,25.81
2019-09-03,88,29.0,0.29,25.52
2019-09-04,83,29.0,0.29,24.069999999999997
2019-09-05,99,29.0,0.29,28.709999999999997
2019-09-06,89,29.0,0.29,25.81
2019-09-07,86,29.0,0.29,24.939999999999998
2019-09-08,100,29.0,0.29,28.999999999999996
2019-09-09,85,29.0,0.29,24.65
2019-09-10,82,29.0,0.29,23.779999999999998
2019-09-11,88,29.0,0.29,25.52
2019-09-12,93,29.0,0.29,26.97
2019-09-13,83,29.0,0.29,24.069999999999997
2019-09-14,90,29.0,0.29,26.099999999999998
2019-09-15,89,29.0,0.29,25.81
2019-09-16,87,29.0,0.29,25.229999999999997
2019-09-17,81,29.0,0.29,23.49
2019-09-18,96,29.0,0.29,27.839999999999996
2019-09-19,87,29.0,0.29,25.229999999999997
2019-09-20,94,29.0,0.29,27.259999999999998
2019-09-21,95,29.0,0.29,27.549999999999997
2019-09-22,87,29.0,0.29,25.229999999999997
2019-09-23,90,29.0,0.29,26.099999999999998
2019-09-24,88,29.0,0.29,25.52
2019-09-25,88,29.0,0.29,25.52
2019-09-26,88,29.0,0.29,25.52
2019-09-27,86,29.0,0.29,24.939999999999998
2019-09-28,93,29.0,0.29,26.97
2019-09-29,95,29.0,0.29,27.549999999999997
2019-09-30,85,29.0,0.29,24.65
2019-10-01,85,30.0,0.3,25.5
2019-10-02,85,30.0,0.3,25.5
2019-10-03,78,30.0,0.3,23.4
2019-10-04,82,30.0,0.3,24.599999999999998
2019-10-05,83,30.0,0.3,24.9
2019-10-06,92,30.0,0.3,27.599999999999998
2019-10-07,82,30.0,0.3,24.599999999999998
2019-10-08,88,30.0,0.3,26.4
2019-10-09,86,30.0,0.3,25.8
2019-10-10,85,30.0,0.3,25.5
2019-10-11,91,30.0,0.3,27.3
2019-10-12,85,30.0,0.3,25.5
2019-10-13,93,30.0,0.3,27.9
2019-10-14,79,30.0,0.3,23.7
2019-10-15,77,30.0,0.3,23.099999999999998
2019-10-16,82,30.0,0.3,24.599999999999998
2019-10-17,87,30.0,0.3,26.099999999999998
2019-10-18,79,30.0,0.3,23.7
2019-10-19,80,30.0,0.3,24.0
2019-10-20,100,30.0,0.3,30.0
2019-10-21,81,30.0,0.3,24.3
2019-10-22,86,30.0,0.3,25.8
2019-10-23,86,30.0,0.3,25.8
2019-10-24,84,30.0,0.3,25.2
2019-10-25,82,30.0,0.3,24.599999999999998
2019-10-26,90,30.0,0.3,27.0
2019-10-27,77,30.0,0.3,23.099999999999998
2019-10-28,76,30.0,0.3,22.8
2019-10-29,82,30.0,0.3,24.599999999999998
2019-10-30,84,30.0,0.3,25.2
2019-10-31,77,30.0,0.3,23.099999999999998
2019-11-01,75,33.0,0.33,24.75
2019-11-02,78,33.0,0.33,25.740000000000002
2019-11-03,78,33.0,0.33,25.740000000000002
2019-11-04,75,33.0,0.33,24.75
2019-11-05,73,33.0,0.33,24.09
2019-11-06,75,33.0,0.33,24.75
2019-11-07,81,33.0,0.33,26.73
2019-11-08,77,33.0,0.33,25.41
2019-11-09,86,33.0,0.33,28.380000000000003
2019-11-10,78,33.0,0.33,25.740000000000002
2019-11-11,74,33.0,0.33,24.42
2019-11-12,77,33.0,0.33,25.41
2019-11-13,79,33.0,0.33,26.07
2019-11-14,75,33.0,0.33,24.75
2019-11-15,80,33.0,0.33,26.400000000000002
2019-11-16,80,33.0,0.33,26.400000000000002
2019-11-17,88,33.0,0.33,29.040000000000003
2019-11-18,79,33.0,0.33,26.07
2019-11-19,80,33.0,0.33,26.400000000000002
2019-11-20,82,33.0,0.33,27.060000000000002
2019-11-21,76,33.0,0.33,25.080000000000002
2019-11-22,89,33.0,0.33,29.37
2019-11-23,83,33.0,0.33,27.39
2019-11-24,85,33.0,0.33,28.05
2019-11-25,82,33.0,0.33,27.060000000000002
2019-11-26,86,33.0,0.33,28.380000000000003
2019-11-27,84,33.0,0.33,27.720000000000002
2019-11-28,99,33.0,0.33,32.67
2019-11-29,100,33.0,0.33,33.0
