date,GS
2015-11-15,52.559999999999995
2015-11-16,56.879999999999995
2015-11-17,63.36
2015-11-18,54.72
2015-11-19,61.199999999999996
2015-11-20,62.64
2015-11-21,59.76
2015-11-22,54.0
2015-11-23,62.64
2015-11-24,63.36
2015-11-25,72.0
2015-11-26,56.879999999999995
2015-11-27,55.44
2015-11-28,65.52
2015-11-29,62.64
2015-11-30,59.76
2015-12-01,67.94
2015-12-02,64.78
2015-12-03,71.10000000000001
2015-12-04,61.620000000000005
2015-12-05,61.620000000000005
2015-12-06,71.10000000000001
2015-12-07,69.52000000000001
2015-12-08,68.73
2015-12-09,72.68
2015-12-10,67.15
2015-12-11,61.620000000000005
2015-12-12,78.21000000000001
2015-12-13,79.0
2015-12-14,67.94
2015-12-15,68.73
2015-12-16,65.57000000000001
2015-12-17,69.52000000000001
2015-12-18,70.31
2015-12-19,70.31
2015-12-20,61.620000000000005
2015-12-21,75.05
2015-12-22,71.10000000000001
2015-12-23,67.94
2015-12-24,67.15
2015-12-25,71.10000000000001
2015-12-26,65.57000000000001
2015-12-27,60.830000000000005
2015-12-28,71.10000000000001
2015-12-29,75.05
2015-12-30,70.31
2015-12-31,72.68
2016-01-01,56.879999999999995
2016-01-02,56.879999999999995
2016-01-03,60.48
2016-01-04,65.52
2016-01-05,66.24
2016-01-06,70.56
2016-01-07,62.64
2016-01-08,61.199999999999996
2016-01-09,65.52
2016-01-10,59.04
2016-01-11,56.879999999999995
2016-01-12,69.84
2016-01-13,69.12
2016-01-14,60.48
2016-01-15,72.0
2016-01-16,57.599999999999994
2016-01-17,63.36
2016-01-18,54.0
2016-01-19,69.12
2016-01-20,68.39999999999999
2016-01-21,63.36
2016-01-22,62.64
2016-01-23,59.04
2016-01-24,53.28
2016-01-25,62.64
2016-01-26,68.39999999999999
2016-01-27,61.919999999999995
2016-01-28,72.0
2016-01-29,67.67999999999999
2016-01-30,70.56
2016-01-31,59.76
2016-02-01,53.04
2016-02-02,55.38
2016-02-03,56.160000000000004
2016-02-04,60.06
2016-02-05,52.260000000000005
2016-02-06,56.940000000000005
2016-02-07,57.72
2016-02-08,48.36
2016-02-09,53.04
2016-02-10,57.72
2016-02-11,60.06
2016-02-12,57.72
2016-02-13,53.04
2016-02-14,46.800000000000004
2016-02-15,45.24
2016-02-16,50.7
2016-02-17,56.160000000000004
2016-02-18,57.72
2016-02-19,56.940000000000005
2016-02-20,63.18
2016-02-21,61.620000000000005
2016-02-22,56.940000000000005
2016-02-23,55.38
2016-02-24,55.38
2016-02-25,67.08
2016-02-26,61.620000000000005
2016-02-27,59.28
2016-02-28,78.0
2016-02-29,56.940000000000005
2016-03-01,77.35
2016-03-02,73.95
