date,MCD
2015-07-30,77.0
2015-07-31,85.0
2015-08-01,51.3
2015-08-02,44.459999999999994
2015-08-03,56.99999999999999
2015-08-04,53.58
2015-08-05,43.31999999999999
2015-08-06,42.74999999999999
2015-08-07,30.779999999999998
2015-08-08,30.209999999999997
2015-08-09,31.919999999999998
2015-08-10,21.09
2015-08-11,22.229999999999997
2015-08-12,19.38
2015-08-13,20.52
2015-08-14,15.389999999999999
2015-08-15,12.54
2015-08-16,9.69
2015-08-17,14.249999999999998
2015-08-18,12.54
2015-08-19,9.12
2015-08-20,10.26
2015-08-21,12.54
2015-08-22,7.9799999999999995
2015-08-23,7.9799999999999995
2015-08-24,11.969999999999999
2015-08-25,11.399999999999999
2015-08-26,9.69
2015-08-27,11.969999999999999
2015-08-28,7.9799999999999995
2015-08-29,7.9799999999999995
2015-08-30,5.13
2015-08-31,7.9799999999999995
2015-09-01,15.64
2015-09-02,23.0
2015-09-03,18.86
2015-09-04,14.030000000000001
2015-09-05,8.74
2015-09-06,14.26
2015-09-07,13.57
2015-09-08,13.57
2015-09-09,14.950000000000001
2015-09-10,14.26
2015-09-11,15.870000000000001
2015-09-12,14.030000000000001
2015-09-13,4.83
2015-09-14,13.8
2015-09-15,17.94
2015-09-16,10.81
2015-09-17,12.190000000000001
2015-09-18,15.41
2015-09-19,7.82
2015-09-20,14.030000000000001
2015-09-21,10.58
2015-09-22,13.110000000000001
2015-09-23,14.72
2015-09-24,17.25
2015-09-25,14.950000000000001
2015-09-26,13.34
2015-09-27,9.200000000000001
2015-09-28,21.62
2015-09-29,15.41
2015-09-30,18.630000000000003
2015-10-01,11.02
2015-10-02,4.64
2015-10-03,4.93
2015-10-04,9.28
2015-10-05,9.569999999999999
2015-10-06,13.34
2015-10-07,10.729999999999999
2015-10-08,8.7
2015-10-09,8.12
2015-10-10,7.249999999999999
2015-10-11,13.34
2015-10-12,9.86
2015-10-13,9.86
2015-10-14,10.44
2015-10-15,12.76
2015-10-16,12.18
2015-10-17,12.469999999999999
2015-10-18,8.41
2015-10-19,13.049999999999999
2015-10-20,10.149999999999999
2015-10-21,15.37
2015-10-22,28.999999999999996
2015-10-23,17.98
2015-10-24,9.86
2015-10-25,12.18
2015-10-26,13.629999999999999
