date,Visa_unscaled,Visa_monthly,scale,Visa
2022-04-23,79,84.0,0.84,66.36
2022-04-24,76,84.0,0.84,63.839999999999996
2022-04-25,89,84.0,0.84,74.75999999999999
2022-04-26,95,84.0,0.84,79.8
2022-04-27,94,84.0,0.84,78.96
2022-04-28,90,84.0,0.84,75.6
2022-04-29,83,84.0,0.84,69.72
2022-04-30,71,84.0,0.84,59.64
2022-05-01,75,83.0,0.83,62.25
2022-05-02,91,83.0,0.83,75.53
2022-05-03,93,83.0,0.83,77.19
2022-05-04,91,83.0,0.83,75.53
2022-05-05,88,83.0,0.83,73.03999999999999
2022-05-06,81,83.0,0.83,67.22999999999999
2022-05-07,87,83.0,0.83,72.21
2022-05-08,78,83.0,0.83,64.74
2022-05-09,94,83.0,0.83,78.02
2022-05-10,95,83.0,0.83,78.85
2022-05-11,97,83.0,0.83,80.50999999999999
2022-05-12,100,83.0,0.83,83.0
2022-05-13,89,83.0,0.83,73.86999999999999
2022-05-14,70,83.0,0.83,58.099999999999994
2022-05-15,67,83.0,0.83,55.61
2022-05-16,89,83.0,0.83,73.86999999999999
2022-05-17,93,83.0,0.83,77.19
2022-05-18,94,83.0,0.83,78.02
2022-05-19,87,83.0,0.83,72.21
2022-05-20,82,83.0,0.83,68.06
2022-05-21,80,83.0,0.83,66.39999999999999
2022-05-22,94,83.0,0.83,78.02
2022-05-23,87,83.0,0.83,72.21
2022-05-24,94,83.0,0.83,78.02
2022-05-25,80,83.0,0.83,66.39999999999999
2022-05-26,85,83.0,0.83,70.55
2022-05-27,82,83.0,0.83,68.06
2022-05-28,68,83.0,0.83,56.44
2022-05-29,62,83.0,0.83,51.46
2022-05-30,73,83.0,0.83,60.589999999999996
2022-05-31,93,83.0,0.83,77.19
2022-06-01,100,87.0,0.87,87.0
2022-06-02,87,87.0,0.87,75.69
2022-06-03,86,87.0,0.87,74.82
2022-06-04,74,87.0,0.87,64.38
2022-06-05,72,87.0,0.87,62.64
2022-06-06,92,87.0,0.87,80.04
2022-06-07,93,87.0,0.87,80.91
2022-06-08,80,87.0,0.87,69.6
2022-06-09,97,87.0,0.87,84.39
2022-06-10,100,87.0,0.87,87.0
2022-06-11,86,87.0,0.87,74.82
2022-06-12,76,87.0,0.87,66.12
2022-06-13,86,87.0,0.87,74.82
2022-06-14,95,87.0,0.87,82.65
2022-06-15,88,87.0,0.87,76.56
2022-06-16,92,87.0,0.87,80.04
2022-06-17,83,87.0,0.87,72.21
2022-06-18,70,87.0,0.87,60.9
2022-06-19,67,87.0,0.87,58.29
2022-06-20,81,87.0,0.87,70.47
2022-06-21,93,87.0,0.87,80.91
2022-06-22,95,87.0,0.87,82.65
2022-06-23,88,87.0,0.87,76.56
2022-06-24,90,87.0,0.87,78.3
2022-06-25,75,87.0,0.87,65.25
2022-06-26,70,87.0,0.87,60.9
2022-06-27,96,87.0,0.87,83.52
2022-06-28,97,87.0,0.87,84.39
2022-06-29,97,87.0,0.87,84.39
2022-06-30,91,87.0,0.87,79.17
2022-07-01,91,88.0,0.88,80.08
2022-07-02,72,88.0,0.88,63.36
2022-07-03,70,88.0,0.88,61.6
2022-07-04,71,88.0,0.88,62.48
2022-07-05,98,88.0,0.88,86.24
2022-07-06,98,88.0,0.88,86.24
2022-07-07,95,88.0,0.88,83.6
2022-07-08,94,88.0,0.88,82.72
2022-07-09,74,88.0,0.88,65.12
2022-07-10,68,88.0,0.88,59.84
2022-07-11,100,88.0,0.88,88.0
2022-07-12,98,88.0,0.88,86.24
2022-07-13,94,88.0,0.88,82.72
2022-07-14,88,88.0,0.88,77.44
2022-07-15,91,88.0,0.88,80.08
2022-07-16,72,88.0,0.88,63.36
2022-07-17,65,88.0,0.88,57.2
2022-07-18,96,88.0,0.88,84.48
2022-07-19,91,88.0,0.88,80.08
2022-07-20,95,88.0,0.88,83.6
2022-07-21,91,88.0,0.88,80.08
2022-07-22,92,88.0,0.88,80.96
2022-07-23,66,88.0,0.88,58.08
2022-07-24,66,88.0,0.88,58.08
2022-07-25,92,88.0,0.88,80.96
2022-07-26,95,88.0,0.88,83.6
2022-07-27,93,88.0,0.88,81.84
2022-07-28,93,88.0,0.88,81.84
2022-07-29,88,88.0,0.88,77.44
2022-07-30,68,88.0,0.88,59.84
2022-07-31,70,88.0,0.88,61.6
2022-08-01,97,79.0,0.79,76.63000000000001
2022-08-02,91,79.0,0.79,71.89
2022-08-03,94,79.0,0.79,74.26
2022-08-04,96,79.0,0.79,75.84
2022-08-05,78,79.0,0.79,61.620000000000005
2022-08-06,67,79.0,0.79,52.93
2022-08-07,71,79.0,0.79,56.09
2022-08-08,100,79.0,0.79,79.0
2022-08-09,85,79.0,0.79,67.15
2022-08-10,91,79.0,0.79,71.89
2022-08-11,84,79.0,0.79,66.36
2022-08-12,85,79.0,0.79,67.15
2022-08-13,65,79.0,0.79,51.35
2022-08-14,66,79.0,0.79,52.14
2022-08-15,94,79.0,0.79,74.26
2022-08-16,97,79.0,0.79,76.63000000000001
2022-08-17,86,79.0,0.79,67.94
2022-08-18,93,79.0,0.79,73.47
2022-08-19,88,79.0,0.79,69.52000000000001
2022-08-20,68,79.0,0.79,53.72
2022-08-21,66,79.0,0.79,52.14
2022-08-22,86,79.0,0.79,67.94
2022-08-23,89,79.0,0.79,70.31
2022-08-24,92,79.0,0.79,72.68
2022-08-25,85,79.0,0.79,67.15
2022-08-26,83,79.0,0.79,65.57000000000001
2022-08-27,71,79.0,0.79,56.09
2022-08-28,64,79.0,0.79,50.56
2022-08-29,86,79.0,0.79,67.94
2022-08-30,90,79.0,0.79,71.10000000000001
2022-08-31,86,79.0,0.79,67.94
2022-09-01,81,87.0,0.87,70.47
2022-09-02,80,87.0,0.87,69.6
2022-09-03,60,87.0,0.87,52.2
2022-09-04,60,87.0,0.87,52.2
2022-09-05,66,87.0,0.87,57.42
2022-09-06,86,87.0,0.87,74.82
2022-09-07,100,87.0,0.87,87.0
2022-09-08,89,87.0,0.87,77.42999999999999
2022-09-09,80,87.0,0.87,69.6
2022-09-10,63,87.0,0.87,54.81
2022-09-11,62,87.0,0.87,53.94
2022-09-12,89,87.0,0.87,77.42999999999999
2022-09-13,87,87.0,0.87,75.69
2022-09-14,85,87.0,0.87,73.95
2022-09-15,85,87.0,0.87,73.95
2022-09-16,77,87.0,0.87,66.99
2022-09-17,65,87.0,0.87,56.55
2022-09-18,62,87.0,0.87,53.94
2022-09-19,81,87.0,0.87,70.47
2022-09-20,82,87.0,0.87,71.34
2022-09-21,85,87.0,0.87,73.95
2022-09-22,84,87.0,0.87,73.08
2022-09-23,71,87.0,0.87,61.77
2022-09-24,63,87.0,0.87,54.81
2022-09-25,59,87.0,0.87,51.33
2022-09-26,83,87.0,0.87,72.21
2022-09-27,83,87.0,0.87,72.21
2022-09-28,83,87.0,0.87,72.21
2022-09-29,72,87.0,0.87,62.64
2022-09-30,79,87.0,0.87,68.73
2022-10-01,84,84.0,0.84,70.56
2022-10-02,70,84.0,0.84,58.8
2022-10-03,93,84.0,0.84,78.11999999999999
2022-10-04,92,84.0,0.84,77.28
2022-10-05,100,84.0,0.84,84.0
2022-10-06,99,84.0,0.84,83.16
2022-10-07,89,84.0,0.84,74.75999999999999
2022-10-08,79,84.0,0.84,66.36
2022-10-09,75,84.0,0.84,63.0
2022-10-10,92,84.0,0.84,77.28
2022-10-11,98,84.0,0.84,82.32
2022-10-12,95,84.0,0.84,79.8
2022-10-13,94,84.0,0.84,78.96
2022-10-14,86,84.0,0.84,72.24
2022-10-15,74,84.0,0.84,62.16
2022-10-16,73,84.0,0.84,61.32
2022-10-17,95,84.0,0.84,79.8
2022-10-18,90,84.0,0.84,75.6
2022-10-19,88,84.0,0.84,73.92
2022-10-20,95,84.0,0.84,79.8
2022-10-21,80,84.0,0.84,67.2
2022-10-22,66,84.0,0.84,55.44
2022-10-23,62,84.0,0.84,52.08
2022-10-24,88,84.0,0.84,73.92
2022-10-25,95,84.0,0.84,79.8
2022-10-26,98,84.0,0.84,82.32
2022-10-27,85,84.0,0.84,71.39999999999999
2022-10-28,80,84.0,0.84,67.2
2022-10-29,63,84.0,0.84,52.919999999999995
2022-10-30,65,84.0,0.84,54.6
2022-10-31,93,84.0,0.84,78.11999999999999
2022-11-01,97,76.0,0.76,73.72
2022-11-02,93,76.0,0.76,70.68
2022-11-03,97,76.0,0.76,73.72
2022-11-04,88,76.0,0.76,66.88
2022-11-05,67,76.0,0.76,50.92
2022-11-06,74,76.0,0.76,56.24
2022-11-07,95,76.0,0.76,72.2
2022-11-08,93,76.0,0.76,70.68
2022-11-09,90,76.0,0.76,68.4
2022-11-10,87,76.0,0.76,66.12
2022-11-11,94,76.0,0.76,71.44
2022-11-12,69,76.0,0.76,52.44
2022-11-13,65,76.0,0.76,49.4
2022-11-14,93,76.0,0.76,70.68
2022-11-15,95,76.0,0.76,72.2
2022-11-16,100,76.0,0.76,76.0
2022-11-17,83,76.0,0.76,63.08
2022-11-18,86,76.0,0.76,65.36
2022-11-19,69,76.0,0.76,52.44
2022-11-20,63,76.0,0.76,47.88
2022-11-21,86,76.0,0.76,65.36
2022-11-22,85,76.0,0.76,64.6
2022-11-23,83,76.0,0.76,63.08
2022-11-24,59,76.0,0.76,44.84
2022-11-25,67,76.0,0.76,50.92
2022-11-26,69,76.0,0.76,52.44
2022-11-27,74,76.0,0.76,56.24
2022-11-28,94,76.0,0.76,71.44
2022-11-29,86,76.0,0.76,65.36
2022-11-30,97,76.0,0.76,73.72
2022-12-01,69,89.0,0.89,61.410000000000004
2022-12-02,63,89.0,0.89,56.07
2022-12-03,54,89.0,0.89,48.06
2022-12-04,52,89.0,0.89,46.28
2022-12-05,65,89.0,0.89,57.85
2022-12-06,65,89.0,0.89,57.85
2022-12-07,68,89.0,0.89,60.52
2022-12-08,61,89.0,0.89,54.29
2022-12-09,62,89.0,0.89,55.18
2022-12-10,54,89.0,0.89,48.06
2022-12-11,55,89.0,0.89,48.95
2022-12-12,67,89.0,0.89,59.63
2022-12-13,73,89.0,0.89,64.97
2022-12-14,69,89.0,0.89,61.410000000000004
2022-12-15,64,89.0,0.89,56.96
2022-12-16,71,89.0,0.89,63.19
2022-12-17,67,89.0,0.89,59.63
2022-12-18,53,89.0,0.89,47.17
2022-12-19,78,89.0,0.89,69.42
2022-12-20,79,89.0,0.89,70.31
2022-12-21,74,89.0,0.89,65.86
2022-12-22,67,89.0,0.89,59.63
2022-12-23,72,89.0,0.89,64.08
2022-12-24,62,89.0,0.89,55.18
2022-12-25,73,89.0,0.89,64.97
2022-12-26,90,89.0,0.89,80.1
2022-12-27,100,89.0,0.89,89.0
2022-12-28,91,89.0,0.89,80.99
2022-12-29,76,89.0,0.89,67.64
2022-12-30,71,89.0,0.89,63.19
2022-12-31,60,89.0,0.89,53.4
2023-01-01,62,86.0,0.86,53.32
2023-01-02,89,86.0,0.86,76.53999999999999
2023-01-03,100,86.0,0.86,86.0
2023-01-04,96,86.0,0.86,82.56
2023-01-05,90,86.0,0.86,77.4
2023-01-06,97,86.0,0.86,83.42
2023-01-07,83,86.0,0.86,71.38
2023-01-08,85,86.0,0.86,73.1
2023-01-09,94,86.0,0.86,80.84
2023-01-10,100,86.0,0.86,86.0
2023-01-11,93,86.0,0.86,79.98
2023-01-12,89,86.0,0.86,76.53999999999999
2023-01-13,86,86.0,0.86,73.96
2023-01-14,81,86.0,0.86,69.66
2023-01-15,72,86.0,0.86,61.92
2023-01-16,86,86.0,0.86,73.96
2023-01-17,93,86.0,0.86,79.98
2023-01-18,91,86.0,0.86,78.26
2023-01-19,81,86.0,0.86,69.66
2023-01-20,76,86.0,0.86,65.36
2023-01-21,73,86.0,0.86,62.78
2023-01-22,85,86.0,0.86,73.1
2023-01-23,86,86.0,0.86,73.96
2023-01-24,88,86.0,0.86,75.67999999999999
2023-01-25,84,86.0,0.86,72.24
2023-01-26,86,86.0,0.86,73.96
2023-01-27,78,86.0,0.86,67.08
2023-01-28,78,86.0,0.86,67.08
2023-01-29,71,86.0,0.86,61.06
2023-01-30,79,86.0,0.86,67.94
2023-01-31,82,86.0,0.86,70.52
2023-02-01,93,87.0,0.87,80.91
2023-02-02,81,87.0,0.87,70.47
2023-02-03,89,87.0,0.87,77.42999999999999
2023-02-04,84,87.0,0.87,73.08
2023-02-05,83,87.0,0.87,72.21
2023-02-06,91,87.0,0.87,79.17
2023-02-07,100,87.0,0.87,87.0
2023-02-08,83,87.0,0.87,72.21
2023-02-09,92,87.0,0.87,80.04
2023-02-10,97,87.0,0.87,84.39
2023-02-11,88,87.0,0.87,76.56
2023-02-12,75,87.0,0.87,65.25
2023-02-13,90,87.0,0.87,78.3
2023-02-14,98,87.0,0.87,85.26
2023-02-15,92,87.0,0.87,80.04
2023-02-16,91,87.0,0.87,79.17
2023-02-17,92,87.0,0.87,80.04
2023-02-18,85,87.0,0.87,73.95
2023-02-19,71,87.0,0.87,61.77
2023-02-20,84,87.0,0.87,73.08
2023-02-21,91,87.0,0.87,79.17
2023-02-22,94,87.0,0.87,81.78
2023-02-23,88,87.0,0.87,76.56
2023-02-24,87,87.0,0.87,75.69
2023-02-25,84,87.0,0.87,73.08
2023-02-26,80,87.0,0.87,69.6
2023-02-27,95,87.0,0.87,82.65
2023-02-28,98,87.0,0.87,85.26
2023-03-01,80,88.0,0.88,70.4
2023-03-02,84,88.0,0.88,73.92
2023-03-03,69,88.0,0.88,60.72
2023-03-04,74,88.0,0.88,65.12
2023-03-05,71,88.0,0.88,62.48
2023-03-06,92,88.0,0.88,80.96
2023-03-07,85,88.0,0.88,74.8
2023-03-08,81,88.0,0.88,71.28
2023-03-09,88,88.0,0.88,77.44
2023-03-10,88,88.0,0.88,77.44
2023-03-11,68,88.0,0.88,59.84
2023-03-12,70,88.0,0.88,61.6
2023-03-13,86,88.0,0.88,75.68
2023-03-14,88,88.0,0.88,77.44
2023-03-15,100,88.0,0.88,88.0
2023-03-16,86,88.0,0.88,75.68
2023-03-17,89,88.0,0.88,78.32000000000001
2023-03-18,77,88.0,0.88,67.76
2023-03-19,65,88.0,0.88,57.2
2023-03-20,92,88.0,0.88,80.96
2023-03-21,91,88.0,0.88,80.08
2023-03-22,84,88.0,0.88,73.92
2023-03-23,86,88.0,0.88,75.68
2023-03-24,71,88.0,0.88,62.48
2023-03-25,69,88.0,0.88,60.72
2023-03-26,63,88.0,0.88,55.44
2023-03-27,87,88.0,0.88,76.56
2023-03-28,83,88.0,0.88,73.04
2023-03-29,89,88.0,0.88,78.32000000000001
2023-03-30,85,88.0,0.88,74.8
2023-03-31,77,88.0,0.88,67.76
2023-04-01,76,83.0,0.83,63.08
2023-04-02,68,83.0,0.83,56.44
2023-04-03,85,83.0,0.83,70.55
2023-04-04,94,83.0,0.83,78.02
2023-04-05,90,83.0,0.83,74.7
2023-04-06,86,83.0,0.83,71.38
2023-04-07,76,83.0,0.83,63.08
2023-04-08,64,83.0,0.83,53.12
2023-04-09,68,83.0,0.83,56.44
2023-04-10,98,83.0,0.83,81.33999999999999
2023-04-11,100,83.0,0.83,83.0
2023-04-12,98,83.0,0.83,81.33999999999999
2023-04-13,92,83.0,0.83,76.36
2023-04-14,87,83.0,0.83,72.21
2023-04-15,62,83.0,0.83,51.46
2023-04-16,68,83.0,0.83,56.44
2023-04-17,86,83.0,0.83,71.38
2023-04-18,89,83.0,0.83,73.86999999999999
2023-04-19,84,83.0,0.83,69.72
2023-04-20,85,83.0,0.83,70.55
2023-04-21,78,83.0,0.83,64.74
2023-04-22,67,83.0,0.83,55.61
2023-04-23,66,83.0,0.83,54.779999999999994
2023-04-24,91,83.0,0.83,75.53
2023-04-25,84,83.0,0.83,69.72
2023-04-26,89,83.0,0.83,73.86999999999999
2023-04-27,88,83.0,0.83,73.03999999999999
2023-04-28,77,83.0,0.83,63.91
2023-04-29,70,83.0,0.83,58.099999999999994
2023-04-30,67,83.0,0.83,55.61
2023-05-01,89,89.0,0.89,79.21000000000001
2023-05-02,92,89.0,0.89,81.88
2023-05-03,85,89.0,0.89,75.65
2023-05-04,90,89.0,0.89,80.1
2023-05-05,82,89.0,0.89,72.98
2023-05-06,86,89.0,0.89,76.54
2023-05-07,74,89.0,0.89,65.86
2023-05-08,100,89.0,0.89,89.0
2023-05-09,97,89.0,0.89,86.33
2023-05-10,92,89.0,0.89,81.88
2023-05-11,91,89.0,0.89,80.99
2023-05-12,94,89.0,0.89,83.66
2023-05-13,75,89.0,0.89,66.75
2023-05-14,65,89.0,0.89,57.85
2023-05-15,90,89.0,0.89,80.1
2023-05-16,100,89.0,0.89,89.0
2023-05-17,91,89.0,0.89,80.99
2023-05-18,89,89.0,0.89,79.21000000000001
2023-05-19,90,89.0,0.89,80.1
2023-05-20,72,89.0,0.89,64.08
2023-05-21,69,89.0,0.89,61.410000000000004
2023-05-22,87,89.0,0.89,77.43
2023-05-23,86,89.0,0.89,76.54
2023-05-24,84,89.0,0.89,74.76
2023-05-25,89,89.0,0.89,79.21000000000001
2023-05-26,90,89.0,0.89,80.1
2023-05-27,74,89.0,0.89,65.86
2023-05-28,64,89.0,0.89,56.96
2023-05-29,77,89.0,0.89,68.53
2023-05-30,98,89.0,0.89,87.22
2023-05-31,96,89.0,0.89,85.44
2023-06-01,85,99.0,0.99,84.15
2023-06-02,83,99.0,0.99,82.17
2023-06-03,67,99.0,0.99,66.33
2023-06-04,71,99.0,0.99,70.29
2023-06-05,94,99.0,0.99,93.06
2023-06-06,97,99.0,0.99,96.03
2023-06-07,98,99.0,0.99,97.02
2023-06-08,97,99.0,0.99,96.03
2023-06-09,88,99.0,0.99,87.12
2023-06-10,63,99.0,0.99,62.37
2023-06-11,69,99.0,0.99,68.31
2023-06-12,90,99.0,0.99,89.1
2023-06-13,93,99.0,0.99,92.07
2023-06-14,95,99.0,0.99,94.05
2023-06-15,88,99.0,0.99,87.12
2023-06-16,85,99.0,0.99,84.15
2023-06-17,74,99.0,0.99,73.26
2023-06-18,66,99.0,0.99,65.34
2023-06-19,84,99.0,0.99,83.16
2023-06-20,92,99.0,0.99,91.08
2023-06-21,89,99.0,0.99,88.11
2023-06-22,84,99.0,0.99,83.16
2023-06-23,84,99.0,0.99,83.16
2023-06-24,67,99.0,0.99,66.33
2023-06-25,73,99.0,0.99,72.27
2023-06-26,94,99.0,0.99,93.06
2023-06-27,100,99.0,0.99,99.0
2023-06-28,90,99.0,0.99,89.1
2023-06-29,93,99.0,0.99,92.07
2023-06-30,81,99.0,0.99,80.19
2023-07-01,57,100.0,1.0,57.0
2023-07-02,59,100.0,1.0,59.0
2023-07-03,72,100.0,1.0,72.0
2023-07-04,69,100.0,1.0,69.0
2023-07-05,87,100.0,1.0,87.0
2023-07-06,87,100.0,1.0,87.0
2023-07-07,85,100.0,1.0,85.0
2023-07-08,68,100.0,1.0,68.0
2023-07-09,64,100.0,1.0,64.0
2023-07-10,89,100.0,1.0,89.0
2023-07-11,97,100.0,1.0,97.0
2023-07-12,93,100.0,1.0,93.0
2023-07-13,91,100.0,1.0,91.0
2023-07-14,80,100.0,1.0,80.0
2023-07-15,72,100.0,1.0,72.0
2023-07-16,66,100.0,1.0,66.0
2023-07-17,84,100.0,1.0,84.0
2023-07-18,86,100.0,1.0,86.0
2023-07-19,86,100.0,1.0,86.0
2023-07-20,86,100.0,1.0,86.0
2023-07-21,80,100.0,1.0,80.0
2023-07-22,68,100.0,1.0,68.0
2023-07-23,67,100.0,1.0,67.0
2023-07-24,92,100.0,1.0,92.0
2023-07-25,100,100.0,1.0,100.0
2023-07-26,99,100.0,1.0,99.0
2023-07-27,90,100.0,1.0,90.0
2023-07-28,89,100.0,1.0,89.0
2023-07-29,73,100.0,1.0,73.0
2023-07-30,74,100.0,1.0,74.0
2023-07-31,98,100.0,1.0,98.0
2023-08-01,98,93.0,0.93,91.14
2023-08-02,92,93.0,0.93,85.56
2023-08-03,100,93.0,0.93,93.0
2023-08-04,81,93.0,0.93,75.33
2023-08-05,66,93.0,0.93,61.38
2023-08-06,66,93.0,0.93,61.38
2023-08-07,89,93.0,0.93,82.77000000000001
2023-08-08,94,93.0,0.93,87.42
2023-08-09,86,93.0,0.93,79.98
2023-08-10,84,93.0,0.93,78.12
2023-08-11,80,93.0,0.93,74.4
2023-08-12,67,93.0,0.93,62.31
2023-08-13,61,93.0,0.93,56.730000000000004
2023-08-14,82,93.0,0.93,76.26
2023-08-15,85,93.0,0.93,79.05
2023-08-16,91,93.0,0.93,84.63000000000001
2023-08-17,79,93.0,0.93,73.47
2023-08-18,76,93.0,0.93,70.68
2023-08-19,63,93.0,0.93,58.59
2023-08-20,61,93.0,0.93,56.730000000000004
2023-08-21,79,93.0,0.93,73.47
2023-08-22,80,93.0,0.93,74.4
2023-08-23,81,93.0,0.93,75.33
2023-08-24,75,93.0,0.93,69.75
2023-08-25,75,93.0,0.93,69.75
2023-08-26,61,93.0,0.93,56.730000000000004
2023-08-27,65,93.0,0.93,60.45
2023-08-28,76,93.0,0.93,70.68
2023-08-29,78,93.0,0.93,72.54
2023-08-30,74,93.0,0.93,68.82000000000001
2023-08-31,81,93.0,0.93,75.33
2023-09-01,77,89.0,0.89,68.53
2023-09-02,61,89.0,0.89,54.29
2023-09-03,60,89.0,0.89,53.4
2023-09-04,73,89.0,0.89,64.97
2023-09-05,85,89.0,0.89,75.65
2023-09-06,84,89.0,0.89,74.76
2023-09-07,94,89.0,0.89,83.66
2023-09-08,82,89.0,0.89,72.98
2023-09-09,65,89.0,0.89,57.85
2023-09-10,67,89.0,0.89,59.63
2023-09-11,88,89.0,0.89,78.32000000000001
2023-09-12,91,89.0,0.89,80.99
2023-09-13,88,89.0,0.89,78.32000000000001
2023-09-14,85,89.0,0.89,75.65
2023-09-15,100,89.0,0.89,89.0
2023-09-16,69,89.0,0.89,61.410000000000004
2023-09-17,61,89.0,0.89,54.29
2023-09-18,77,89.0,0.89,68.53
2023-09-19,84,89.0,0.89,74.76
2023-09-20,82,89.0,0.89,72.98
2023-09-21,84,89.0,0.89,74.76
2023-09-22,67,89.0,0.89,59.63
2023-09-23,63,89.0,0.89,56.07
2023-09-24,60,89.0,0.89,53.4
2023-09-25,76,89.0,0.89,67.64
2023-09-26,80,89.0,0.89,71.2
2023-09-27,79,89.0,0.89,70.31
2023-09-28,79,89.0,0.89,70.31
2023-09-29,76,89.0,0.89,67.64
2023-09-30,61,89.0,0.89,54.29
2023-10-01,71,88.0,0.88,62.48
2023-10-02,96,88.0,0.88,84.48
2023-10-03,89,88.0,0.88,78.32000000000001
2023-10-04,100,88.0,0.88,88.0
2023-10-05,92,88.0,0.88,80.96
2023-10-06,88,88.0,0.88,77.44
2023-10-07,77,88.0,0.88,67.76
2023-10-08,73,88.0,0.88,64.24
2023-10-09,90,88.0,0.88,79.2
2023-10-10,94,88.0,0.88,82.72
2023-10-11,100,88.0,0.88,88.0
2023-10-12,94,88.0,0.88,82.72
2023-10-13,76,88.0,0.88,66.88
2023-10-14,71,88.0,0.88,62.48
2023-10-15,71,88.0,0.88,62.48
2023-10-16,88,88.0,0.88,77.44
2023-10-17,85,88.0,0.88,74.8
2023-10-18,91,88.0,0.88,80.08
2023-10-19,88,88.0,0.88,77.44
2023-10-20,76,88.0,0.88,66.88
2023-10-21,72,88.0,0.88,63.36
2023-10-22,65,88.0,0.88,57.2
2023-10-23,84,88.0,0.88,73.92
2023-10-24,85,88.0,0.88,74.8
2023-10-25,86,88.0,0.88,75.68
2023-10-26,88,88.0,0.88,77.44
2023-10-27,89,88.0,0.88,78.32000000000001
2023-10-28,68,88.0,0.88,59.84
2023-10-29,62,88.0,0.88,54.56
2023-10-30,95,88.0,0.88,83.6
2023-10-31,88,88.0,0.88,77.44
2023-11-01,80,83.0,0.83,66.39999999999999
2023-11-02,87,83.0,0.83,72.21
2023-11-03,85,83.0,0.83,70.55
2023-11-04,71,83.0,0.83,58.93
2023-11-05,68,83.0,0.83,56.44
2023-11-06,94,83.0,0.83,78.02
2023-11-07,100,83.0,0.83,83.0
2023-11-08,87,83.0,0.83,72.21
2023-11-09,83,83.0,0.83,68.89
2023-11-10,85,83.0,0.83,70.55
2023-11-11,67,83.0,0.83,55.61
2023-11-12,60,83.0,0.83,49.8
2023-11-13,83,83.0,0.83,68.89
2023-11-14,86,83.0,0.83,71.38
2023-11-15,88,83.0,0.83,73.03999999999999
2023-11-16,86,83.0,0.83,71.38
2023-11-17,79,83.0,0.83,65.57
2023-11-18,69,83.0,0.83,57.269999999999996
2023-11-19,62,83.0,0.83,51.46
2023-11-20,85,83.0,0.83,70.55
2023-11-21,81,83.0,0.83,67.22999999999999
2023-11-22,76,83.0,0.83,63.08
2023-11-23,59,83.0,0.83,48.97
2023-11-24,80,83.0,0.83,66.39999999999999
2023-11-25,69,83.0,0.83,57.269999999999996
2023-11-26,68,83.0,0.83,56.44
2023-11-27,96,83.0,0.83,79.67999999999999
2023-11-28,96,83.0,0.83,79.67999999999999
2023-11-29,90,83.0,0.83,74.7
2023-11-30,82,83.0,0.83,68.06
2023-12-01,68,93.0,0.93,63.24
2023-12-02,65,93.0,0.93,60.45
2023-12-03,59,93.0,0.93,54.870000000000005
2023-12-04,75,93.0,0.93,69.75
2023-12-05,76,93.0,0.93,70.68
2023-12-06,84,93.0,0.93,78.12
2023-12-07,79,93.0,0.93,73.47
2023-12-08,73,93.0,0.93,67.89
2023-12-09,67,93.0,0.93,62.31
2023-12-10,65,93.0,0.93,60.45
2023-12-11,85,93.0,0.93,79.05
2023-12-12,82,93.0,0.93,76.26
2023-12-13,78,93.0,0.93,72.54
2023-12-14,72,93.0,0.93,66.96000000000001
2023-12-15,67,93.0,0.93,62.31
2023-12-16,61,93.0,0.93,56.730000000000004
2023-12-17,59,93.0,0.93,54.870000000000005
2023-12-18,70,93.0,0.93,65.10000000000001
2023-12-19,74,93.0,0.93,68.82000000000001
2023-12-20,79,93.0,0.93,73.47
2023-12-21,81,93.0,0.93,75.33
2023-12-22,79,93.0,0.93,73.47
2023-12-23,65,93.0,0.93,60.45
2023-12-24,64,93.0,0.93,59.52
2023-12-25,85,93.0,0.93,79.05
2023-12-26,100,93.0,0.93,93.0
2023-12-27,96,93.0,0.93,89.28
2023-12-28,88,93.0,0.93,81.84
2023-12-29,87,93.0,0.93,80.91000000000001
2023-12-30,73,93.0,0.93,67.89
2023-12-31,64,93.0,0.93,59.52
