date,HON
2015-01-13,56.089999999999996
2015-01-14,63.9
2015-01-15,68.16
2015-01-16,61.059999999999995
2015-01-17,58.22
2015-01-18,58.22
2015-01-19,65.32
2015-01-20,71.0
2015-01-21,50.41
2015-01-22,59.64
2015-01-23,63.9
2015-01-24,51.12
2015-01-25,58.22
2015-01-26,63.9
2015-01-27,61.059999999999995
2015-01-28,60.349999999999994
2015-01-29,61.769999999999996
2015-01-30,61.059999999999995
2015-01-31,53.25
2015-02-01,57.75
2015-02-02,63.910000000000004
2015-02-03,65.45
2015-02-04,77.0
2015-02-05,51.59
2015-02-06,61.6
2015-02-07,63.14
2015-02-08,46.97
2015-02-09,65.45
2015-02-10,60.06
2015-02-11,62.370000000000005
2015-02-12,69.3
2015-02-13,66.99
2015-02-14,66.22
2015-02-15,56.21
2015-02-16,56.980000000000004
2015-02-17,61.6
2015-02-18,65.45
2015-02-19,61.6
2015-02-20,76.23
2015-02-21,54.67
2015-02-22,61.6
2015-02-23,62.370000000000005
2015-02-24,60.06
2015-02-25,54.67
2015-02-26,70.07000000000001
2015-02-27,64.68
2015-02-28,65.45
2015-03-01,55.300000000000004
2015-03-02,64.78
2015-03-03,52.14
2015-03-04,70.31
2015-03-05,64.78
2015-03-06,53.72
2015-03-07,59.25
2015-03-08,57.67
2015-03-09,56.88
2015-03-10,55.300000000000004
2015-03-11,72.68
2015-03-12,76.63000000000001
2015-03-13,71.10000000000001
2015-03-14,61.620000000000005
2015-03-15,54.510000000000005
2015-03-16,66.36
2015-03-17,69.52000000000001
2015-03-18,67.15
2015-03-19,67.94
2015-03-20,65.57000000000001
2015-03-21,61.620000000000005
2015-03-22,56.09
2015-03-23,63.2
2015-03-24,76.63000000000001
2015-03-25,67.15
2015-03-26,70.31
2015-03-27,67.94
2015-03-28,79.0
2015-03-29,59.25
2015-03-30,66.36
2015-03-31,63.2
2015-04-01,56.16
2015-04-02,64.8
2015-04-03,57.599999999999994
2015-04-04,60.48
2015-04-05,49.68
2015-04-06,61.199999999999996
2015-04-07,54.72
2015-04-08,59.76
2015-04-09,72.0
2015-04-10,61.919999999999995
2015-04-11,54.0
2015-04-12,51.839999999999996
2015-04-13,56.879999999999995
2015-04-14,61.199999999999996
2015-04-15,61.199999999999996
2015-04-16,61.199999999999996
2015-04-17,72.0
2015-04-18,61.919999999999995
2015-04-19,56.16
2015-04-20,58.32
2015-04-21,58.32
2015-04-22,46.8
2015-04-23,61.919999999999995
2015-04-24,51.839999999999996
2015-04-25,47.519999999999996
