date,AAPL_unscaled,AAPL_monthly,scale,AAPL
2016-07-06,27,40.0,0.4,10.8
2016-07-07,27,40.0,0.4,10.8
2016-07-08,31,40.0,0.4,12.4
2016-07-09,7,40.0,0.4,2.8000000000000003
2016-07-10,5,40.0,0.4,2.0
2016-07-11,28,40.0,0.4,11.200000000000001
2016-07-12,26,40.0,0.4,10.4
2016-07-13,29,40.0,0.4,11.600000000000001
2016-07-14,29,40.0,0.4,11.600000000000001
2016-07-15,29,40.0,0.4,11.600000000000001
2016-07-16,6,40.0,0.4,2.4000000000000004
2016-07-17,6,40.0,0.4,2.4000000000000004
2016-07-18,32,40.0,0.4,12.8
2016-07-19,29,40.0,0.4,11.600000000000001
2016-07-20,33,40.0,0.4,13.200000000000001
2016-07-21,33,40.0,0.4,13.200000000000001
2016-07-22,33,40.0,0.4,13.200000000000001
2016-07-23,7,40.0,0.4,2.8000000000000003
2016-07-24,6,40.0,0.4,2.4000000000000004
2016-07-25,37,40.0,0.4,14.8
2016-07-26,92,40.0,0.4,36.800000000000004
2016-07-27,100,40.0,0.4,40.0
2016-07-28,54,40.0,0.4,21.6
2016-07-29,38,40.0,0.4,15.200000000000001
2016-07-30,10,40.0,0.4,4.0
2016-07-31,5,40.0,0.4,2.0
2016-08-01,74,34.0,0.34,25.16
2016-08-02,81,34.0,0.34,27.540000000000003
2016-08-03,74,34.0,0.34,25.16
2016-08-04,68,34.0,0.34,23.12
2016-08-05,78,34.0,0.34,26.520000000000003
2016-08-06,20,34.0,0.34,6.800000000000001
2016-08-07,14,34.0,0.34,4.760000000000001
2016-08-08,80,34.0,0.34,27.200000000000003
2016-08-09,82,34.0,0.34,27.880000000000003
2016-08-10,72,34.0,0.34,24.48
2016-08-11,69,34.0,0.34,23.46
2016-08-12,64,34.0,0.34,21.76
2016-08-13,11,34.0,0.34,3.74
2016-08-14,7,34.0,0.34,2.3800000000000003
2016-08-15,76,34.0,0.34,25.840000000000003
2016-08-16,80,34.0,0.34,27.200000000000003
2016-08-17,68,34.0,0.34,23.12
2016-08-18,54,34.0,0.34,18.360000000000003
2016-08-19,59,34.0,0.34,20.060000000000002
2016-08-20,18,34.0,0.34,6.12
2016-08-21,11,34.0,0.34,3.74
2016-08-22,64,34.0,0.34,21.76
2016-08-23,56,34.0,0.34,19.040000000000003
2016-08-24,60,34.0,0.34,20.400000000000002
2016-08-25,56,34.0,0.34,19.040000000000003
2016-08-26,55,34.0,0.34,18.700000000000003
2016-08-27,10,34.0,0.34,3.4000000000000004
2016-08-28,9,34.0,0.34,3.06
2016-08-29,58,34.0,0.34,19.720000000000002
2016-08-30,100,34.0,0.34,34.0
2016-08-31,54,34.0,0.34,18.360000000000003
2016-09-01,37,38.0,0.38,14.06
2016-09-02,41,38.0,0.38,15.58
2016-09-03,8,38.0,0.38,3.04
2016-09-04,5,38.0,0.38,1.9
2016-09-05,9,38.0,0.38,3.42
2016-09-06,43,38.0,0.38,16.34
2016-09-07,100,38.0,0.38,38.0
2016-09-08,76,38.0,0.38,28.88
2016-09-09,56,38.0,0.38,21.28
2016-09-10,15,38.0,0.38,5.7
2016-09-11,8,38.0,0.38,3.04
2016-09-12,45,38.0,0.38,17.1
2016-09-13,60,38.0,0.38,22.8
2016-09-14,79,38.0,0.38,30.02
2016-09-15,92,38.0,0.38,34.96
2016-09-16,82,38.0,0.38,31.16
2016-09-17,19,38.0,0.38,7.22
2016-09-18,10,38.0,0.38,3.8
2016-09-19,55,38.0,0.38,20.9
2016-09-20,47,38.0,0.38,17.86
2016-09-21,49,38.0,0.38,18.62
2016-09-22,48,38.0,0.38,18.240000000000002
2016-09-23,56,38.0,0.38,21.28
2016-09-24,13,38.0,0.38,4.94
2016-09-25,9,38.0,0.38,3.42
2016-09-26,44,38.0,0.38,16.72
2016-09-27,44,38.0,0.38,16.72
2016-09-28,41,38.0,0.38,15.58
2016-09-29,46,38.0,0.38,17.48
2016-09-30,37,38.0,0.38,14.06
2016-10-01,7,37.0,0.37,2.59
2016-10-02,7,37.0,0.37,2.59
2016-10-03,30,37.0,0.37,11.1
2016-10-04,29,37.0,0.37,10.73
2016-10-05,30,37.0,0.37,11.1
2016-10-06,31,37.0,0.37,11.47
2016-10-07,26,37.0,0.37,9.62
2016-10-08,6,37.0,0.37,2.2199999999999998
2016-10-09,4,37.0,0.37,1.48
2016-10-10,39,37.0,0.37,14.43
2016-10-11,57,37.0,0.37,21.09
2016-10-12,45,37.0,0.37,16.65
2016-10-13,41,37.0,0.37,15.17
2016-10-14,33,37.0,0.37,12.209999999999999
2016-10-15,9,37.0,0.37,3.33
2016-10-16,6,37.0,0.37,2.2199999999999998
2016-10-17,34,37.0,0.37,12.58
2016-10-18,33,37.0,0.37,12.209999999999999
2016-10-19,34,37.0,0.37,12.58
2016-10-20,30,37.0,0.37,11.1
2016-10-21,33,37.0,0.37,12.209999999999999
2016-10-22,8,37.0,0.37,2.96
2016-10-23,7,37.0,0.37,2.59
2016-10-24,37,37.0,0.37,13.69
2016-10-25,100,37.0,0.37,37.0
2016-10-26,96,37.0,0.37,35.519999999999996
2016-10-27,61,37.0,0.37,22.57
2016-10-28,45,37.0,0.37,16.65
2016-10-29,9,37.0,0.37,3.33
2016-10-30,6,37.0,0.37,2.2199999999999998
2016-10-31,35,37.0,0.37,12.95
2016-11-01,63,28.0,0.28,17.64
2016-11-02,58,28.0,0.28,16.240000000000002
2016-11-03,54,28.0,0.28,15.120000000000001
2016-11-04,53,28.0,0.28,14.840000000000002
2016-11-05,17,28.0,0.28,4.760000000000001
2016-11-06,6,28.0,0.28,1.6800000000000002
2016-11-07,62,28.0,0.28,17.360000000000003
2016-11-08,54,28.0,0.28,15.120000000000001
2016-11-09,100,28.0,0.28,28.000000000000004
2016-11-10,80,28.0,0.28,22.400000000000002
2016-11-11,58,28.0,0.28,16.240000000000002
2016-11-12,12,28.0,0.28,3.3600000000000003
2016-11-13,10,28.0,0.28,2.8000000000000003
2016-11-14,70,28.0,0.28,19.6
2016-11-15,61,28.0,0.28,17.080000000000002
2016-11-16,63,28.0,0.28,17.64
2016-11-17,61,28.0,0.28,17.080000000000002
2016-11-18,56,28.0,0.28,15.680000000000001
2016-11-19,16,28.0,0.28,4.48
2016-11-20,11,28.0,0.28,3.08
2016-11-21,55,28.0,0.28,15.400000000000002
2016-11-22,60,28.0,0.28,16.8
2016-11-23,51,28.0,0.28,14.280000000000001
2016-11-24,14,28.0,0.28,3.9200000000000004
2016-11-25,36,28.0,0.28,10.080000000000002
2016-11-26,11,28.0,0.28,3.08
2016-11-27,13,28.0,0.28,3.6400000000000006
2016-11-28,39,28.0,0.28,10.920000000000002
2016-11-29,50,28.0,0.28,14.000000000000002
2016-11-30,46,28.0,0.28,12.88
2016-12-01,70,22.0,0.22,15.4
2016-12-02,68,22.0,0.22,14.96
2016-12-03,21,22.0,0.22,4.62
2016-12-04,15,22.0,0.22,3.3
2016-12-05,69,22.0,0.22,15.18
2016-12-06,79,22.0,0.22,17.38
2016-12-07,81,22.0,0.22,17.82
2016-12-08,85,22.0,0.22,18.7
2016-12-09,96,22.0,0.22,21.12
2016-12-10,25,22.0,0.22,5.5
2016-12-11,13,22.0,0.22,2.86
2016-12-12,77,22.0,0.22,16.94
2016-12-13,93,22.0,0.22,20.46
2016-12-14,100,22.0,0.22,22.0
2016-12-15,96,22.0,0.22,21.12
2016-12-16,81,22.0,0.22,17.82
2016-12-17,27,22.0,0.22,5.94
2016-12-18,14,22.0,0.22,3.08
2016-12-19,84,22.0,0.22,18.48
2016-12-20,90,22.0,0.22,19.8
2016-12-21,86,22.0,0.22,18.92
2016-12-22,68,22.0,0.22,14.96
2016-12-23,59,22.0,0.22,12.98
2016-12-24,19,22.0,0.22,4.18
2016-12-25,13,22.0,0.22,2.86
2016-12-26,25,22.0,0.22,5.5
2016-12-27,74,22.0,0.22,16.28
2016-12-28,74,22.0,0.22,16.28
2016-12-29,63,22.0,0.22,13.86
2016-12-30,63,22.0,0.22,13.86
2016-12-31,23,22.0,0.22,5.06
2017-01-01,4,26.0,0.26,1.04
2017-01-02,8,26.0,0.26,2.08
2017-01-03,25,26.0,0.26,6.5
2017-01-04,25,26.0,0.26,6.5
2017-01-05,24,26.0,0.26,6.24
2017-01-06,27,26.0,0.26,7.0200000000000005
2017-01-07,9,26.0,0.26,2.34
2017-01-08,6,26.0,0.26,1.56
2017-01-09,27,26.0,0.26,7.0200000000000005
2017-01-10,31,26.0,0.26,8.06
2017-01-11,28,26.0,0.26,7.28
2017-01-12,27,26.0,0.26,7.0200000000000005
2017-01-13,23,26.0,0.26,5.98
2017-01-14,7,26.0,0.26,1.82
2017-01-15,4,26.0,0.26,1.04
2017-01-16,10,26.0,0.26,2.6
2017-01-17,27,26.0,0.26,7.0200000000000005
2017-01-18,30,26.0,0.26,7.800000000000001
2017-01-19,25,26.0,0.26,6.5
2017-01-20,25,26.0,0.26,6.5
2017-01-21,6,26.0,0.26,1.56
2017-01-22,5,26.0,0.26,1.3
2017-01-23,26,26.0,0.26,6.76
2017-01-24,26,26.0,0.26,6.76
2017-01-25,33,26.0,0.26,8.58
2017-01-26,32,26.0,0.26,8.32
2017-01-27,28,26.0,0.26,7.28
2017-01-28,11,26.0,0.26,2.8600000000000003
2017-01-29,6,26.0,0.26,1.56
2017-01-30,35,26.0,0.26,9.1
2017-01-31,100,26.0,0.26,26.0
2017-02-01,100,41.0,0.41,41.0
2017-02-02,55,41.0,0.41,22.549999999999997
2017-02-03,35,41.0,0.41,14.35
2017-02-04,11,41.0,0.41,4.51
2017-02-05,6,41.0,0.41,2.46
2017-02-06,29,41.0,0.41,11.889999999999999
2017-02-07,33,41.0,0.41,13.53
2017-02-08,33,41.0,0.41,13.53
2017-02-09,32,41.0,0.41,13.12
2017-02-10,30,41.0,0.41,12.299999999999999
2017-02-11,9,41.0,0.41,3.69
2017-02-12,6,41.0,0.41,2.46
2017-02-13,35,41.0,0.41,14.35
2017-02-14,45,41.0,0.41,18.45
2017-02-15,42,41.0,0.41,17.22
2017-02-16,35,41.0,0.41,14.35
2017-02-17,32,41.0,0.41,13.12
2017-02-18,9,41.0,0.41,3.69
2017-02-19,4,41.0,0.41,1.64
2017-02-20,13,41.0,0.41,5.33
2017-02-21,33,41.0,0.41,13.53
2017-02-22,30,41.0,0.41,12.299999999999999
2017-02-23,31,41.0,0.41,12.709999999999999
2017-02-24,28,41.0,0.41,11.479999999999999
2017-02-25,8,41.0,0.41,3.28
2017-02-26,4,41.0,0.41,1.64
2017-02-27,27,41.0,0.41,11.069999999999999
2017-02-28,31,41.0,0.41,12.709999999999999
2017-03-01,100,31.0,0.31,31.0
2017-03-02,82,31.0,0.31,25.419999999999998
2017-03-03,71,31.0,0.31,22.01
2017-03-04,15,31.0,0.31,4.65
2017-03-05,9,31.0,0.31,2.79
2017-03-06,61,31.0,0.31,18.91
2017-03-07,60,31.0,0.31,18.6
2017-03-08,62,31.0,0.31,19.22
2017-03-09,53,31.0,0.31,16.43
2017-03-10,56,31.0,0.31,17.36
2017-03-11,16,31.0,0.31,4.96
2017-03-12,10,31.0,0.31,3.1
2017-03-13,49,31.0,0.31,15.19
2017-03-14,52,31.0,0.31,16.12
2017-03-15,68,31.0,0.31,21.08
2017-03-16,57,31.0,0.31,17.669999999999998
2017-03-17,57,31.0,0.31,17.669999999999998
2017-03-18,14,31.0,0.31,4.34
2017-03-19,8,31.0,0.31,2.48
2017-03-20,61,31.0,0.31,18.91
2017-03-21,86,31.0,0.31,26.66
2017-03-22,66,31.0,0.31,20.46
2017-03-23,64,31.0,0.31,19.84
2017-03-24,57,31.0,0.31,17.669999999999998
2017-03-25,15,31.0,0.31,4.65
2017-03-26,11,31.0,0.31,3.41
2017-03-27,59,31.0,0.31,18.29
2017-03-28,70,31.0,0.31,21.7
2017-03-29,75,31.0,0.31,23.25
2017-03-30,67,31.0,0.31,20.77
2017-03-31,61,31.0,0.31,18.91
2017-04-01,26,25.0,0.25,6.5
2017-04-02,15,25.0,0.25,3.75
2017-04-03,88,25.0,0.25,22.0
2017-04-04,94,25.0,0.25,23.5
2017-04-05,99,25.0,0.25,24.75
2017-04-06,83,25.0,0.25,20.75
2017-04-07,94,25.0,0.25,23.5
2017-04-08,26,25.0,0.25,6.5
2017-04-09,14,25.0,0.25,3.5
2017-04-10,80,25.0,0.25,20.0
2017-04-11,88,25.0,0.25,22.0
2017-04-12,82,25.0,0.25,20.5
2017-04-13,79,25.0,0.25,19.75
2017-04-14,50,25.0,0.25,12.5
2017-04-15,15,25.0,0.25,3.75
2017-04-16,16,25.0,0.25,4.0
2017-04-17,82,25.0,0.25,20.5
2017-04-18,85,25.0,0.25,21.25
2017-04-19,80,25.0,0.25,20.0
2017-04-20,83,25.0,0.25,20.75
2017-04-21,83,25.0,0.25,20.75
2017-04-22,16,25.0,0.25,4.0
2017-04-23,12,25.0,0.25,3.0
2017-04-24,95,25.0,0.25,23.75
2017-04-25,100,25.0,0.25,25.0
2017-04-26,87,25.0,0.25,21.75
2017-04-27,89,25.0,0.25,22.25
2017-04-28,96,25.0,0.25,24.0
2017-04-29,26,25.0,0.25,6.5
2017-04-30,26,25.0,0.25,6.5
2017-05-01,43,43.0,0.43,18.49
2017-05-02,100,43.0,0.43,43.0
2017-05-03,91,43.0,0.43,39.13
2017-05-04,45,43.0,0.43,19.35
2017-05-05,42,43.0,0.43,18.06
2017-05-06,13,43.0,0.43,5.59
2017-05-07,8,43.0,0.43,3.44
2017-05-08,58,43.0,0.43,24.94
2017-05-09,59,43.0,0.43,25.37
2017-05-10,43,43.0,0.43,18.49
2017-05-11,40,43.0,0.43,17.2
2017-05-12,48,43.0,0.43,20.64
2017-05-13,14,43.0,0.43,6.02
2017-05-14,7,43.0,0.43,3.01
2017-05-15,38,43.0,0.43,16.34
2017-05-16,40,43.0,0.43,17.2
2017-05-17,47,43.0,0.43,20.21
2017-05-18,40,43.0,0.43,17.2
2017-05-19,38,43.0,0.43,16.34
2017-05-20,9,43.0,0.43,3.87
2017-05-21,5,43.0,0.43,2.15
2017-05-22,37,43.0,0.43,15.91
2017-05-23,36,43.0,0.43,15.48
2017-05-24,34,43.0,0.43,14.62
2017-05-25,36,43.0,0.43,15.48
2017-05-26,30,43.0,0.43,12.9
2017-05-27,8,43.0,0.43,3.44
2017-05-28,6,43.0,0.43,2.58
2017-05-29,5,43.0,0.43,2.15
2017-05-30,30,43.0,0.43,12.9
2017-05-31,27,43.0,0.43,11.61
2017-06-01,48,32.0,0.32,15.36
2017-06-02,55,32.0,0.32,17.6
2017-06-03,15,32.0,0.32,4.8
2017-06-04,12,32.0,0.32,3.84
2017-06-05,82,32.0,0.32,26.240000000000002
2017-06-06,73,32.0,0.32,23.36
2017-06-07,55,32.0,0.32,17.6
2017-06-08,56,32.0,0.32,17.92
2017-06-09,77,32.0,0.32,24.64
2017-06-10,26,32.0,0.32,8.32
2017-06-11,11,32.0,0.32,3.52
2017-06-12,100,32.0,0.32,32.0
2017-06-13,80,32.0,0.32,25.6
2017-06-14,67,32.0,0.32,21.44
2017-06-15,65,32.0,0.32,20.8
2017-06-16,61,32.0,0.32,19.52
2017-06-17,16,32.0,0.32,5.12
2017-06-18,8,32.0,0.32,2.56
2017-06-19,69,32.0,0.32,22.080000000000002
2017-06-20,60,32.0,0.32,19.2
2017-06-21,46,32.0,0.32,14.72
2017-06-22,53,32.0,0.32,16.96
2017-06-23,44,32.0,0.32,14.08
2017-06-24,10,32.0,0.32,3.2
2017-06-25,8,32.0,0.32,2.56
2017-06-26,48,32.0,0.32,15.36
2017-06-27,55,32.0,0.32,17.6
2017-06-28,52,32.0,0.32,16.64
2017-06-29,55,32.0,0.32,17.6
2017-06-30,45,32.0,0.32,14.4
2017-07-01,15,26.0,0.26,3.9000000000000004
2017-07-02,11,26.0,0.26,2.8600000000000003
2017-07-03,68,26.0,0.26,17.68
2017-07-04,51,26.0,0.26,13.26
2017-07-05,75,26.0,0.26,19.5
2017-07-06,78,26.0,0.26,20.28
2017-07-07,62,26.0,0.26,16.12
2017-07-08,18,26.0,0.26,4.68
2017-07-09,15,26.0,0.26,3.9000000000000004
2017-07-10,69,26.0,0.26,17.94
2017-07-11,63,26.0,0.26,16.38
2017-07-12,71,26.0,0.26,18.46
2017-07-13,67,26.0,0.26,17.42
2017-07-14,68,26.0,0.26,17.68
2017-07-15,20,26.0,0.26,5.2
2017-07-16,12,26.0,0.26,3.12
2017-07-17,70,26.0,0.26,18.2
2017-07-18,76,26.0,0.26,19.76
2017-07-19,84,26.0,0.26,21.84
2017-07-20,72,26.0,0.26,18.72
2017-07-21,69,26.0,0.26,17.94
2017-07-22,18,26.0,0.26,4.68
2017-07-23,11,26.0,0.26,2.8600000000000003
2017-07-24,74,26.0,0.26,19.240000000000002
2017-07-25,89,26.0,0.26,23.14
2017-07-26,81,26.0,0.26,21.060000000000002
2017-07-27,100,26.0,0.26,26.0
2017-07-28,78,26.0,0.26,20.28
2017-07-29,21,26.0,0.26,5.46
2017-07-30,15,26.0,0.26,3.9000000000000004
2017-07-31,94,26.0,0.26,24.44
2017-08-01,87,39.0,0.39,33.93
2017-08-02,100,39.0,0.39,39.0
2017-08-03,46,39.0,0.39,17.94
2017-08-04,35,39.0,0.39,13.65
2017-08-05,8,39.0,0.39,3.12
2017-08-06,5,39.0,0.39,1.9500000000000002
2017-08-07,33,39.0,0.39,12.870000000000001
2017-08-08,37,39.0,0.39,14.43
2017-08-09,34,39.0,0.39,13.26
2017-08-10,36,39.0,0.39,14.040000000000001
2017-08-11,32,39.0,0.39,12.48
2017-08-12,6,39.0,0.39,2.34
2017-08-13,4,39.0,0.39,1.56
2017-08-14,31,39.0,0.39,12.09
2017-08-15,33,39.0,0.39,12.870000000000001
2017-08-16,34,39.0,0.39,13.26
2017-08-17,30,39.0,0.39,11.700000000000001
2017-08-18,26,39.0,0.39,10.14
2017-08-19,6,39.0,0.39,2.34
2017-08-20,4,39.0,0.39,1.56
2017-08-21,22,39.0,0.39,8.58
2017-08-22,26,39.0,0.39,10.14
2017-08-23,25,39.0,0.39,9.75
2017-08-24,25,39.0,0.39,9.75
2017-08-25,22,39.0,0.39,8.58
2017-08-26,5,39.0,0.39,1.9500000000000002
2017-08-27,4,39.0,0.39,1.56
2017-08-28,27,39.0,0.39,10.530000000000001
2017-08-29,30,39.0,0.39,11.700000000000001
2017-08-30,31,39.0,0.39,12.09
2017-08-31,31,39.0,0.39,12.09
2017-09-01,32,33.0,0.33,10.56
2017-09-02,8,33.0,0.33,2.64
2017-09-03,6,33.0,0.33,1.98
2017-09-04,6,33.0,0.33,1.98
2017-09-05,31,33.0,0.33,10.23
2017-09-06,28,33.0,0.33,9.24
2017-09-07,28,33.0,0.33,9.24
2017-09-08,25,33.0,0.33,8.25
2017-09-09,6,33.0,0.33,1.98
2017-09-10,5,33.0,0.33,1.6500000000000001
2017-09-11,39,33.0,0.33,12.870000000000001
2017-09-12,100,33.0,0.33,33.0
2017-09-13,64,33.0,0.33,21.12
2017-09-14,42,33.0,0.33,13.860000000000001
2017-09-15,36,33.0,0.33,11.88
2017-09-16,10,33.0,0.33,3.3000000000000003
2017-09-17,6,33.0,0.33,1.98
2017-09-18,33,33.0,0.33,10.89
2017-09-19,31,33.0,0.33,10.23
2017-09-20,38,33.0,0.33,12.540000000000001
2017-09-21,37,33.0,0.33,12.21
2017-09-22,42,33.0,0.33,13.860000000000001
2017-09-23,11,33.0,0.33,3.6300000000000003
2017-09-24,7,33.0,0.33,2.31
2017-09-25,40,33.0,0.33,13.200000000000001
2017-09-26,38,33.0,0.33,12.540000000000001
2017-09-27,36,33.0,0.33,11.88
2017-09-28,32,33.0,0.33,10.56
2017-09-29,31,33.0,0.33,10.23
2017-09-30,7,33.0,0.33,2.31
2017-10-01,9,30.0,0.3,2.6999999999999997
2017-10-02,50,30.0,0.3,15.0
2017-10-03,57,30.0,0.3,17.099999999999998
2017-10-04,54,30.0,0.3,16.2
2017-10-05,61,30.0,0.3,18.3
2017-10-06,48,30.0,0.3,14.399999999999999
2017-10-07,14,30.0,0.3,4.2
2017-10-08,9,30.0,0.3,2.6999999999999997
2017-10-09,52,30.0,0.3,15.6
2017-10-10,56,30.0,0.3,16.8
2017-10-11,50,30.0,0.3,15.0
2017-10-12,51,30.0,0.3,15.299999999999999
2017-10-13,49,30.0,0.3,14.7
2017-10-14,15,30.0,0.3,4.5
2017-10-15,7,30.0,0.3,2.1
2017-10-16,61,30.0,0.3,18.3
2017-10-17,70,30.0,0.3,21.0
2017-10-18,67,30.0,0.3,20.099999999999998
2017-10-19,77,30.0,0.3,23.099999999999998
2017-10-20,68,30.0,0.3,20.4
2017-10-21,13,30.0,0.3,3.9
2017-10-22,7,30.0,0.3,2.1
2017-10-23,57,30.0,0.3,17.099999999999998
2017-10-24,63,30.0,0.3,18.9
2017-10-25,58,30.0,0.3,17.4
2017-10-26,60,30.0,0.3,18.0
2017-10-27,100,30.0,0.3,30.0
2017-10-28,30,30.0,0.3,9.0
2017-10-29,16,30.0,0.3,4.8
2017-10-30,99,30.0,0.3,29.7
2017-10-31,98,30.0,0.3,29.4
2017-11-01,48,38.0,0.38,18.240000000000002
2017-11-02,90,38.0,0.38,34.2
2017-11-03,100,38.0,0.38,38.0
2017-11-04,17,38.0,0.38,6.46
2017-11-05,10,38.0,0.38,3.8
2017-11-06,52,38.0,0.38,19.76
2017-11-07,44,38.0,0.38,16.72
2017-11-08,42,38.0,0.38,15.96
2017-11-09,43,38.0,0.38,16.34
2017-11-10,35,38.0,0.38,13.3
2017-11-11,10,38.0,0.38,3.8
2017-11-12,5,38.0,0.38,1.9
2017-11-13,32,38.0,0.38,12.16
2017-11-14,31,38.0,0.38,11.78
2017-11-15,33,38.0,0.38,12.540000000000001
2017-11-16,33,38.0,0.38,12.540000000000001
2017-11-17,32,38.0,0.38,12.16
2017-11-18,8,38.0,0.38,3.04
2017-11-19,3,38.0,0.38,1.1400000000000001
2017-11-20,27,38.0,0.38,10.26
2017-11-21,33,38.0,0.38,12.540000000000001
2017-11-22,31,38.0,0.38,11.78
2017-11-23,10,38.0,0.38,3.8
2017-11-24,18,38.0,0.38,6.84
2017-11-25,9,38.0,0.38,3.42
2017-11-26,5,38.0,0.38,1.9
2017-11-27,25,38.0,0.38,9.5
2017-11-28,30,38.0,0.38,11.4
2017-11-29,40,38.0,0.38,15.2
2017-11-30,38,38.0,0.38,14.44
2017-12-01,82,27.0,0.27,22.14
2017-12-02,27,27.0,0.27,7.290000000000001
2017-12-03,17,27.0,0.27,4.59
2017-12-04,99,27.0,0.27,26.73
2017-12-05,82,27.0,0.27,22.14
2017-12-06,80,27.0,0.27,21.6
2017-12-07,74,27.0,0.27,19.98
2017-12-08,75,27.0,0.27,20.25
2017-12-09,24,27.0,0.27,6.48
2017-12-10,11,27.0,0.27,2.97
2017-12-11,79,27.0,0.27,21.330000000000002
2017-12-12,78,27.0,0.27,21.060000000000002
2017-12-13,72,27.0,0.27,19.44
2017-12-14,71,27.0,0.27,19.17
2017-12-15,70,27.0,0.27,18.900000000000002
2017-12-16,23,27.0,0.27,6.210000000000001
2017-12-17,16,27.0,0.27,4.32
2017-12-18,74,27.0,0.27,19.98
2017-12-19,90,27.0,0.27,24.3
2017-12-20,81,27.0,0.27,21.87
2017-12-21,92,27.0,0.27,24.840000000000003
2017-12-22,76,27.0,0.27,20.520000000000003
2017-12-23,26,27.0,0.27,7.0200000000000005
2017-12-24,13,27.0,0.27,3.5100000000000002
2017-12-25,15,27.0,0.27,4.050000000000001
2017-12-26,100,27.0,0.27,27.0
2017-12-27,96,27.0,0.27,25.92
2017-12-28,83,27.0,0.27,22.41
2017-12-29,82,27.0,0.27,22.14
2017-12-30,22,27.0,0.27,5.94
2017-12-31,14,27.0,0.27,3.7800000000000002
2018-01-01,12,35.0,0.35,4.199999999999999
2018-01-02,54,35.0,0.35,18.9
2018-01-03,60,35.0,0.35,21.0
2018-01-04,56,35.0,0.35,19.599999999999998
2018-01-05,61,35.0,0.35,21.349999999999998
2018-01-06,17,35.0,0.35,5.949999999999999
2018-01-07,9,35.0,0.35,3.15
2018-01-08,52,35.0,0.35,18.2
2018-01-09,59,35.0,0.35,20.65
2018-01-10,55,35.0,0.35,19.25
2018-01-11,55,35.0,0.35,19.25
2018-01-12,60,35.0,0.35,21.0
2018-01-13,17,35.0,0.35,5.949999999999999
2018-01-14,10,35.0,0.35,3.5
2018-01-15,22,35.0,0.35,7.699999999999999
2018-01-16,59,35.0,0.35,20.65
2018-01-17,72,35.0,0.35,25.2
2018-01-18,73,35.0,0.35,25.549999999999997
2018-01-19,62,35.0,0.35,21.7
2018-01-20,21,35.0,0.35,7.35
2018-01-21,8,35.0,0.35,2.8
2018-01-22,51,35.0,0.35,17.849999999999998
2018-01-23,63,35.0,0.35,22.049999999999997
2018-01-24,66,35.0,0.35,23.099999999999998
2018-01-25,64,35.0,0.35,22.4
2018-01-26,71,35.0,0.35,24.849999999999998
2018-01-27,26,35.0,0.35,9.1
2018-01-28,14,35.0,0.35,4.8999999999999995
2018-01-29,90,35.0,0.35,31.499999999999996
2018-01-30,99,35.0,0.35,34.65
2018-01-31,100,35.0,0.35,35.0
2018-02-01,85,49.0,0.49,41.65
2018-02-02,100,49.0,0.49,49.0
2018-02-03,21,49.0,0.49,10.29
2018-02-04,11,49.0,0.49,5.39
2018-02-05,57,49.0,0.49,27.93
2018-02-06,69,49.0,0.49,33.81
2018-02-07,48,49.0,0.49,23.52
2018-02-08,48,49.0,0.49,23.52
2018-02-09,54,49.0,0.49,26.46
2018-02-10,13,49.0,0.49,6.37
2018-02-11,7,49.0,0.49,3.4299999999999997
2018-02-12,41,49.0,0.49,20.09
2018-02-13,40,49.0,0.49,19.6
2018-02-14,39,49.0,0.49,19.11
2018-02-15,51,49.0,0.49,24.99
2018-02-16,41,49.0,0.49,20.09
2018-02-17,11,49.0,0.49,5.39
2018-02-18,5,49.0,0.49,2.45
2018-02-19,13,49.0,0.49,6.37
2018-02-20,31,49.0,0.49,15.19
2018-02-21,34,49.0,0.49,16.66
2018-02-22,29,49.0,0.49,14.209999999999999
2018-02-23,29,49.0,0.49,14.209999999999999
2018-02-24,8,49.0,0.49,3.92
2018-02-25,5,49.0,0.49,2.45
2018-02-26,36,49.0,0.49,17.64
2018-02-27,38,49.0,0.49,18.62
2018-02-28,36,49.0,0.49,17.64
2018-03-01,87,31.0,0.31,26.97
2018-03-02,92,31.0,0.31,28.52
2018-03-03,22,31.0,0.31,6.82
2018-03-04,14,31.0,0.31,4.34
2018-03-05,74,31.0,0.31,22.94
2018-03-06,77,31.0,0.31,23.87
2018-03-07,83,31.0,0.31,25.73
