date,WMT_unscaled,WMT_monthly,scale,WMT
2018-03-24,36,70.0,0.7,25.2
2018-03-25,17,70.0,0.7,11.899999999999999
2018-03-26,69,70.0,0.7,48.3
2018-03-27,62,70.0,0.7,43.4
2018-03-28,76,70.0,0.7,53.199999999999996
2018-03-29,64,70.0,0.7,44.8
2018-03-30,64,70.0,0.7,44.8
2018-03-31,16,70.0,0.7,11.2
2018-04-01,20,45.0,0.45,9.0
2018-04-02,89,45.0,0.45,40.050000000000004
2018-04-03,100,45.0,0.45,45.0
2018-04-04,76,45.0,0.45,34.2
2018-04-05,81,45.0,0.45,36.45
2018-04-06,79,45.0,0.45,35.550000000000004
2018-04-07,24,45.0,0.45,10.8
2018-04-08,16,45.0,0.45,7.2
2018-04-09,66,45.0,0.45,29.7
2018-04-10,61,45.0,0.45,27.45
2018-04-11,51,45.0,0.45,22.95
2018-04-12,68,45.0,0.45,30.6
2018-04-13,61,45.0,0.45,27.45
2018-04-14,29,45.0,0.45,13.05
2018-04-15,6,45.0,0.45,2.7
2018-04-16,54,45.0,0.45,24.3
2018-04-17,66,45.0,0.45,29.7
2018-04-18,56,45.0,0.45,25.2
2018-04-19,52,45.0,0.45,23.400000000000002
2018-04-20,71,45.0,0.45,31.95
2018-04-21,29,45.0,0.45,13.05
2018-04-22,15,45.0,0.45,6.75
2018-04-23,59,45.0,0.45,26.55
2018-04-24,47,45.0,0.45,21.150000000000002
2018-04-25,58,45.0,0.45,26.1
2018-04-26,47,45.0,0.45,21.150000000000002
2018-04-27,56,45.0,0.45,25.2
2018-04-28,20,45.0,0.45,9.0
2018-04-29,19,45.0,0.45,8.55
2018-04-30,63,45.0,0.45,28.35
2018-05-01,25,74.0,0.74,18.5
2018-05-02,26,74.0,0.74,19.24
2018-05-03,23,74.0,0.74,17.02
2018-05-04,31,74.0,0.74,22.94
2018-05-05,12,74.0,0.74,8.879999999999999
2018-05-06,4,74.0,0.74,2.96
2018-05-07,29,74.0,0.74,21.46
2018-05-08,26,74.0,0.74,19.24
2018-05-09,58,74.0,0.74,42.92
2018-05-10,48,74.0,0.74,35.519999999999996
2018-05-11,42,74.0,0.74,31.08
2018-05-12,12,74.0,0.74,8.879999999999999
2018-05-13,7,74.0,0.74,5.18
2018-05-14,35,74.0,0.74,25.9
2018-05-15,38,74.0,0.74,28.12
2018-05-16,39,74.0,0.74,28.86
2018-05-17,100,74.0,0.74,74.0
2018-05-18,61,74.0,0.74,45.14
2018-05-19,11,74.0,0.74,8.14
2018-05-20,10,74.0,0.74,7.4
2018-05-21,36,74.0,0.74,26.64
2018-05-22,33,74.0,0.74,24.419999999999998
2018-05-23,37,74.0,0.74,27.38
2018-05-24,31,74.0,0.74,22.94
2018-05-25,29,74.0,0.74,21.46
2018-05-26,11,74.0,0.74,8.14
2018-05-27,10,74.0,0.74,7.4
2018-05-28,8,74.0,0.74,5.92
2018-05-29,24,74.0,0.74,17.759999999999998
2018-05-30,25,74.0,0.74,18.5
2018-05-31,31,74.0,0.74,22.94
2018-06-01,87,47.0,0.47,40.89
2018-06-02,32,47.0,0.47,15.04
2018-06-03,12,47.0,0.47,5.64
2018-06-04,94,47.0,0.47,44.18
2018-06-05,100,47.0,0.47,47.0
2018-06-06,98,47.0,0.47,46.059999999999995
2018-06-07,94,47.0,0.47,44.18
2018-06-08,93,47.0,0.47,43.71
2018-06-09,21,47.0,0.47,9.87
2018-06-10,23,47.0,0.47,10.809999999999999
2018-06-11,80,47.0,0.47,37.599999999999994
2018-06-12,71,47.0,0.47,33.37
2018-06-13,77,47.0,0.47,36.19
2018-06-14,72,47.0,0.47,33.839999999999996
2018-06-15,71,47.0,0.47,33.37
2018-06-16,14,47.0,0.47,6.58
2018-06-17,10,47.0,0.47,4.699999999999999
2018-06-18,63,47.0,0.47,29.61
2018-06-19,63,47.0,0.47,29.61
2018-06-20,77,47.0,0.47,36.19
2018-06-21,77,47.0,0.47,36.19
2018-06-22,64,47.0,0.47,30.08
2018-06-23,37,47.0,0.47,17.39
2018-06-24,14,47.0,0.47,6.58
2018-06-25,78,47.0,0.47,36.66
2018-06-26,70,47.0,0.47,32.9
2018-06-27,54,47.0,0.47,25.38
2018-06-28,78,47.0,0.47,36.66
2018-06-29,58,47.0,0.47,27.259999999999998
2018-06-30,21,47.0,0.47,9.87
2018-07-01,14,42.0,0.42,5.88
2018-07-02,57,42.0,0.42,23.939999999999998
2018-07-03,76,42.0,0.42,31.919999999999998
2018-07-04,23,42.0,0.42,9.66
2018-07-05,48,42.0,0.42,20.16
2018-07-06,60,42.0,0.42,25.2
2018-07-07,22,42.0,0.42,9.24
2018-07-08,23,42.0,0.42,9.66
2018-07-09,66,42.0,0.42,27.72
2018-07-10,76,42.0,0.42,31.919999999999998
2018-07-11,64,42.0,0.42,26.88
2018-07-12,65,42.0,0.42,27.3
2018-07-13,72,42.0,0.42,30.24
2018-07-14,24,42.0,0.42,10.08
2018-07-15,23,42.0,0.42,9.66
2018-07-16,56,42.0,0.42,23.52
2018-07-17,100,42.0,0.42,42.0
2018-07-18,83,42.0,0.42,34.86
2018-07-19,65,42.0,0.42,27.3
2018-07-20,70,42.0,0.42,29.4
2018-07-21,25,42.0,0.42,10.5
2018-07-22,14,42.0,0.42,5.88
2018-07-23,60,42.0,0.42,25.2
2018-07-24,76,42.0,0.42,31.919999999999998
2018-07-25,79,42.0,0.42,33.18
2018-07-26,76,42.0,0.42,31.919999999999998
2018-07-27,97,42.0,0.42,40.74
2018-07-28,23,42.0,0.42,9.66
2018-07-29,8,42.0,0.42,3.36
2018-07-30,61,42.0,0.42,25.619999999999997
2018-07-31,64,42.0,0.42,26.88
2018-08-01,15,72.0,0.72,10.799999999999999
2018-08-02,19,72.0,0.72,13.68
2018-08-03,17,72.0,0.72,12.24
2018-08-04,9,72.0,0.72,6.4799999999999995
2018-08-05,3,72.0,0.72,2.16
2018-08-06,16,72.0,0.72,11.52
2018-08-07,18,72.0,0.72,12.959999999999999
2018-08-08,21,72.0,0.72,15.12
2018-08-09,18,72.0,0.72,12.959999999999999
2018-08-10,18,72.0,0.72,12.959999999999999
2018-08-11,8,72.0,0.72,5.76
2018-08-12,4,72.0,0.72,2.88
2018-08-13,15,72.0,0.72,10.799999999999999
2018-08-14,19,72.0,0.72,13.68
2018-08-15,23,72.0,0.72,16.56
2018-08-16,100,72.0,0.72,72.0
2018-08-17,53,72.0,0.72,38.16
2018-08-18,15,72.0,0.72,10.799999999999999
2018-08-19,8,72.0,0.72,5.76
2018-08-20,31,72.0,0.72,22.32
2018-08-21,28,72.0,0.72,20.16
2018-08-22,20,72.0,0.72,14.399999999999999
2018-08-23,23,72.0,0.72,16.56
2018-08-24,21,72.0,0.72,15.12
2018-08-25,12,72.0,0.72,8.64
2018-08-26,5,72.0,0.72,3.5999999999999996
2018-08-27,19,72.0,0.72,13.68
2018-08-28,20,72.0,0.72,14.399999999999999
2018-08-29,23,72.0,0.72,16.56
2018-08-30,21,72.0,0.72,15.12
2018-08-31,19,72.0,0.72,13.68
2018-09-01,22,37.0,0.37,8.14
2018-09-02,25,37.0,0.37,9.25
2018-09-03,34,37.0,0.37,12.58
2018-09-04,93,37.0,0.37,34.41
2018-09-05,100,37.0,0.37,37.0
2018-09-06,93,37.0,0.37,34.41
2018-09-07,82,37.0,0.37,30.34
2018-09-08,36,37.0,0.37,13.32
2018-09-09,27,37.0,0.37,9.99
2018-09-10,77,37.0,0.37,28.49
2018-09-11,80,37.0,0.37,29.6
2018-09-12,82,37.0,0.37,30.34
2018-09-13,96,37.0,0.37,35.519999999999996
2018-09-14,76,37.0,0.37,28.12
2018-09-15,31,37.0,0.37,11.47
2018-09-16,22,37.0,0.37,8.14
2018-09-17,64,37.0,0.37,23.68
2018-09-18,73,37.0,0.37,27.009999999999998
2018-09-19,90,37.0,0.37,33.3
2018-09-20,76,37.0,0.37,28.12
2018-09-21,87,37.0,0.37,32.19
2018-09-22,26,37.0,0.37,9.62
2018-09-23,44,37.0,0.37,16.28
2018-09-24,66,37.0,0.37,24.419999999999998
2018-09-25,82,37.0,0.37,30.34
2018-09-26,67,37.0,0.37,24.79
2018-09-27,81,37.0,0.37,29.97
2018-09-28,69,37.0,0.37,25.53
2018-09-29,28,37.0,0.37,10.36
2018-09-30,13,37.0,0.37,4.81
2018-10-01,61,45.0,0.45,27.45
2018-10-02,63,45.0,0.45,28.35
2018-10-03,51,45.0,0.45,22.95
2018-10-04,51,45.0,0.45,22.95
2018-10-05,60,45.0,0.45,27.0
2018-10-06,21,45.0,0.45,9.450000000000001
2018-10-07,16,45.0,0.45,7.2
2018-10-08,48,45.0,0.45,21.6
2018-10-09,76,45.0,0.45,34.2
2018-10-10,78,45.0,0.45,35.1
2018-10-11,70,45.0,0.45,31.5
2018-10-12,61,45.0,0.45,27.45
2018-10-13,37,45.0,0.45,16.650000000000002
2018-10-14,14,45.0,0.45,6.3
2018-10-15,58,45.0,0.45,26.1
2018-10-16,95,45.0,0.45,42.75
2018-10-17,65,45.0,0.45,29.25
2018-10-18,60,45.0,0.45,27.0
2018-10-19,70,45.0,0.45,31.5
2018-10-20,29,45.0,0.45,13.05
2018-10-21,17,45.0,0.45,7.65
2018-10-22,51,45.0,0.45,22.95
2018-10-23,72,45.0,0.45,32.4
2018-10-24,61,45.0,0.45,27.45
2018-10-25,71,45.0,0.45,31.95
2018-10-26,85,45.0,0.45,38.25
2018-10-27,31,45.0,0.45,13.950000000000001
2018-10-28,23,45.0,0.45,10.35
2018-10-29,66,45.0,0.45,29.7
2018-10-30,100,45.0,0.45,45.0
2018-10-31,94,45.0,0.45,42.300000000000004
2018-11-01,43,57.0,0.57,24.509999999999998
2018-11-02,43,57.0,0.57,24.509999999999998
2018-11-03,13,57.0,0.57,7.409999999999999
2018-11-04,5,57.0,0.57,2.8499999999999996
2018-11-05,33,57.0,0.57,18.81
2018-11-06,43,57.0,0.57,24.509999999999998
2018-11-07,40,57.0,0.57,22.799999999999997
2018-11-08,53,57.0,0.57,30.209999999999997
2018-11-09,45,57.0,0.57,25.65
2018-11-10,11,57.0,0.57,6.27
2018-11-11,10,57.0,0.57,5.699999999999999
2018-11-12,45,57.0,0.57,25.65
2018-11-13,45,57.0,0.57,25.65
2018-11-14,50,57.0,0.57,28.499999999999996
2018-11-15,100,57.0,0.57,56.99999999999999
2018-11-16,59,57.0,0.57,33.629999999999995
2018-11-17,20,57.0,0.57,11.399999999999999
2018-11-18,11,57.0,0.57,6.27
2018-11-19,42,57.0,0.57,23.939999999999998
2018-11-20,52,57.0,0.57,29.639999999999997
2018-11-21,42,57.0,0.57,23.939999999999998
2018-11-22,21,57.0,0.57,11.969999999999999
2018-11-23,34,57.0,0.57,19.38
2018-11-24,16,57.0,0.57,9.12
2018-11-25,10,57.0,0.57,5.699999999999999
2018-11-26,30,57.0,0.57,17.099999999999998
2018-11-27,38,57.0,0.57,21.659999999999997
2018-11-28,50,57.0,0.57,28.499999999999996
2018-11-29,37,57.0,0.57,21.09
2018-11-30,38,57.0,0.57,21.659999999999997
2018-12-01,31,39.0,0.39,12.09
2018-12-02,10,39.0,0.39,3.9000000000000004
2018-12-03,73,39.0,0.39,28.470000000000002
2018-12-04,80,39.0,0.39,31.200000000000003
2018-12-05,53,39.0,0.39,20.67
2018-12-06,83,39.0,0.39,32.370000000000005
2018-12-07,88,39.0,0.39,34.32
2018-12-08,24,39.0,0.39,9.36
2018-12-09,16,39.0,0.39,6.24
2018-12-10,69,39.0,0.39,26.91
2018-12-11,67,39.0,0.39,26.130000000000003
2018-12-12,79,39.0,0.39,30.810000000000002
2018-12-13,73,39.0,0.39,28.470000000000002
2018-12-14,51,39.0,0.39,19.89
2018-12-15,31,39.0,0.39,12.09
2018-12-16,13,39.0,0.39,5.07
2018-12-17,63,39.0,0.39,24.57
2018-12-18,66,39.0,0.39,25.740000000000002
2018-12-19,83,39.0,0.39,32.370000000000005
2018-12-20,78,39.0,0.39,30.42
2018-12-21,83,39.0,0.39,32.370000000000005
2018-12-22,26,39.0,0.39,10.14
2018-12-23,13,39.0,0.39,5.07
2018-12-24,66,39.0,0.39,25.740000000000002
2018-12-25,31,39.0,0.39,12.09
2018-12-26,100,39.0,0.39,39.0
2018-12-27,93,39.0,0.39,36.27
2018-12-28,93,39.0,0.39,36.27
2018-12-29,19,39.0,0.39,7.41
2018-12-30,16,39.0,0.39,6.24
2018-12-31,64,39.0,0.39,24.96
2019-01-01,31,39.0,0.39,12.09
2019-01-02,80,39.0,0.39,31.200000000000003
2019-01-03,100,39.0,0.39,39.0
2019-01-04,76,39.0,0.39,29.64
2019-01-05,28,39.0,0.39,10.92
2019-01-06,14,39.0,0.39,5.46
2019-01-07,71,39.0,0.39,27.69
2019-01-08,90,39.0,0.39,35.1
2019-01-09,81,39.0,0.39,31.59
2019-01-10,76,39.0,0.39,29.64
2019-01-11,67,39.0,0.39,26.130000000000003
2019-01-12,25,39.0,0.39,9.75
2019-01-13,21,39.0,0.39,8.19
2019-01-14,70,39.0,0.39,27.3
2019-01-15,71,39.0,0.39,27.69
2019-01-16,78,39.0,0.39,30.42
2019-01-17,59,39.0,0.39,23.01
2019-01-18,61,39.0,0.39,23.79
2019-01-19,7,39.0,0.39,2.73
2019-01-20,17,39.0,0.39,6.63
2019-01-21,29,39.0,0.39,11.31
2019-01-22,62,39.0,0.39,24.18
2019-01-23,65,39.0,0.39,25.35
2019-01-24,79,39.0,0.39,30.810000000000002
2019-01-25,80,39.0,0.39,31.200000000000003
2019-01-26,28,39.0,0.39,10.92
2019-01-27,20,39.0,0.39,7.800000000000001
2019-01-28,72,39.0,0.39,28.080000000000002
2019-01-29,67,39.0,0.39,26.130000000000003
2019-01-30,74,39.0,0.39,28.86
2019-01-31,78,39.0,0.39,30.42
2019-02-01,26,51.0,0.51,13.26
2019-02-02,11,51.0,0.51,5.61
2019-02-03,6,51.0,0.51,3.06
2019-02-04,20,51.0,0.51,10.2
2019-02-05,23,51.0,0.51,11.73
2019-02-06,23,51.0,0.51,11.73
2019-02-07,25,51.0,0.51,12.75
2019-02-08,20,51.0,0.51,10.2
2019-02-09,11,51.0,0.51,5.61
2019-02-10,4,51.0,0.51,2.04
2019-02-11,25,51.0,0.51,12.75
2019-02-12,24,51.0,0.51,12.24
2019-02-13,22,51.0,0.51,11.22
2019-02-14,29,51.0,0.51,14.790000000000001
2019-02-15,33,51.0,0.51,16.830000000000002
2019-02-16,15,51.0,0.51,7.65
2019-02-17,4,51.0,0.51,2.04
2019-02-18,14,51.0,0.51,7.140000000000001
2019-02-19,100,51.0,0.51,51.0
2019-02-20,59,51.0,0.51,30.09
2019-02-21,31,51.0,0.51,15.81
2019-02-22,26,51.0,0.51,13.26
2019-02-23,18,51.0,0.51,9.18
2019-02-24,5,51.0,0.51,2.55
2019-02-25,29,51.0,0.51,14.790000000000001
2019-02-26,29,51.0,0.51,14.790000000000001
2019-02-27,27,51.0,0.51,13.77
2019-02-28,24,51.0,0.51,12.24
2019-03-01,87,37.0,0.37,32.19
2019-03-02,50,37.0,0.37,18.5
2019-03-03,41,37.0,0.37,15.17
2019-03-04,91,37.0,0.37,33.67
2019-03-05,87,37.0,0.37,32.19
2019-03-06,61,37.0,0.37,22.57
2019-03-07,64,37.0,0.37,23.68
2019-03-08,89,37.0,0.37,32.93
2019-03-09,23,37.0,0.37,8.51
2019-03-10,16,37.0,0.37,5.92
2019-03-11,78,37.0,0.37,28.86
2019-03-12,94,37.0,0.37,34.78
2019-03-13,82,37.0,0.37,30.34
2019-03-14,73,37.0,0.37,27.009999999999998
2019-03-15,72,37.0,0.37,26.64
2019-03-16,27,37.0,0.37,9.99
2019-03-17,36,37.0,0.37,13.32
2019-03-18,83,37.0,0.37,30.71
2019-03-19,87,37.0,0.37,32.19
2019-03-20,78,37.0,0.37,28.86
2019-03-21,83,37.0,0.37,30.71
2019-03-22,100,37.0,0.37,37.0
2019-03-23,35,37.0,0.37,12.95
2019-03-24,28,37.0,0.37,10.36
2019-03-25,77,37.0,0.37,28.49
2019-03-26,70,37.0,0.37,25.9
2019-03-27,63,37.0,0.37,23.31
2019-03-28,69,37.0,0.37,25.53
2019-03-29,61,37.0,0.37,22.57
2019-03-30,19,37.0,0.37,7.03
2019-03-31,17,37.0,0.37,6.29
2019-04-01,60,39.0,0.39,23.400000000000002
2019-04-02,76,39.0,0.39,29.64
2019-04-03,78,39.0,0.39,30.42
2019-04-04,62,39.0,0.39,24.18
2019-04-05,69,39.0,0.39,26.91
2019-04-06,23,39.0,0.39,8.97
2019-04-07,24,39.0,0.39,9.36
2019-04-08,65,39.0,0.39,25.35
2019-04-09,65,39.0,0.39,25.35
2019-04-10,57,39.0,0.39,22.23
2019-04-11,55,39.0,0.39,21.45
2019-04-12,100,39.0,0.39,39.0
2019-04-13,22,39.0,0.39,8.58
2019-04-14,23,39.0,0.39,8.97
2019-04-15,86,39.0,0.39,33.54
2019-04-16,75,39.0,0.39,29.25
2019-04-17,85,39.0,0.39,33.15
2019-04-18,70,39.0,0.39,27.3
2019-04-19,40,39.0,0.39,15.600000000000001
2019-04-20,13,39.0,0.39,5.07
2019-04-21,17,39.0,0.39,6.63
2019-04-22,61,39.0,0.39,23.79
2019-04-23,78,39.0,0.39,30.42
2019-04-24,80,39.0,0.39,31.200000000000003
2019-04-25,76,39.0,0.39,29.64
2019-04-26,65,39.0,0.39,25.35
2019-04-27,33,39.0,0.39,12.870000000000001
2019-04-28,20,39.0,0.39,7.800000000000001
2019-04-29,84,39.0,0.39,32.76
2019-04-30,69,39.0,0.39,26.91
2019-05-01,30,40.0,0.4,12.0
2019-05-02,32,40.0,0.4,12.8
2019-05-03,37,40.0,0.4,14.8
2019-05-04,14,40.0,0.4,5.6000000000000005
2019-05-05,10,40.0,0.4,4.0
2019-05-06,29,40.0,0.4,11.600000000000001
2019-05-07,31,40.0,0.4,12.4
2019-05-08,38,40.0,0.4,15.200000000000001
2019-05-09,31,40.0,0.4,12.4
2019-05-10,35,40.0,0.4,14.0
2019-05-11,14,40.0,0.4,5.6000000000000005
2019-05-12,11,40.0,0.4,4.4
2019-05-13,40,40.0,0.4,16.0
2019-05-14,44,40.0,0.4,17.6
2019-05-15,48,40.0,0.4,19.200000000000003
2019-05-16,100,40.0,0.4,40.0
2019-05-17,52,40.0,0.4,20.8
2019-05-18,11,40.0,0.4,4.4
2019-05-19,11,40.0,0.4,4.4
2019-05-20,36,40.0,0.4,14.4
2019-05-21,24,40.0,0.4,9.600000000000001
2019-05-22,42,40.0,0.4,16.8
2019-05-23,27,40.0,0.4,10.8
2019-05-24,28,40.0,0.4,11.200000000000001
2019-05-25,11,40.0,0.4,4.4
2019-05-26,8,40.0,0.4,3.2
2019-05-27,7,40.0,0.4,2.8000000000000003
2019-05-28,27,40.0,0.4,10.8
2019-05-29,40,40.0,0.4,16.0
2019-05-30,27,40.0,0.4,10.8
2019-05-31,32,40.0,0.4,12.8
2019-06-01,27,44.0,0.44,11.88
2019-06-02,11,44.0,0.44,4.84
2019-06-03,47,44.0,0.44,20.68
2019-06-04,74,44.0,0.44,32.56
2019-06-05,64,44.0,0.44,28.16
2019-06-06,68,44.0,0.44,29.92
2019-06-07,76,44.0,0.44,33.44
2019-06-08,25,44.0,0.44,11.0
2019-06-09,14,44.0,0.44,6.16
2019-06-10,58,44.0,0.44,25.52
2019-06-11,88,44.0,0.44,38.72
2019-06-12,76,44.0,0.44,33.44
2019-06-13,75,44.0,0.44,33.0
2019-06-14,79,44.0,0.44,34.76
2019-06-15,28,44.0,0.44,12.32
2019-06-16,12,44.0,0.44,5.28
2019-06-17,59,44.0,0.44,25.96
2019-06-18,81,44.0,0.44,35.64
2019-06-19,69,44.0,0.44,30.36
2019-06-20,100,44.0,0.44,44.0
2019-06-21,65,44.0,0.44,28.6
2019-06-22,21,44.0,0.44,9.24
2019-06-23,16,44.0,0.44,7.04
2019-06-24,72,44.0,0.44,31.68
2019-06-25,64,44.0,0.44,28.16
2019-06-26,65,44.0,0.44,28.6
2019-06-27,80,44.0,0.44,35.2
2019-06-28,76,44.0,0.44,33.44
2019-06-29,22,44.0,0.44,9.68
2019-06-30,15,44.0,0.44,6.6
2019-07-01,67,40.0,0.4,26.8
2019-07-02,57,40.0,0.4,22.8
2019-07-03,76,40.0,0.4,30.400000000000002
2019-07-04,26,40.0,0.4,10.4
2019-07-05,56,40.0,0.4,22.400000000000002
2019-07-06,19,40.0,0.4,7.6000000000000005
2019-07-07,28,40.0,0.4,11.200000000000001
2019-07-08,55,40.0,0.4,22.0
2019-07-09,60,40.0,0.4,24.0
2019-07-10,74,40.0,0.4,29.6
2019-07-11,93,40.0,0.4,37.2
2019-07-12,100,40.0,0.4,40.0
2019-07-13,30,40.0,0.4,12.0
2019-07-14,12,40.0,0.4,4.800000000000001
2019-07-15,96,40.0,0.4,38.400000000000006
2019-07-16,84,40.0,0.4,33.6
2019-07-17,67,40.0,0.4,26.8
2019-07-18,54,40.0,0.4,21.6
2019-07-19,53,40.0,0.4,21.200000000000003
2019-07-20,35,40.0,0.4,14.0
2019-07-21,23,40.0,0.4,9.200000000000001
2019-07-22,40,40.0,0.4,16.0
2019-07-23,70,40.0,0.4,28.0
2019-07-24,75,40.0,0.4,30.0
2019-07-25,61,40.0,0.4,24.400000000000002
2019-07-26,61,40.0,0.4,24.400000000000002
2019-07-27,16,40.0,0.4,6.4
2019-07-28,14,40.0,0.4,5.6000000000000005
2019-07-29,41,40.0,0.4,16.400000000000002
2019-07-30,60,40.0,0.4,24.0
2019-07-31,68,40.0,0.4,27.200000000000003
2019-08-01,24,50.0,0.5,12.0
2019-08-02,31,50.0,0.5,15.5
2019-08-03,7,50.0,0.5,3.5
2019-08-04,9,50.0,0.5,4.5
2019-08-05,33,50.0,0.5,16.5
2019-08-06,29,50.0,0.5,14.5
2019-08-07,34,50.0,0.5,17.0
2019-08-08,40,50.0,0.5,20.0
2019-08-09,27,50.0,0.5,13.5
2019-08-10,9,50.0,0.5,4.5
2019-08-11,9,50.0,0.5,4.5
2019-08-12,39,50.0,0.5,19.5
2019-08-13,35,50.0,0.5,17.5
2019-08-14,56,50.0,0.5,28.0
2019-08-15,100,50.0,0.5,50.0
2019-08-16,51,50.0,0.5,25.5
2019-08-17,19,50.0,0.5,9.5
2019-08-18,10,50.0,0.5,5.0
2019-08-19,35,50.0,0.5,17.5
2019-08-20,39,50.0,0.5,19.5
2019-08-21,42,50.0,0.5,21.0
2019-08-22,38,50.0,0.5,19.0
2019-08-23,31,50.0,0.5,15.5
2019-08-24,9,50.0,0.5,4.5
2019-08-25,10,50.0,0.5,5.0
2019-08-26,31,50.0,0.5,15.5
2019-08-27,28,50.0,0.5,14.0
2019-08-28,34,50.0,0.5,17.0
2019-08-29,24,50.0,0.5,12.0
2019-08-30,36,50.0,0.5,18.0
2019-08-31,11,50.0,0.5,5.5
2019-09-01,26,40.0,0.4,10.4
2019-09-02,19,40.0,0.4,7.6000000000000005
2019-09-03,97,40.0,0.4,38.800000000000004
2019-09-04,92,40.0,0.4,36.800000000000004
2019-09-05,100,40.0,0.4,40.0
2019-09-06,67,40.0,0.4,26.8
2019-09-07,30,40.0,0.4,12.0
2019-09-08,8,40.0,0.4,3.2
2019-09-09,64,40.0,0.4,25.6
2019-09-10,68,40.0,0.4,27.200000000000003
2019-09-11,85,40.0,0.4,34.0
2019-09-12,83,40.0,0.4,33.2
2019-09-13,89,40.0,0.4,35.6
2019-09-14,38,40.0,0.4,15.200000000000001
2019-09-15,27,40.0,0.4,10.8
2019-09-16,68,40.0,0.4,27.200000000000003
2019-09-17,72,40.0,0.4,28.8
2019-09-18,70,40.0,0.4,28.0
2019-09-19,69,40.0,0.4,27.6
2019-09-20,82,40.0,0.4,32.800000000000004
2019-09-21,27,40.0,0.4,10.8
2019-09-22,4,40.0,0.4,1.6
2019-09-23,73,40.0,0.4,29.200000000000003
2019-09-24,91,40.0,0.4,36.4
2019-09-25,68,40.0,0.4,27.200000000000003
2019-09-26,66,40.0,0.4,26.400000000000002
2019-09-27,57,40.0,0.4,22.8
2019-09-28,32,40.0,0.4,12.8
2019-09-29,14,40.0,0.4,5.6000000000000005
2019-09-30,81,40.0,0.4,32.4
2019-10-01,82,38.0,0.38,31.16
2019-10-02,85,38.0,0.38,32.3
2019-10-03,68,38.0,0.38,25.84
2019-10-04,78,38.0,0.38,29.64
2019-10-05,34,38.0,0.38,12.92
2019-10-06,21,38.0,0.38,7.98
2019-10-07,69,38.0,0.38,26.22
2019-10-08,54,38.0,0.38,20.52
2019-10-09,50,38.0,0.38,19.0
2019-10-10,69,38.0,0.38,26.22
2019-10-11,100,38.0,0.38,38.0
2019-10-12,24,38.0,0.38,9.120000000000001
2019-10-13,24,38.0,0.38,9.120000000000001
2019-10-14,89,38.0,0.38,33.82
2019-10-15,78,38.0,0.38,29.64
2019-10-16,85,38.0,0.38,32.3
2019-10-17,68,38.0,0.38,25.84
2019-10-18,72,38.0,0.38,27.36
2019-10-19,37,38.0,0.38,14.06
2019-10-20,9,38.0,0.38,3.42
2019-10-21,65,38.0,0.38,24.7
2019-10-22,68,38.0,0.38,25.84
2019-10-23,64,38.0,0.38,24.32
2019-10-24,75,38.0,0.38,28.5
2019-10-25,73,38.0,0.38,27.740000000000002
2019-10-26,32,38.0,0.38,12.16
2019-10-27,18,38.0,0.38,6.84
2019-10-28,66,38.0,0.38,25.080000000000002
2019-10-29,75,38.0,0.38,28.5
2019-10-30,72,38.0,0.38,27.36
2019-10-31,76,38.0,0.38,28.88
2019-11-01,23,45.0,0.45,10.35
2019-11-02,3,45.0,0.45,1.35
2019-11-03,8,45.0,0.45,3.6
2019-11-04,27,45.0,0.45,12.15
2019-11-05,25,45.0,0.45,11.25
2019-11-06,20,45.0,0.45,9.0
2019-11-07,30,45.0,0.45,13.5
2019-11-08,24,45.0,0.45,10.8
2019-11-09,8,45.0,0.45,3.6
2019-11-10,6,45.0,0.45,2.7
2019-11-11,22,45.0,0.45,9.9
2019-11-12,26,45.0,0.45,11.700000000000001
2019-11-13,28,45.0,0.45,12.6
2019-11-14,100,45.0,0.45,45.0
2019-11-15,46,45.0,0.45,20.7
2019-11-16,19,45.0,0.45,8.55
2019-11-17,8,45.0,0.45,3.6
2019-11-18,30,45.0,0.45,13.5
2019-11-19,30,45.0,0.45,13.5
2019-11-20,31,45.0,0.45,13.950000000000001
2019-11-21,30,45.0,0.45,13.5
2019-11-22,24,45.0,0.45,10.8
2019-11-23,9,45.0,0.45,4.05
2019-11-24,6,45.0,0.45,2.7
2019-11-25,26,45.0,0.45,11.700000000000001
2019-11-26,26,45.0,0.45,11.700000000000001
2019-11-27,28,45.0,0.45,12.6
2019-11-28,11,45.0,0.45,4.95
2019-11-29,21,45.0,0.45,9.450000000000001
2019-11-30,11,45.0,0.45,4.95
2019-12-01,30,34.0,0.34,10.200000000000001
2019-12-02,67,34.0,0.34,22.78
2019-12-03,98,34.0,0.34,33.32
2019-12-04,81,34.0,0.34,27.540000000000003
2019-12-05,63,34.0,0.34,21.42
2019-12-06,88,34.0,0.34,29.92
2019-12-07,27,34.0,0.34,9.180000000000001
2019-12-08,19,34.0,0.34,6.460000000000001
2019-12-09,67,34.0,0.34,22.78
2019-12-10,85,34.0,0.34,28.900000000000002
2019-12-11,63,34.0,0.34,21.42
2019-12-12,60,34.0,0.34,20.400000000000002
2019-12-13,87,34.0,0.34,29.580000000000002
2019-12-14,31,34.0,0.34,10.540000000000001
2019-12-15,18,34.0,0.34,6.12
2019-12-16,82,34.0,0.34,27.880000000000003
2019-12-17,82,34.0,0.34,27.880000000000003
2019-12-18,67,34.0,0.34,22.78
2019-12-19,95,34.0,0.34,32.300000000000004
2019-12-20,76,34.0,0.34,25.840000000000003
