date,KO_unscaled,KO_monthly,scale,KO
2013-01-01,100,48.0,0.48,48.0
2013-01-02,94,48.0,0.48,45.12
2013-01-03,87,48.0,0.48,41.76
2013-01-04,92,48.0,0.48,44.16
2013-01-05,92,48.0,0.48,44.16
2013-01-06,92,48.0,0.48,44.16
2013-01-07,84,48.0,0.48,40.32
2013-01-08,92,48.0,0.48,44.16
2013-01-09,91,48.0,0.48,43.68
2013-01-10,92,48.0,0.48,44.16
2013-01-11,93,48.0,0.48,44.64
2013-01-12,94,48.0,0.48,45.12
2013-01-13,95,48.0,0.48,45.6
2013-01-14,86,48.0,0.48,41.28
2013-01-15,72,48.0,0.48,34.56
2013-01-16,83,48.0,0.48,39.839999999999996
2013-01-17,82,48.0,0.48,39.36
2013-01-18,82,48.0,0.48,39.36
2013-01-19,90,48.0,0.48,43.199999999999996
2013-01-20,90,48.0,0.48,43.199999999999996
2013-01-21,77,48.0,0.48,36.96
2013-01-22,81,48.0,0.48,38.879999999999995
2013-01-23,88,48.0,0.48,42.239999999999995
2013-01-24,83,48.0,0.48,39.839999999999996
2013-01-25,84,48.0,0.48,40.32
2013-01-26,84,48.0,0.48,40.32
2013-01-27,99,48.0,0.48,47.519999999999996
2013-01-28,84,48.0,0.48,40.32
2013-01-29,78,48.0,0.48,37.44
2013-01-30,80,48.0,0.48,38.4
2013-01-31,78,48.0,0.48,37.44
2013-02-01,82,50.0,0.5,41.0
2013-02-02,86,50.0,0.5,43.0
2013-02-03,100,50.0,0.5,50.0
2013-02-04,80,50.0,0.5,40.0
2013-02-05,84,50.0,0.5,42.0
2013-02-06,89,50.0,0.5,44.5
2013-02-07,92,50.0,0.5,46.0
2013-02-08,78,50.0,0.5,39.0
2013-02-09,89,50.0,0.5,44.5
2013-02-10,92,50.0,0.5,46.0
2013-02-11,70,50.0,0.5,35.0
2013-02-12,77,50.0,0.5,38.5
2013-02-13,78,50.0,0.5,39.0
2013-02-14,83,50.0,0.5,41.5
2013-02-15,84,50.0,0.5,42.0
2013-02-16,91,50.0,0.5,45.5
2013-02-17,100,50.0,0.5,50.0
2013-02-18,88,50.0,0.5,44.0
2013-02-19,86,50.0,0.5,43.0
2013-02-20,81,50.0,0.5,40.5
2013-02-21,77,50.0,0.5,38.5
2013-02-22,92,50.0,0.5,46.0
2013-02-23,81,50.0,0.5,40.5
2013-02-24,84,50.0,0.5,42.0
2013-02-25,77,50.0,0.5,38.5
2013-02-26,72,50.0,0.5,36.0
2013-02-27,81,50.0,0.5,40.5
2013-02-28,78,50.0,0.5,39.0
2013-03-01,85,42.0,0.42,35.699999999999996
2013-03-02,94,42.0,0.42,39.48
2013-03-03,85,42.0,0.42,35.699999999999996
2013-03-04,77,42.0,0.42,32.339999999999996
2013-03-05,84,42.0,0.42,35.28
2013-03-06,82,42.0,0.42,34.44
2013-03-07,85,42.0,0.42,35.699999999999996
2013-03-08,77,42.0,0.42,32.339999999999996
2013-03-09,100,42.0,0.42,42.0
2013-03-10,81,42.0,0.42,34.019999999999996
2013-03-11,65,42.0,0.42,27.3
2013-03-12,76,42.0,0.42,31.919999999999998
2013-03-13,77,42.0,0.42,32.339999999999996
2013-03-14,70,42.0,0.42,29.4
2013-03-15,70,42.0,0.42,29.4
2013-03-16,78,42.0,0.42,32.76
2013-03-17,89,42.0,0.42,37.379999999999995
2013-03-18,71,42.0,0.42,29.82
2013-03-19,74,42.0,0.42,31.08
2013-03-20,74,42.0,0.42,31.08
2013-03-21,62,42.0,0.42,26.04
2013-03-22,71,42.0,0.42,29.82
2013-03-23,68,42.0,0.42,28.56
2013-03-24,80,42.0,0.42,33.6
2013-03-25,70,42.0,0.42,29.4
2013-03-26,77,42.0,0.42,32.339999999999996
2013-03-27,68,42.0,0.42,28.56
2013-03-28,69,42.0,0.42,28.98
2013-03-29,73,42.0,0.42,30.66
2013-03-30,68,42.0,0.42,28.56
2013-03-31,77,42.0,0.42,32.339999999999996
2013-04-01,79,42.0,0.42,33.18
2013-04-02,77,42.0,0.42,32.339999999999996
2013-04-03,91,42.0,0.42,38.22
2013-04-04,90,42.0,0.42,37.8
2013-04-05,82,42.0,0.42,34.44
2013-04-06,86,42.0,0.42,36.12
2013-04-07,94,42.0,0.42,39.48
2013-04-08,81,42.0,0.42,34.019999999999996
2013-04-09,90,42.0,0.42,37.8
2013-04-10,89,42.0,0.42,37.379999999999995
2013-04-11,83,42.0,0.42,34.86
2013-04-12,85,42.0,0.42,35.699999999999996
2013-04-13,87,42.0,0.42,36.54
2013-04-14,89,42.0,0.42,37.379999999999995
2013-04-15,79,42.0,0.42,33.18
2013-04-16,94,42.0,0.42,39.48
2013-04-17,81,42.0,0.42,34.019999999999996
2013-04-18,83,42.0,0.42,34.86
2013-04-19,80,42.0,0.42,33.6
2013-04-20,88,42.0,0.42,36.96
2013-04-21,90,42.0,0.42,37.8
2013-04-22,91,42.0,0.42,38.22
2013-04-23,86,42.0,0.42,36.12
2013-04-24,85,42.0,0.42,35.699999999999996
2013-04-25,85,42.0,0.42,35.699999999999996
2013-04-26,81,42.0,0.42,34.019999999999996
2013-04-27,80,42.0,0.42,33.6
2013-04-28,100,42.0,0.42,42.0
2013-04-29,76,42.0,0.42,31.919999999999998
2013-04-30,80,42.0,0.42,33.6
2013-05-01,79,38.0,0.38,30.02
2013-05-02,79,38.0,0.38,30.02
2013-05-03,82,38.0,0.38,31.16
2013-05-04,80,38.0,0.38,30.4
2013-05-05,89,38.0,0.38,33.82
2013-05-06,78,38.0,0.38,29.64
2013-05-07,88,38.0,0.38,33.44
2013-05-08,83,38.0,0.38,31.54
2013-05-09,77,38.0,0.38,29.26
2013-05-10,76,38.0,0.38,28.88
2013-05-11,84,38.0,0.38,31.92
2013-05-12,86,38.0,0.38,32.68
2013-05-13,72,38.0,0.38,27.36
2013-05-14,76,38.0,0.38,28.88
2013-05-15,74,38.0,0.38,28.12
2013-05-16,77,38.0,0.38,29.26
2013-05-17,78,38.0,0.38,29.64
2013-05-18,81,38.0,0.38,30.78
2013-05-19,100,38.0,0.38,38.0
2013-05-20,80,38.0,0.38,30.4
2013-05-21,75,38.0,0.38,28.5
2013-05-22,87,38.0,0.38,33.06
2013-05-23,75,38.0,0.38,28.5
2013-05-24,77,38.0,0.38,29.26
2013-05-25,80,38.0,0.38,30.4
2013-05-26,91,38.0,0.38,34.58
2013-05-27,88,38.0,0.38,33.44
2013-05-28,78,38.0,0.38,29.64
2013-05-29,73,38.0,0.38,27.740000000000002
2013-05-30,85,38.0,0.38,32.3
2013-05-31,74,38.0,0.38,28.12
2013-06-01,77,39.0,0.39,30.03
2013-06-02,100,39.0,0.39,39.0
2013-06-03,75,39.0,0.39,29.25
2013-06-04,85,39.0,0.39,33.15
2013-06-05,81,39.0,0.39,31.59
2013-06-06,78,39.0,0.39,30.42
2013-06-07,80,39.0,0.39,31.200000000000003
2013-06-08,78,39.0,0.39,30.42
2013-06-09,95,39.0,0.39,37.050000000000004
2013-06-10,74,39.0,0.39,28.86
2013-06-11,87,39.0,0.39,33.93
2013-06-12,85,39.0,0.39,33.15
2013-06-13,81,39.0,0.39,31.59
2013-06-14,78,39.0,0.39,30.42
2013-06-15,77,39.0,0.39,30.03
2013-06-16,82,39.0,0.39,31.98
2013-06-17,84,39.0,0.39,32.76
2013-06-18,83,39.0,0.39,32.370000000000005
2013-06-19,69,39.0,0.39,26.91
2013-06-20,82,39.0,0.39,31.98
2013-06-21,80,39.0,0.39,31.200000000000003
2013-06-22,85,39.0,0.39,33.15
2013-06-23,82,39.0,0.39,31.98
2013-06-24,88,39.0,0.39,34.32
2013-06-25,78,39.0,0.39,30.42
2013-06-26,79,39.0,0.39,30.810000000000002
2013-06-27,77,39.0,0.39,30.03
2013-06-28,78,39.0,0.39,30.42
2013-06-29,91,39.0,0.39,35.49
2013-06-30,89,39.0,0.39,34.71
2013-07-01,29,45.0,0.45,13.05
2013-07-02,29,45.0,0.45,13.05
2013-07-03,25,45.0,0.45,11.25
2013-07-04,29,45.0,0.45,13.05
2013-07-05,30,45.0,0.45,13.5
2013-07-06,29,45.0,0.45,13.05
2013-07-07,100,45.0,0.45,45.0
2013-07-08,47,45.0,0.45,21.150000000000002
2013-07-09,38,45.0,0.45,17.1
2013-07-10,31,45.0,0.45,13.950000000000001
2013-07-11,30,45.0,0.45,13.5
2013-07-12,29,45.0,0.45,13.05
2013-07-13,34,45.0,0.45,15.3
2013-07-14,33,45.0,0.45,14.85
2013-07-15,28,45.0,0.45,12.6
2013-07-16,30,45.0,0.45,13.5
2013-07-17,28,45.0,0.45,12.6
2013-07-18,33,45.0,0.45,14.85
2013-07-19,26,45.0,0.45,11.700000000000001
2013-07-20,29,45.0,0.45,13.05
2013-07-21,30,45.0,0.45,13.5
2013-07-22,28,45.0,0.45,12.6
2013-07-23,26,45.0,0.45,11.700000000000001
2013-07-24,26,45.0,0.45,11.700000000000001
2013-07-25,30,45.0,0.45,13.5
2013-07-26,28,45.0,0.45,12.6
2013-07-27,29,45.0,0.45,13.05
2013-07-28,28,45.0,0.45,12.6
2013-07-29,24,45.0,0.45,10.8
2013-07-30,30,45.0,0.45,13.5
2013-07-31,29,45.0,0.45,13.05
2013-08-01,70,41.0,0.41,28.7
2013-08-02,77,41.0,0.41,31.569999999999997
2013-08-03,84,41.0,0.41,34.44
2013-08-04,82,41.0,0.41,33.62
2013-08-05,79,41.0,0.41,32.39
2013-08-06,74,41.0,0.41,30.34
2013-08-07,75,41.0,0.41,30.749999999999996
2013-08-08,83,41.0,0.41,34.03
2013-08-09,76,41.0,0.41,31.159999999999997
2013-08-10,79,41.0,0.41,32.39
2013-08-11,100,41.0,0.41,41.0
2013-08-12,86,41.0,0.41,35.26
2013-08-13,84,41.0,0.41,34.44
2013-08-14,77,41.0,0.41,31.569999999999997
2013-08-15,82,41.0,0.41,33.62
2013-08-16,78,41.0,0.41,31.979999999999997
2013-08-17,90,41.0,0.41,36.9
2013-08-18,97,41.0,0.41,39.769999999999996
2013-08-19,76,41.0,0.41,31.159999999999997
2013-08-20,83,41.0,0.41,34.03
2013-08-21,78,41.0,0.41,31.979999999999997
2013-08-22,77,41.0,0.41,31.569999999999997
2013-08-23,72,41.0,0.41,29.52
2013-08-24,88,41.0,0.41,36.08
2013-08-25,90,41.0,0.41,36.9
2013-08-26,89,41.0,0.41,36.489999999999995
2013-08-27,84,41.0,0.41,34.44
2013-08-28,83,41.0,0.41,34.03
2013-08-29,88,41.0,0.41,36.08
2013-08-30,84,41.0,0.41,34.44
2013-08-31,77,41.0,0.41,31.569999999999997
2013-09-01,73,43.0,0.43,31.39
2013-09-02,72,43.0,0.43,30.96
2013-09-03,76,43.0,0.43,32.68
2013-09-04,68,43.0,0.43,29.24
2013-09-05,74,43.0,0.43,31.82
2013-09-06,79,43.0,0.43,33.97
2013-09-07,81,43.0,0.43,34.83
2013-09-08,83,43.0,0.43,35.69
2013-09-09,74,43.0,0.43,31.82
2013-09-10,76,43.0,0.43,32.68
2013-09-11,73,43.0,0.43,31.39
2013-09-12,74,43.0,0.43,31.82
2013-09-13,81,43.0,0.43,34.83
2013-09-14,82,43.0,0.43,35.26
2013-09-15,100,43.0,0.43,43.0
2013-09-16,76,43.0,0.43,32.68
2013-09-17,75,43.0,0.43,32.25
2013-09-18,80,43.0,0.43,34.4
2013-09-19,79,43.0,0.43,33.97
2013-09-20,82,43.0,0.43,35.26
2013-09-21,78,43.0,0.43,33.54
2013-09-22,72,43.0,0.43,30.96
2013-09-23,74,43.0,0.43,31.82
2013-09-24,76,43.0,0.43,32.68
2013-09-25,77,43.0,0.43,33.11
2013-09-26,79,43.0,0.43,33.97
2013-09-27,85,43.0,0.43,36.55
2013-09-28,86,43.0,0.43,36.98
2013-09-29,74,43.0,0.43,31.82
2013-09-30,78,43.0,0.43,33.54
2013-10-01,73,46.0,0.46,33.58
2013-10-02,83,46.0,0.46,38.18
2013-10-03,78,46.0,0.46,35.88
2013-10-04,80,46.0,0.46,36.800000000000004
2013-10-05,82,46.0,0.46,37.72
2013-10-06,69,46.0,0.46,31.740000000000002
2013-10-07,84,46.0,0.46,38.64
2013-10-08,96,46.0,0.46,44.160000000000004
2013-10-09,85,46.0,0.46,39.1
2013-10-10,96,46.0,0.46,44.160000000000004
2013-10-11,94,46.0,0.46,43.24
2013-10-12,81,46.0,0.46,37.260000000000005
2013-10-13,80,46.0,0.46,36.800000000000004
2013-10-14,91,46.0,0.46,41.86
2013-10-15,88,46.0,0.46,40.480000000000004
2013-10-16,94,46.0,0.46,43.24
2013-10-17,78,46.0,0.46,35.88
2013-10-18,100,46.0,0.46,46.0
2013-10-19,91,46.0,0.46,41.86
2013-10-20,84,46.0,0.46,38.64
2013-10-21,84,46.0,0.46,38.64
2013-10-22,84,46.0,0.46,38.64
2013-10-23,88,46.0,0.46,40.480000000000004
2013-10-24,90,46.0,0.46,41.4
2013-10-25,90,46.0,0.46,41.4
2013-10-26,81,46.0,0.46,37.260000000000005
2013-10-27,87,46.0,0.46,40.02
2013-10-28,99,46.0,0.46,45.54
2013-10-29,89,46.0,0.46,40.940000000000005
2013-10-30,88,46.0,0.46,40.480000000000004
2013-10-31,85,46.0,0.46,39.1
2013-11-01,86,45.0,0.45,38.7
2013-11-02,78,45.0,0.45,35.1
2013-11-03,69,45.0,0.45,31.05
2013-11-04,78,45.0,0.45,35.1
2013-11-05,89,45.0,0.45,40.050000000000004
2013-11-06,88,45.0,0.45,39.6
2013-11-07,91,45.0,0.45,40.95
2013-11-08,93,45.0,0.45,41.85
2013-11-09,82,45.0,0.45,36.9
2013-11-10,96,45.0,0.45,43.2
2013-11-11,96,45.0,0.45,43.2
2013-11-12,85,45.0,0.45,38.25
2013-11-13,89,45.0,0.45,40.050000000000004
2013-11-14,85,45.0,0.45,38.25
2013-11-15,85,45.0,0.45,38.25
2013-11-16,94,45.0,0.45,42.300000000000004
2013-11-17,81,45.0,0.45,36.45
2013-11-18,85,45.0,0.45,38.25
2013-11-19,90,45.0,0.45,40.5
2013-11-20,92,45.0,0.45,41.4
2013-11-21,100,45.0,0.45,45.0
2013-11-22,96,45.0,0.45,43.2
2013-11-23,98,45.0,0.45,44.1
2013-11-24,95,45.0,0.45,42.75
2013-11-25,96,45.0,0.45,43.2
2013-11-26,84,45.0,0.45,37.800000000000004
2013-11-27,89,45.0,0.45,40.050000000000004
2013-11-28,83,45.0,0.45,37.35
2013-11-29,89,45.0,0.45,40.050000000000004
2013-11-30,76,45.0,0.45,34.2
2013-12-01,70,50.0,0.5,35.0
2013-12-02,80,50.0,0.5,40.0
2013-12-03,75,50.0,0.5,37.5
2013-12-04,85,50.0,0.5,42.5
2013-12-05,84,50.0,0.5,42.0
2013-12-06,79,50.0,0.5,39.5
2013-12-07,94,50.0,0.5,47.0
2013-12-08,75,50.0,0.5,37.5
2013-12-09,86,50.0,0.5,43.0
2013-12-10,78,50.0,0.5,39.0
2013-12-11,83,50.0,0.5,41.5
2013-12-12,86,50.0,0.5,43.0
2013-12-13,90,50.0,0.5,45.0
2013-12-14,95,50.0,0.5,47.5
2013-12-15,91,50.0,0.5,45.5
2013-12-16,89,50.0,0.5,44.5
2013-12-17,83,50.0,0.5,41.5
2013-12-18,93,50.0,0.5,46.5
2013-12-19,93,50.0,0.5,46.5
2013-12-20,93,50.0,0.5,46.5
2013-12-21,78,50.0,0.5,39.0
2013-12-22,87,50.0,0.5,43.5
2013-12-23,99,50.0,0.5,49.5
2013-12-24,99,50.0,0.5,49.5
2013-12-25,100,50.0,0.5,50.0
2013-12-26,100,50.0,0.5,50.0
2013-12-27,92,50.0,0.5,46.0
2013-12-28,83,50.0,0.5,41.5
2013-12-29,90,50.0,0.5,45.0
2013-12-30,84,50.0,0.5,42.0
2013-12-31,96,50.0,0.5,48.0
2014-01-01,89,50.0,0.5,44.5
2014-01-02,100,50.0,0.5,50.0
2014-01-03,88,50.0,0.5,44.0
2014-01-04,84,50.0,0.5,42.0
2014-01-05,87,50.0,0.5,43.5
2014-01-06,87,50.0,0.5,43.5
2014-01-07,86,50.0,0.5,43.0
2014-01-08,89,50.0,0.5,44.5
2014-01-09,93,50.0,0.5,46.5
2014-01-10,87,50.0,0.5,43.5
2014-01-11,73,50.0,0.5,36.5
2014-01-12,82,50.0,0.5,41.0
2014-01-13,79,50.0,0.5,39.5
2014-01-14,84,50.0,0.5,42.0
2014-01-15,84,50.0,0.5,42.0
2014-01-16,69,50.0,0.5,34.5
2014-01-17,93,50.0,0.5,46.5
2014-01-18,83,50.0,0.5,41.5
2014-01-19,70,50.0,0.5,35.0
2014-01-20,75,50.0,0.5,37.5
2014-01-21,83,50.0,0.5,41.5
2014-01-22,87,50.0,0.5,43.5
2014-01-23,87,50.0,0.5,43.5
2014-01-24,94,50.0,0.5,47.0
2014-01-25,78,50.0,0.5,39.0
2014-01-26,75,50.0,0.5,37.5
2014-01-27,75,50.0,0.5,37.5
2014-01-28,76,50.0,0.5,38.0
2014-01-29,76,50.0,0.5,38.0
2014-01-30,87,50.0,0.5,43.5
2014-01-31,77,50.0,0.5,38.5
2014-02-01,75,49.0,0.49,36.75
2014-02-02,67,49.0,0.49,32.83
2014-02-03,73,49.0,0.49,35.769999999999996
2014-02-04,87,49.0,0.49,42.63
2014-02-05,82,49.0,0.49,40.18
2014-02-06,90,49.0,0.49,44.1
2014-02-07,87,49.0,0.49,42.63
2014-02-08,84,49.0,0.49,41.16
2014-02-09,74,49.0,0.49,36.26
2014-02-10,68,49.0,0.49,33.32
2014-02-11,76,49.0,0.49,37.24
2014-02-12,76,49.0,0.49,37.24
2014-02-13,81,49.0,0.49,39.69
2014-02-14,87,49.0,0.49,42.63
2014-02-15,87,49.0,0.49,42.63
2014-02-16,78,49.0,0.49,38.22
2014-02-17,82,49.0,0.49,40.18
2014-02-18,100,49.0,0.49,49.0
2014-02-19,98,49.0,0.49,48.019999999999996
2014-02-20,81,49.0,0.49,39.69
2014-02-21,89,49.0,0.49,43.61
2014-02-22,98,49.0,0.49,48.019999999999996
2014-02-23,90,49.0,0.49,44.1
2014-02-24,80,49.0,0.49,39.2
2014-02-25,88,49.0,0.49,43.12
2014-02-26,85,49.0,0.49,41.65
2014-02-27,82,49.0,0.49,40.18
2014-02-28,83,49.0,0.49,40.67
2014-03-01,91,53.0,0.53,48.230000000000004
2014-03-02,78,53.0,0.53,41.34
2014-03-03,75,53.0,0.53,39.75
2014-03-04,80,53.0,0.53,42.400000000000006
2014-03-05,81,53.0,0.53,42.93
2014-03-06,83,53.0,0.53,43.99
2014-03-07,86,53.0,0.53,45.580000000000005
2014-03-08,77,53.0,0.53,40.81
2014-03-09,86,53.0,0.53,45.580000000000005
2014-03-10,73,53.0,0.53,38.690000000000005
2014-03-11,75,53.0,0.53,39.75
2014-03-12,77,53.0,0.53,40.81
2014-03-13,80,53.0,0.53,42.400000000000006
2014-03-14,86,53.0,0.53,45.580000000000005
2014-03-15,100,53.0,0.53,53.0
2014-03-16,82,53.0,0.53,43.46
2014-03-17,84,53.0,0.53,44.52
2014-03-18,84,53.0,0.53,44.52
2014-03-19,85,53.0,0.53,45.050000000000004
2014-03-20,82,53.0,0.53,43.46
2014-03-21,92,53.0,0.53,48.760000000000005
2014-03-22,90,53.0,0.53,47.7
2014-03-23,96,53.0,0.53,50.88
2014-03-24,92,53.0,0.53,48.760000000000005
2014-03-25,91,53.0,0.53,48.230000000000004
2014-03-26,88,53.0,0.53,46.64
2014-03-27,91,53.0,0.53,48.230000000000004
2014-03-28,98,53.0,0.53,51.940000000000005
2014-03-29,100,53.0,0.53,53.0
2014-03-30,84,53.0,0.53,44.52
2014-03-31,82,53.0,0.53,43.46
2014-04-01,81,56.0,0.56,45.36000000000001
2014-04-02,71,56.0,0.56,39.760000000000005
2014-04-03,75,56.0,0.56,42.00000000000001
2014-04-04,80,56.0,0.56,44.800000000000004
2014-04-05,75,56.0,0.56,42.00000000000001
2014-04-06,78,56.0,0.56,43.68000000000001
2014-04-07,72,56.0,0.56,40.32000000000001
2014-04-08,82,56.0,0.56,45.92
2014-04-09,79,56.0,0.56,44.24
2014-04-10,83,56.0,0.56,46.480000000000004
2014-04-11,86,56.0,0.56,48.160000000000004
2014-04-12,88,56.0,0.56,49.28
2014-04-13,83,56.0,0.56,46.480000000000004
2014-04-14,77,56.0,0.56,43.120000000000005
2014-04-15,81,56.0,0.56,45.36000000000001
2014-04-16,82,56.0,0.56,45.92
2014-04-17,78,56.0,0.56,43.68000000000001
2014-04-18,86,56.0,0.56,48.160000000000004
2014-04-19,79,56.0,0.56,44.24
2014-04-20,81,56.0,0.56,45.36000000000001
2014-04-21,84,56.0,0.56,47.040000000000006
2014-04-22,81,56.0,0.56,45.36000000000001
2014-04-23,86,56.0,0.56,48.160000000000004
2014-04-24,75,56.0,0.56,42.00000000000001
2014-04-25,93,56.0,0.56,52.080000000000005
2014-04-26,87,56.0,0.56,48.720000000000006
2014-04-27,79,56.0,0.56,44.24
2014-04-28,100,56.0,0.56,56.00000000000001
2014-04-29,80,56.0,0.56,44.800000000000004
2014-04-30,80,56.0,0.56,44.800000000000004
2014-05-01,72,61.0,0.61,43.92
2014-05-02,72,61.0,0.61,43.92
2014-05-03,73,61.0,0.61,44.53
2014-05-04,71,61.0,0.61,43.31
2014-05-05,66,61.0,0.61,40.26
2014-05-06,71,61.0,0.61,43.31
2014-05-07,68,61.0,0.61,41.48
2014-05-08,66,61.0,0.61,40.26
2014-05-09,65,61.0,0.61,39.65
2014-05-10,77,61.0,0.61,46.97
2014-05-11,64,61.0,0.61,39.04
2014-05-12,77,61.0,0.61,46.97
2014-05-13,78,61.0,0.61,47.58
2014-05-14,69,61.0,0.61,42.089999999999996
2014-05-15,80,61.0,0.61,48.8
2014-05-16,80,61.0,0.61,48.8
2014-05-17,86,61.0,0.61,52.46
2014-05-18,90,61.0,0.61,54.9
2014-05-19,80,61.0,0.61,48.8
2014-05-20,78,61.0,0.61,47.58
2014-05-21,88,61.0,0.61,53.68
2014-05-22,77,61.0,0.61,46.97
2014-05-23,87,61.0,0.61,53.07
2014-05-24,100,61.0,0.61,61.0
2014-05-25,90,61.0,0.61,54.9
2014-05-26,86,61.0,0.61,52.46
2014-05-27,81,61.0,0.61,49.41
2014-05-28,84,61.0,0.61,51.24
2014-05-29,79,61.0,0.61,48.19
2014-05-30,73,61.0,0.61,44.53
2014-05-31,88,61.0,0.61,53.68
2014-06-01,72,72.0,0.72,51.839999999999996
2014-06-02,74,72.0,0.72,53.28
2014-06-03,71,72.0,0.72,51.12
