date,Verizon Stock Price_unscaled,Verizon Stock Price_monthly,scale,Verizon Stock Price
2019-11-05,100,44.0,0.44,44.0
2019-11-06,74,44.0,0.44,32.56
2019-11-07,100,44.0,0.44,44.0
2019-11-08,60,44.0,0.44,26.4
2019-11-09,31,44.0,0.44,13.64
2019-11-10,27,44.0,0.44,11.88
2019-11-11,45,44.0,0.44,19.8
2019-11-12,66,44.0,0.44,29.04
2019-11-13,56,44.0,0.44,24.64
2019-11-14,43,44.0,0.44,18.92
2019-11-15,76,44.0,0.44,33.44
2019-11-16,23,44.0,0.44,10.12
2019-11-17,18,44.0,0.44,7.92
2019-11-18,49,44.0,0.44,21.56
2019-11-19,71,44.0,0.44,31.24
2019-11-20,49,44.0,0.44,21.56
2019-11-21,84,44.0,0.44,36.96
2019-11-22,51,44.0,0.44,22.44
2019-11-23,48,44.0,0.44,21.12
2019-11-24,9,44.0,0.44,3.96
2019-11-25,68,44.0,0.44,29.92
2019-11-26,84,44.0,0.44,36.96
2019-11-27,25,44.0,0.44,11.0
2019-11-28,28,44.0,0.44,12.32
2019-11-29,55,44.0,0.44,24.2
2019-11-30,9,44.0,0.44,3.96
2019-12-01,0,43.0,0.43,0.0
2019-12-02,29,43.0,0.43,12.47
2019-12-03,63,43.0,0.43,27.09
2019-12-04,92,43.0,0.43,39.56
2019-12-05,67,43.0,0.43,28.81
2019-12-06,53,43.0,0.43,22.79
2019-12-07,26,43.0,0.43,11.18
2019-12-08,19,43.0,0.43,8.17
2019-12-09,24,43.0,0.43,10.32
2019-12-10,61,43.0,0.43,26.23
2019-12-11,60,43.0,0.43,25.8
2019-12-12,70,43.0,0.43,30.099999999999998
2019-12-13,71,43.0,0.43,30.53
2019-12-14,21,43.0,0.43,9.03
2019-12-15,9,43.0,0.43,3.87
2019-12-16,35,43.0,0.43,15.049999999999999
2019-12-17,89,43.0,0.43,38.269999999999996
2019-12-18,72,43.0,0.43,30.96
2019-12-19,62,43.0,0.43,26.66
2019-12-20,68,43.0,0.43,29.24
2019-12-21,22,43.0,0.43,9.459999999999999
2019-12-22,0,43.0,0.43,0.0
2019-12-23,76,43.0,0.43,32.68
2019-12-24,23,43.0,0.43,9.89
2019-12-25,11,43.0,0.43,4.7299999999999995
2019-12-26,73,43.0,0.43,31.39
2019-12-27,100,43.0,0.43,43.0
2019-12-28,28,43.0,0.43,12.04
2019-12-29,14,43.0,0.43,6.02
2019-12-30,41,43.0,0.43,17.63
2019-12-31,75,43.0,0.43,32.25
2020-01-01,20,47.0,0.47,9.399999999999999
2020-01-02,57,47.0,0.47,26.79
2020-01-03,85,47.0,0.47,39.949999999999996
2020-01-04,68,47.0,0.47,31.959999999999997
2020-01-05,12,47.0,0.47,5.64
2020-01-06,56,47.0,0.47,26.32
2020-01-07,98,47.0,0.47,46.059999999999995
2020-01-08,100,47.0,0.47,47.0
2020-01-09,57,47.0,0.47,26.79
2020-01-10,71,47.0,0.47,33.37
2020-01-11,30,47.0,0.47,14.1
2020-01-12,15,47.0,0.47,7.05
2020-01-13,64,47.0,0.47,30.08
2020-01-14,66,47.0,0.47,31.02
2020-01-15,66,47.0,0.47,31.02
2020-01-16,79,47.0,0.47,37.129999999999995
2020-01-17,57,47.0,0.47,26.79
2020-01-18,21,47.0,0.47,9.87
2020-01-19,11,47.0,0.47,5.17
2020-01-20,29,47.0,0.47,13.629999999999999
2020-01-21,63,47.0,0.47,29.61
2020-01-22,70,47.0,0.47,32.9
2020-01-23,62,47.0,0.47,29.139999999999997
2020-01-24,76,47.0,0.47,35.72
2020-01-25,38,47.0,0.47,17.86
2020-01-26,19,47.0,0.47,8.93
2020-01-27,33,47.0,0.47,15.51
2020-01-28,71,47.0,0.47,33.37
2020-01-29,99,47.0,0.47,46.529999999999994
2020-01-30,90,47.0,0.47,42.3
2020-01-31,72,47.0,0.47,33.839999999999996
2020-02-01,42,58.0,0.58,24.36
2020-02-02,9,58.0,0.58,5.22
2020-02-03,41,58.0,0.58,23.779999999999998
2020-02-04,48,58.0,0.58,27.839999999999996
2020-02-05,39,58.0,0.58,22.619999999999997
2020-02-06,55,58.0,0.58,31.9
2020-02-07,63,58.0,0.58,36.54
2020-02-08,21,58.0,0.58,12.18
2020-02-09,9,58.0,0.58,5.22
2020-02-10,31,58.0,0.58,17.98
2020-02-11,49,58.0,0.58,28.419999999999998
2020-02-12,80,58.0,0.58,46.4
2020-02-13,68,58.0,0.58,39.44
2020-02-14,42,58.0,0.58,24.36
2020-02-15,25,58.0,0.58,14.499999999999998
2020-02-16,30,58.0,0.58,17.4
2020-02-17,24,58.0,0.58,13.919999999999998
2020-02-18,62,58.0,0.58,35.96
2020-02-19,57,58.0,0.58,33.059999999999995
2020-02-20,55,58.0,0.58,31.9
2020-02-21,60,58.0,0.58,34.8
2020-02-22,21,58.0,0.58,12.18
2020-02-23,20,58.0,0.58,11.6
2020-02-24,63,58.0,0.58,36.54
2020-02-25,76,58.0,0.58,44.08
2020-02-26,66,58.0,0.58,38.279999999999994
2020-02-27,95,58.0,0.58,55.099999999999994
2020-02-28,100,58.0,0.58,57.99999999999999
2020-02-29,36,58.0,0.58,20.88
2020-03-01,4,100.0,1.0,4.0
2020-03-02,52,100.0,1.0,52.0
2020-03-03,45,100.0,1.0,45.0
2020-03-04,52,100.0,1.0,52.0
2020-03-05,39,100.0,1.0,39.0
2020-03-06,39,100.0,1.0,39.0
2020-03-07,13,100.0,1.0,13.0
2020-03-08,0,100.0,1.0,0.0
2020-03-09,82,100.0,1.0,82.0
2020-03-10,59,100.0,1.0,59.0
2020-03-11,47,100.0,1.0,47.0
2020-03-12,82,100.0,1.0,82.0
2020-03-13,81,100.0,1.0,81.0
2020-03-14,19,100.0,1.0,19.0
2020-03-15,16,100.0,1.0,16.0
2020-03-16,100,100.0,1.0,100.0
2020-03-17,69,100.0,1.0,69.0
2020-03-18,90,100.0,1.0,90.0
2020-03-19,78,100.0,1.0,78.0
2020-03-20,82,100.0,1.0,82.0
2020-03-21,28,100.0,1.0,28.0
2020-03-22,30,100.0,1.0,30.0
2020-03-23,78,100.0,1.0,78.0
2020-03-24,82,100.0,1.0,82.0
2020-03-25,83,100.0,1.0,83.0
2020-03-26,77,100.0,1.0,77.0
2020-03-27,73,100.0,1.0,73.0
2020-03-28,19,100.0,1.0,19.0
2020-03-29,12,100.0,1.0,12.0
2020-03-30,38,100.0,1.0,38.0
2020-03-31,56,100.0,1.0,56.0
2020-04-01,93,78.0,0.78,72.54
2020-04-02,69,78.0,0.78,53.82
2020-04-03,65,78.0,0.78,50.7
2020-04-04,34,78.0,0.78,26.52
2020-04-05,19,78.0,0.78,14.82
2020-04-06,61,78.0,0.78,47.58
2020-04-07,84,78.0,0.78,65.52
2020-04-08,79,78.0,0.78,61.620000000000005
2020-04-09,80,78.0,0.78,62.400000000000006
2020-04-10,44,78.0,0.78,34.32
2020-04-11,17,78.0,0.78,13.26
2020-04-12,22,78.0,0.78,17.16
2020-04-13,65,78.0,0.78,50.7
2020-04-14,67,78.0,0.78,52.260000000000005
2020-04-15,73,78.0,0.78,56.940000000000005
2020-04-16,74,78.0,0.78,57.72
2020-04-17,82,78.0,0.78,63.96
2020-04-18,38,78.0,0.78,29.64
2020-04-19,12,78.0,0.78,9.36
2020-04-20,69,78.0,0.78,53.82
2020-04-21,55,78.0,0.78,42.9
2020-04-22,67,78.0,0.78,52.260000000000005
2020-04-23,67,78.0,0.78,52.260000000000005
2020-04-24,100,78.0,0.78,78.0
2020-04-25,32,78.0,0.78,24.96
2020-04-26,21,78.0,0.78,16.38
2020-04-27,68,78.0,0.78,53.04
2020-04-28,59,78.0,0.78,46.02
2020-04-29,65,78.0,0.78,50.7
2020-04-30,66,78.0,0.78,51.480000000000004
2020-05-01,62,57.0,0.57,35.339999999999996
2020-05-02,30,57.0,0.57,17.099999999999998
2020-05-03,15,57.0,0.57,8.549999999999999
2020-05-04,46,57.0,0.57,26.22
2020-05-05,79,57.0,0.57,45.029999999999994
2020-05-06,79,57.0,0.57,45.029999999999994
2020-05-07,65,57.0,0.57,37.05
2020-05-08,83,57.0,0.57,47.309999999999995
2020-05-09,41,57.0,0.57,23.369999999999997
2020-05-10,18,57.0,0.57,10.26
2020-05-11,56,57.0,0.57,31.919999999999998
2020-05-12,72,57.0,0.57,41.04
2020-05-13,98,57.0,0.57,55.85999999999999
2020-05-14,85,57.0,0.57,48.449999999999996
2020-05-15,100,57.0,0.57,56.99999999999999
2020-05-16,49,57.0,0.57,27.929999999999996
2020-05-17,27,57.0,0.57,15.389999999999999
2020-05-18,82,57.0,0.57,46.739999999999995
2020-05-19,74,57.0,0.57,42.18
2020-05-20,74,57.0,0.57,42.18
2020-05-21,80,57.0,0.57,45.599999999999994
2020-05-22,56,57.0,0.57,31.919999999999998
2020-05-23,30,57.0,0.57,17.099999999999998
2020-05-24,17,57.0,0.57,9.69
2020-05-25,26,57.0,0.57,14.819999999999999
2020-05-26,68,57.0,0.57,38.76
2020-05-27,80,57.0,0.57,45.599999999999994
2020-05-28,54,57.0,0.57,30.779999999999998
2020-05-29,71,57.0,0.57,40.47
2020-05-30,19,57.0,0.57,10.829999999999998
2020-05-31,25,57.0,0.57,14.249999999999998
2020-06-01,60,60.0,0.6,36.0
2020-06-02,87,60.0,0.6,52.199999999999996
2020-06-03,80,60.0,0.6,48.0
2020-06-04,57,60.0,0.6,34.199999999999996
2020-06-05,67,60.0,0.6,40.199999999999996
2020-06-06,13,60.0,0.6,7.8
2020-06-07,18,60.0,0.6,10.799999999999999
2020-06-08,89,60.0,0.6,53.4
2020-06-09,91,60.0,0.6,54.6
2020-06-10,82,60.0,0.6,49.199999999999996
2020-06-11,82,60.0,0.6,49.199999999999996
2020-06-12,48,60.0,0.6,28.799999999999997
2020-06-13,15,60.0,0.6,9.0
2020-06-14,15,60.0,0.6,9.0
2020-06-15,74,60.0,0.6,44.4
2020-06-16,79,60.0,0.6,47.4
2020-06-17,52,60.0,0.6,31.2
2020-06-18,68,60.0,0.6,40.8
2020-06-19,93,60.0,0.6,55.8
2020-06-20,28,60.0,0.6,16.8
2020-06-21,9,60.0,0.6,5.3999999999999995
2020-06-22,74,60.0,0.6,44.4
2020-06-23,68,60.0,0.6,40.8
2020-06-24,75,60.0,0.6,45.0
2020-06-25,65,60.0,0.6,39.0
2020-06-26,70,60.0,0.6,42.0
2020-06-27,42,60.0,0.6,25.2
2020-06-28,13,60.0,0.6,7.8
2020-06-29,100,60.0,0.6,60.0
2020-06-30,77,60.0,0.6,46.199999999999996
2020-07-01,100,55.0,0.55,55.00000000000001
2020-07-02,100,55.0,0.55,55.00000000000001
2020-07-03,36,55.0,0.55,19.8
2020-07-04,28,55.0,0.55,15.400000000000002
2020-07-05,20,55.0,0.55,11.0
2020-07-06,76,55.0,0.55,41.800000000000004
2020-07-07,88,55.0,0.55,48.400000000000006
2020-07-08,49,55.0,0.55,26.950000000000003
2020-07-09,58,55.0,0.55,31.900000000000002
2020-07-10,75,55.0,0.55,41.25
2020-07-11,47,55.0,0.55,25.85
2020-07-12,29,55.0,0.55,15.950000000000001
2020-07-13,84,55.0,0.55,46.2
2020-07-14,66,55.0,0.55,36.300000000000004
2020-07-15,66,55.0,0.55,36.300000000000004
2020-07-16,85,55.0,0.55,46.75000000000001
2020-07-17,94,55.0,0.55,51.7
2020-07-18,29,55.0,0.55,15.950000000000001
2020-07-19,38,55.0,0.55,20.900000000000002
2020-07-20,74,55.0,0.55,40.7
2020-07-21,72,55.0,0.55,39.6
2020-07-22,90,55.0,0.55,49.50000000000001
2020-07-23,81,55.0,0.55,44.550000000000004
2020-07-24,76,55.0,0.55,41.800000000000004
2020-07-25,25,55.0,0.55,13.750000000000002
2020-07-26,18,55.0,0.55,9.9
2020-07-27,63,55.0,0.55,34.650000000000006
2020-07-28,47,55.0,0.55,25.85
2020-07-29,96,55.0,0.55,52.800000000000004
2020-07-30,62,55.0,0.55,34.1
2020-07-31,78,55.0,0.55,42.900000000000006
2020-08-01,42,48.0,0.48,20.16
2020-08-02,38,48.0,0.48,18.24
2020-08-03,28,48.0,0.48,13.44
2020-08-04,77,48.0,0.48,36.96
2020-08-05,100,48.0,0.48,48.0
2020-08-06,64,48.0,0.48,30.72
2020-08-07,58,48.0,0.48,27.84
2020-08-08,33,48.0,0.48,15.84
2020-08-09,16,48.0,0.48,7.68
2020-08-10,80,48.0,0.48,38.4
2020-08-11,67,48.0,0.48,32.16
2020-08-12,48,48.0,0.48,23.04
2020-08-13,50,48.0,0.48,24.0
2020-08-14,58,48.0,0.48,27.84
2020-08-15,33,48.0,0.48,15.84
2020-08-16,22,48.0,0.48,10.559999999999999
2020-08-17,66,48.0,0.48,31.68
2020-08-18,51,48.0,0.48,24.48
2020-08-19,53,48.0,0.48,25.439999999999998
2020-08-20,70,48.0,0.48,33.6
2020-08-21,85,48.0,0.48,40.8
2020-08-22,36,48.0,0.48,17.28
2020-08-23,14,48.0,0.48,6.72
2020-08-24,67,48.0,0.48,32.16
2020-08-25,60,48.0,0.48,28.799999999999997
2020-08-26,82,48.0,0.48,39.36
2020-08-27,71,48.0,0.48,34.08
2020-08-28,76,48.0,0.48,36.48
2020-08-29,28,48.0,0.48,13.44
2020-08-30,14,48.0,0.48,6.72
2020-08-31,45,48.0,0.48,21.599999999999998
2020-09-01,63,52.0,0.52,32.76
2020-09-02,94,52.0,0.52,48.88
2020-09-03,95,52.0,0.52,49.4
2020-09-04,75,52.0,0.52,39.0
2020-09-05,29,52.0,0.52,15.08
2020-09-06,28,52.0,0.52,14.56
2020-09-07,29,52.0,0.52,15.08
2020-09-08,70,52.0,0.52,36.4
2020-09-09,72,52.0,0.52,37.44
2020-09-10,69,52.0,0.52,35.88
2020-09-11,69,52.0,0.52,35.88
2020-09-12,30,52.0,0.52,15.600000000000001
2020-09-13,0,52.0,0.52,0.0
2020-09-14,90,52.0,0.52,46.800000000000004
2020-09-15,71,52.0,0.52,36.92
2020-09-16,66,52.0,0.52,34.32
2020-09-17,89,52.0,0.52,46.28
2020-09-18,90,52.0,0.52,46.800000000000004
2020-09-19,33,52.0,0.52,17.16
2020-09-20,9,52.0,0.52,4.68
2020-09-21,47,52.0,0.52,24.44
2020-09-22,62,52.0,0.52,32.24
2020-09-23,100,52.0,0.52,52.0
2020-09-24,51,52.0,0.52,26.52
2020-09-25,93,52.0,0.52,48.36
2020-09-26,33,52.0,0.52,17.16
2020-09-27,11,52.0,0.52,5.720000000000001
2020-09-28,72,52.0,0.52,37.44
2020-09-29,40,52.0,0.52,20.8
2020-09-30,62,52.0,0.52,32.24
2020-10-01,35,46.0,0.46,16.1
2020-10-02,30,46.0,0.46,13.8
2020-10-03,24,46.0,0.46,11.040000000000001
2020-10-04,0,46.0,0.46,0.0
2020-10-05,45,46.0,0.46,20.7
2020-10-06,28,46.0,0.46,12.88
2020-10-07,53,46.0,0.46,24.380000000000003
2020-10-08,54,46.0,0.46,24.84
2020-10-09,78,46.0,0.46,35.88
2020-10-10,33,46.0,0.46,15.180000000000001
2020-10-11,28,46.0,0.46,12.88
2020-10-12,49,46.0,0.46,22.540000000000003
2020-10-13,66,46.0,0.46,30.360000000000003
2020-10-14,52,46.0,0.46,23.92
2020-10-15,51,46.0,0.46,23.46
2020-10-16,48,46.0,0.46,22.080000000000002
2020-10-17,12,46.0,0.46,5.5200000000000005
2020-10-18,11,46.0,0.46,5.0600000000000005
2020-10-19,38,46.0,0.46,17.48
2020-10-20,91,46.0,0.46,41.86
2020-10-21,72,46.0,0.46,33.120000000000005
2020-10-22,100,46.0,0.46,46.0
2020-10-23,29,46.0,0.46,13.34
2020-10-24,12,46.0,0.46,5.5200000000000005
2020-10-25,23,46.0,0.46,10.58
2020-10-26,54,46.0,0.46,24.84
2020-10-27,35,46.0,0.46,16.1
2020-10-28,53,46.0,0.46,24.380000000000003
2020-10-29,58,46.0,0.46,26.68
2020-10-30,44,46.0,0.46,20.240000000000002
2020-10-31,18,46.0,0.46,8.280000000000001
2020-11-01,10,50.0,0.5,5.0
2020-11-02,54,50.0,0.5,27.0
2020-11-03,55,50.0,0.5,27.5
2020-11-04,25,50.0,0.5,12.5
2020-11-05,19,50.0,0.5,9.5
2020-11-06,57,50.0,0.5,28.5
2020-11-07,22,50.0,0.5,11.0
2020-11-08,0,50.0,0.5,0.0
2020-11-09,100,50.0,0.5,50.0
2020-11-10,88,50.0,0.5,44.0
2020-11-11,71,50.0,0.5,35.5
2020-11-12,45,50.0,0.5,22.5
2020-11-13,53,50.0,0.5,26.5
2020-11-14,34,50.0,0.5,17.0
2020-11-15,17,50.0,0.5,8.5
2020-11-16,69,50.0,0.5,34.5
2020-11-17,72,50.0,0.5,36.0
2020-11-18,40,50.0,0.5,20.0
2020-11-19,54,50.0,0.5,27.0
2020-11-20,66,50.0,0.5,33.0
2020-11-21,18,50.0,0.5,9.0
2020-11-22,0,50.0,0.5,0.0
2020-11-23,36,50.0,0.5,18.0
2020-11-24,61,50.0,0.5,30.5
2020-11-25,76,50.0,0.5,38.0
2020-11-26,28,50.0,0.5,14.0
2020-11-27,43,50.0,0.5,21.5
2020-11-28,25,50.0,0.5,12.5
2020-11-29,0,50.0,0.5,0.0
2020-11-30,32,50.0,0.5,16.0
2020-12-01,100,55.0,0.55,55.00000000000001
2020-12-02,67,55.0,0.55,36.85
2020-12-03,71,55.0,0.55,39.050000000000004
2020-12-04,79,55.0,0.55,43.45
2020-12-05,43,55.0,0.55,23.650000000000002
2020-12-06,18,55.0,0.55,9.9
2020-12-07,79,55.0,0.55,43.45
2020-12-08,68,55.0,0.55,37.400000000000006
2020-12-09,88,55.0,0.55,48.400000000000006
2020-12-10,67,55.0,0.55,36.85
2020-12-11,76,55.0,0.55,41.800000000000004
2020-12-12,17,55.0,0.55,9.350000000000001
2020-12-13,32,55.0,0.55,17.6
2020-12-14,76,55.0,0.55,41.800000000000004
2020-12-15,81,55.0,0.55,44.550000000000004
2020-12-16,76,55.0,0.55,41.800000000000004
2020-12-17,75,55.0,0.55,41.25
2020-12-18,84,55.0,0.55,46.2
2020-12-19,19,55.0,0.55,10.450000000000001
2020-12-20,24,55.0,0.55,13.200000000000001
2020-12-21,63,55.0,0.55,34.650000000000006
2020-12-22,73,55.0,0.55,40.150000000000006
2020-12-23,63,55.0,0.55,34.650000000000006
2020-12-24,72,55.0,0.55,39.6
2020-12-25,48,55.0,0.55,26.400000000000002
2020-12-26,0,55.0,0.55,0.0
2020-12-27,41,55.0,0.55,22.55
2020-12-28,59,55.0,0.55,32.45
2020-12-29,77,55.0,0.55,42.35
2020-12-30,57,55.0,0.55,31.35
2020-12-31,49,55.0,0.55,26.950000000000003
2021-01-01,18,54.0,0.54,9.72
2021-01-02,10,54.0,0.54,5.4
2021-01-03,10,54.0,0.54,5.4
2021-01-04,75,54.0,0.54,40.5
2021-01-05,72,54.0,0.54,38.88
2021-01-06,65,54.0,0.54,35.1
2021-01-07,77,54.0,0.54,41.580000000000005
2021-01-08,76,54.0,0.54,41.040000000000006
2021-01-09,13,54.0,0.54,7.0200000000000005
2021-01-10,13,54.0,0.54,7.0200000000000005
2021-01-11,49,54.0,0.54,26.46
2021-01-12,66,54.0,0.54,35.64
2021-01-13,87,54.0,0.54,46.980000000000004
2021-01-14,75,54.0,0.54,40.5
2021-01-15,100,54.0,0.54,54.0
2021-01-16,0,54.0,0.54,0.0
2021-01-17,27,54.0,0.54,14.580000000000002
2021-01-18,21,54.0,0.54,11.34
2021-01-19,75,54.0,0.54,40.5
2021-01-20,43,54.0,0.54,23.220000000000002
2021-01-21,59,54.0,0.54,31.860000000000003
2021-01-22,77,54.0,0.54,41.580000000000005
2021-01-23,19,54.0,0.54,10.260000000000002
2021-01-24,14,54.0,0.54,7.5600000000000005
2021-01-25,73,54.0,0.54,39.42
2021-01-26,86,54.0,0.54,46.440000000000005
2021-01-27,74,54.0,0.54,39.96
2021-01-28,70,54.0,0.54,37.800000000000004
2021-01-29,88,54.0,0.54,47.52
2021-01-30,36,54.0,0.54,19.44
2021-01-31,22,54.0,0.54,11.88
2021-02-01,48,73.0,0.73,35.04
2021-02-02,64,73.0,0.73,46.72
2021-02-03,67,73.0,0.73,48.91
2021-02-04,63,73.0,0.73,45.99
2021-02-05,50,73.0,0.73,36.5
2021-02-06,18,73.0,0.73,13.14
2021-02-07,5,73.0,0.73,3.65
2021-02-08,41,73.0,0.73,29.93
2021-02-09,49,73.0,0.73,35.769999999999996
2021-02-10,52,73.0,0.73,37.96
2021-02-11,39,73.0,0.73,28.47
2021-02-12,43,73.0,0.73,31.39
2021-02-13,15,73.0,0.73,10.95
2021-02-14,0,73.0,0.73,0.0
2021-02-15,21,73.0,0.73,15.33
2021-02-16,44,73.0,0.73,32.12
2021-02-17,95,73.0,0.73,69.35
2021-02-18,100,73.0,0.73,73.0
2021-02-19,84,73.0,0.73,61.32
2021-02-20,32,73.0,0.73,23.36
2021-02-21,15,73.0,0.73,10.95
2021-02-22,61,73.0,0.73,44.53
2021-02-23,75,73.0,0.73,54.75
2021-02-24,70,73.0,0.73,51.1
2021-02-25,51,73.0,0.73,37.23
2021-02-26,43,73.0,0.73,31.39
2021-02-27,26,73.0,0.73,18.98
2021-02-28,12,73.0,0.73,8.76
2021-03-01,73,67.0,0.67,48.910000000000004
2021-03-02,79,67.0,0.67,52.93
2021-03-03,98,67.0,0.67,65.66000000000001
2021-03-04,70,67.0,0.67,46.900000000000006
2021-03-05,98,67.0,0.67,65.66000000000001
2021-03-06,34,67.0,0.67,22.78
2021-03-07,27,67.0,0.67,18.09
2021-03-08,86,67.0,0.67,57.620000000000005
2021-03-09,89,67.0,0.67,59.63
2021-03-10,100,67.0,0.67,67.0
2021-03-11,74,67.0,0.67,49.580000000000005
2021-03-12,82,67.0,0.67,54.940000000000005
2021-03-13,30,67.0,0.67,20.1
2021-03-14,41,67.0,0.67,27.470000000000002
2021-03-15,75,67.0,0.67,50.25
2021-03-16,83,67.0,0.67,55.61000000000001
2021-03-17,57,67.0,0.67,38.190000000000005
2021-03-18,76,67.0,0.67,50.92
2021-03-19,81,67.0,0.67,54.27
2021-03-20,15,67.0,0.67,10.05
2021-03-21,21,67.0,0.67,14.07
2021-03-22,69,67.0,0.67,46.230000000000004
2021-03-23,70,67.0,0.67,46.900000000000006
2021-03-24,70,67.0,0.67,46.900000000000006
2021-03-25,66,67.0,0.67,44.220000000000006
2021-03-26,77,67.0,0.67,51.59
2021-03-27,28,67.0,0.67,18.76
2021-03-28,16,67.0,0.67,10.72
2021-03-29,69,67.0,0.67,46.230000000000004
2021-03-30,92,67.0,0.67,61.64
2021-03-31,86,67.0,0.67,57.620000000000005
2021-04-01,81,56.0,0.56,45.36000000000001
2021-04-02,49,56.0,0.56,27.44
2021-04-03,24,56.0,0.56,13.440000000000001
2021-04-04,0,56.0,0.56,0.0
2021-04-05,62,56.0,0.56,34.720000000000006
2021-04-06,79,56.0,0.56,44.24
2021-04-07,66,56.0,0.56,36.96
2021-04-08,56,56.0,0.56,31.360000000000003
2021-04-09,73,56.0,0.56,40.88
2021-04-10,33,56.0,0.56,18.48
2021-04-11,21,56.0,0.56,11.760000000000002
2021-04-12,81,56.0,0.56,45.36000000000001
2021-04-13,73,56.0,0.56,40.88
2021-04-14,69,56.0,0.56,38.64
2021-04-15,76,56.0,0.56,42.56
2021-04-16,86,56.0,0.56,48.160000000000004
2021-04-17,12,56.0,0.56,6.720000000000001
2021-04-18,12,56.0,0.56,6.720000000000001
2021-04-19,65,56.0,0.56,36.400000000000006
2021-04-20,40,56.0,0.56,22.400000000000002
2021-04-21,82,56.0,0.56,45.92
2021-04-22,98,56.0,0.56,54.88
2021-04-23,59,56.0,0.56,33.040000000000006
2021-04-24,26,56.0,0.56,14.560000000000002
2021-04-25,10,56.0,0.56,5.6000000000000005
2021-04-26,32,56.0,0.56,17.92
2021-04-27,100,56.0,0.56,56.00000000000001
2021-04-28,75,56.0,0.56,42.00000000000001
2021-04-29,79,56.0,0.56,44.24
2021-04-30,54,56.0,0.56,30.240000000000002
2021-05-01,22,60.0,0.6,13.2
2021-05-02,15,60.0,0.6,9.0
2021-05-03,100,60.0,0.6,60.0
2021-05-04,76,60.0,0.6,45.6
2021-05-05,64,60.0,0.6,38.4
2021-05-06,64,60.0,0.6,38.4
2021-05-07,61,60.0,0.6,36.6
2021-05-08,15,60.0,0.6,9.0
2021-05-09,6,60.0,0.6,3.5999999999999996
2021-05-10,62,60.0,0.6,37.199999999999996
2021-05-11,65,60.0,0.6,39.0
2021-05-12,56,60.0,0.6,33.6
2021-05-13,63,60.0,0.6,37.8
2021-05-14,76,60.0,0.6,45.6
2021-05-15,26,60.0,0.6,15.6
2021-05-16,15,60.0,0.6,9.0
2021-05-17,53,60.0,0.6,31.799999999999997
2021-05-18,56,60.0,0.6,33.6
2021-05-19,57,60.0,0.6,34.199999999999996
2021-05-20,42,60.0,0.6,25.2
2021-05-21,74,60.0,0.6,44.4
2021-05-22,27,60.0,0.6,16.2
2021-05-23,8,60.0,0.6,4.8
2021-05-24,65,60.0,0.6,39.0
2021-05-25,53,60.0,0.6,31.799999999999997
2021-05-26,99,60.0,0.6,59.4
2021-05-27,56,60.0,0.6,33.6
2021-05-28,49,60.0,0.6,29.4
2021-05-29,15,60.0,0.6,9.0
2021-05-30,17,60.0,0.6,10.2
2021-05-31,29,60.0,0.6,17.4
2021-06-01,48,50.0,0.5,24.0
2021-06-02,62,50.0,0.5,31.0
2021-06-03,83,50.0,0.5,41.5
2021-06-04,100,50.0,0.5,50.0
2021-06-05,38,50.0,0.5,19.0
2021-06-06,23,50.0,0.5,11.5
2021-06-07,65,50.0,0.5,32.5
2021-06-08,63,50.0,0.5,31.5
2021-06-09,74,50.0,0.5,37.0
2021-06-10,74,50.0,0.5,37.0
2021-06-11,75,50.0,0.5,37.5
2021-06-12,33,50.0,0.5,16.5
2021-06-13,9,50.0,0.5,4.5
2021-06-14,67,50.0,0.5,33.5
2021-06-15,78,50.0,0.5,39.0
2021-06-16,69,50.0,0.5,34.5
2021-06-17,73,50.0,0.5,36.5
2021-06-18,63,50.0,0.5,31.5
2021-06-19,0,50.0,0.5,0.0
2021-06-20,0,50.0,0.5,0.0
2021-06-21,73,50.0,0.5,36.5
2021-06-22,54,50.0,0.5,27.0
2021-06-23,73,50.0,0.5,36.5
2021-06-24,60,50.0,0.5,30.0
2021-06-25,86,50.0,0.5,43.0
2021-06-26,16,50.0,0.5,8.0
2021-06-27,21,50.0,0.5,10.5
2021-06-28,82,50.0,0.5,41.0
2021-06-29,58,50.0,0.5,29.0
2021-06-30,64,50.0,0.5,32.0
2021-07-01,44,47.0,0.47,20.68
2021-07-02,53,47.0,0.47,24.91
2021-07-03,29,47.0,0.47,13.629999999999999
2021-07-04,18,47.0,0.47,8.459999999999999
2021-07-05,18,47.0,0.47,8.459999999999999
2021-07-06,51,47.0,0.47,23.97
2021-07-07,49,47.0,0.47,23.029999999999998
2021-07-08,52,47.0,0.47,24.439999999999998
2021-07-09,54,47.0,0.47,25.38
2021-07-10,37,47.0,0.47,17.39
2021-07-11,16,47.0,0.47,7.52
2021-07-12,60,47.0,0.47,28.2
2021-07-13,53,47.0,0.47,24.91
2021-07-14,80,47.0,0.47,37.599999999999994
2021-07-15,55,47.0,0.47,25.849999999999998
2021-07-16,56,47.0,0.47,26.32
2021-07-17,31,47.0,0.47,14.569999999999999
2021-07-18,0,47.0,0.47,0.0
2021-07-19,60,47.0,0.47,28.2
2021-07-20,69,47.0,0.47,32.43
2021-07-21,62,47.0,0.47,29.139999999999997
2021-07-22,69,47.0,0.47,32.43
2021-07-23,100,47.0,0.47,47.0
2021-07-24,9,47.0,0.47,4.2299999999999995
2021-07-25,16,47.0,0.47,7.52
