date,McDonald's Stock Price_unscaled,McDonald's Stock Price_monthly,scale,McDonald's Stock Price
2011-05-05,0,9.0,0.09,0.0
2011-05-06,98,9.0,0.09,8.82
2011-05-07,0,9.0,0.09,0.0
2011-05-08,0,9.0,0.09,0.0
2011-05-09,0,9.0,0.09,0.0
2011-05-10,0,9.0,0.09,0.0
2011-05-11,0,9.0,0.09,0.0
2011-05-12,0,9.0,0.09,0.0
2011-05-13,0,9.0,0.09,0.0
2011-05-14,0,9.0,0.09,0.0
2011-05-15,0,9.0,0.09,0.0
2011-05-16,0,9.0,0.09,0.0
2011-05-17,71,9.0,0.09,6.39
2011-05-18,46,9.0,0.09,4.14
2011-05-19,0,9.0,0.09,0.0
2011-05-20,0,9.0,0.09,0.0
2011-05-21,0,9.0,0.09,0.0
2011-05-22,64,9.0,0.09,5.76
2011-05-23,38,9.0,0.09,3.42
2011-05-24,0,9.0,0.09,0.0
2011-05-25,0,9.0,0.09,0.0
2011-05-26,0,9.0,0.09,0.0
2011-05-27,0,9.0,0.09,0.0
2011-05-28,0,9.0,0.09,0.0
2011-05-29,100,9.0,0.09,9.0
2011-05-30,62,9.0,0.09,5.58
2011-05-31,58,9.0,0.09,5.22
2011-06-01,0,7.0,0.07,0.0
2011-06-02,0,7.0,0.07,0.0
2011-06-03,100,7.0,0.07,7.000000000000001
2011-06-04,0,7.0,0.07,0.0
2011-06-05,0,7.0,0.07,0.0
2011-06-06,0,7.0,0.07,0.0
2011-06-07,0,7.0,0.07,0.0
2011-06-08,0,7.0,0.07,0.0
2011-06-09,0,7.0,0.07,0.0
2011-06-10,0,7.0,0.07,0.0
2011-06-11,0,7.0,0.07,0.0
2011-06-12,0,7.0,0.07,0.0
2011-06-13,0,7.0,0.07,0.0
2011-06-14,44,7.0,0.07,3.08
2011-06-15,0,7.0,0.07,0.0
2011-06-16,56,7.0,0.07,3.9200000000000004
2011-06-17,0,7.0,0.07,0.0
2011-06-18,0,7.0,0.07,0.0
2011-06-19,0,7.0,0.07,0.0
2011-06-20,0,7.0,0.07,0.0
2011-06-21,0,7.0,0.07,0.0
2011-06-22,43,7.0,0.07,3.0100000000000002
2011-06-23,0,7.0,0.07,0.0
2011-06-24,87,7.0,0.07,6.090000000000001
2011-06-25,0,7.0,0.07,0.0
2011-06-26,0,7.0,0.07,0.0
2011-06-27,0,7.0,0.07,0.0
2011-06-28,37,7.0,0.07,2.5900000000000003
2011-06-29,0,7.0,0.07,0.0
2011-06-30,0,7.0,0.07,0.0
2011-07-01,0,8.0,0.08,0.0
2011-07-02,0,8.0,0.08,0.0
2011-07-03,0,8.0,0.08,0.0
2011-07-04,0,8.0,0.08,0.0
2011-07-05,79,8.0,0.08,6.32
2011-07-06,0,8.0,0.08,0.0
2011-07-07,34,8.0,0.08,2.72
2011-07-08,0,8.0,0.08,0.0
2011-07-09,0,8.0,0.08,0.0
2011-07-10,70,8.0,0.08,5.6000000000000005
2011-07-11,0,8.0,0.08,0.0
2011-07-12,0,8.0,0.08,0.0
2011-07-13,0,8.0,0.08,0.0
2011-07-14,0,8.0,0.08,0.0
2011-07-15,0,8.0,0.08,0.0
2011-07-16,0,8.0,0.08,0.0
2011-07-17,0,8.0,0.08,0.0
2011-07-18,0,8.0,0.08,0.0
2011-07-19,0,8.0,0.08,0.0
2011-07-20,93,8.0,0.08,7.44
2011-07-21,100,8.0,0.08,8.0
2011-07-22,0,8.0,0.08,0.0
2011-07-23,0,8.0,0.08,0.0
2011-07-24,0,8.0,0.08,0.0
2011-07-25,0,8.0,0.08,0.0
2011-07-26,0,8.0,0.08,0.0
2011-07-27,0,8.0,0.08,0.0
2011-07-28,55,8.0,0.08,4.4
2011-07-29,0,8.0,0.08,0.0
2011-07-30,0,8.0,0.08,0.0
2011-07-31,0,8.0,0.08,0.0
2011-08-01,0,20.0,0.2,0.0
2011-08-02,0,20.0,0.2,0.0
2011-08-03,0,20.0,0.2,0.0
2011-08-04,25,20.0,0.2,5.0
2011-08-05,32,20.0,0.2,6.4
2011-08-06,0,20.0,0.2,0.0
2011-08-07,0,20.0,0.2,0.0
2011-08-08,0,20.0,0.2,0.0
2011-08-09,49,20.0,0.2,9.8
2011-08-10,0,20.0,0.2,0.0
2011-08-11,0,20.0,0.2,0.0
2011-08-12,0,20.0,0.2,0.0
2011-08-13,0,20.0,0.2,0.0
2011-08-14,17,20.0,0.2,3.4000000000000004
2011-08-15,0,20.0,0.2,0.0
2011-08-16,15,20.0,0.2,3.0
2011-08-17,0,20.0,0.2,0.0
2011-08-18,0,20.0,0.2,0.0
2011-08-19,0,20.0,0.2,0.0
2011-08-20,100,20.0,0.2,20.0
2011-08-21,45,20.0,0.2,9.0
2011-08-22,0,20.0,0.2,0.0
2011-08-23,0,20.0,0.2,0.0
2011-08-24,0,20.0,0.2,0.0
2011-08-25,0,20.0,0.2,0.0
2011-08-26,17,20.0,0.2,3.4000000000000004
2011-08-27,0,20.0,0.2,0.0
2011-08-28,0,20.0,0.2,0.0
2011-08-29,0,20.0,0.2,0.0
2011-08-30,54,20.0,0.2,10.8
2011-08-31,0,20.0,0.2,0.0
2011-09-01,0,17.0,0.17,0.0
2011-09-02,43,17.0,0.17,7.3100000000000005
2011-09-03,0,17.0,0.17,0.0
2011-09-04,0,17.0,0.17,0.0
2011-09-05,0,17.0,0.17,0.0
2011-09-06,73,17.0,0.17,12.41
2011-09-07,0,17.0,0.17,0.0
2011-09-08,0,17.0,0.17,0.0
2011-09-09,0,17.0,0.17,0.0
2011-09-10,0,17.0,0.17,0.0
2011-09-11,0,17.0,0.17,0.0
2011-09-12,0,17.0,0.17,0.0
2011-09-13,0,17.0,0.17,0.0
2011-09-14,0,17.0,0.17,0.0
2011-09-15,38,17.0,0.17,6.460000000000001
2011-09-16,0,17.0,0.17,0.0
2011-09-17,0,17.0,0.17,0.0
2011-09-18,0,17.0,0.17,0.0
2011-09-19,0,17.0,0.17,0.0
2011-09-20,0,17.0,0.17,0.0
2011-09-21,0,17.0,0.17,0.0
2011-09-22,0,17.0,0.17,0.0
2011-09-23,0,17.0,0.17,0.0
2011-09-24,0,17.0,0.17,0.0
2011-09-25,0,17.0,0.17,0.0
2011-09-26,100,17.0,0.17,17.0
2011-09-27,33,17.0,0.17,5.61
2011-09-28,32,17.0,0.17,5.44
2011-09-29,0,17.0,0.17,0.0
2011-09-30,0,17.0,0.17,0.0
2011-10-01,0,8.0,0.08,0.0
2011-10-02,0,8.0,0.08,0.0
2011-10-03,0,8.0,0.08,0.0
2011-10-04,0,8.0,0.08,0.0
2011-10-05,86,8.0,0.08,6.88
2011-10-06,88,8.0,0.08,7.04
2011-10-07,0,8.0,0.08,0.0
2011-10-08,0,8.0,0.08,0.0
2011-10-09,49,8.0,0.08,3.92
2011-10-10,0,8.0,0.08,0.0
2011-10-11,0,8.0,0.08,0.0
2011-10-12,0,8.0,0.08,0.0
2011-10-13,0,8.0,0.08,0.0
2011-10-14,0,8.0,0.08,0.0
2011-10-15,0,8.0,0.08,0.0
2011-10-16,50,8.0,0.08,4.0
2011-10-17,0,8.0,0.08,0.0
2011-10-18,0,8.0,0.08,0.0
2011-10-19,0,8.0,0.08,0.0
2011-10-20,87,8.0,0.08,6.96
2011-10-21,49,8.0,0.08,3.92
2011-10-22,80,8.0,0.08,6.4
2011-10-23,53,8.0,0.08,4.24
2011-10-24,0,8.0,0.08,0.0
2011-10-25,48,8.0,0.08,3.84
2011-10-26,0,8.0,0.08,0.0
2011-10-27,0,8.0,0.08,0.0
2011-10-28,63,8.0,0.08,5.04
2011-10-29,0,8.0,0.08,0.0
2011-10-30,0,8.0,0.08,0.0
2011-10-31,100,8.0,0.08,8.0
2011-11-01,41,18.0,0.18,7.38
2011-11-02,90,18.0,0.18,16.2
2011-11-03,41,18.0,0.18,7.38
2011-11-04,0,18.0,0.18,0.0
2011-11-05,60,18.0,0.18,10.799999999999999
2011-11-06,0,18.0,0.18,0.0
2011-11-07,100,18.0,0.18,18.0
2011-11-08,0,18.0,0.18,0.0
2011-11-09,0,18.0,0.18,0.0
2011-11-10,0,18.0,0.18,0.0
2011-11-11,85,18.0,0.18,15.299999999999999
2011-11-12,0,18.0,0.18,0.0
2011-11-13,0,18.0,0.18,0.0
2011-11-14,0,18.0,0.18,0.0
2011-11-15,26,18.0,0.18,4.68
2011-11-16,0,18.0,0.18,0.0
2011-11-17,0,18.0,0.18,0.0
2011-11-18,0,18.0,0.18,0.0
2011-11-19,0,18.0,0.18,0.0
2011-11-20,58,18.0,0.18,10.44
2011-11-21,0,18.0,0.18,0.0
2011-11-22,33,18.0,0.18,5.9399999999999995
2011-11-23,0,18.0,0.18,0.0
2011-11-24,34,18.0,0.18,6.12
2011-11-25,0,18.0,0.18,0.0
2011-11-26,0,18.0,0.18,0.0
2011-11-27,0,18.0,0.18,0.0
2011-11-28,20,18.0,0.18,3.5999999999999996
2011-11-29,0,18.0,0.18,0.0
2011-11-30,0,18.0,0.18,0.0
2011-12-01,46,16.0,0.16,7.36
2011-12-02,47,16.0,0.16,7.5200000000000005
2011-12-03,0,16.0,0.16,0.0
2011-12-04,0,16.0,0.16,0.0
2011-12-05,100,16.0,0.16,16.0
2011-12-06,0,16.0,0.16,0.0
2011-12-07,42,16.0,0.16,6.72
2011-12-08,0,16.0,0.16,0.0
2011-12-09,67,16.0,0.16,10.72
2011-12-10,0,16.0,0.16,0.0
2011-12-11,0,16.0,0.16,0.0
2011-12-12,45,16.0,0.16,7.2
2011-12-13,33,16.0,0.16,5.28
2011-12-14,0,16.0,0.16,0.0
2011-12-15,0,16.0,0.16,0.0
2011-12-16,0,16.0,0.16,0.0
2011-12-17,0,16.0,0.16,0.0
2011-12-18,0,16.0,0.16,0.0
2011-12-19,0,16.0,0.16,0.0
2011-12-20,0,16.0,0.16,0.0
2011-12-21,56,16.0,0.16,8.96
2011-12-22,82,16.0,0.16,13.120000000000001
2011-12-23,0,16.0,0.16,0.0
2011-12-24,0,16.0,0.16,0.0
2011-12-25,0,16.0,0.16,0.0
2011-12-26,0,16.0,0.16,0.0
2011-12-27,52,16.0,0.16,8.32
2011-12-28,34,16.0,0.16,5.44
2011-12-29,0,16.0,0.16,0.0
2011-12-30,0,16.0,0.16,0.0
2011-12-31,36,16.0,0.16,5.76
2012-01-01,0,19.0,0.19,0.0
2012-01-02,0,19.0,0.19,0.0
2012-01-03,0,19.0,0.19,0.0
2012-01-04,0,19.0,0.19,0.0
2012-01-05,33,19.0,0.19,6.2700000000000005
2012-01-06,0,19.0,0.19,0.0
2012-01-07,0,19.0,0.19,0.0
2012-01-08,0,19.0,0.19,0.0
2012-01-09,62,19.0,0.19,11.78
2012-01-10,60,19.0,0.19,11.4
2012-01-11,0,19.0,0.19,0.0
2012-01-12,21,19.0,0.19,3.99
2012-01-13,0,19.0,0.19,0.0
2012-01-14,0,19.0,0.19,0.0
2012-01-15,0,19.0,0.19,0.0
2012-01-16,0,19.0,0.19,0.0
2012-01-17,0,19.0,0.19,0.0
2012-01-18,0,19.0,0.19,0.0
2012-01-19,0,19.0,0.19,0.0
2012-01-20,18,19.0,0.19,3.42
2012-01-21,100,19.0,0.19,19.0
2012-01-22,28,19.0,0.19,5.32
2012-01-23,0,19.0,0.19,0.0
2012-01-24,22,19.0,0.19,4.18
2012-01-25,0,19.0,0.19,0.0
2012-01-26,47,19.0,0.19,8.93
2012-01-27,34,19.0,0.19,6.46
2012-01-28,35,19.0,0.19,6.65
2012-01-29,0,19.0,0.19,0.0
2012-01-30,63,19.0,0.19,11.97
2012-01-31,18,19.0,0.19,3.42
2012-02-01,36,20.0,0.2,7.2
2012-02-02,49,20.0,0.2,9.8
2012-02-03,100,20.0,0.2,20.0
2012-02-04,0,20.0,0.2,0.0
2012-02-05,53,20.0,0.2,10.600000000000001
2012-02-06,0,20.0,0.2,0.0
2012-02-07,0,20.0,0.2,0.0
2012-02-08,0,20.0,0.2,0.0
2012-02-09,0,20.0,0.2,0.0
2012-02-10,28,20.0,0.2,5.6000000000000005
2012-02-11,0,20.0,0.2,0.0
2012-02-12,0,20.0,0.2,0.0
2012-02-13,50,20.0,0.2,10.0
2012-02-14,30,20.0,0.2,6.0
2012-02-15,26,20.0,0.2,5.2
2012-02-16,33,20.0,0.2,6.6000000000000005
2012-02-17,0,20.0,0.2,0.0
2012-02-18,0,20.0,0.2,0.0
2012-02-19,0,20.0,0.2,0.0
2012-02-20,0,20.0,0.2,0.0
2012-02-21,63,20.0,0.2,12.600000000000001
2012-02-22,0,20.0,0.2,0.0
2012-02-23,0,20.0,0.2,0.0
2012-02-24,0,20.0,0.2,0.0
2012-02-25,40,20.0,0.2,8.0
2012-02-26,0,20.0,0.2,0.0
2012-02-27,0,20.0,0.2,0.0
2012-02-28,0,20.0,0.2,0.0
2012-02-29,25,20.0,0.2,5.0
2012-03-01,45,18.0,0.18,8.1
2012-03-02,44,18.0,0.18,7.92
2012-03-03,0,18.0,0.18,0.0
2012-03-04,0,18.0,0.18,0.0
2012-03-05,0,18.0,0.18,0.0
2012-03-06,0,18.0,0.18,0.0
2012-03-07,0,18.0,0.18,0.0
2012-03-08,100,18.0,0.18,18.0
2012-03-09,0,18.0,0.18,0.0
2012-03-10,0,18.0,0.18,0.0
2012-03-11,73,18.0,0.18,13.139999999999999
2012-03-12,0,18.0,0.18,0.0
2012-03-13,0,18.0,0.18,0.0
2012-03-14,0,18.0,0.18,0.0
2012-03-15,35,18.0,0.18,6.3
2012-03-16,0,18.0,0.18,0.0
2012-03-17,0,18.0,0.18,0.0
2012-03-18,0,18.0,0.18,0.0
2012-03-19,72,18.0,0.18,12.959999999999999
2012-03-20,0,18.0,0.18,0.0
2012-03-21,0,18.0,0.18,0.0
2012-03-22,0,18.0,0.18,0.0
2012-03-23,0,18.0,0.18,0.0
2012-03-24,0,18.0,0.18,0.0
2012-03-25,0,18.0,0.18,0.0
2012-03-26,0,18.0,0.18,0.0
2012-03-27,0,18.0,0.18,0.0
2012-03-28,0,18.0,0.18,0.0
2012-03-29,0,18.0,0.18,0.0
2012-03-30,74,18.0,0.18,13.32
2012-03-31,69,18.0,0.18,12.42
2012-04-01,50,19.0,0.19,9.5
2012-04-02,0,19.0,0.19,0.0
2012-04-03,88,19.0,0.19,16.72
2012-04-04,82,19.0,0.19,15.58
2012-04-05,45,19.0,0.19,8.55
2012-04-06,0,19.0,0.19,0.0
2012-04-07,0,19.0,0.19,0.0
2012-04-08,0,19.0,0.19,0.0
2012-04-09,0,19.0,0.19,0.0
2012-04-10,34,19.0,0.19,6.46
2012-04-11,0,19.0,0.19,0.0
2012-04-12,100,19.0,0.19,19.0
2012-04-13,0,19.0,0.19,0.0
2012-04-14,81,19.0,0.19,15.39
2012-04-15,0,19.0,0.19,0.0
2012-04-16,0,19.0,0.19,0.0
2012-04-17,0,19.0,0.19,0.0
2012-04-18,0,19.0,0.19,0.0
2012-04-19,84,19.0,0.19,15.96
2012-04-20,70,19.0,0.19,13.3
2012-04-21,0,19.0,0.19,0.0
2012-04-22,82,19.0,0.19,15.58
2012-04-23,0,19.0,0.19,0.0
2012-04-24,0,19.0,0.19,0.0
2012-04-25,61,19.0,0.19,11.59
2012-04-26,70,19.0,0.19,13.3
2012-04-27,0,19.0,0.19,0.0
2012-04-28,0,19.0,0.19,0.0
2012-04-29,0,19.0,0.19,0.0
2012-04-30,0,19.0,0.19,0.0
2012-05-01,21,19.0,0.19,3.99
2012-05-02,100,19.0,0.19,19.0
2012-05-03,0,19.0,0.19,0.0
2012-05-04,42,19.0,0.19,7.98
2012-05-05,0,19.0,0.19,0.0
2012-05-06,0,19.0,0.19,0.0
2012-05-07,27,19.0,0.19,5.13
2012-05-08,0,19.0,0.19,0.0
2012-05-09,17,19.0,0.19,3.23
2012-05-10,0,19.0,0.19,0.0
2012-05-11,0,19.0,0.19,0.0
2012-05-12,0,19.0,0.19,0.0
2012-05-13,0,19.0,0.19,0.0
2012-05-14,0,19.0,0.19,0.0
2012-05-15,94,19.0,0.19,17.86
2012-05-16,0,19.0,0.19,0.0
2012-05-17,0,19.0,0.19,0.0
2012-05-18,18,19.0,0.19,3.42
2012-05-19,0,19.0,0.19,0.0
2012-05-20,20,19.0,0.19,3.8
2012-05-21,22,19.0,0.19,4.18
2012-05-22,45,19.0,0.19,8.55
2012-05-23,26,19.0,0.19,4.94
2012-05-24,0,19.0,0.19,0.0
2012-05-25,0,19.0,0.19,0.0
2012-05-26,0,19.0,0.19,0.0
2012-05-27,0,19.0,0.19,0.0
2012-05-28,0,19.0,0.19,0.0
2012-05-29,0,19.0,0.19,0.0
2012-05-30,0,19.0,0.19,0.0
2012-05-31,92,19.0,0.19,17.48
2012-06-01,0,17.0,0.17,0.0
2012-06-02,0,17.0,0.17,0.0
2012-06-03,0,17.0,0.17,0.0
2012-06-04,0,17.0,0.17,0.0
2012-06-05,27,17.0,0.17,4.590000000000001
2012-06-06,0,17.0,0.17,0.0
2012-06-07,38,17.0,0.17,6.460000000000001
2012-06-08,0,17.0,0.17,0.0
2012-06-09,58,17.0,0.17,9.860000000000001
2012-06-10,0,17.0,0.17,0.0
2012-06-11,51,17.0,0.17,8.67
2012-06-12,97,17.0,0.17,16.490000000000002
2012-06-13,45,17.0,0.17,7.65
2012-06-14,0,17.0,0.17,0.0
2012-06-15,0,17.0,0.17,0.0
2012-06-16,0,17.0,0.17,0.0
2012-06-17,0,17.0,0.17,0.0
2012-06-18,0,17.0,0.17,0.0
2012-06-19,30,17.0,0.17,5.1000000000000005
2012-06-20,33,17.0,0.17,5.61
2012-06-21,67,17.0,0.17,11.39
2012-06-22,31,17.0,0.17,5.2700000000000005
2012-06-23,0,17.0,0.17,0.0
2012-06-24,0,17.0,0.17,0.0
2012-06-25,100,17.0,0.17,17.0
2012-06-26,0,17.0,0.17,0.0
2012-06-27,100,17.0,0.17,17.0
2012-06-28,0,17.0,0.17,0.0
2012-06-29,0,17.0,0.17,0.0
2012-06-30,0,17.0,0.17,0.0
2012-07-01,0,14.0,0.14,0.0
2012-07-02,0,14.0,0.14,0.0
2012-07-03,0,14.0,0.14,0.0
2012-07-04,0,14.0,0.14,0.0
2012-07-05,0,14.0,0.14,0.0
2012-07-06,24,14.0,0.14,3.3600000000000003
2012-07-07,30,14.0,0.14,4.2
2012-07-08,20,14.0,0.14,2.8000000000000003
2012-07-09,0,14.0,0.14,0.0
2012-07-10,0,14.0,0.14,0.0
2012-07-11,0,14.0,0.14,0.0
2012-07-12,0,14.0,0.14,0.0
2012-07-13,0,14.0,0.14,0.0
2012-07-14,0,14.0,0.14,0.0
2012-07-15,0,14.0,0.14,0.0
2012-07-16,0,14.0,0.14,0.0
2012-07-17,0,14.0,0.14,0.0
2012-07-18,33,14.0,0.14,4.62
2012-07-19,0,14.0,0.14,0.0
2012-07-20,0,14.0,0.14,0.0
2012-07-21,0,14.0,0.14,0.0
2012-07-22,23,14.0,0.14,3.22
2012-07-23,0,14.0,0.14,0.0
2012-07-24,0,14.0,0.14,0.0
2012-07-25,15,14.0,0.14,2.1
2012-07-26,100,14.0,0.14,14.000000000000002
2012-07-27,19,14.0,0.14,2.66
2012-07-28,0,14.0,0.14,0.0
2012-07-29,0,14.0,0.14,0.0
2012-07-30,0,14.0,0.14,0.0
2012-07-31,0,14.0,0.14,0.0
2012-08-01,0,14.0,0.14,0.0
2012-08-02,0,14.0,0.14,0.0
2012-08-03,81,14.0,0.14,11.340000000000002
2012-08-04,0,14.0,0.14,0.0
2012-08-05,78,14.0,0.14,10.920000000000002
2012-08-06,0,14.0,0.14,0.0
2012-08-07,0,14.0,0.14,0.0
2012-08-08,51,14.0,0.14,7.140000000000001
2012-08-09,57,14.0,0.14,7.98
2012-08-10,0,14.0,0.14,0.0
2012-08-11,0,14.0,0.14,0.0
2012-08-12,0,14.0,0.14,0.0
2012-08-13,0,14.0,0.14,0.0
2012-08-14,0,14.0,0.14,0.0
2012-08-15,0,14.0,0.14,0.0
2012-08-16,0,14.0,0.14,0.0
2012-08-17,0,14.0,0.14,0.0
2012-08-18,0,14.0,0.14,0.0
2012-08-19,93,14.0,0.14,13.020000000000001
2012-08-20,0,14.0,0.14,0.0
2012-08-21,0,14.0,0.14,0.0
2012-08-22,0,14.0,0.14,0.0
2012-08-23,0,14.0,0.14,0.0
2012-08-24,0,14.0,0.14,0.0
2012-08-25,0,14.0,0.14,0.0
2012-08-26,0,14.0,0.14,0.0
2012-08-27,0,14.0,0.14,0.0
2012-08-28,0,14.0,0.14,0.0
2012-08-29,0,14.0,0.14,0.0
2012-08-30,100,14.0,0.14,14.000000000000002
2012-08-31,0,14.0,0.14,0.0
2012-09-01,0,20.0,0.2,0.0
2012-09-02,0,20.0,0.2,0.0
2012-09-03,0,20.0,0.2,0.0
2012-09-04,0,20.0,0.2,0.0
2012-09-05,11,20.0,0.2,2.2
2012-09-06,53,20.0,0.2,10.600000000000001
2012-09-07,24,20.0,0.2,4.800000000000001
2012-09-08,0,20.0,0.2,0.0
2012-09-09,43,20.0,0.2,8.6
2012-09-10,0,20.0,0.2,0.0
2012-09-11,26,20.0,0.2,5.2
2012-09-12,0,20.0,0.2,0.0
2012-09-13,12,20.0,0.2,2.4000000000000004
2012-09-14,0,20.0,0.2,0.0
2012-09-15,25,20.0,0.2,5.0
2012-09-16,30,20.0,0.2,6.0
2012-09-17,27,20.0,0.2,5.4
2012-09-18,0,20.0,0.2,0.0
2012-09-19,20,20.0,0.2,4.0
2012-09-20,0,20.0,0.2,0.0
2012-09-21,17,20.0,0.2,3.4000000000000004
2012-09-22,0,20.0,0.2,0.0
2012-09-23,100,20.0,0.2,20.0
2012-09-24,0,20.0,0.2,0.0
2012-09-25,33,20.0,0.2,6.6000000000000005
2012-09-26,22,20.0,0.2,4.4
2012-09-27,0,20.0,0.2,0.0
2012-09-28,56,20.0,0.2,11.200000000000001
2012-09-29,0,20.0,0.2,0.0
2012-09-30,30,20.0,0.2,6.0
2012-10-01,52,21.0,0.21,10.92
2012-10-02,0,21.0,0.21,0.0
2012-10-03,0,21.0,0.21,0.0
2012-10-04,47,21.0,0.21,9.87
2012-10-05,0,21.0,0.21,0.0
2012-10-06,40,21.0,0.21,8.4
2012-10-07,60,21.0,0.21,12.6
2012-10-08,54,21.0,0.21,11.34
2012-10-09,0,21.0,0.21,0.0
2012-10-10,37,21.0,0.21,7.77
2012-10-11,0,21.0,0.21,0.0
2012-10-12,69,21.0,0.21,14.49
2012-10-13,0,21.0,0.21,0.0
2012-10-14,0,21.0,0.21,0.0
2012-10-15,100,21.0,0.21,21.0
2012-10-16,0,21.0,0.21,0.0
2012-10-17,26,21.0,0.21,5.46
2012-10-18,26,21.0,0.21,5.46
2012-10-19,39,21.0,0.21,8.19
2012-10-20,30,21.0,0.21,6.3
2012-10-21,58,21.0,0.21,12.18
2012-10-22,0,21.0,0.21,0.0
2012-10-23,21,21.0,0.21,4.41
2012-10-24,33,21.0,0.21,6.93
2012-10-25,30,21.0,0.21,6.3
2012-10-26,0,21.0,0.21,0.0
2012-10-27,36,21.0,0.21,7.56
2012-10-28,37,21.0,0.21,7.77
2012-10-29,26,21.0,0.21,5.46
2012-10-30,49,21.0,0.21,10.29
2012-10-31,0,21.0,0.21,0.0
2012-11-01,32,23.0,0.23,7.36
2012-11-02,0,23.0,0.23,0.0
2012-11-03,0,23.0,0.23,0.0
2012-11-04,0,23.0,0.23,0.0
2012-11-05,0,23.0,0.23,0.0
2012-11-06,71,23.0,0.23,16.330000000000002
2012-11-07,0,23.0,0.23,0.0
2012-11-08,22,23.0,0.23,5.0600000000000005
2012-11-09,47,23.0,0.23,10.81
2012-11-10,0,23.0,0.23,0.0
2012-11-11,0,23.0,0.23,0.0
2012-11-12,0,23.0,0.23,0.0
2012-11-13,100,23.0,0.23,23.0
2012-11-14,25,23.0,0.23,5.75
2012-11-15,52,23.0,0.23,11.96
2012-11-16,20,23.0,0.23,4.6000000000000005
2012-11-17,58,23.0,0.23,13.34
2012-11-18,28,23.0,0.23,6.44
2012-11-19,0,23.0,0.23,0.0
2012-11-20,22,23.0,0.23,5.0600000000000005
2012-11-21,0,23.0,0.23,0.0
2012-11-22,0,23.0,0.23,0.0
2012-11-23,0,23.0,0.23,0.0
2012-11-24,41,23.0,0.23,9.43
2012-11-25,52,23.0,0.23,11.96
2012-11-26,0,23.0,0.23,0.0
2012-11-27,39,23.0,0.23,8.97
2012-11-28,0,23.0,0.23,0.0
2012-11-29,39,23.0,0.23,8.97
2012-11-30,0,23.0,0.23,0.0
2012-12-01,0,21.0,0.21,0.0
2012-12-02,99,21.0,0.21,20.79
2012-12-03,0,21.0,0.21,0.0
2012-12-04,44,21.0,0.21,9.24
2012-12-05,0,21.0,0.21,0.0
2012-12-06,0,21.0,0.21,0.0
2012-12-07,74,21.0,0.21,15.54
2012-12-08,0,21.0,0.21,0.0
2012-12-09,0,21.0,0.21,0.0
2012-12-10,75,21.0,0.21,15.75
2012-12-11,78,21.0,0.21,16.38
2012-12-12,48,21.0,0.21,10.08
2012-12-13,36,21.0,0.21,7.56
2012-12-14,0,21.0,0.21,0.0
2012-12-15,0,21.0,0.21,0.0
2012-12-16,0,21.0,0.21,0.0
2012-12-17,44,21.0,0.21,9.24
2012-12-18,42,21.0,0.21,8.82
2012-12-19,72,21.0,0.21,15.12
2012-12-20,0,21.0,0.21,0.0
2012-12-21,0,21.0,0.21,0.0
2012-12-22,46,21.0,0.21,9.66
2012-12-23,0,21.0,0.21,0.0
2012-12-24,44,21.0,0.21,9.24
2012-12-25,76,21.0,0.21,15.959999999999999
2012-12-26,100,21.0,0.21,21.0
2012-12-27,0,21.0,0.21,0.0
2012-12-28,0,21.0,0.21,0.0
2012-12-29,58,21.0,0.21,12.18
2012-12-30,76,21.0,0.21,15.959999999999999
2012-12-31,46,21.0,0.21,9.66
2013-01-01,0,27.0,0.27,0.0
2013-01-02,21,27.0,0.27,5.67
2013-01-03,0,27.0,0.27,0.0
2013-01-04,0,27.0,0.27,0.0
2013-01-05,0,27.0,0.27,0.0
2013-01-06,0,27.0,0.27,0.0
2013-01-07,20,27.0,0.27,5.4
2013-01-08,0,27.0,0.27,0.0
2013-01-09,0,27.0,0.27,0.0
2013-01-10,20,27.0,0.27,5.4
2013-01-11,0,27.0,0.27,0.0
2013-01-12,35,27.0,0.27,9.450000000000001
2013-01-13,0,27.0,0.27,0.0
2013-01-14,0,27.0,0.27,0.0
2013-01-15,28,27.0,0.27,7.5600000000000005
2013-01-16,0,27.0,0.27,0.0
2013-01-17,49,27.0,0.27,13.23
2013-01-18,50,27.0,0.27,13.5
2013-01-19,0,27.0,0.27,0.0
2013-01-20,59,27.0,0.27,15.930000000000001
2013-01-21,0,27.0,0.27,0.0
2013-01-22,0,27.0,0.27,0.0
2013-01-23,49,27.0,0.27,13.23
2013-01-24,0,27.0,0.27,0.0
2013-01-25,0,27.0,0.27,0.0
2013-01-26,29,27.0,0.27,7.83
2013-01-27,0,27.0,0.27,0.0
2013-01-28,100,27.0,0.27,27.0
2013-01-29,0,27.0,0.27,0.0
2013-01-30,0,27.0,0.27,0.0
2013-01-31,0,27.0,0.27,0.0
2013-02-01,47,32.0,0.32,15.040000000000001
2013-02-02,0,32.0,0.32,0.0
2013-02-03,0,32.0,0.32,0.0
2013-02-04,36,32.0,0.32,11.52
2013-02-05,36,32.0,0.32,11.52
2013-02-06,39,32.0,0.32,12.48
2013-02-07,24,32.0,0.32,7.68
2013-02-08,63,32.0,0.32,20.16
2013-02-09,54,32.0,0.32,17.28
2013-02-10,0,32.0,0.32,0.0
2013-02-11,33,32.0,0.32,10.56
2013-02-12,75,32.0,0.32,24.0
2013-02-13,31,32.0,0.32,9.92
2013-02-14,24,32.0,0.32,7.68
2013-02-15,35,32.0,0.32,11.200000000000001
