date,stock_name,name_price_attention
2023-07-23,AXP,0.0
2023-07-24,AXP,13.44
2023-07-25,AXP,29.12
2023-07-26,AXP,0.0
2023-07-27,AXP,0.0
2023-07-28,AXP,0.0
2023-07-29,AXP,0.0
2023-07-30,AXP,10.88
2023-07-31,AXP,0.0
2023-08-01,AXP,4.48
2023-08-02,AXP,0.0
2023-08-03,AXP,0.0
2023-08-04,AXP,0.0
2023-08-05,AXP,0.0
2023-08-06,AXP,0.0
2023-08-07,AXP,5.6000000000000005
2023-08-08,AXP,18.200000000000003
2023-08-09,AXP,0.0
2023-08-10,AXP,0.0
2023-08-11,AXP,0.0
2023-08-12,AXP,0.0
2023-08-13,AXP,0.0
2023-08-14,AXP,0.0
2023-08-15,AXP,7.280000000000001
2023-08-16,AXP,0.0
2023-08-17,AXP,0.0
2023-08-18,AXP,10.36
2023-08-19,AXP,5.040000000000001
2023-08-20,AXP,9.52
2023-08-21,AXP,0.0
2023-08-22,AXP,0.0
2023-08-23,AXP,11.2
2023-08-24,AXP,0.0
2023-08-25,AXP,15.400000000000002
2023-08-26,AXP,0.0
2023-08-27,AXP,0.0
2023-08-28,AXP,4.760000000000001
2023-08-29,AXP,28.000000000000004
2023-08-30,AXP,0.0
2023-08-31,AXP,0.0
2023-09-01,AXP,0.0
2023-09-02,AXP,15.66
2023-09-03,AXP,0.0
2023-09-04,AXP,0.0
2023-09-05,AXP,0.0
2023-09-06,AXP,0.0
2023-09-07,AXP,8.82
2023-09-08,AXP,0.0
2023-09-09,AXP,0.0
2023-09-10,AXP,0.0
2023-09-11,AXP,0.0
2023-09-12,AXP,0.0
2023-09-13,AXP,17.82
2023-09-14,AXP,6.12
2023-09-15,AXP,0.0
2023-09-16,AXP,0.0
2023-09-17,AXP,0.0
2023-09-18,AXP,0.0
2023-09-19,AXP,0.0
2023-09-20,AXP,10.44
2023-09-21,AXP,0.0
2023-09-22,AXP,0.0
2023-09-23,AXP,0.0
2023-09-24,AXP,0.0
2023-09-25,AXP,0.0
2023-09-26,AXP,0.0
2023-09-27,AXP,0.0
2023-09-28,AXP,0.0
2023-09-29,AXP,15.3
2023-09-30,AXP,18.0
2023-10-01,AXP,14.0
2023-10-02,AXP,0.0
2023-10-03,AXP,0.0
2023-10-04,AXP,0.0
2023-10-05,AXP,0.0
2023-10-06,AXP,8.0
2023-10-07,AXP,0.0
2023-10-08,AXP,14.25
2023-10-09,AXP,14.5
2023-10-10,AXP,23.25
2023-10-11,AXP,22.0
2023-10-12,AXP,0.0
2023-10-13,AXP,0.0
2023-10-14,AXP,12.25
2023-10-15,AXP,0.0
2023-10-16,AXP,0.0
2023-10-17,AXP,16.0
2023-10-18,AXP,0.0
2023-10-19,AXP,0.0
2023-10-20,AXP,25.0
2023-10-21,AXP,13.25
2023-10-22,AXP,0.0
2023-10-23,AXP,0.0
2023-10-24,AXP,0.0
2023-10-25,AXP,21.75
2023-10-26,AXP,11.75
2023-10-27,AXP,11.0
2023-10-28,AXP,16.25
2023-10-29,AXP,0.0
2023-10-30,AXP,14.75
2023-10-31,AXP,0.0
2023-11-01,AXP,10.56
2023-11-02,AXP,0.0
2023-11-03,AXP,0.0
2023-11-04,AXP,0.0
2023-11-05,AXP,0.0
2023-11-06,AXP,5.76
2023-11-07,AXP,0.0
2023-11-08,AXP,0.0
2023-11-09,AXP,0.0
2023-11-10,AXP,4.8
2023-11-11,AXP,0.0
2023-11-12,AXP,0.0
2023-11-13,AXP,17.28
2023-11-14,AXP,10.88
2023-11-15,AXP,15.04
2023-11-16,AXP,6.72
2023-11-17,AXP,6.4
2023-11-18,AXP,0.0
2023-11-19,AXP,6.72
2023-11-20,AXP,0.0
2023-11-21,AXP,7.04
2023-11-22,AXP,0.0
2023-11-23,AXP,0.0
2023-11-24,AXP,12.8
2023-11-25,AXP,0.0
2023-11-26,AXP,0.0
2023-11-27,AXP,32.0
2023-11-28,AXP,0.0
2023-11-29,AXP,7.68
2023-11-30,AXP,0.0
2023-12-01,AXP,0.0
2023-12-02,AXP,11.56
2023-12-03,AXP,0.0
2023-12-04,AXP,0.0
2023-12-05,AXP,13.6
2023-12-06,AXP,25.16
2023-12-07,AXP,0.0
2023-12-08,AXP,20.4
2023-12-09,AXP,0.0
2023-12-10,AXP,0.0
2023-12-11,AXP,0.0
2023-12-12,AXP,0.0
2023-12-13,AXP,17.68
2023-12-14,AXP,22.1
2023-12-15,AXP,29.24
2023-12-16,AXP,0.0
2023-12-17,AXP,0.0
2023-12-18,AXP,10.88
2023-12-19,AXP,0.0
2023-12-20,AXP,12.58
2023-12-21,AXP,0.0
2023-12-22,AXP,34.0
2023-12-23,AXP,0.0
2023-12-24,AXP,0.0
2023-12-25,AXP,0.0
2023-12-26,AXP,24.14
2023-12-27,AXP,33.32
2023-12-28,AXP,12.920000000000002
2023-12-29,AXP,0.0
2023-12-30,AXP,22.1
2023-12-31,AXP,0.0
2014-01-01,Unnamed: 0,3653.0
2014-01-02,Unnamed: 0,3654.0
2014-01-03,Unnamed: 0,3655.0
2014-01-04,Unnamed: 0,3656.0
2014-01-05,Unnamed: 0,3657.0
2014-01-06,Unnamed: 0,3658.0
2014-01-07,Unnamed: 0,3659.0
2014-01-08,Unnamed: 0,3660.0
2014-01-09,Unnamed: 0,3661.0
2014-01-10,Unnamed: 0,3662.0
2014-01-11,Unnamed: 0,3663.0
2014-01-12,Unnamed: 0,3664.0
2014-01-13,Unnamed: 0,3665.0
2014-01-14,Unnamed: 0,3666.0
2014-01-15,Unnamed: 0,3667.0
2014-01-16,Unnamed: 0,3668.0
2014-01-17,Unnamed: 0,3669.0
2014-01-18,Unnamed: 0,3670.0
2014-01-19,Unnamed: 0,3671.0
2014-01-20,Unnamed: 0,3672.0
2014-01-21,Unnamed: 0,3673.0
2014-01-22,Unnamed: 0,3674.0
2014-01-23,Unnamed: 0,3675.0
2014-01-24,Unnamed: 0,3676.0
2014-01-25,Unnamed: 0,3677.0
2014-01-26,Unnamed: 0,3678.0
2014-01-27,Unnamed: 0,3679.0
2014-01-28,Unnamed: 0,3680.0
2014-01-29,Unnamed: 0,3681.0
2014-01-30,Unnamed: 0,3682.0
2014-01-31,Unnamed: 0,3683.0
2014-02-01,Unnamed: 0,3684.0
2014-02-02,Unnamed: 0,3685.0
2014-02-03,Unnamed: 0,3686.0
2014-02-04,Unnamed: 0,3687.0
2014-02-05,Unnamed: 0,3688.0
2014-02-06,Unnamed: 0,3689.0
2014-02-07,Unnamed: 0,3690.0
2014-02-08,Unnamed: 0,3691.0
2014-02-09,Unnamed: 0,3692.0
2014-02-10,Unnamed: 0,3693.0
2014-02-11,Unnamed: 0,3694.0
2014-02-12,Unnamed: 0,3695.0
2014-02-13,Unnamed: 0,3696.0
2014-02-14,Unnamed: 0,3697.0
2014-02-15,Unnamed: 0,3698.0
2014-02-16,Unnamed: 0,3699.0
2014-02-17,Unnamed: 0,3700.0
2014-02-18,Unnamed: 0,3701.0
2014-02-19,Unnamed: 0,3702.0
2014-02-20,Unnamed: 0,3703.0
2014-02-21,Unnamed: 0,3704.0
2014-02-22,Unnamed: 0,3705.0
2014-02-23,Unnamed: 0,3706.0
2014-02-24,Unnamed: 0,3707.0
2014-02-25,Unnamed: 0,3708.0
2014-02-26,Unnamed: 0,3709.0
2014-02-27,Unnamed: 0,3710.0
2014-02-28,Unnamed: 0,3711.0
2014-03-01,Unnamed: 0,3712.0
2014-03-02,Unnamed: 0,3713.0
2014-03-03,Unnamed: 0,3714.0
2014-03-04,Unnamed: 0,3715.0
2014-03-05,Unnamed: 0,3716.0
2014-03-06,Unnamed: 0,3717.0
2014-03-07,Unnamed: 0,3718.0
2014-03-08,Unnamed: 0,3719.0
2014-03-09,Unnamed: 0,3720.0
2014-03-10,Unnamed: 0,3721.0
2014-03-11,Unnamed: 0,3722.0
2014-03-12,Unnamed: 0,3723.0
2014-03-13,Unnamed: 0,3724.0
2014-03-14,Unnamed: 0,3725.0
2014-03-15,Unnamed: 0,3726.0
2014-03-16,Unnamed: 0,3727.0
2014-03-17,Unnamed: 0,3728.0
2014-03-18,Unnamed: 0,3729.0
2014-03-19,Unnamed: 0,3730.0
2014-03-20,Unnamed: 0,3731.0
2014-03-21,Unnamed: 0,3732.0
2014-03-22,Unnamed: 0,3733.0
2014-03-23,Unnamed: 0,3734.0
2014-03-24,Unnamed: 0,3735.0
2014-03-25,Unnamed: 0,3736.0
2014-03-26,Unnamed: 0,3737.0
2014-03-27,Unnamed: 0,3738.0
2014-03-28,Unnamed: 0,3739.0
2014-03-29,Unnamed: 0,3740.0
2014-03-30,Unnamed: 0,3741.0
2014-03-31,Unnamed: 0,3742.0
2014-04-01,Unnamed: 0,3743.0
2014-04-02,Unnamed: 0,3744.0
2014-04-03,Unnamed: 0,3745.0
2014-04-04,Unnamed: 0,3746.0
2014-04-05,Unnamed: 0,3747.0
2014-04-06,Unnamed: 0,3748.0
2014-04-07,Unnamed: 0,3749.0
2014-04-08,Unnamed: 0,3750.0
2014-04-09,Unnamed: 0,3751.0
2014-04-10,Unnamed: 0,3752.0
2014-04-11,Unnamed: 0,3753.0
2014-04-12,Unnamed: 0,3754.0
2014-04-13,Unnamed: 0,3755.0
2014-04-14,Unnamed: 0,3756.0
2014-04-15,Unnamed: 0,3757.0
2014-04-16,Unnamed: 0,3758.0
2014-04-17,Unnamed: 0,3759.0
2014-04-18,Unnamed: 0,3760.0
2014-04-19,Unnamed: 0,3761.0
2014-04-20,Unnamed: 0,3762.0
2014-04-21,Unnamed: 0,3763.0
2014-04-22,Unnamed: 0,3764.0
2014-04-23,Unnamed: 0,3765.0
2014-04-24,Unnamed: 0,3766.0
2014-04-25,Unnamed: 0,3767.0
2014-04-26,Unnamed: 0,3768.0
2014-04-27,Unnamed: 0,3769.0
2014-04-28,Unnamed: 0,3770.0
2014-04-29,Unnamed: 0,3771.0
2014-04-30,Unnamed: 0,3772.0
2014-05-01,Unnamed: 0,3773.0
2014-05-02,Unnamed: 0,3774.0
2014-05-03,Unnamed: 0,3775.0
2014-05-04,Unnamed: 0,3776.0
2014-05-05,Unnamed: 0,3777.0
2014-05-06,Unnamed: 0,3778.0
2014-05-07,Unnamed: 0,3779.0
2014-05-08,Unnamed: 0,3780.0
2014-05-09,Unnamed: 0,3781.0
2014-05-10,Unnamed: 0,3782.0
2014-05-11,Unnamed: 0,3783.0
2014-05-12,Unnamed: 0,3784.0
2014-05-13,Unnamed: 0,3785.0
2014-05-14,Unnamed: 0,3786.0
2014-05-15,Unnamed: 0,3787.0
2014-05-16,Unnamed: 0,3788.0
2014-05-17,Unnamed: 0,3789.0
2014-05-18,Unnamed: 0,3790.0
2014-05-19,Unnamed: 0,3791.0
2014-05-20,Unnamed: 0,3792.0
2014-05-21,Unnamed: 0,3793.0
2014-05-22,Unnamed: 0,3794.0
2014-05-23,Unnamed: 0,3795.0
2014-05-24,Unnamed: 0,3796.0
2014-05-25,Unnamed: 0,3797.0
2014-05-26,Unnamed: 0,3798.0
2014-05-27,Unnamed: 0,3799.0
2014-05-28,Unnamed: 0,3800.0
2014-05-29,Unnamed: 0,3801.0
2014-05-30,Unnamed: 0,3802.0
2014-05-31,Unnamed: 0,3803.0
2014-06-01,Unnamed: 0,3804.0
2014-06-02,Unnamed: 0,3805.0
2014-06-03,Unnamed: 0,3806.0
2014-06-04,Unnamed: 0,3807.0
2014-06-05,Unnamed: 0,3808.0
2014-06-06,Unnamed: 0,3809.0
2014-06-07,Unnamed: 0,3810.0
2014-06-08,Unnamed: 0,3811.0
2014-06-09,Unnamed: 0,3812.0
2014-06-10,Unnamed: 0,3813.0
2014-06-11,Unnamed: 0,3814.0
2014-06-12,Unnamed: 0,3815.0
2014-06-13,Unnamed: 0,3816.0
2014-06-14,Unnamed: 0,3817.0
2014-06-15,Unnamed: 0,3818.0
2014-06-16,Unnamed: 0,3819.0
2014-06-17,Unnamed: 0,3820.0
2014-06-18,Unnamed: 0,3821.0
2014-06-19,Unnamed: 0,3822.0
2014-06-20,Unnamed: 0,3823.0
2014-06-21,Unnamed: 0,3824.0
2014-06-22,Unnamed: 0,3825.0
2014-06-23,Unnamed: 0,3826.0
2014-06-24,Unnamed: 0,3827.0
2014-06-25,Unnamed: 0,3828.0
2014-06-26,Unnamed: 0,3829.0
2014-06-27,Unnamed: 0,3830.0
2014-06-28,Unnamed: 0,3831.0
2014-06-29,Unnamed: 0,3832.0
2014-06-30,Unnamed: 0,3833.0
2014-07-01,Unnamed: 0,3834.0
2014-07-02,Unnamed: 0,3835.0
2014-07-03,Unnamed: 0,3836.0
2014-07-04,Unnamed: 0,3837.0
2014-07-05,Unnamed: 0,3838.0
2014-07-06,Unnamed: 0,3839.0
2014-07-07,Unnamed: 0,3840.0
2014-07-08,Unnamed: 0,3841.0
2014-07-09,Unnamed: 0,3842.0
2014-07-10,Unnamed: 0,3843.0
2014-07-11,Unnamed: 0,3844.0
2014-07-12,Unnamed: 0,3845.0
2014-07-13,Unnamed: 0,3846.0
2014-07-14,Unnamed: 0,3847.0
2014-07-15,Unnamed: 0,3848.0
2014-07-16,Unnamed: 0,3849.0
2014-07-17,Unnamed: 0,3850.0
2014-07-18,Unnamed: 0,3851.0
2014-07-19,Unnamed: 0,3852.0
2014-07-20,Unnamed: 0,3853.0
2014-07-21,Unnamed: 0,3854.0
2014-07-22,Unnamed: 0,3855.0
2014-07-23,Unnamed: 0,3856.0
2014-07-24,Unnamed: 0,3857.0
2014-07-25,Unnamed: 0,3858.0
2014-07-26,Unnamed: 0,3859.0
2014-07-27,Unnamed: 0,3860.0
2014-07-28,Unnamed: 0,3861.0
2014-07-29,Unnamed: 0,3862.0
2014-07-30,Unnamed: 0,3863.0
2014-07-31,Unnamed: 0,3864.0
2014-08-01,Unnamed: 0,3865.0
2014-08-02,Unnamed: 0,3866.0
2014-08-03,Unnamed: 0,3867.0
2014-08-04,Unnamed: 0,3868.0
2014-08-05,Unnamed: 0,3869.0
2014-08-06,Unnamed: 0,3870.0
2014-08-07,Unnamed: 0,3871.0
2014-08-08,Unnamed: 0,3872.0
2014-08-09,Unnamed: 0,3873.0
2014-08-10,Unnamed: 0,3874.0
2014-08-11,Unnamed: 0,3875.0
2014-08-12,Unnamed: 0,3876.0
2014-08-13,Unnamed: 0,3877.0
2014-08-14,Unnamed: 0,3878.0
2014-08-15,Unnamed: 0,3879.0
2014-08-16,Unnamed: 0,3880.0
2014-08-17,Unnamed: 0,3881.0
2014-08-18,Unnamed: 0,3882.0
2014-08-19,Unnamed: 0,3883.0
2014-08-20,Unnamed: 0,3884.0
2014-08-21,Unnamed: 0,3885.0
2014-08-22,Unnamed: 0,3886.0
2014-08-23,Unnamed: 0,3887.0
2014-08-24,Unnamed: 0,3888.0
2014-08-25,Unnamed: 0,3889.0
2014-08-26,Unnamed: 0,3890.0
2014-08-27,Unnamed: 0,3891.0
2014-08-28,Unnamed: 0,3892.0
2014-08-29,Unnamed: 0,3893.0
2014-08-30,Unnamed: 0,3894.0
2014-08-31,Unnamed: 0,3895.0
2014-09-01,Unnamed: 0,3896.0
2014-09-02,Unnamed: 0,3897.0
2014-09-03,Unnamed: 0,3898.0
2014-09-04,Unnamed: 0,3899.0
2014-09-05,Unnamed: 0,3900.0
2014-09-06,Unnamed: 0,3901.0
2014-09-07,Unnamed: 0,3902.0
2014-09-08,Unnamed: 0,3903.0
2014-09-09,Unnamed: 0,3904.0
2014-09-10,Unnamed: 0,3905.0
2014-09-11,Unnamed: 0,3906.0
2014-09-12,Unnamed: 0,3907.0
2014-09-13,Unnamed: 0,3908.0
2014-09-14,Unnamed: 0,3909.0
2014-09-15,Unnamed: 0,3910.0
2014-09-16,Unnamed: 0,3911.0
2014-09-17,Unnamed: 0,3912.0
2014-09-18,Unnamed: 0,3913.0
2014-09-19,Unnamed: 0,3914.0
2014-09-20,Unnamed: 0,3915.0
2014-09-21,Unnamed: 0,3916.0
2014-09-22,Unnamed: 0,3917.0
2014-09-23,Unnamed: 0,3918.0
2014-09-24,Unnamed: 0,3919.0
2014-09-25,Unnamed: 0,3920.0
2014-09-26,Unnamed: 0,3921.0
2014-09-27,Unnamed: 0,3922.0
2014-09-28,Unnamed: 0,3923.0
2014-09-29,Unnamed: 0,3924.0
2014-09-30,Unnamed: 0,3925.0
2014-10-01,Unnamed: 0,3926.0
2014-10-02,Unnamed: 0,3927.0
2014-10-03,Unnamed: 0,3928.0
2014-10-04,Unnamed: 0,3929.0
2014-10-05,Unnamed: 0,3930.0
2014-10-06,Unnamed: 0,3931.0
2014-10-07,Unnamed: 0,3932.0
2014-10-08,Unnamed: 0,3933.0
2014-10-09,Unnamed: 0,3934.0
2014-10-10,Unnamed: 0,3935.0
2014-10-11,Unnamed: 0,3936.0
2014-10-12,Unnamed: 0,3937.0
2014-10-13,Unnamed: 0,3938.0
2014-10-14,Unnamed: 0,3939.0
2014-10-15,Unnamed: 0,3940.0
2014-10-16,Unnamed: 0,3941.0
2014-10-17,Unnamed: 0,3942.0
2014-10-18,Unnamed: 0,3943.0
2014-10-19,Unnamed: 0,3944.0
2014-10-20,Unnamed: 0,3945.0
2014-10-21,Unnamed: 0,3946.0
2014-10-22,Unnamed: 0,3947.0
2014-10-23,Unnamed: 0,3948.0
2014-10-24,Unnamed: 0,3949.0
2014-10-25,Unnamed: 0,3950.0
2014-10-26,Unnamed: 0,3951.0
2014-10-27,Unnamed: 0,3952.0
2014-10-28,Unnamed: 0,3953.0
2014-10-29,Unnamed: 0,3954.0
2014-10-30,Unnamed: 0,3955.0
2014-10-31,Unnamed: 0,3956.0
2014-11-01,Unnamed: 0,3957.0
2014-11-02,Unnamed: 0,3958.0
2014-11-03,Unnamed: 0,3959.0
2014-11-04,Unnamed: 0,3960.0
2014-11-05,Unnamed: 0,3961.0
2014-11-06,Unnamed: 0,3962.0
2014-11-07,Unnamed: 0,3963.0
2014-11-08,Unnamed: 0,3964.0
2014-11-09,Unnamed: 0,3965.0
2014-11-10,Unnamed: 0,3966.0
2014-11-11,Unnamed: 0,3967.0
2014-11-12,Unnamed: 0,3968.0
2014-11-13,Unnamed: 0,3969.0
2014-11-14,Unnamed: 0,3970.0
2014-11-15,Unnamed: 0,3971.0
2014-11-16,Unnamed: 0,3972.0
2014-11-17,Unnamed: 0,3973.0
2014-11-18,Unnamed: 0,3974.0
2014-11-19,Unnamed: 0,3975.0
2014-11-20,Unnamed: 0,3976.0
2014-11-21,Unnamed: 0,3977.0
2014-11-22,Unnamed: 0,3978.0
2014-11-23,Unnamed: 0,3979.0
2014-11-24,Unnamed: 0,3980.0
2014-11-25,Unnamed: 0,3981.0
2014-11-26,Unnamed: 0,3982.0
2014-11-27,Unnamed: 0,3983.0
2014-11-28,Unnamed: 0,3984.0
2014-11-29,Unnamed: 0,3985.0
2014-11-30,Unnamed: 0,3986.0
2014-12-01,Unnamed: 0,3987.0
2014-12-02,Unnamed: 0,3988.0
2014-12-03,Unnamed: 0,3989.0
2014-12-04,Unnamed: 0,3990.0
2014-12-05,Unnamed: 0,3991.0
2014-12-06,Unnamed: 0,3992.0
2014-12-07,Unnamed: 0,3993.0
2014-12-08,Unnamed: 0,3994.0
2014-12-09,Unnamed: 0,3995.0
2014-12-10,Unnamed: 0,3996.0
2014-12-11,Unnamed: 0,3997.0
2014-12-12,Unnamed: 0,3998.0
2014-12-13,Unnamed: 0,3999.0
2014-12-14,Unnamed: 0,4000.0
2014-12-15,Unnamed: 0,4001.0
2014-12-16,Unnamed: 0,4002.0
2014-12-17,Unnamed: 0,4003.0
2014-12-18,Unnamed: 0,4004.0
2014-12-19,Unnamed: 0,4005.0
2014-12-20,Unnamed: 0,4006.0
2014-12-21,Unnamed: 0,4007.0
2014-12-22,Unnamed: 0,4008.0
2014-12-23,Unnamed: 0,4009.0
2014-12-24,Unnamed: 0,4010.0
2014-12-25,Unnamed: 0,4011.0
2014-12-26,Unnamed: 0,4012.0
2014-12-27,Unnamed: 0,4013.0
2014-12-28,Unnamed: 0,4014.0
2014-12-29,Unnamed: 0,4015.0
2014-12-30,Unnamed: 0,4016.0
2014-12-31,Unnamed: 0,4017.0
2015-01-01,Unnamed: 0,4018.0
2015-01-02,Unnamed: 0,4019.0
2015-01-03,Unnamed: 0,4020.0
2015-01-04,Unnamed: 0,4021.0
2015-01-05,Unnamed: 0,4022.0
2015-01-06,Unnamed: 0,4023.0
2015-01-07,Unnamed: 0,4024.0
2015-01-08,Unnamed: 0,4025.0
2015-01-09,Unnamed: 0,4026.0
2015-01-10,Unnamed: 0,4027.0
2015-01-11,Unnamed: 0,4028.0
2015-01-12,Unnamed: 0,4029.0
2015-01-13,Unnamed: 0,4030.0
2015-01-14,Unnamed: 0,4031.0
2015-01-15,Unnamed: 0,4032.0
2015-01-16,Unnamed: 0,4033.0
2015-01-17,Unnamed: 0,4034.0
2015-01-18,Unnamed: 0,4035.0
2015-01-19,Unnamed: 0,4036.0
2015-01-20,Unnamed: 0,4037.0
2015-01-21,Unnamed: 0,4038.0
2015-01-22,Unnamed: 0,4039.0
2015-01-23,Unnamed: 0,4040.0
2015-01-24,Unnamed: 0,4041.0
2015-01-25,Unnamed: 0,4042.0
2015-01-26,Unnamed: 0,4043.0
2015-01-27,Unnamed: 0,4044.0
2015-01-28,Unnamed: 0,4045.0
2015-01-29,Unnamed: 0,4046.0
2015-01-30,Unnamed: 0,4047.0
2015-01-31,Unnamed: 0,4048.0
2015-02-01,Unnamed: 0,4049.0
2015-02-02,Unnamed: 0,4050.0
2015-02-03,Unnamed: 0,4051.0
2015-02-04,Unnamed: 0,4052.0
2015-02-05,Unnamed: 0,4053.0
2015-02-06,Unnamed: 0,4054.0
2015-02-07,Unnamed: 0,4055.0
2015-02-08,Unnamed: 0,4056.0
2015-02-09,Unnamed: 0,4057.0
2015-02-10,Unnamed: 0,4058.0
2015-02-11,Unnamed: 0,4059.0
2015-02-12,Unnamed: 0,4060.0
2015-02-13,Unnamed: 0,4061.0
2015-02-14,Unnamed: 0,4062.0
2015-02-15,Unnamed: 0,4063.0
2015-02-16,Unnamed: 0,4064.0
2015-02-17,Unnamed: 0,4065.0
2015-02-18,Unnamed: 0,4066.0
2015-02-19,Unnamed: 0,4067.0
2015-02-20,Unnamed: 0,4068.0
2015-02-21,Unnamed: 0,4069.0
2015-02-22,Unnamed: 0,4070.0
2015-02-23,Unnamed: 0,4071.0
2015-02-24,Unnamed: 0,4072.0
2015-02-25,Unnamed: 0,4073.0
2015-02-26,Unnamed: 0,4074.0
2015-02-27,Unnamed: 0,4075.0
2015-02-28,Unnamed: 0,4076.0
2015-03-01,Unnamed: 0,4077.0
2015-03-02,Unnamed: 0,4078.0
2015-03-03,Unnamed: 0,4079.0
2015-03-04,Unnamed: 0,4080.0
2015-03-05,Unnamed: 0,4081.0
2015-03-06,Unnamed: 0,4082.0
2015-03-07,Unnamed: 0,4083.0
2015-03-08,Unnamed: 0,4084.0
2015-03-09,Unnamed: 0,4085.0
2015-03-10,Unnamed: 0,4086.0
2015-03-11,Unnamed: 0,4087.0
2015-03-12,Unnamed: 0,4088.0
2015-03-13,Unnamed: 0,4089.0
2015-03-14,Unnamed: 0,4090.0
2015-03-15,Unnamed: 0,4091.0
2015-03-16,Unnamed: 0,4092.0
2015-03-17,Unnamed: 0,4093.0
2015-03-18,Unnamed: 0,4094.0
2015-03-19,Unnamed: 0,4095.0
2015-03-20,Unnamed: 0,4096.0
2015-03-21,Unnamed: 0,4097.0
2015-03-22,Unnamed: 0,4098.0
2015-03-23,Unnamed: 0,4099.0
2015-03-24,Unnamed: 0,4100.0
2015-03-25,Unnamed: 0,4101.0
2015-03-26,Unnamed: 0,4102.0
2015-03-27,Unnamed: 0,4103.0
2015-03-28,Unnamed: 0,4104.0
2015-03-29,Unnamed: 0,4105.0
2015-03-30,Unnamed: 0,4106.0
2015-03-31,Unnamed: 0,4107.0
2015-04-01,Unnamed: 0,4108.0
2015-04-02,Unnamed: 0,4109.0
2015-04-03,Unnamed: 0,4110.0
2015-04-04,Unnamed: 0,4111.0
2015-04-05,Unnamed: 0,4112.0
2015-04-06,Unnamed: 0,4113.0
2015-04-07,Unnamed: 0,4114.0
2015-04-08,Unnamed: 0,4115.0
2015-04-09,Unnamed: 0,4116.0
2015-04-10,Unnamed: 0,4117.0
2015-04-11,Unnamed: 0,4118.0
2015-04-12,Unnamed: 0,4119.0
2015-04-13,Unnamed: 0,4120.0
2015-04-14,Unnamed: 0,4121.0
2015-04-15,Unnamed: 0,4122.0
2015-04-16,Unnamed: 0,4123.0
2015-04-17,Unnamed: 0,4124.0
2015-04-18,Unnamed: 0,4125.0
2015-04-19,Unnamed: 0,4126.0
2015-04-20,Unnamed: 0,4127.0
2015-04-21,Unnamed: 0,4128.0
2015-04-22,Unnamed: 0,4129.0
2015-04-23,Unnamed: 0,4130.0
2015-04-24,Unnamed: 0,4131.0
2015-04-25,Unnamed: 0,4132.0
2015-04-26,Unnamed: 0,4133.0
2015-04-27,Unnamed: 0,4134.0
2015-04-28,Unnamed: 0,4135.0
2015-04-29,Unnamed: 0,4136.0
2015-04-30,Unnamed: 0,4137.0
2015-05-01,Unnamed: 0,4138.0
2015-05-02,Unnamed: 0,4139.0
2015-05-03,Unnamed: 0,4140.0
2015-05-04,Unnamed: 0,4141.0
2015-05-05,Unnamed: 0,4142.0
2015-05-06,Unnamed: 0,4143.0
2015-05-07,Unnamed: 0,4144.0
2015-05-08,Unnamed: 0,4145.0
2015-05-09,Unnamed: 0,4146.0
2015-05-10,Unnamed: 0,4147.0
2015-05-11,Unnamed: 0,4148.0
2015-05-12,Unnamed: 0,4149.0
2015-05-13,Unnamed: 0,4150.0
2015-05-14,Unnamed: 0,4151.0
2015-05-15,Unnamed: 0,4152.0
2015-05-16,Unnamed: 0,4153.0
2015-05-17,Unnamed: 0,4154.0
2015-05-18,Unnamed: 0,4155.0
2015-05-19,Unnamed: 0,4156.0
2015-05-20,Unnamed: 0,4157.0
2015-05-21,Unnamed: 0,4158.0
2015-05-22,Unnamed: 0,4159.0
2015-05-23,Unnamed: 0,4160.0
2015-05-24,Unnamed: 0,4161.0
2015-05-25,Unnamed: 0,4162.0
2015-05-26,Unnamed: 0,4163.0
2015-05-27,Unnamed: 0,4164.0
2015-05-28,Unnamed: 0,4165.0
2015-05-29,Unnamed: 0,4166.0
2015-05-30,Unnamed: 0,4167.0
2015-05-31,Unnamed: 0,4168.0
2015-06-01,Unnamed: 0,4169.0
2015-06-02,Unnamed: 0,4170.0
2015-06-03,Unnamed: 0,4171.0
2015-06-04,Unnamed: 0,4172.0
2015-06-05,Unnamed: 0,4173.0
2015-06-06,Unnamed: 0,4174.0
2015-06-07,Unnamed: 0,4175.0
2015-06-08,Unnamed: 0,4176.0
2015-06-09,Unnamed: 0,4177.0
2015-06-10,Unnamed: 0,4178.0
2015-06-11,Unnamed: 0,4179.0
2015-06-12,Unnamed: 0,4180.0
2015-06-13,Unnamed: 0,4181.0
2015-06-14,Unnamed: 0,4182.0
2015-06-15,Unnamed: 0,4183.0
2015-06-16,Unnamed: 0,4184.0
2015-06-17,Unnamed: 0,4185.0
2015-06-18,Unnamed: 0,4186.0
2015-06-19,Unnamed: 0,4187.0
2015-06-20,Unnamed: 0,4188.0
2015-06-21,Unnamed: 0,4189.0
2015-06-22,Unnamed: 0,4190.0
2015-06-23,Unnamed: 0,4191.0
2015-06-24,Unnamed: 0,4192.0
2015-06-25,Unnamed: 0,4193.0
2015-06-26,Unnamed: 0,4194.0
2015-06-27,Unnamed: 0,4195.0
2015-06-28,Unnamed: 0,4196.0
2015-06-29,Unnamed: 0,4197.0
2015-06-30,Unnamed: 0,4198.0
2015-07-01,Unnamed: 0,4199.0
2015-07-02,Unnamed: 0,4200.0
