date,MSFT,AAPL,Visa,JPM,UNH,WMT,JNJ,PG,INTC,DIS,VZ,AMGN,IBM,CAT,NKE,AXP,HON,BA,GS,MMM,TRV,DOW
2022-10-13,15.51,10.54,59.52,26.1,40.92,21.840000000000003,15.37,64.5,19.24,57.04,42.88,14.06,6.7,70.5,8.8,6.65,18.96,48.400000000000006,54.6,24.03,9.45,26.0
2022-10-14,13.16,9.61,56.96,45.0,62.0,17.92,15.659999999999998,69.0,14.04,56.42,36.18,4.18,6.6000000000000005,69.56,8.96,5.949999999999999,18.96,44.55,52.65,24.840000000000003,4.5,22.62
2022-10-15,3.29,2.17,49.28,9.0,43.4,6.44,6.959999999999999,60.75,7.28,48.98,14.74,0.0,3.6,77.08,2.88,0.0,20.4,40.7,50.05,19.98,3.45,3.64
2022-10-16,3.29,1.55,47.36,5.8500000000000005,50.22,3.08,5.51,63.75,5.2,51.46,14.07,5.32,2.9000000000000004,74.25999999999999,2.4,5.6,18.48,41.8,47.45,18.9,8.4,2.34
2022-10-17,14.1,10.54,58.24,18.9,52.08,19.32,14.79,66.75,19.24,50.84,33.5,6.46,6.6000000000000005,70.5,8.8,6.3,20.4,47.3,53.3,21.33,15.0,19.24
2022-10-18,16.45,12.09,61.44,22.95,59.52,24.64,29.0,71.25,18.72,52.08,33.5,3.61,7.4,72.38,7.84,11.2,20.88,48.400000000000006,56.55,21.06,10.2,21.84
2022-10-19,13.63,10.85,56.96,17.55,55.8,23.24,17.98,75.0,15.08,55.18,33.5,7.03,9.9,77.08,6.72,13.3,23.28,51.7,65.0,17.82,12.45,22.1
2022-10-20,12.22,10.54,55.04,17.1,47.74,18.48,16.529999999999998,68.25,14.04,54.56,42.21,3.42,10.0,76.14,8.16,10.15,22.08,51.150000000000006,58.5,22.68,12.75,21.32
2022-10-21,12.69,9.3,49.28,16.2,42.78,18.200000000000003,16.24,64.5,16.12,48.36,67.0,3.04,6.7,78.02,5.28,35.0,17.04,44.0,46.8,21.33,8.7,20.54
2022-10-22,2.82,2.48,42.88,7.2,57.66,9.24,6.959999999999999,63.75,5.720000000000001,48.36,25.46,3.04,3.9,81.78,2.72,6.3,18.24,40.7,51.35,19.17,0.0,3.64
2022-10-23,2.35,1.55,39.04,4.5,47.74,5.6000000000000005,4.93,66.75,2.6,52.08,21.44,0.0,3.2,84.6,1.92,1.75,13.2,38.5,42.25,20.790000000000003,5.85,2.34
2022-10-24,14.1,11.16,54.4,13.95,52.7,22.96,15.95,75.0,16.12,55.8,46.900000000000006,2.85,7.1000000000000005,79.89999999999999,7.52,4.9,20.4,50.05,50.05,19.71,3.45,18.46
2022-10-25,44.65,12.09,55.04,15.75,48.98,18.76,16.24,69.0,17.68,58.28,39.53,5.13,6.800000000000001,78.02,7.84,17.5,20.16,47.3,59.15,27.0,6.3,20.54
2022-10-26,47.0,13.95,59.52,13.5,50.22,21.000000000000004,15.659999999999998,71.25,20.28,62.0,30.15,15.01,7.7,74.25999999999999,9.92,10.15,18.96,55.00000000000001,50.7,24.03,3.0,20.28
2022-10-27,30.55,31.0,55.04,19.35,49.6,28.000000000000004,17.4,70.5,52.0,57.04,33.5,6.84,7.4,80.83999999999999,5.92,8.75,24.0,52.25000000000001,50.7,21.87,5.55,21.06
2022-10-28,22.09,28.21,50.56,14.4,51.46,23.8,18.56,69.75,44.72,52.7,36.18,8.93,6.7,83.66,5.28,7.0,19.2,48.400000000000006,52.65,17.82,9.9,21.06
2022-10-29,5.17,4.96,40.96,4.95,42.16,6.16,8.41,63.75,7.800000000000001,54.56,20.1,7.03,3.6,94.0,1.44,4.199999999999999,18.0,40.150000000000006,44.85,15.66,10.8,3.64
2022-10-30,2.82,2.79,41.6,6.3,40.92,7.000000000000001,6.67,66.0,3.64,50.84,16.75,3.61,3.0,92.12,3.36,4.55,16.56,40.7,44.2,21.06,0.0,2.34
2022-10-31,14.57,12.09,56.32,15.75,57.04,22.680000000000003,16.24,72.0,19.76,56.42,35.510000000000005,7.03,7.2,83.66,6.5600000000000005,12.25,19.2,50.05,48.75,22.68,6.3,19.24
2022-11-01,27.3,21.84,56.4,27.9,48.91,6.15,28.000000000000004,73.26,28.71,35.28,51.52,4.62,7.649999999999999,78.2,9.62,27.0,19.92,47.52,53.720000000000006,24.18,7.05,18.92
2022-11-02,28.7,23.92,58.2,31.0,50.92,9.02,21.28,70.3,33.0,31.68,49.28,5.5,9.0,76.36,5.98,21.6,21.12,49.68000000000001,64.60000000000001,23.92,4.95,22.0
2022-11-03,27.65,24.44,57.6,25.42,47.57,8.61,17.080000000000002,71.03999999999999,24.09,31.68,52.080000000000005,10.34,8.37,76.36,4.29,13.77,20.16,49.14,60.52,24.44,0.0,19.14
2022-11-04,31.85,23.66,54.6,28.21,51.59,8.61,11.48,69.56,24.42,33.84,41.440000000000005,9.24,7.109999999999999,78.2,12.48,22.41,18.24,47.52,63.92,21.84,7.8,20.02
2022-11-05,7.699999999999999,5.98,40.8,8.37,44.89,4.1,5.040000000000001,65.12,7.590000000000001,29.52,20.72,0.0,3.96,83.72,8.71,14.580000000000002,16.56,41.040000000000006,57.8,19.5,6.15,3.3
2022-11-06,4.9,3.9,42.0,6.51,36.18,1.23,4.760000000000001,57.72,4.62,35.28,19.6,1.98,3.33,81.88000000000001,2.73,0.0,17.759999999999998,36.72,55.760000000000005,19.24,4.5,2.2
2022-11-07,27.65,23.4,55.8,24.49,46.23,6.56,13.72,69.56,22.11,30.96,39.2,4.62,6.84,76.36,8.71,21.6,19.44,44.82,62.56,20.8,14.55,17.38
2022-11-08,28.0,22.1,58.2,20.77,40.870000000000005,8.61,16.520000000000003,70.3,21.45,47.52,43.120000000000005,22.0,7.47,70.84,7.67,13.23,15.36,48.06,63.92,23.92,12.75,16.28
2022-11-09,22.4,18.46,47.4,23.87,43.55,6.56,13.44,63.64,19.8,58.32,42.00000000000001,11.66,7.56,74.52000000000001,7.0200000000000005,18.36,20.64,45.36,56.440000000000005,21.84,7.05,17.82
2022-11-10,35.0,26.0,55.2,28.83,47.57,10.25,20.44,65.86,30.360000000000003,46.8,47.6,8.36,7.649999999999999,79.12,13.0,14.85,17.759999999999998,51.3,53.040000000000006,21.32,8.85,21.56
2022-11-11,29.4,25.22,52.8,23.56,55.61000000000001,7.38,24.92,67.34,29.700000000000003,38.16,47.6,0.0,7.29,82.8,10.4,21.33,20.16,48.06,52.36000000000001,20.8,15.0,20.9
2022-11-12,8.75,5.2,43.2,9.3,54.27,4.51,7.56,64.38,9.57,30.96,22.4,4.18,3.87,80.04,4.42,7.56,18.24,37.260000000000005,54.400000000000006,17.68,9.15,3.96
2022-11-13,4.199999999999999,2.8600000000000003,40.2,4.03,43.55,3.69,6.44,61.42,4.62,35.28,16.240000000000002,6.16,3.78,90.16,0.0,9.18,17.759999999999998,39.42,52.36000000000001,21.06,4.35,2.42
2022-11-14,23.1,19.76,59.4,27.28,56.28,11.89,14.840000000000002,65.12,27.39,33.12,44.24,6.16,7.739999999999999,78.2,9.36,13.23,18.96,47.52,61.2,23.4,10.35,17.6
2022-11-15,25.2,22.62,59.4,23.56,57.620000000000005,41.0,19.040000000000003,65.12,31.68,33.12,47.6,5.28,8.01,72.68,10.53,11.07,18.0,46.98,61.88,23.4,11.7,18.48
2022-11-16,25.2,20.8,58.8,23.25,50.25,20.91,16.8,68.08,26.07,31.68,38.080000000000005,10.56,7.83,80.04,8.58,15.66,21.12,48.6,63.24,21.58,10.8,18.7
2022-11-17,21.7,19.5,55.8,25.11,54.27,16.4,19.880000000000003,65.86,26.4,33.84,52.64000000000001,6.82,8.1,70.84,11.05,21.06,16.08,49.14,66.64,25.22,10.8,18.7
2022-11-18,20.65,19.76,50.4,22.94,54.27,13.53,17.080000000000002,74.0,23.43,30.96,44.8,8.14,7.199999999999999,76.36,7.930000000000001,8.370000000000001,18.0,45.36,55.080000000000005,24.18,11.1,16.72
2022-11-19,6.3,4.68,41.4,8.99,54.940000000000005,6.15,7.280000000000001,56.98,8.91,27.36,26.320000000000004,7.92,4.23,92.0,4.68,18.36,15.12,43.2,57.8,21.06,11.85,3.52
2022-11-20,4.9,3.12,40.2,4.96,42.21,1.64,3.92,51.06,3.3000000000000003,29.52,20.72,0.0,3.6,90.16,2.6,11.07,14.88,39.96,56.440000000000005,16.12,7.8,1.98
2022-11-21,19.6,17.94,51.6,25.73,62.31,11.07,14.28,65.12,24.75,72.0,36.96,5.28,6.93,80.96000000000001,8.84,9.99,17.52,46.440000000000005,64.60000000000001,20.8,7.05,15.62
2022-11-22,21.35,17.94,54.6,22.63,44.220000000000006,11.89,14.560000000000002,64.38,23.1,38.88,56.00000000000001,0.0,7.56,77.28,5.33,21.87,18.96,45.36,63.24,26.0,4.95,17.82
2022-11-23,20.3,17.42,50.4,20.15,30.15,11.48,13.72,62.16,19.47,34.56,48.720000000000006,7.26,6.66,85.56,6.76,13.5,19.68,43.74,55.760000000000005,23.4,10.8,17.38
2022-11-24,6.65,4.16,36.6,8.06,21.44,6.15,5.880000000000001,58.46,2.64,27.36,19.6,0.0,3.6,92.0,4.16,6.210000000000001,16.08,38.34,52.36000000000001,22.1,3.3,3.74
2022-11-25,14.35,15.08,42.0,15.19,18.76,9.43,7.280000000000001,65.12,12.54,30.24,43.68000000000001,2.64,3.78,83.72,10.14,9.72,18.72,40.5,58.48,18.98,11.4,11.44
2022-11-26,4.199999999999999,4.42,43.2,5.89,67.0,3.28,7.000000000000001,58.46,4.29,25.2,26.880000000000003,2.42,3.51,80.04,3.25,5.4,18.0,40.5,60.52,17.94,4.5,3.08
2022-11-27,3.15,3.9,45.0,4.96,52.93,3.69,4.760000000000001,62.16,3.3000000000000003,28.08,19.040000000000003,5.72,3.33,90.16,3.9,0.0,15.6,38.88,55.080000000000005,20.28,5.55,2.2
2022-11-28,21.35,20.54,60.0,25.73,57.620000000000005,9.02,12.88,59.2,15.84,27.36,42.00000000000001,4.4,6.12,72.68,7.28,7.83,18.72,48.6,59.16,17.42,13.5,13.86
2022-11-29,19.6,21.32,52.8,20.77,56.28,11.07,14.28,62.9,20.790000000000003,28.8,38.080000000000005,5.72,6.3,80.04,9.23,17.01,24.0,54.0,68.0,21.06,7.35,15.4
2022-11-30,23.1,20.28,52.8,20.77,50.92,9.02,14.000000000000002,65.12,21.12,30.24,54.88,7.04,7.47,74.52000000000001,7.800000000000001,16.200000000000003,20.4,50.760000000000005,64.60000000000001,22.36,0.0,15.62
2022-12-01,32.0,19.09,48.96,26.1,35.77,22.14,20.25,69.0,22.880000000000003,53.35,46.64,4.16,8.0,74.62,3.36,16.25,22.32,51.87,54.6,22.5,6.75,20.16
2022-12-02,25.28,17.71,44.64,22.33,31.85,24.3,24.75,61.5,23.92,49.50000000000001,46.64,16.0,7.44,74.62,4.2,8.25,24.0,55.28999999999999,56.42,24.5,13.35,18.27
2022-12-03,8.0,3.45,39.6,7.249999999999999,49.0,9.45,11.25,59.25,8.32,39.6,22.790000000000003,0.0,4.08,77.35000000000001,0.84,8.5,21.36,47.31,49.14,16.5,5.4,3.57
2022-12-04,5.12,2.53,38.88,5.22,25.97,8.64,16.25,61.5,4.42,42.35,22.790000000000003,0.0,3.36,86.45,1.68,6.25,18.0,53.01,50.96,18.5,7.649999999999999,2.1
2022-12-05,22.08,18.17,46.08,28.13,24.01,23.76,22.5,61.5,21.58,46.75000000000001,46.11,7.52,6.88,72.8,2.73,0.0,16.08,49.59,54.6,18.25,4.35,15.12
2022-12-06,25.6,16.330000000000002,48.24,27.84,34.79,25.65,17.75,63.75,19.24,53.900000000000006,39.75,5.6000000000000005,7.04,69.16,2.52,13.0,21.12,48.45,62.79,18.5,10.35,16.169999999999998
2022-12-07,27.2,18.17,51.12,29.0,30.38,26.73,24.75,67.5,18.2,51.150000000000006,39.22,3.84,7.36,70.98,2.73,15.75,19.92,46.17,65.52,21.5,6.15,16.8
2022-12-08,30.08,14.72,48.24,24.36,27.44,21.06,24.25,68.25,17.68,48.95,39.75,0.0,7.6,69.16,2.94,8.75,22.08,47.88,59.15,21.25,4.35,17.009999999999998
2022-12-09,26.88,15.64,43.92,20.01,24.5,23.49,23.25,66.0,18.2,51.150000000000006,45.580000000000005,8.32,6.5600000000000005,71.89,3.57,14.0,22.32,49.59,56.42,23.75,6.6,17.009999999999998
2022-12-10,8.96,3.45,39.6,7.249999999999999,22.54,7.83,10.25,62.25,5.720000000000001,43.45,18.55,3.2,3.84,88.27,1.68,10.25,16.8,42.18,57.330000000000005,23.25,5.7,3.57
2022-12-11,4.48,1.84,38.88,5.51,18.62,4.32,9.0,63.0,3.64,44.55,24.380000000000003,0.0,3.12,80.08,1.26,22.25,19.2,41.61,56.42,22.25,2.4,2.1
2022-12-12,28.48,15.64,51.12,26.1,29.4,21.6,25.0,69.0,17.94,47.3,38.16,12.64,7.28,79.17,2.52,12.0,23.28,47.88,53.690000000000005,22.0,8.1,15.75
2022-12-13,32.0,19.32,51.84,25.81,26.46,27.0,23.0,74.25,22.1,47.3,48.760000000000005,10.56,7.6,78.26,3.15,23.5,23.04,56.99999999999999,60.97,23.0,10.65,20.58
2022-12-14,28.16,17.48,51.12,26.68,25.48,17.01,19.5,65.25,18.98,53.900000000000006,41.870000000000005,9.6,7.44,70.98,2.94,17.25,18.96,51.87,58.24,23.0,9.6,19.32
2022-12-15,29.44,19.09,53.28,27.26,24.01,22.68,21.5,74.25,21.06,53.900000000000006,53.0,0.0,7.36,72.8,3.78,13.25,18.24,50.73,60.06,20.5,11.7,21.0
2022-12-16,28.16,19.32,54.0,24.36,24.99,23.22,22.25,75.0,21.06,52.25000000000001,52.470000000000006,12.32,6.48,75.53,2.94,9.25,20.4,46.74,60.06,18.25,15.0,19.95
2022-12-17,9.28,4.6000000000000005,41.04,9.57,15.19,8.64,7.75,68.25,7.28,40.7,21.73,0.0,3.6,91.0,2.73,6.0,14.16,43.88999999999999,53.690000000000005,25.0,15.0,3.57
2022-12-18,4.16,2.76,37.44,5.22,17.15,4.86,7.0,56.25,6.24,42.35,21.200000000000003,0.0,2.8000000000000003,84.63000000000001,1.47,3.5,15.84,39.9,50.05,23.75,6.6,2.1
2022-12-19,24.96,18.86,60.48,24.36,24.01,21.87,19.75,71.25,19.76,50.6,48.23,5.6000000000000005,6.5600000000000005,72.8,2.94,16.0,19.44,48.45,60.06,22.0,6.9,17.43
2022-12-20,27.2,21.39,59.76,28.71,24.5,25.110000000000003,24.25,71.25,21.84,55.00000000000001,43.99,2.72,6.0,75.53,15.96,14.0,17.759999999999998,49.59,61.88,24.25,11.1,18.48
2022-12-21,26.88,21.62,54.72,26.39,23.03,25.110000000000003,19.25,71.25,25.48,48.95,44.52,5.76,5.6000000000000005,75.53,21.0,11.5,17.52,51.87,66.43,25.0,9.15,18.06
2022-12-22,28.48,18.86,49.68,23.2,20.58,22.68,18.0,63.75,26.0,52.25000000000001,44.52,5.76,5.44,74.62,9.45,7.25,18.48,49.02,60.06,23.25,7.05,18.69
2022-12-23,24.96,16.79,51.84,19.43,14.7,19.98,17.75,63.0,21.32,52.8,38.690000000000005,8.48,4.96,79.17,3.78,20.0,18.24,42.74999999999999,74.62,21.25,14.1,18.69
2022-12-24,8.0,4.83,41.76,8.99,7.35,9.72,7.5,59.25,4.94,40.150000000000006,19.61,4.8,3.36,80.08,3.15,4.0,17.28,40.47,91.0,18.25,0.0,3.78
2022-12-25,4.48,2.76,61.2,4.06,8.33,2.43,5.0,63.75,4.94,46.2,14.84,0.0,2.88,83.72,3.57,0.0,15.6,39.33,68.25,19.0,8.4,1.68
2022-12-26,7.36,4.83,66.24,11.6,11.76,11.61,12.0,58.5,7.54,44.55,27.56,2.72,3.2,75.53,0.63,0.0,17.04,40.47,63.7,14.75,6.75,7.979999999999999
2022-12-27,29.44,21.16,72.0,19.72,19.6,20.25,22.5,69.0,21.06,50.05,47.7,5.28,6.24,77.35000000000001,5.46,15.0,20.16,42.18,71.89,21.0,10.65,17.43
2022-12-28,27.52,23.0,66.96,23.78,20.58,18.9,21.0,63.75,24.18,51.150000000000006,52.470000000000006,3.52,5.68,75.53,2.73,0.0,20.16,40.47,66.43,18.75,12.75,16.169999999999998
2022-12-29,29.44,22.08,56.88,24.94,19.11,15.93,13.25,69.0,20.54,47.85,43.99,7.68,5.04,80.08,3.99,19.75,20.64,42.74999999999999,64.61,22.75,12.6,17.22
2022-12-30,23.68,18.630000000000003,54.72,20.88,20.09,25.110000000000003,14.75,59.25,24.44,48.95,38.16,3.04,5.2,72.8,3.36,14.0,18.24,44.46,59.15,21.75,6.75,16.59
2022-12-31,6.72,5.5200000000000005,43.92,8.99,17.64,6.75,8.25,63.0,8.58,48.400000000000006,28.09,3.36,4.08,83.72,2.31,25.0,17.28,41.04,55.510000000000005,20.0,10.2,3.78
2023-01-01,2.04,2.6,44.220000000000006,3.36,17.360000000000003,4.64,3.3000000000000003,71.10000000000001,1.29,48.13999999999999,14.26,0.0,2.3000000000000003,83.6,0.0,5.6000000000000005,18.72,39.6,62.16,12.75,8.82,2.28
2023-01-02,2.55,5.2,62.98,6.24,20.72,7.539999999999999,5.28,66.36,2.58,47.56,13.02,4.55,2.6,83.6,0.0,8.0,16.8,44.0,59.64,15.5,8.459999999999999,7.22
2023-01-03,8.67,26.0,67.0,20.16,31.360000000000003,17.98,12.87,67.15,6.45,51.62,29.14,3.51,4.4,74.1,11.9,5.6000000000000005,20.4,48.95,78.96,16.0,8.459999999999999,15.01
2023-01-04,17.85,23.92,67.0,19.68,32.480000000000004,21.17,15.84,63.99,7.31,50.46,37.82,7.15,5.5,85.5,9.94,9.6,23.52,51.150000000000006,76.44,14.0,8.1,16.15
2023-01-05,15.81,19.5,65.66000000000001,20.64,31.92,17.98,13.2,76.63000000000001,7.31,51.04,32.86,4.16,5.5,79.8,6.580000000000001,2.0,24.0,51.7,78.96,15.5,5.94,16.53
2023-01-06,15.81,19.24,62.98,18.72,32.480000000000004,19.72,13.86,70.31,6.88,51.62,36.58,4.16,5.0,76.95,9.24,8.0,21.36,55.00000000000001,68.03999999999999,16.0,9.72,17.1
2023-01-07,4.08,4.42,62.31,7.68,22.96,8.41,7.260000000000001,71.89,2.58,49.88,17.36,8.84,2.9000000000000004,85.5,5.880000000000001,0.0,15.12,48.95,68.88,15.5,12.6,3.8
2023-01-08,2.55,3.38,55.61000000000001,10.08,26.320000000000004,7.249999999999999,4.62,75.05,1.29,42.92,14.88,8.06,2.3000000000000003,95.0,8.680000000000001,2.0,15.36,40.7,67.2,11.0,4.859999999999999,2.09
2023-01-09,12.24,18.72,61.64,22.08,33.6,16.82,12.87,62.41,7.31,52.2,36.58,5.46,4.800000000000001,74.1,11.760000000000002,6.0,21.36,46.2,68.88,13.0,8.64,15.96
2023-01-10,13.26,15.6,65.66000000000001,26.88,35.28,16.24,14.52,76.63000000000001,7.31,53.36,32.86,4.42,6.0,76.95,12.46,8.4,21.36,53.35,74.75999999999999,18.5,9.9,16.15
2023-01-11,13.26,18.46,63.650000000000006,22.56,34.160000000000004,23.49,14.85,68.73,8.17,52.78,32.24,0.0,5.7,76.95,9.52,6.4,21.36,49.50000000000001,73.92,14.0,10.08,18.24
2023-01-12,13.26,16.900000000000002,62.98,26.88,30.24,17.98,15.18,67.15,7.74,57.99999999999999,31.62,5.07,5.300000000000001,75.05,6.16,6.4,23.76,51.7,68.88,16.25,2.52,17.29
2023-01-13,11.73,16.38,51.59,48.0,47.6,18.56,15.510000000000002,68.73,7.31,56.84,29.14,2.34,4.9,80.75,7.700000000000001,9.2,21.6,50.6,68.88,16.25,4.859999999999999,17.48
2023-01-14,4.08,3.9,49.580000000000005,8.64,22.96,5.8,5.94,79.0,3.01,46.98,14.88,0.0,2.9000000000000004,88.35,5.880000000000001,6.0,16.32,39.6,69.72,13.0,6.48,3.61
2023-01-15,2.04,2.34,49.580000000000005,6.72,24.08,5.51,4.29,67.15,0.86,43.5,13.64,0.0,2.2,94.05,4.2,3.6,18.0,39.05,61.32,10.75,9.18,1.9
2023-01-16,3.06,4.94,62.31,8.16,27.44,8.41,7.590000000000001,68.73,1.72,43.5,13.64,6.5,3.4000000000000004,89.3,5.040000000000001,2.8000000000000003,20.16,42.900000000000006,52.92,14.25,7.56,7.41
2023-01-17,14.28,16.12,62.98,22.08,35.28,20.3,13.2,63.99,7.31,52.2,26.66,0.0,5.4,75.05,6.580000000000001,14.4,20.16,47.3,84.0,15.5,6.84,16.72
2023-01-18,22.95,16.64,60.3,18.72,40.32000000000001,23.2,14.52,68.73,6.88,50.46,30.38,0.0,5.800000000000001,79.8,6.86,10.0,22.56,50.05,75.6,12.75,11.7,17.48
2023-01-19,15.3,17.16,54.27,13.92,37.52,20.59,14.52,71.10000000000001,7.31,51.62,31.0,1.69,6.1000000000000005,76.0,7.280000000000001,7.2,23.04,50.05,67.2,18.0,12.42,17.48
2023-01-20,13.26,15.6,55.61000000000001,14.4,36.96,19.43,15.84,66.36,6.45,55.1,31.0,4.55,5.300000000000001,80.75,9.24,8.8,20.4,45.650000000000006,69.72,15.5,6.66,16.91
2023-01-21,4.59,4.68,49.580000000000005,4.8,31.360000000000003,4.64,5.94,68.73,2.58,43.5,18.6,0.0,2.8000000000000003,91.2,5.32,4.4,21.36,41.25,70.56,11.5,5.76,3.61
2023-01-22,3.5700000000000003,3.38,50.25,4.32,33.6,7.249999999999999,5.94,64.78,2.15,42.34,16.12,0.0,2.6,83.6,2.9400000000000004,2.4000000000000004,13.2,40.7,59.64,15.75,6.48,2.09
2023-01-23,16.32,18.72,61.64,13.92,45.36000000000001,21.17,16.5,71.10000000000001,9.03,52.2,28.52,0.0,5.7,76.0,8.120000000000001,10.0,20.64,44.55,62.16,15.75,3.96,15.39
2023-01-24,48.96,21.32,62.31,18.24,56.00000000000001,29.0,33.0,70.31,8.17,52.2,62.0,1.82,6.2,87.39999999999999,14.000000000000002,8.0,23.52,50.6,67.2,25.0,12.78,16.34
2023-01-25,51.0,17.68,60.3,13.44,52.080000000000005,21.46,16.830000000000002,66.36,7.74,48.72,40.92,4.16,7.800000000000001,88.35,9.66,4.4,24.0,52.8,63.84,21.25,18.0,17.29
2023-01-26,20.91,19.5,64.32000000000001,15.36,44.24,22.33,13.53,67.15,26.23,48.72,33.48,2.6,10.0,79.8,11.62,12.4,19.68,47.85,66.36,22.25,7.38,19.0
2023-01-27,16.32,17.94,55.61000000000001,12.0,39.760000000000005,17.98,14.19,70.31,43.0,54.52,33.48,3.77,6.7,80.75,4.2,40.0,23.04,47.85,70.56,15.75,11.16,18.24
2023-01-28,4.59,4.94,51.59,4.8,29.120000000000005,9.86,4.95,69.52000000000001,6.02,43.5,17.36,3.9,3.1,86.45,0.0,9.6,19.44,39.05,61.32,15.5,6.66,3.42
2023-01-29,3.06,4.42,48.91,3.84,31.92,5.22,7.260000000000001,66.36,3.01,44.66,10.54,3.51,3.3000000000000003,87.39999999999999,4.2,10.4,18.0,37.400000000000006,60.48,12.25,8.459999999999999,2.09
2023-01-30,11.73,17.94,54.940000000000005,13.92,42.56,20.59,25.41,64.78,12.47,50.46,29.76,5.59,5.4,77.89999999999999,8.82,24.4,18.48,48.400000000000006,62.16,19.5,5.58,15.58
2023-01-31,13.26,18.2,58.290000000000006,14.4,42.00000000000001,20.59,22.77,65.57000000000001,11.18,52.78,27.28,13.0,5.9,74.1,9.66,9.2,18.96,46.75000000000001,66.36,20.5,9.36,18.43
2023-02-01,26.88,12.88,67.0,30.0,40.02,11.2,34.0,69.56,,,,,,,,,,,,,,
2023-02-02,37.92,27.72,64.99000000000001,25.5,57.99999999999999,9.45,31.62,64.38,,,,,,,,,,,,,,
2023-02-03,32.16,28.000000000000004,58.96,23.7,45.82,8.75,29.24,68.08,,,,,,,,,,,,,,
2023-02-04,8.16,4.2,58.290000000000006,8.4,30.16,3.5,12.24,70.3,,,,,,,,,,,,,,
2023-02-05,5.279999999999999,2.24,54.27,7.5,28.42,2.1,9.18,70.3,,,,,,,,,,,,,,
2023-02-06,20.64,11.2,55.61000000000001,19.2,38.86,8.75,25.840000000000003,63.64,,,,,,,,,,,,,,
2023-02-07,37.92,11.2,62.98,20.1,44.66,8.75,29.24,67.34,,,,,,,,,,,,,,
2023-02-08,48.0,10.080000000000002,58.290000000000006,24.0,44.08,10.15,21.42,65.12,,,,,,,,,,,,,,
2023-02-09,38.4,9.8,56.28,24.0,38.28,9.1,24.14,67.34,,,,,,,,,,,,,,
2023-02-10,26.88,8.96,62.31,21.9,38.86,7.699999999999999,26.180000000000003,64.38,,,,,,,,,,,,,,
2023-02-11,10.08,1.96,58.290000000000006,9.9,38.28,4.9,11.56,62.16,,,,,,,,,,,,,,
2023-02-12,5.76,1.6800000000000002,48.91,4.5,24.94,3.5,7.48,56.24,,,,,,,,,,,,,,
2023-02-13,30.24,8.96,55.61000000000001,17.4,40.6,9.8,20.06,63.64,,,,,,,,,,,,,,
2023-02-14,31.68,8.680000000000001,60.970000000000006,25.8,37.7,10.15,26.520000000000003,61.42,,,,,,,,,,,,,,
2023-02-15,27.36,10.64,59.63,16.8,41.18,8.399999999999999,32.64,68.08,,,,,,,,,,,,,,
2023-02-16,25.92,9.52,63.650000000000006,21.6,40.02,9.1,30.6,64.38,,,,,,,,,,,,,,
2023-02-17,25.92,8.96,58.96,22.5,49.88,12.25,31.62,65.86,,,,,,,,,,,,,,
2023-02-18,7.199999999999999,2.24,50.25,10.2,44.08,3.85,13.6,62.16,,,,,,,,,,,,,,
2023-02-19,4.32,1.4,46.900000000000006,4.5,33.64,2.45,8.16,61.42,,,,,,,,,,,,,,
2023-02-20,8.64,2.5200000000000005,55.61000000000001,10.2,39.44,6.65,15.64,63.64,,,,,,,,,,,,,,
2023-02-21,21.6,7.840000000000001,60.970000000000006,16.8,41.76,35.0,28.22,67.34,,,,,,,,,,,,,,
2023-02-22,21.6,8.120000000000001,62.98,20.7,38.86,15.05,26.180000000000003,74.0,,,,,,,,,,,,,,
2023-02-23,22.08,8.680000000000001,63.650000000000006,20.1,37.7,12.95,22.1,71.03999999999999,,,,,,,,,,,,,,
2023-02-24,19.68,7.000000000000001,57.620000000000005,24.0,32.48,10.15,24.82,72.52,,,,,,,,,,,,,,
2023-02-25,6.72,1.6800000000000002,54.940000000000005,6.9,26.1,3.5,10.88,67.34,,,,,,,,,,,,,,
2023-02-26,3.36,1.12,49.580000000000005,5.4,31.32,3.85,10.54,66.6,,,,,,,,,,,,,,
2023-02-27,19.2,8.120000000000001,62.31,25.5,35.379999999999995,8.399999999999999,26.520000000000003,69.56,,,,,,,,,,,,,,
2023-02-28,19.68,7.56,62.98,22.2,40.02,9.8,31.62,68.82,,,,,,,,,,,,,,
2023-03-01,23.65,13.8,61.06,11.55,47.84,24.07,34.92,52.5,,,,,,,,,,,,,,
2023-03-02,24.51,15.41,61.77,13.86,39.0,21.75,36.0,57.0,,,,,,,,,,,,,,
2023-03-03,25.8,16.1,55.38,10.78,35.36,24.07,34.2,56.25,,,,,,,,,,,,,,
2023-03-04,9.03,3.68,55.38,3.85,29.64,8.12,14.04,51.0,,,,,,,,,,,,,,
2023-03-05,5.59,2.53,53.25,6.93,29.12,9.28,10.8,53.25,,,,,,,,,,,,,,
2023-03-06,26.23,23.0,64.61,10.78,41.6,21.75,29.16,60.0,,,,,,,,,,,,,,
2023-03-07,26.23,18.630000000000003,61.77,13.09,47.32,24.07,25.2,53.25,,,,,,,,,,,,,,
2023-03-08,25.37,17.48,63.19,13.09,44.72,23.2,28.08,48.75,,,,,,,,,,,,,,
2023-03-09,22.79,16.330000000000002,63.19,26.95,39.0,22.04,32.4,51.0,,,,,,,,,,,,,,
2023-03-10,27.95,17.48,63.19,57.75,33.28,20.01,29.88,57.0,,,,,,,,,,,,,,
