date,stock_name,attention_ticker
2019-09-08,Boeing Stock Price,1.17
2019-09-09,Boeing Stock Price,7.28
2019-09-10,Boeing Stock Price,12.35
2019-09-11,Boeing Stock Price,9.49
2019-09-12,Boeing Stock Price,13.0
2019-09-13,Boeing Stock Price,11.31
2019-09-14,Boeing Stock Price,4.42
2019-09-15,Boeing Stock Price,1.69
2019-09-16,Boeing Stock Price,9.62
2019-09-17,Boeing Stock Price,11.31
2019-09-18,Boeing Stock Price,10.01
2019-09-19,Boeing Stock Price,9.75
2019-09-20,Boeing Stock Price,8.19
2019-09-21,Boeing Stock Price,2.47
2019-09-22,Boeing Stock Price,3.25
2019-09-23,Boeing Stock Price,10.66
2019-09-24,Boeing Stock Price,7.15
2019-09-25,Boeing Stock Price,9.36
2019-09-26,Boeing Stock Price,11.83
2019-09-27,Boeing Stock Price,12.22
2019-09-28,Boeing Stock Price,2.6
2019-09-29,Boeing Stock Price,2.47
2019-09-30,Boeing Stock Price,8.58
2019-10-01,Boeing Stock Price,5.92
2019-10-02,Boeing Stock Price,7.2
2019-10-03,Boeing Stock Price,8.0
2019-10-04,Boeing Stock Price,6.24
2019-10-05,Boeing Stock Price,1.76
2019-10-06,Boeing Stock Price,1.6
2019-10-07,Boeing Stock Price,4.0
2019-10-08,Boeing Stock Price,6.88
2019-10-09,Boeing Stock Price,7.36
2019-10-10,Boeing Stock Price,4.48
2019-10-11,Boeing Stock Price,5.28
2019-10-12,Boeing Stock Price,1.6
2019-10-13,Boeing Stock Price,2.4
2019-10-14,Boeing Stock Price,4.48
2019-10-15,Boeing Stock Price,5.44
2019-10-16,Boeing Stock Price,6.08
2019-10-17,Boeing Stock Price,4.8
2019-10-18,Boeing Stock Price,9.6
2019-10-19,Boeing Stock Price,7.36
2019-10-20,Boeing Stock Price,1.28
2019-10-21,Boeing Stock Price,10.08
2019-10-22,Boeing Stock Price,12.16
2019-10-23,Boeing Stock Price,16.0
2019-10-24,Boeing Stock Price,8.64
2019-10-25,Boeing Stock Price,8.8
2019-10-26,Boeing Stock Price,2.56
2019-10-27,Boeing Stock Price,0.96
2019-10-28,Boeing Stock Price,6.4
2019-10-29,Boeing Stock Price,10.88
2019-10-30,Boeing Stock Price,8.16
2019-10-31,Boeing Stock Price,8.32
2019-11-01,Boeing Stock Price,14.000000000000002
2019-11-02,Boeing Stock Price,1.96
2019-11-03,Boeing Stock Price,3.08
2019-11-04,Boeing Stock Price,9.66
2019-11-05,Boeing Stock Price,11.62
2019-11-06,Boeing Stock Price,10.080000000000002
2019-11-07,Boeing Stock Price,11.760000000000002
2019-11-08,Boeing Stock Price,6.300000000000001
2019-11-09,Boeing Stock Price,3.08
2019-11-10,Boeing Stock Price,1.8200000000000005
2019-11-11,Boeing Stock Price,11.340000000000002
2019-11-12,Boeing Stock Price,11.9
2019-11-13,Boeing Stock Price,9.8
2019-11-14,Boeing Stock Price,9.8
2019-11-15,Boeing Stock Price,9.66
2019-11-16,Boeing Stock Price,2.24
2019-11-17,Boeing Stock Price,1.12
2019-11-18,Boeing Stock Price,10.080000000000002
2019-11-19,Boeing Stock Price,9.24
2019-11-20,Boeing Stock Price,12.88
2019-11-21,Boeing Stock Price,8.260000000000002
