date,INTC
2016-03-14,10.5
2016-03-15,7.979999999999999
2016-03-16,14.28
2016-03-17,0.0
2016-03-18,0.0
2016-03-19,4.41
2016-03-20,0.0
2016-03-21,8.61
2016-03-22,10.29
2016-03-23,7.77
2016-03-24,4.2
2016-03-25,8.82
2016-03-26,0.0
2016-03-27,0.0
2016-03-28,0.0
2016-03-29,3.15
2016-03-30,15.75
2016-03-31,5.46
2016-04-01,0.0
2016-04-02,0.0
2016-04-03,0.0
2016-04-04,13.64
2016-04-05,11.88
2016-04-06,9.46
2016-04-07,11.66
2016-04-08,0.0
2016-04-09,4.62
2016-04-10,0.0
2016-04-11,18.26
2016-04-12,0.0
2016-04-13,9.9
2016-04-14,0.0
2016-04-15,20.68
2016-04-16,5.28
2016-04-17,0.0
2016-04-18,14.74
2016-04-19,14.3
2016-04-20,17.16
2016-04-21,14.74
2016-04-22,15.18
2016-04-23,5.72
2016-04-24,0.0
2016-04-25,14.3
2016-04-26,0.0
2016-04-27,10.12
2016-04-28,22.0
2016-04-29,14.52
2016-04-30,7.92
2016-05-01,5.6000000000000005
2016-05-02,20.0
2016-05-03,8.200000000000001
2016-05-04,4.0
2016-05-05,7.2
2016-05-06,8.8
2016-05-07,0.0
