Date,Price,Volume,Market_cap
30-07-2018,0.16334411,48132238.692484,5082041213.514109
29-07-2018,0.16351444,50480410.910599,5087340349.0481
28-07-2018,0.16513332,104268002.318621,5137707971.5831375
27-07-2018,0.16471652,91064087.247743,5124740103.87938
26-07-2018,0.17212923,131393725.003545,5355368115.626089
25-07-2018,0.1728539,196859871.409566,5377914223.510212
24-07-2018,0.16444067,146409700.633897,5116157841.492552
23-07-2018,0.16966711,141054329.937149,5278765373.512751
22-07-2018,0.16313484,130500992.651238,5075530346.665262
21-07-2018,0.16229084,215935098.368053,5049271290.773079
20-07-2018,0.18103306,222316375.215861,5632388208.212688
19-07-2018,0.17925642,327859302.646987,5577112658.37009
18-07-2018,0.17094624,150632561.88004,5318562116.83789
17-07-2018,0.15949575,123611130.340709,4962309005.760744
16-07-2018,0.14212862,51504850.002047,4421974586.686708
15-07-2018,0.13683083,56758192.093108,4257146957.8588233
14-07-2018,0.13718089,97185026.194513,4268038326.4091306
13-07-2018,0.12684678,38798934.368142,3946518508.2508974
12-07-2018,0.13127531,51858453.668423,4084300999.331908
11-07-2018,0.1286691,63780388.60281,4003215315.912768
10-07-2018,0.13965505,43350203.387002,4345015501.25221
09-07-2018,0.14532769,50052280.227566,4521505439.04668
08-07-2018,0.14803827,50678197.151123,4605838463.322896
07-07-2018,0.14544402,71050257.753594,4525124870.366038
06-07-2018,0.14744332,75502631.237339,4587327957.908843
05-07-2018,0.1508084,89312435.471013,4692024005.971024
04-07-2018,0.14985611,108874472.991455,4662395905.4953165
03-07-2018,0.15359194,130902702.740701,4778626942.254823
02-07-2018,0.14150419,112348377.83277,4402546876.602955
01-07-2018,0.1378271,109337178.07661,4288143511.2185006
30-06-2018,0.12512278,70704522.63691,3892880584.750777
29-06-2018,0.11951513,42471511.563334,3718412520.854829
