date,MCD_unscaled,MCD_monthly,scale,MCD
2016-06-13,91,33.0,0.33,30.03
2016-06-14,96,33.0,0.33,31.68
2016-06-15,60,33.0,0.33,19.8
2016-06-16,86,33.0,0.33,28.380000000000003
2016-06-17,74,33.0,0.33,24.42
2016-06-18,75,33.0,0.33,24.75
2016-06-19,32,33.0,0.33,10.56
2016-06-20,98,33.0,0.33,32.34
2016-06-21,76,33.0,0.33,25.080000000000002
2016-06-22,75,33.0,0.33,24.75
2016-06-23,73,33.0,0.33,24.09
2016-06-24,100,33.0,0.33,33.0
2016-06-25,69,33.0,0.33,22.77
2016-06-26,57,33.0,0.33,18.810000000000002
2016-06-27,63,33.0,0.33,20.790000000000003
2016-06-28,78,33.0,0.33,25.740000000000002
2016-06-29,93,33.0,0.33,30.69
2016-06-30,83,33.0,0.33,27.39
2016-07-01,46,33.0,0.33,15.180000000000001
2016-07-02,39,33.0,0.33,12.870000000000001
2016-07-03,25,33.0,0.33,8.25
2016-07-04,32,33.0,0.33,10.56
2016-07-05,59,33.0,0.33,19.470000000000002
2016-07-06,61,33.0,0.33,20.130000000000003
2016-07-07,49,33.0,0.33,16.17
2016-07-08,67,33.0,0.33,22.11
2016-07-09,36,33.0,0.33,11.88
2016-07-10,33,33.0,0.33,10.89
2016-07-11,60,33.0,0.33,19.8
2016-07-12,50,33.0,0.33,16.5
2016-07-13,47,33.0,0.33,15.510000000000002
2016-07-14,64,33.0,0.33,21.12
2016-07-15,45,33.0,0.33,14.850000000000001
2016-07-16,31,33.0,0.33,10.23
2016-07-17,33,33.0,0.33,10.89
2016-07-18,48,33.0,0.33,15.84
2016-07-19,76,33.0,0.33,25.080000000000002
2016-07-20,66,33.0,0.33,21.78
2016-07-21,39,33.0,0.33,12.870000000000001
2016-07-22,59,33.0,0.33,19.470000000000002
2016-07-23,45,33.0,0.33,14.850000000000001
2016-07-24,32,33.0,0.33,10.56
2016-07-25,54,33.0,0.33,17.82
2016-07-26,100,33.0,0.33,33.0
2016-07-27,74,33.0,0.33,24.42
2016-07-28,61,33.0,0.33,20.130000000000003
2016-07-29,61,33.0,0.33,20.130000000000003
2016-07-30,43,33.0,0.33,14.190000000000001
2016-07-31,34,33.0,0.33,11.22
2016-08-01,100,29.0,0.29,28.999999999999996
2016-08-02,68,29.0,0.29,19.72
2016-08-03,69,29.0,0.29,20.009999999999998
2016-08-04,70,29.0,0.29,20.299999999999997
2016-08-05,50,29.0,0.29,14.499999999999998
2016-08-06,34,29.0,0.29,9.86
2016-08-07,47,29.0,0.29,13.629999999999999
2016-08-08,65,29.0,0.29,18.849999999999998
2016-08-09,57,29.0,0.29,16.529999999999998
2016-08-10,58,29.0,0.29,16.82
2016-08-11,71,29.0,0.29,20.59
2016-08-12,46,29.0,0.29,13.34
2016-08-13,42,29.0,0.29,12.18
2016-08-14,52,29.0,0.29,15.079999999999998
2016-08-15,74,29.0,0.29,21.459999999999997
2016-08-16,63,29.0,0.29,18.27
2016-08-17,59,29.0,0.29,17.11
2016-08-18,54,29.0,0.29,15.659999999999998
2016-08-19,56,29.0,0.29,16.24
2016-08-20,51,29.0,0.29,14.79
2016-08-21,43,29.0,0.29,12.469999999999999
2016-08-22,65,29.0,0.29,18.849999999999998
2016-08-23,56,29.0,0.29,16.24
2016-08-24,58,29.0,0.29,16.82
2016-08-25,60,29.0,0.29,17.4
2016-08-26,57,29.0,0.29,16.529999999999998
2016-08-27,27,29.0,0.29,7.829999999999999
2016-08-28,53,29.0,0.29,15.37
2016-08-29,56,29.0,0.29,16.24
2016-08-30,69,29.0,0.29,20.009999999999998
2016-08-31,67,29.0,0.29,19.43
2016-09-01,57,30.0,0.3,17.099999999999998
2016-09-02,48,30.0,0.3,14.399999999999999
2016-09-03,48,30.0,0.3,14.399999999999999
2016-09-04,56,30.0,0.3,16.8
2016-09-05,53,30.0,0.3,15.899999999999999
2016-09-06,65,30.0,0.3,19.5
2016-09-07,66,30.0,0.3,19.8
2016-09-08,63,30.0,0.3,18.9
2016-09-09,59,30.0,0.3,17.7
2016-09-10,48,30.0,0.3,14.399999999999999
2016-09-11,60,30.0,0.3,18.0
2016-09-12,100,30.0,0.3,30.0
2016-09-13,61,30.0,0.3,18.3
2016-09-14,51,30.0,0.3,15.299999999999999
2016-09-15,42,30.0,0.3,12.6
2016-09-16,71,30.0,0.3,21.3
2016-09-17,42,30.0,0.3,12.6
2016-09-18,47,30.0,0.3,14.1
2016-09-19,43,30.0,0.3,12.9
2016-09-20,57,30.0,0.3,17.099999999999998
2016-09-21,70,30.0,0.3,21.0
2016-09-22,69,30.0,0.3,20.7
2016-09-23,74,30.0,0.3,22.2
2016-09-24,97,30.0,0.3,29.099999999999998
2016-09-25,100,30.0,0.3,30.0
2016-09-26,90,30.0,0.3,27.0
2016-09-27,84,30.0,0.3,25.2
2016-09-28,68,30.0,0.3,20.4
2016-09-29,84,30.0,0.3,25.2
2016-09-30,54,30.0,0.3,16.2
2016-10-01,41,28.0,0.28,11.48
2016-10-02,38,28.0,0.28,10.64
2016-10-03,54,28.0,0.28,15.120000000000001
2016-10-04,69,28.0,0.28,19.32
2016-10-05,55,28.0,0.28,15.400000000000002
2016-10-06,43,28.0,0.28,12.040000000000001
2016-10-07,52,28.0,0.28,14.560000000000002
2016-10-08,44,28.0,0.28,12.32
2016-10-09,37,28.0,0.28,10.360000000000001
2016-10-10,40,28.0,0.28,11.200000000000001
2016-10-11,66,28.0,0.28,18.48
2016-10-12,48,28.0,0.28,13.440000000000001
2016-10-13,65,28.0,0.28,18.200000000000003
2016-10-14,49,28.0,0.28,13.72
2016-10-15,39,28.0,0.28,10.920000000000002
2016-10-16,31,28.0,0.28,8.680000000000001
2016-10-17,63,28.0,0.28,17.64
2016-10-18,65,28.0,0.28,18.200000000000003
2016-10-19,57,28.0,0.28,15.96
2016-10-20,86,28.0,0.28,24.080000000000002
2016-10-21,100,28.0,0.28,28.000000000000004
2016-10-22,33,28.0,0.28,9.24
2016-10-23,36,28.0,0.28,10.080000000000002
2016-10-24,67,28.0,0.28,18.76
2016-10-25,68,28.0,0.28,19.040000000000003
2016-10-26,61,28.0,0.28,17.080000000000002
2016-10-27,51,28.0,0.28,14.280000000000001
2016-10-28,61,28.0,0.28,17.080000000000002
2016-10-29,42,28.0,0.28,11.760000000000002
2016-10-30,32,28.0,0.28,8.96
2016-10-31,44,28.0,0.28,12.32
2016-11-01,59,30.0,0.3,17.7
2016-11-02,62,30.0,0.3,18.599999999999998
2016-11-03,60,30.0,0.3,18.0
2016-11-04,77,30.0,0.3,23.099999999999998
2016-11-05,57,30.0,0.3,17.099999999999998
2016-11-06,52,30.0,0.3,15.6
2016-11-07,77,30.0,0.3,23.099999999999998
2016-11-08,86,30.0,0.3,25.8
2016-11-09,62,30.0,0.3,18.599999999999998
2016-11-10,70,30.0,0.3,21.0
2016-11-11,89,30.0,0.3,26.7
2016-11-12,76,30.0,0.3,22.8
2016-11-13,61,30.0,0.3,18.3
2016-11-14,75,30.0,0.3,22.5
2016-11-15,79,30.0,0.3,23.7
2016-11-16,94,30.0,0.3,28.2
2016-11-17,86,30.0,0.3,25.8
2016-11-18,100,30.0,0.3,30.0
2016-11-19,25,30.0,0.3,7.5
2016-11-20,75,30.0,0.3,22.5
2016-11-21,72,30.0,0.3,21.599999999999998
2016-11-22,100,30.0,0.3,30.0
2016-11-23,85,30.0,0.3,25.5
2016-11-24,74,30.0,0.3,22.2
2016-11-25,79,30.0,0.3,23.7
2016-11-26,59,30.0,0.3,17.7
2016-11-27,49,30.0,0.3,14.7
2016-11-28,54,30.0,0.3,16.2
2016-11-29,77,30.0,0.3,23.099999999999998
2016-11-30,94,30.0,0.3,28.2
2016-12-01,75,26.0,0.26,19.5
2016-12-02,83,26.0,0.26,21.580000000000002
2016-12-03,50,26.0,0.26,13.0
2016-12-04,61,26.0,0.26,15.860000000000001
2016-12-05,74,26.0,0.26,19.240000000000002
2016-12-06,76,26.0,0.26,19.76
2016-12-07,71,26.0,0.26,18.46
2016-12-08,100,26.0,0.26,26.0
2016-12-09,74,26.0,0.26,19.240000000000002
2016-12-10,68,26.0,0.26,17.68
2016-12-11,72,26.0,0.26,18.72
2016-12-12,80,26.0,0.26,20.8
2016-12-13,73,26.0,0.26,18.98
2016-12-14,61,26.0,0.26,15.860000000000001
2016-12-15,68,26.0,0.26,17.68
2016-12-16,75,26.0,0.26,19.5
2016-12-17,61,26.0,0.26,15.860000000000001
2016-12-18,53,26.0,0.26,13.780000000000001
2016-12-19,70,26.0,0.26,18.2
2016-12-20,76,26.0,0.26,19.76
2016-12-21,88,26.0,0.26,22.880000000000003
2016-12-22,85,26.0,0.26,22.1
2016-12-23,49,26.0,0.26,12.74
2016-12-24,56,26.0,0.26,14.56
2016-12-25,59,26.0,0.26,15.34
2016-12-26,59,26.0,0.26,15.34
2016-12-27,85,26.0,0.26,22.1
2016-12-28,49,26.0,0.26,12.74
2016-12-29,75,26.0,0.26,19.5
2016-12-30,42,26.0,0.26,10.92
2016-12-31,43,26.0,0.26,11.18
2017-01-01,33,25.0,0.25,8.25
2017-01-02,18,25.0,0.25,4.5
2017-01-03,55,25.0,0.25,13.75
2017-01-04,63,25.0,0.25,15.75
2017-01-05,42,25.0,0.25,10.5
2017-01-06,65,25.0,0.25,16.25
2017-01-07,35,25.0,0.25,8.75
2017-01-08,35,25.0,0.25,8.75
2017-01-09,51,25.0,0.25,12.75
2017-01-10,74,25.0,0.25,18.5
2017-01-11,50,25.0,0.25,12.5
2017-01-12,62,25.0,0.25,15.5
2017-01-13,57,25.0,0.25,14.25
2017-01-14,29,25.0,0.25,7.25
2017-01-15,26,25.0,0.25,6.5
2017-01-16,37,25.0,0.25,9.25
2017-01-17,52,25.0,0.25,13.0
2017-01-18,42,25.0,0.25,10.5
2017-01-19,52,25.0,0.25,13.0
2017-01-20,59,25.0,0.25,14.75
2017-01-21,34,25.0,0.25,8.5
2017-01-22,56,25.0,0.25,14.0
2017-01-23,100,25.0,0.25,25.0
2017-01-24,53,25.0,0.25,13.25
2017-01-25,56,25.0,0.25,14.0
2017-01-26,51,25.0,0.25,12.75
2017-01-27,57,25.0,0.25,14.25
2017-01-28,28,25.0,0.25,7.0
2017-01-29,34,25.0,0.25,8.5
2017-01-30,52,25.0,0.25,13.0
2017-01-31,60,25.0,0.25,15.0
2017-02-01,80,27.0,0.27,21.6
2017-02-02,84,27.0,0.27,22.68
2017-02-03,73,27.0,0.27,19.71
2017-02-04,66,27.0,0.27,17.82
2017-02-05,52,27.0,0.27,14.040000000000001
2017-02-06,69,27.0,0.27,18.630000000000003
2017-02-07,61,27.0,0.27,16.470000000000002
2017-02-08,82,27.0,0.27,22.14
2017-02-09,97,27.0,0.27,26.19
2017-02-10,59,27.0,0.27,15.930000000000001
2017-02-11,82,27.0,0.27,22.14
2017-02-12,55,27.0,0.27,14.850000000000001
2017-02-13,96,27.0,0.27,25.92
2017-02-14,65,27.0,0.27,17.55
2017-02-15,100,27.0,0.27,27.0
2017-02-16,90,27.0,0.27,24.3
2017-02-17,76,27.0,0.27,20.520000000000003
2017-02-18,93,27.0,0.27,25.110000000000003
2017-02-19,45,27.0,0.27,12.15
2017-02-20,65,27.0,0.27,17.55
2017-02-21,83,27.0,0.27,22.41
2017-02-22,82,27.0,0.27,22.14
2017-02-23,84,27.0,0.27,22.68
2017-02-24,73,27.0,0.27,19.71
2017-02-25,43,27.0,0.27,11.610000000000001
2017-02-26,79,27.0,0.27,21.330000000000002
2017-02-27,87,27.0,0.27,23.490000000000002
2017-02-28,95,27.0,0.27,25.650000000000002
2017-03-01,100,28.0,0.28,28.000000000000004
2017-03-02,78,28.0,0.28,21.840000000000003
2017-03-03,60,28.0,0.28,16.8
2017-03-04,45,28.0,0.28,12.600000000000001
2017-03-05,46,28.0,0.28,12.88
2017-03-06,48,28.0,0.28,13.440000000000001
2017-03-07,57,28.0,0.28,15.96
2017-03-08,66,28.0,0.28,18.48
2017-03-09,60,28.0,0.28,16.8
2017-03-10,37,28.0,0.28,10.360000000000001
2017-03-11,57,28.0,0.28,15.96
2017-03-12,45,28.0,0.28,12.600000000000001
2017-03-13,70,28.0,0.28,19.6
2017-03-14,66,28.0,0.28,18.48
2017-03-15,79,28.0,0.28,22.12
2017-03-16,63,28.0,0.28,17.64
2017-03-17,74,28.0,0.28,20.720000000000002
2017-03-18,48,28.0,0.28,13.440000000000001
2017-03-19,34,28.0,0.28,9.520000000000001
2017-03-20,63,28.0,0.28,17.64
2017-03-21,52,28.0,0.28,14.560000000000002
2017-03-22,50,28.0,0.28,14.000000000000002
2017-03-23,66,28.0,0.28,18.48
2017-03-24,65,28.0,0.28,18.200000000000003
2017-03-25,50,28.0,0.28,14.000000000000002
2017-03-26,50,28.0,0.28,14.000000000000002
2017-03-27,60,28.0,0.28,16.8
2017-03-28,60,28.0,0.28,16.8
2017-03-29,66,28.0,0.28,18.48
2017-03-30,65,28.0,0.28,18.200000000000003
2017-03-31,68,28.0,0.28,19.040000000000003
2017-04-01,9,59.0,0.59,5.31
2017-04-02,13,59.0,0.59,7.67
2017-04-03,13,59.0,0.59,7.67
2017-04-04,12,59.0,0.59,7.08
2017-04-05,13,59.0,0.59,7.67
2017-04-06,13,59.0,0.59,7.67
2017-04-07,14,59.0,0.59,8.26
2017-04-08,11,59.0,0.59,6.489999999999999
2017-04-09,11,59.0,0.59,6.489999999999999
2017-04-10,9,59.0,0.59,5.31
2017-04-11,16,59.0,0.59,9.44
2017-04-12,12,59.0,0.59,7.08
2017-04-13,14,59.0,0.59,8.26
2017-04-14,10,59.0,0.59,5.8999999999999995
2017-04-15,10,59.0,0.59,5.8999999999999995
2017-04-16,10,59.0,0.59,5.8999999999999995
2017-04-17,11,59.0,0.59,6.489999999999999
2017-04-18,16,59.0,0.59,9.44
2017-04-19,18,59.0,0.59,10.62
2017-04-20,15,59.0,0.59,8.85
2017-04-21,20,59.0,0.59,11.799999999999999
2017-04-22,15,59.0,0.59,8.85
2017-04-23,30,59.0,0.59,17.7
2017-04-24,34,59.0,0.59,20.06
2017-04-25,48,59.0,0.59,28.32
2017-04-26,100,59.0,0.59,59.0
2017-04-27,27,59.0,0.59,15.93
2017-04-28,20,59.0,0.59,11.799999999999999
2017-04-29,12,59.0,0.59,7.08
2017-04-30,8,59.0,0.59,4.72
2017-05-01,81,32.0,0.32,25.92
2017-05-02,81,32.0,0.32,25.92
2017-05-03,83,32.0,0.32,26.560000000000002
2017-05-04,73,32.0,0.32,23.36
2017-05-05,75,32.0,0.32,24.0
2017-05-06,63,32.0,0.32,20.16
2017-05-07,52,32.0,0.32,16.64
2017-05-08,88,32.0,0.32,28.16
2017-05-09,71,32.0,0.32,22.72
2017-05-10,64,32.0,0.32,20.48
2017-05-11,60,32.0,0.32,19.2
2017-05-12,60,32.0,0.32,19.2
2017-05-13,55,32.0,0.32,17.6
2017-05-14,34,32.0,0.32,10.88
2017-05-15,72,32.0,0.32,23.04
2017-05-16,87,32.0,0.32,27.84
2017-05-17,63,32.0,0.32,20.16
2017-05-18,73,32.0,0.32,23.36
2017-05-19,69,32.0,0.32,22.080000000000002
2017-05-20,51,32.0,0.32,16.32
2017-05-21,27,32.0,0.32,8.64
2017-05-22,76,32.0,0.32,24.32
2017-05-23,92,32.0,0.32,29.44
2017-05-24,84,32.0,0.32,26.88
2017-05-25,100,32.0,0.32,32.0
2017-05-26,66,32.0,0.32,21.12
2017-05-27,54,32.0,0.32,17.28
2017-05-28,55,32.0,0.32,17.6
2017-05-29,48,32.0,0.32,15.36
2017-05-30,65,32.0,0.32,20.8
2017-05-31,61,32.0,0.32,19.52
2017-06-01,91,30.0,0.3,27.3
2017-06-02,100,30.0,0.3,30.0
2017-06-03,62,30.0,0.3,18.599999999999998
2017-06-04,66,30.0,0.3,19.8
2017-06-05,88,30.0,0.3,26.4
2017-06-06,79,30.0,0.3,23.7
2017-06-07,96,30.0,0.3,28.799999999999997
2017-06-08,67,30.0,0.3,20.099999999999998
2017-06-09,90,30.0,0.3,27.0
2017-06-10,59,30.0,0.3,17.7
2017-06-11,57,30.0,0.3,17.099999999999998
2017-06-12,83,30.0,0.3,24.9
2017-06-13,72,30.0,0.3,21.599999999999998
2017-06-14,81,30.0,0.3,24.3
2017-06-15,64,30.0,0.3,19.2
2017-06-16,91,30.0,0.3,27.3
2017-06-17,51,30.0,0.3,15.299999999999999
2017-06-18,79,30.0,0.3,23.7
2017-06-19,96,30.0,0.3,28.799999999999997
2017-06-20,88,30.0,0.3,26.4
2017-06-21,73,30.0,0.3,21.9
2017-06-22,79,30.0,0.3,23.7
2017-06-23,75,30.0,0.3,22.5
2017-06-24,47,30.0,0.3,14.1
2017-06-25,46,30.0,0.3,13.799999999999999
2017-06-26,92,30.0,0.3,27.599999999999998
2017-06-27,88,30.0,0.3,26.4
2017-06-28,83,30.0,0.3,24.9
2017-06-29,84,30.0,0.3,25.2
2017-06-30,60,30.0,0.3,18.0
2017-07-01,26,31.0,0.31,8.06
2017-07-02,29,31.0,0.31,8.99
2017-07-03,49,31.0,0.31,15.19
2017-07-04,23,31.0,0.31,7.13
2017-07-05,29,31.0,0.31,8.99
2017-07-06,50,31.0,0.31,15.5
2017-07-07,35,31.0,0.31,10.85
2017-07-08,38,31.0,0.31,11.78
2017-07-09,34,31.0,0.31,10.54
2017-07-10,40,31.0,0.31,12.4
2017-07-11,36,31.0,0.31,11.16
2017-07-12,53,31.0,0.31,16.43
2017-07-13,41,31.0,0.31,12.709999999999999
2017-07-14,36,31.0,0.31,11.16
2017-07-15,36,31.0,0.31,11.16
2017-07-16,32,31.0,0.31,9.92
2017-07-17,39,31.0,0.31,12.09
2017-07-18,41,31.0,0.31,12.709999999999999
2017-07-19,41,31.0,0.31,12.709999999999999
2017-07-20,48,31.0,0.31,14.879999999999999
2017-07-21,41,31.0,0.31,12.709999999999999
2017-07-22,26,31.0,0.31,8.06
2017-07-23,25,31.0,0.31,7.75
2017-07-24,33,31.0,0.31,10.23
2017-07-25,100,31.0,0.31,31.0
2017-07-26,62,31.0,0.31,19.22
2017-07-27,44,31.0,0.31,13.64
2017-07-28,55,31.0,0.31,17.05
2017-07-29,37,31.0,0.31,11.47
2017-07-30,31,31.0,0.31,9.61
2017-07-31,46,31.0,0.31,14.26
2017-08-01,97,29.0,0.29,28.13
2017-08-02,86,29.0,0.29,24.939999999999998
2017-08-03,88,29.0,0.29,25.52
2017-08-04,62,29.0,0.29,17.98
2017-08-05,42,29.0,0.29,12.18
2017-08-06,63,29.0,0.29,18.27
2017-08-07,86,29.0,0.29,24.939999999999998
2017-08-08,100,29.0,0.29,28.999999999999996
2017-08-09,86,29.0,0.29,24.939999999999998
2017-08-10,64,29.0,0.29,18.56
2017-08-11,79,29.0,0.29,22.91
2017-08-12,62,29.0,0.29,17.98
2017-08-13,38,29.0,0.29,11.02
2017-08-14,67,29.0,0.29,19.43
2017-08-15,93,29.0,0.29,26.97
2017-08-16,96,29.0,0.29,27.839999999999996
2017-08-17,77,29.0,0.29,22.33
2017-08-18,70,29.0,0.29,20.299999999999997
2017-08-19,61,29.0,0.29,17.689999999999998
2017-08-20,65,29.0,0.29,18.849999999999998
2017-08-21,65,29.0,0.29,18.849999999999998
2017-08-22,75,29.0,0.29,21.75
2017-08-23,67,29.0,0.29,19.43
2017-08-24,68,29.0,0.29,19.72
2017-08-25,54,29.0,0.29,15.659999999999998
2017-08-26,69,29.0,0.29,20.009999999999998
2017-08-27,40,29.0,0.29,11.6
2017-08-28,71,29.0,0.29,20.59
2017-08-29,61,29.0,0.29,17.689999999999998
2017-08-30,82,29.0,0.29,23.779999999999998
2017-08-31,65,29.0,0.29,18.849999999999998
2017-09-01,55,27.0,0.27,14.850000000000001
2017-09-02,28,27.0,0.27,7.5600000000000005
2017-09-03,29,27.0,0.27,7.83
2017-09-04,28,27.0,0.27,7.5600000000000005
2017-09-05,44,27.0,0.27,11.88
2017-09-06,52,27.0,0.27,14.040000000000001
2017-09-07,45,27.0,0.27,12.15
2017-09-08,53,27.0,0.27,14.31
2017-09-09,38,27.0,0.27,10.260000000000002
2017-09-10,24,27.0,0.27,6.48
2017-09-11,54,27.0,0.27,14.580000000000002
2017-09-12,100,27.0,0.27,27.0
2017-09-13,54,27.0,0.27,14.580000000000002
2017-09-14,47,27.0,0.27,12.690000000000001
2017-09-15,40,27.0,0.27,10.8
2017-09-16,37,27.0,0.27,9.99
2017-09-17,29,27.0,0.27,7.83
2017-09-18,54,27.0,0.27,14.580000000000002
2017-09-19,55,27.0,0.27,14.850000000000001
2017-09-20,57,27.0,0.27,15.39
2017-09-21,68,27.0,0.27,18.36
2017-09-22,53,27.0,0.27,14.31
2017-09-23,34,27.0,0.27,9.18
2017-09-24,35,27.0,0.27,9.450000000000001
2017-09-25,55,27.0,0.27,14.850000000000001
2017-09-26,43,27.0,0.27,11.610000000000001
2017-09-27,49,27.0,0.27,13.23
2017-09-28,54,27.0,0.27,14.580000000000002
2017-09-29,59,27.0,0.27,15.930000000000001
2017-09-30,28,27.0,0.27,7.5600000000000005
2017-10-01,35,30.0,0.3,10.5
2017-10-02,48,30.0,0.3,14.399999999999999
2017-10-03,57,30.0,0.3,17.099999999999998
2017-10-04,50,30.0,0.3,15.0
2017-10-05,43,30.0,0.3,12.9
2017-10-06,53,30.0,0.3,15.899999999999999
2017-10-07,55,30.0,0.3,16.5
2017-10-08,43,30.0,0.3,12.9
2017-10-09,55,30.0,0.3,16.5
2017-10-10,60,30.0,0.3,18.0
2017-10-11,52,30.0,0.3,15.6
2017-10-12,50,30.0,0.3,15.0
2017-10-13,45,30.0,0.3,13.5
2017-10-14,42,30.0,0.3,12.6
2017-10-15,34,30.0,0.3,10.2
2017-10-16,44,30.0,0.3,13.2
2017-10-17,63,30.0,0.3,18.9
2017-10-18,46,30.0,0.3,13.799999999999999
2017-10-19,42,30.0,0.3,12.6
2017-10-20,56,30.0,0.3,16.8
2017-10-21,33,30.0,0.3,9.9
2017-10-22,37,30.0,0.3,11.1
2017-10-23,52,30.0,0.3,15.6
2017-10-24,100,30.0,0.3,30.0
2017-10-25,73,30.0,0.3,21.9
2017-10-26,49,30.0,0.3,14.7
2017-10-27,48,30.0,0.3,14.399999999999999
2017-10-28,19,30.0,0.3,5.7
2017-10-29,29,30.0,0.3,8.7
2017-10-30,53,30.0,0.3,15.899999999999999
2017-10-31,43,30.0,0.3,12.9
2017-11-01,87,29.0,0.29,25.229999999999997
2017-11-02,62,29.0,0.29,17.98
2017-11-03,72,29.0,0.29,20.88
2017-11-04,45,29.0,0.29,13.049999999999999
2017-11-05,37,29.0,0.29,10.729999999999999
2017-11-06,80,29.0,0.29,23.2
2017-11-07,81,29.0,0.29,23.49
2017-11-08,77,29.0,0.29,22.33
2017-11-09,83,29.0,0.29,24.069999999999997
2017-11-10,73,29.0,0.29,21.169999999999998
2017-11-11,45,29.0,0.29,13.049999999999999
2017-11-12,43,29.0,0.29,12.469999999999999
2017-11-13,71,29.0,0.29,20.59
2017-11-14,67,29.0,0.29,19.43
2017-11-15,67,29.0,0.29,19.43
2017-11-16,78,29.0,0.29,22.619999999999997
2017-11-17,77,29.0,0.29,22.33
2017-11-18,54,29.0,0.29,15.659999999999998
2017-11-19,41,29.0,0.29,11.889999999999999
2017-11-20,66,29.0,0.29,19.139999999999997
2017-11-21,85,29.0,0.29,24.65
2017-11-22,69,29.0,0.29,20.009999999999998
2017-11-23,66,29.0,0.29,19.139999999999997
2017-11-24,50,29.0,0.29,14.499999999999998
2017-11-25,31,29.0,0.29,8.99
2017-11-26,41,29.0,0.29,11.889999999999999
2017-11-27,44,29.0,0.29,12.76
2017-11-28,52,29.0,0.29,15.079999999999998
2017-11-29,91,29.0,0.29,26.389999999999997
2017-11-30,100,29.0,0.29,28.999999999999996
2017-12-01,78,29.0,0.29,22.619999999999997
2017-12-02,51,29.0,0.29,14.79
2017-12-03,55,29.0,0.29,15.95
2017-12-04,93,29.0,0.29,26.97
2017-12-05,80,29.0,0.29,23.2
2017-12-06,78,29.0,0.29,22.619999999999997
2017-12-07,88,29.0,0.29,25.52
2017-12-08,58,29.0,0.29,16.82
2017-12-09,51,29.0,0.29,14.79
2017-12-10,49,29.0,0.29,14.209999999999999
2017-12-11,73,29.0,0.29,21.169999999999998
2017-12-12,78,29.0,0.29,22.619999999999997
2017-12-13,73,29.0,0.29,21.169999999999998
2017-12-14,73,29.0,0.29,21.169999999999998
2017-12-15,76,29.0,0.29,22.04
2017-12-16,47,29.0,0.29,13.629999999999999
2017-12-17,44,29.0,0.29,12.76
2017-12-18,49,29.0,0.29,14.209999999999999
2017-12-19,100,29.0,0.29,28.999999999999996
2017-12-20,70,29.0,0.29,20.299999999999997
2017-12-21,75,29.0,0.29,21.75
2017-12-22,59,29.0,0.29,17.11
2017-12-23,49,29.0,0.29,14.209999999999999
2017-12-24,50,29.0,0.29,14.499999999999998
2017-12-25,67,29.0,0.29,19.43
2017-12-26,79,29.0,0.29,22.91
2017-12-27,63,29.0,0.29,18.27
2017-12-28,66,29.0,0.29,19.139999999999997
2017-12-29,71,29.0,0.29,20.59
2017-12-30,38,29.0,0.29,11.02
2017-12-31,51,29.0,0.29,14.79
2018-01-01,38,32.0,0.32,12.16
2018-01-02,59,32.0,0.32,18.88
2018-01-03,50,32.0,0.32,16.0
2018-01-04,58,32.0,0.32,18.56
2018-01-05,57,32.0,0.32,18.240000000000002
2018-01-06,30,32.0,0.32,9.6
2018-01-07,31,32.0,0.32,9.92
2018-01-08,42,32.0,0.32,13.44
2018-01-09,50,32.0,0.32,16.0
2018-01-10,41,32.0,0.32,13.120000000000001
2018-01-11,61,32.0,0.32,19.52
2018-01-12,56,32.0,0.32,17.92
2018-01-13,35,32.0,0.32,11.200000000000001
2018-01-14,39,32.0,0.32,12.48
2018-01-15,39,32.0,0.32,12.48
2018-01-16,56,32.0,0.32,17.92
2018-01-17,56,32.0,0.32,17.92
2018-01-18,69,32.0,0.32,22.080000000000002
2018-01-19,49,32.0,0.32,15.68
2018-01-20,44,32.0,0.32,14.08
2018-01-21,33,32.0,0.32,10.56
2018-01-22,51,32.0,0.32,16.32
2018-01-23,58,32.0,0.32,18.56
2018-01-24,57,32.0,0.32,18.240000000000002
2018-01-25,53,32.0,0.32,16.96
2018-01-26,74,32.0,0.32,23.68
2018-01-27,47,32.0,0.32,15.040000000000001
2018-01-28,46,32.0,0.32,14.72
2018-01-29,66,32.0,0.32,21.12
2018-01-30,100,32.0,0.32,32.0
2018-01-31,74,32.0,0.32,23.68
2018-02-01,61,35.0,0.35,21.349999999999998
2018-02-02,58,35.0,0.35,20.299999999999997
2018-02-03,38,35.0,0.35,13.299999999999999
2018-02-04,43,35.0,0.35,15.049999999999999
2018-02-05,68,35.0,0.35,23.799999999999997
2018-02-06,100,35.0,0.35,35.0
2018-02-07,75,35.0,0.35,26.25
2018-02-08,66,35.0,0.35,23.099999999999998
2018-02-09,82,35.0,0.35,28.7
2018-02-10,41,35.0,0.35,14.35
2018-02-11,35,35.0,0.35,12.25
2018-02-12,77,35.0,0.35,26.95
2018-02-13,62,35.0,0.35,21.7
2018-02-14,56,35.0,0.35,19.599999999999998
2018-02-15,84,35.0,0.35,29.4
2018-02-16,88,35.0,0.35,30.799999999999997
2018-02-17,63,35.0,0.35,22.049999999999997
2018-02-18,33,35.0,0.35,11.549999999999999
2018-02-19,47,35.0,0.35,16.45
2018-02-20,69,35.0,0.35,24.15
2018-02-21,76,35.0,0.35,26.599999999999998
2018-02-22,69,35.0,0.35,24.15
2018-02-23,66,35.0,0.35,23.099999999999998
2018-02-24,54,35.0,0.35,18.9
2018-02-25,36,35.0,0.35,12.6
2018-02-26,78,35.0,0.35,27.299999999999997
