date,PG_unscaled,PG_monthly,scale,PG
2018-02-26,68,85.0,0.85,57.8
2018-02-27,78,85.0,0.85,66.3
2018-02-28,75,85.0,0.85,63.75
2018-03-01,72,73.0,0.73,52.56
2018-03-02,92,73.0,0.73,67.16
2018-03-03,65,73.0,0.73,47.449999999999996
2018-03-04,57,73.0,0.73,41.61
2018-03-05,71,73.0,0.73,51.83
2018-03-06,74,73.0,0.73,54.019999999999996
2018-03-07,81,73.0,0.73,59.129999999999995
2018-03-08,70,73.0,0.73,51.1
2018-03-09,68,73.0,0.73,49.64
2018-03-10,56,73.0,0.73,40.879999999999995
2018-03-11,52,73.0,0.73,37.96
2018-03-12,68,73.0,0.73,49.64
2018-03-13,71,73.0,0.73,51.83
2018-03-14,66,73.0,0.73,48.18
2018-03-15,67,73.0,0.73,48.91
2018-03-16,60,73.0,0.73,43.8
2018-03-17,56,73.0,0.73,40.879999999999995
2018-03-18,59,73.0,0.73,43.07
2018-03-19,67,73.0,0.73,48.91
2018-03-20,77,73.0,0.73,56.21
2018-03-21,100,73.0,0.73,73.0
2018-03-22,88,73.0,0.73,64.24
2018-03-23,75,73.0,0.73,54.75
2018-03-24,54,73.0,0.73,39.42
2018-03-25,57,73.0,0.73,41.61
2018-03-26,71,73.0,0.73,51.83
2018-03-27,73,73.0,0.73,53.29
2018-03-28,74,73.0,0.73,54.019999999999996
2018-03-29,64,73.0,0.73,46.72
2018-03-30,64,73.0,0.73,46.72
2018-03-31,51,73.0,0.73,37.23
2018-04-01,76,71.0,0.71,53.959999999999994
2018-04-02,91,71.0,0.71,64.61
2018-04-03,85,71.0,0.71,60.349999999999994
2018-04-04,81,71.0,0.71,57.51
2018-04-05,95,71.0,0.71,67.45
2018-04-06,85,71.0,0.71,60.349999999999994
2018-04-07,76,71.0,0.71,53.959999999999994
2018-04-08,78,71.0,0.71,55.379999999999995
2018-04-09,96,71.0,0.71,68.16
2018-04-10,93,71.0,0.71,66.03
2018-04-11,90,71.0,0.71,63.9
2018-04-12,92,71.0,0.71,65.32
2018-04-13,94,71.0,0.71,66.74
2018-04-14,79,71.0,0.71,56.089999999999996
2018-04-15,82,71.0,0.71,58.22
2018-04-16,95,71.0,0.71,67.45
2018-04-17,92,71.0,0.71,65.32
2018-04-18,91,71.0,0.71,64.61
2018-04-19,99,71.0,0.71,70.28999999999999
2018-04-20,100,71.0,0.71,71.0
2018-04-21,76,71.0,0.71,53.959999999999994
2018-04-22,75,71.0,0.71,53.25
2018-04-23,100,71.0,0.71,71.0
2018-04-24,99,71.0,0.71,70.28999999999999
2018-04-25,96,71.0,0.71,68.16
2018-04-26,90,71.0,0.71,63.9
2018-04-27,92,71.0,0.71,65.32
2018-04-28,78,71.0,0.71,55.379999999999995
2018-04-29,77,71.0,0.71,54.669999999999995
2018-04-30,89,71.0,0.71,63.19
2018-05-01,98,66.0,0.66,64.68
2018-05-02,91,66.0,0.66,60.06
2018-05-03,96,66.0,0.66,63.36
2018-05-04,95,66.0,0.66,62.7
2018-05-05,72,66.0,0.66,47.52
2018-05-06,73,66.0,0.66,48.18
2018-05-07,92,66.0,0.66,60.720000000000006
2018-05-08,97,66.0,0.66,64.02
2018-05-09,89,66.0,0.66,58.74
2018-05-10,93,66.0,0.66,61.38
2018-05-11,96,66.0,0.66,63.36
2018-05-12,72,66.0,0.66,47.52
2018-05-13,70,66.0,0.66,46.2
2018-05-14,92,66.0,0.66,60.720000000000006
2018-05-15,100,66.0,0.66,66.0
2018-05-16,95,66.0,0.66,62.7
2018-05-17,90,66.0,0.66,59.400000000000006
2018-05-18,84,66.0,0.66,55.440000000000005
2018-05-19,70,66.0,0.66,46.2
2018-05-20,69,66.0,0.66,45.54
2018-05-21,85,66.0,0.66,56.1
2018-05-22,86,66.0,0.66,56.760000000000005
2018-05-23,86,66.0,0.66,56.760000000000005
2018-05-24,87,66.0,0.66,57.42
2018-05-25,95,66.0,0.66,62.7
2018-05-26,70,66.0,0.66,46.2
2018-05-27,66,66.0,0.66,43.56
2018-05-28,69,66.0,0.66,45.54
2018-05-29,79,66.0,0.66,52.14
2018-05-30,89,66.0,0.66,58.74
2018-05-31,89,66.0,0.66,58.74
2018-06-01,90,67.0,0.67,60.300000000000004
2018-06-02,78,67.0,0.67,52.260000000000005
2018-06-03,80,67.0,0.67,53.6
2018-06-04,94,67.0,0.67,62.980000000000004
2018-06-05,92,67.0,0.67,61.64
2018-06-06,94,67.0,0.67,62.980000000000004
2018-06-07,89,67.0,0.67,59.63
2018-06-08,91,67.0,0.67,60.970000000000006
2018-06-09,79,67.0,0.67,52.93
2018-06-10,74,67.0,0.67,49.580000000000005
2018-06-11,88,67.0,0.67,58.96
2018-06-12,95,67.0,0.67,63.650000000000006
2018-06-13,97,67.0,0.67,64.99000000000001
2018-06-14,91,67.0,0.67,60.970000000000006
2018-06-15,81,67.0,0.67,54.27
2018-06-16,80,67.0,0.67,53.6
2018-06-17,76,67.0,0.67,50.92
2018-06-18,82,67.0,0.67,54.940000000000005
2018-06-19,84,67.0,0.67,56.28
2018-06-20,94,67.0,0.67,62.980000000000004
2018-06-21,89,67.0,0.67,59.63
2018-06-22,95,67.0,0.67,63.650000000000006
2018-06-23,91,67.0,0.67,60.970000000000006
2018-06-24,79,67.0,0.67,52.93
2018-06-25,90,67.0,0.67,60.300000000000004
2018-06-26,99,67.0,0.67,66.33
2018-06-27,100,67.0,0.67,67.0
2018-06-28,94,67.0,0.67,62.980000000000004
2018-06-29,89,67.0,0.67,59.63
2018-06-30,78,67.0,0.67,52.260000000000005
2018-07-01,100,61.0,0.61,61.0
2018-07-02,97,61.0,0.61,59.17
2018-07-03,82,61.0,0.61,50.019999999999996
2018-07-04,79,61.0,0.61,48.19
2018-07-05,90,61.0,0.61,54.9
2018-07-06,88,61.0,0.61,53.68
2018-07-07,74,61.0,0.61,45.14
2018-07-08,74,61.0,0.61,45.14
2018-07-09,85,61.0,0.61,51.85
2018-07-10,78,61.0,0.61,47.58
2018-07-11,83,61.0,0.61,50.629999999999995
2018-07-12,79,61.0,0.61,48.19
2018-07-13,84,61.0,0.61,51.24
2018-07-14,73,61.0,0.61,44.53
2018-07-15,73,61.0,0.61,44.53
2018-07-16,81,61.0,0.61,49.41
2018-07-17,82,61.0,0.61,50.019999999999996
2018-07-18,80,61.0,0.61,48.8
2018-07-19,87,61.0,0.61,53.07
2018-07-20,82,61.0,0.61,50.019999999999996
2018-07-21,82,61.0,0.61,50.019999999999996
2018-07-22,78,61.0,0.61,47.58
2018-07-23,75,61.0,0.61,45.75
2018-07-24,84,61.0,0.61,51.24
2018-07-25,77,61.0,0.61,46.97
2018-07-26,84,61.0,0.61,51.24
2018-07-27,87,61.0,0.61,53.07
2018-07-28,78,61.0,0.61,47.58
2018-07-29,72,61.0,0.61,43.92
2018-07-30,82,61.0,0.61,50.019999999999996
2018-07-31,85,61.0,0.61,51.85
2018-08-01,91,57.0,0.57,51.87
2018-08-02,93,57.0,0.57,53.01
2018-08-03,89,57.0,0.57,50.73
2018-08-04,87,57.0,0.57,49.589999999999996
2018-08-05,87,57.0,0.57,49.589999999999996
2018-08-06,91,57.0,0.57,51.87
2018-08-07,84,57.0,0.57,47.879999999999995
2018-08-08,93,57.0,0.57,53.01
2018-08-09,85,57.0,0.57,48.449999999999996
2018-08-10,92,57.0,0.57,52.44
2018-08-11,88,57.0,0.57,50.16
2018-08-12,87,57.0,0.57,49.589999999999996
2018-08-13,90,57.0,0.57,51.3
2018-08-14,91,57.0,0.57,51.87
2018-08-15,83,57.0,0.57,47.309999999999995
2018-08-16,88,57.0,0.57,50.16
2018-08-17,83,57.0,0.57,47.309999999999995
2018-08-18,82,57.0,0.57,46.739999999999995
2018-08-19,83,57.0,0.57,47.309999999999995
2018-08-20,91,57.0,0.57,51.87
2018-08-21,87,57.0,0.57,49.589999999999996
2018-08-22,91,57.0,0.57,51.87
2018-08-23,85,57.0,0.57,48.449999999999996
2018-08-24,87,57.0,0.57,49.589999999999996
2018-08-25,81,57.0,0.57,46.169999999999995
2018-08-26,76,57.0,0.57,43.31999999999999
2018-08-27,89,57.0,0.57,50.73
2018-08-28,98,57.0,0.57,55.85999999999999
2018-08-29,91,57.0,0.57,51.87
2018-08-30,96,57.0,0.57,54.72
2018-08-31,100,57.0,0.57,56.99999999999999
2018-09-01,68,68.0,0.68,46.24
2018-09-02,78,68.0,0.68,53.040000000000006
2018-09-03,75,68.0,0.68,51.00000000000001
2018-09-04,100,68.0,0.68,68.0
2018-09-05,93,68.0,0.68,63.24
2018-09-06,88,68.0,0.68,59.84
2018-09-07,94,68.0,0.68,63.92
2018-09-08,79,68.0,0.68,53.720000000000006
2018-09-09,83,68.0,0.68,56.440000000000005
2018-09-10,86,68.0,0.68,58.480000000000004
2018-09-11,93,68.0,0.68,63.24
2018-09-12,89,68.0,0.68,60.52
2018-09-13,88,68.0,0.68,59.84
2018-09-14,89,68.0,0.68,60.52
2018-09-15,83,68.0,0.68,56.440000000000005
2018-09-16,73,68.0,0.68,49.64
2018-09-17,93,68.0,0.68,63.24
2018-09-18,93,68.0,0.68,63.24
2018-09-19,92,68.0,0.68,62.56
2018-09-20,100,68.0,0.68,68.0
2018-09-21,100,68.0,0.68,68.0
2018-09-22,75,68.0,0.68,51.00000000000001
2018-09-23,73,68.0,0.68,49.64
2018-09-24,95,68.0,0.68,64.60000000000001
2018-09-25,97,68.0,0.68,65.96000000000001
2018-09-26,91,68.0,0.68,61.88
2018-09-27,90,68.0,0.68,61.2
2018-09-28,90,68.0,0.68,61.2
2018-09-29,85,68.0,0.68,57.800000000000004
2018-09-30,80,68.0,0.68,54.400000000000006
2018-10-01,84,76.0,0.76,63.84
2018-10-02,82,76.0,0.76,62.32
2018-10-03,83,76.0,0.76,63.08
2018-10-04,84,76.0,0.76,63.84
2018-10-05,84,76.0,0.76,63.84
2018-10-06,69,76.0,0.76,52.44
2018-10-07,71,76.0,0.76,53.96
2018-10-08,84,76.0,0.76,63.84
2018-10-09,88,76.0,0.76,66.88
2018-10-10,81,76.0,0.76,61.56
2018-10-11,85,76.0,0.76,64.6
2018-10-12,86,76.0,0.76,65.36
2018-10-13,69,76.0,0.76,52.44
2018-10-14,67,76.0,0.76,50.92
2018-10-15,88,76.0,0.76,66.88
2018-10-16,93,76.0,0.76,70.68
2018-10-17,88,76.0,0.76,66.88
2018-10-18,92,76.0,0.76,69.92
2018-10-19,100,76.0,0.76,76.0
2018-10-20,79,76.0,0.76,60.04
2018-10-21,73,76.0,0.76,55.480000000000004
2018-10-22,86,76.0,0.76,65.36
2018-10-23,91,76.0,0.76,69.16
2018-10-24,86,76.0,0.76,65.36
2018-10-25,95,76.0,0.76,72.2
2018-10-26,82,76.0,0.76,62.32
2018-10-27,83,76.0,0.76,63.08
2018-10-28,74,76.0,0.76,56.24
2018-10-29,91,76.0,0.76,69.16
2018-10-30,100,76.0,0.76,76.0
2018-10-31,88,76.0,0.76,66.88
2018-11-01,63,79.0,0.79,49.77
2018-11-02,61,79.0,0.79,48.190000000000005
2018-11-03,56,79.0,0.79,44.24
2018-11-04,50,79.0,0.79,39.5
2018-11-05,59,79.0,0.79,46.61
2018-11-06,64,79.0,0.79,50.56
2018-11-07,64,79.0,0.79,50.56
2018-11-08,64,79.0,0.79,50.56
2018-11-09,68,79.0,0.79,53.72
2018-11-10,54,79.0,0.79,42.660000000000004
2018-11-11,49,79.0,0.79,38.71
2018-11-12,61,79.0,0.79,48.190000000000005
2018-11-13,65,79.0,0.79,51.35
2018-11-14,70,79.0,0.79,55.300000000000004
2018-11-15,100,79.0,0.79,79.0
2018-11-16,69,79.0,0.79,54.510000000000005
2018-11-17,53,79.0,0.79,41.870000000000005
2018-11-18,48,79.0,0.79,37.92
2018-11-19,66,79.0,0.79,52.14
2018-11-20,66,79.0,0.79,52.14
2018-11-21,61,79.0,0.79,48.190000000000005
2018-11-22,65,79.0,0.79,51.35
2018-11-23,60,79.0,0.79,47.400000000000006
2018-11-24,54,79.0,0.79,42.660000000000004
2018-11-25,50,79.0,0.79,39.5
2018-11-26,60,79.0,0.79,47.400000000000006
2018-11-27,62,79.0,0.79,48.980000000000004
2018-11-28,66,79.0,0.79,52.14
