date,JPM_unscaled,JPM_monthly,scale,JPM
2014-10-02,79,25.0,0.25,19.75
2014-10-03,100,25.0,0.25,25.0
2014-10-04,36,25.0,0.25,9.0
2014-10-05,8,25.0,0.25,2.0
2014-10-06,51,25.0,0.25,12.75
2014-10-07,50,25.0,0.25,12.5
2014-10-08,56,25.0,0.25,14.0
2014-10-09,79,25.0,0.25,19.75
2014-10-10,55,25.0,0.25,13.75
2014-10-11,21,25.0,0.25,5.25
2014-10-12,28,25.0,0.25,7.0
2014-10-13,39,25.0,0.25,9.75
2014-10-14,98,25.0,0.25,24.5
2014-10-15,60,25.0,0.25,15.0
2014-10-16,77,25.0,0.25,19.25
2014-10-17,61,25.0,0.25,15.25
2014-10-18,24,25.0,0.25,6.0
2014-10-19,35,25.0,0.25,8.75
2014-10-20,68,25.0,0.25,17.0
2014-10-21,63,25.0,0.25,15.75
2014-10-22,56,25.0,0.25,14.0
2014-10-23,42,25.0,0.25,10.5
2014-10-24,47,25.0,0.25,11.75
2014-10-25,15,25.0,0.25,3.75
2014-10-26,25,25.0,0.25,6.25
2014-10-27,41,25.0,0.25,10.25
2014-10-28,64,25.0,0.25,16.0
2014-10-29,50,25.0,0.25,12.5
2014-10-30,45,25.0,0.25,11.25
2014-10-31,62,25.0,0.25,15.5
2014-11-01,30,19.0,0.19,5.7
2014-11-02,34,19.0,0.19,6.46
2014-11-03,87,19.0,0.19,16.53
2014-11-04,100,19.0,0.19,19.0
2014-11-05,87,19.0,0.19,16.53
2014-11-06,83,19.0,0.19,15.77
2014-11-07,87,19.0,0.19,16.53
2014-11-08,23,19.0,0.19,4.37
2014-11-09,38,19.0,0.19,7.22
2014-11-10,63,19.0,0.19,11.97
2014-11-11,83,19.0,0.19,15.77
2014-11-12,88,19.0,0.19,16.72
2014-11-13,96,19.0,0.19,18.240000000000002
2014-11-14,55,19.0,0.19,10.45
2014-11-15,34,19.0,0.19,6.46
2014-11-16,25,19.0,0.19,4.75
2014-11-17,84,19.0,0.19,15.96
2014-11-18,64,19.0,0.19,12.16
2014-11-19,90,19.0,0.19,17.1
2014-11-20,67,19.0,0.19,12.73
2014-11-21,76,19.0,0.19,14.44
2014-11-22,19,19.0,0.19,3.61
2014-11-23,12,19.0,0.19,2.2800000000000002
2014-11-24,50,19.0,0.19,9.5
2014-11-25,65,19.0,0.19,12.35
2014-11-26,48,19.0,0.19,9.120000000000001
2014-11-27,15,19.0,0.19,2.85
2014-11-28,52,19.0,0.19,9.88
2014-11-29,48,19.0,0.19,9.120000000000001
2014-11-30,31,19.0,0.19,5.89
2014-12-01,61,20.0,0.2,12.200000000000001
2014-12-02,68,20.0,0.2,13.600000000000001
2014-12-03,69,20.0,0.2,13.8
2014-12-04,78,20.0,0.2,15.600000000000001
2014-12-05,92,20.0,0.2,18.400000000000002
2014-12-06,27,20.0,0.2,5.4
2014-12-07,33,20.0,0.2,6.6000000000000005
2014-12-08,64,20.0,0.2,12.8
2014-12-09,75,20.0,0.2,15.0
2014-12-10,100,20.0,0.2,20.0
2014-12-11,87,20.0,0.2,17.400000000000002
2014-12-12,70,20.0,0.2,14.0
2014-12-13,30,20.0,0.2,6.0
2014-12-14,31,20.0,0.2,6.2
2014-12-15,82,20.0,0.2,16.400000000000002
2014-12-16,68,20.0,0.2,13.600000000000001
2014-12-17,90,20.0,0.2,18.0
2014-12-18,60,20.0,0.2,12.0
2014-12-19,83,20.0,0.2,16.6
2014-12-20,36,20.0,0.2,7.2
2014-12-21,30,20.0,0.2,6.0
2014-12-22,78,20.0,0.2,15.600000000000001
2014-12-23,60,20.0,0.2,12.0
2014-12-24,58,20.0,0.2,11.600000000000001
2014-12-25,12,20.0,0.2,2.4000000000000004
2014-12-26,51,20.0,0.2,10.200000000000001
2014-12-27,21,20.0,0.2,4.2
2014-12-28,16,20.0,0.2,3.2
2014-12-29,75,20.0,0.2,15.0
2014-12-30,56,20.0,0.2,11.200000000000001
2014-12-31,67,20.0,0.2,13.4
2015-01-01,12,26.0,0.26,3.12
2015-01-02,24,26.0,0.26,6.24
2015-01-03,18,26.0,0.26,4.68
2015-01-04,5,26.0,0.26,1.3
2015-01-05,31,26.0,0.26,8.06
2015-01-06,31,26.0,0.26,8.06
2015-01-07,26,26.0,0.26,6.76
2015-01-08,41,26.0,0.26,10.66
2015-01-09,40,26.0,0.26,10.4
2015-01-10,12,26.0,0.26,3.12
2015-01-11,6,26.0,0.26,1.56
2015-01-12,25,26.0,0.26,6.5
2015-01-13,50,26.0,0.26,13.0
2015-01-14,100,26.0,0.26,26.0
2015-01-15,56,26.0,0.26,14.56
2015-01-16,48,26.0,0.26,12.48
2015-01-17,15,26.0,0.26,3.9000000000000004
2015-01-18,8,26.0,0.26,2.08
2015-01-19,17,26.0,0.26,4.42
2015-01-20,40,26.0,0.26,10.4
2015-01-21,44,26.0,0.26,11.440000000000001
2015-01-22,46,26.0,0.26,11.96
2015-01-23,33,26.0,0.26,8.58
2015-01-24,15,26.0,0.26,3.9000000000000004
2015-01-25,13,26.0,0.26,3.38
2015-01-26,32,26.0,0.26,8.32
2015-01-27,29,26.0,0.26,7.54
2015-01-28,18,26.0,0.26,4.68
2015-01-29,30,26.0,0.26,7.800000000000001
2015-01-30,27,26.0,0.26,7.0200000000000005
2015-01-31,17,26.0,0.26,4.42
2015-02-01,27,24.0,0.24,6.4799999999999995
2015-02-02,64,24.0,0.24,15.36
2015-02-03,58,24.0,0.24,13.92
2015-02-04,68,24.0,0.24,16.32
2015-02-05,68,24.0,0.24,16.32
2015-02-06,77,24.0,0.24,18.48
2015-02-07,12,24.0,0.24,2.88
2015-02-08,25,24.0,0.24,6.0
2015-02-09,79,24.0,0.24,18.96
2015-02-10,94,24.0,0.24,22.56
2015-02-11,86,24.0,0.24,20.64
2015-02-12,74,24.0,0.24,17.759999999999998
2015-02-13,74,24.0,0.24,17.759999999999998
2015-02-14,17,24.0,0.24,4.08
2015-02-15,21,24.0,0.24,5.04
2015-02-16,21,24.0,0.24,5.04
2015-02-17,88,24.0,0.24,21.119999999999997
2015-02-18,86,24.0,0.24,20.64
2015-02-19,86,24.0,0.24,20.64
2015-02-20,78,24.0,0.24,18.72
2015-02-21,33,24.0,0.24,7.92
2015-02-22,29,24.0,0.24,6.96
2015-02-23,60,24.0,0.24,14.399999999999999
2015-02-24,100,24.0,0.24,24.0
2015-02-25,89,24.0,0.24,21.36
2015-02-26,89,24.0,0.24,21.36
2015-02-27,73,24.0,0.24,17.52
2015-02-28,21,24.0,0.24,5.04
2015-03-01,21,23.0,0.23,4.83
2015-03-02,60,23.0,0.23,13.8
2015-03-03,83,23.0,0.23,19.09
2015-03-04,65,23.0,0.23,14.950000000000001
2015-03-05,65,23.0,0.23,14.950000000000001
2015-03-06,79,23.0,0.23,18.17
2015-03-07,0,23.0,0.23,0.0
2015-03-08,23,23.0,0.23,5.29
2015-03-09,100,23.0,0.23,23.0
2015-03-10,81,23.0,0.23,18.630000000000003
2015-03-11,96,23.0,0.23,22.080000000000002
2015-03-12,78,23.0,0.23,17.94
2015-03-13,60,23.0,0.23,13.8
2015-03-14,30,23.0,0.23,6.9
2015-03-15,11,23.0,0.23,2.5300000000000002
2015-03-16,93,23.0,0.23,21.39
2015-03-17,76,23.0,0.23,17.48
2015-03-18,71,23.0,0.23,16.330000000000002
2015-03-19,71,23.0,0.23,16.330000000000002
2015-03-20,68,23.0,0.23,15.64
2015-03-21,44,23.0,0.23,10.120000000000001
2015-03-22,0,23.0,0.23,0.0
2015-03-23,68,23.0,0.23,15.64
2015-03-24,60,23.0,0.23,13.8
2015-03-25,39,23.0,0.23,8.97
2015-03-26,74,23.0,0.23,17.02
2015-03-27,79,23.0,0.23,18.17
2015-03-28,29,23.0,0.23,6.67
2015-03-29,24,23.0,0.23,5.5200000000000005
2015-03-30,83,23.0,0.23,19.09
2015-03-31,63,23.0,0.23,14.49
2015-04-01,36,26.0,0.26,9.36
2015-04-02,27,26.0,0.26,7.0200000000000005
2015-04-03,23,26.0,0.26,5.98
2015-04-04,21,26.0,0.26,5.46
2015-04-05,0,26.0,0.26,0.0
2015-04-06,28,26.0,0.26,7.28
2015-04-07,38,26.0,0.26,9.88
2015-04-08,29,26.0,0.26,7.54
2015-04-09,42,26.0,0.26,10.92
2015-04-10,34,26.0,0.26,8.84
2015-04-11,24,26.0,0.26,6.24
2015-04-12,19,26.0,0.26,4.94
2015-04-13,49,26.0,0.26,12.74
2015-04-14,100,26.0,0.26,26.0
2015-04-15,62,26.0,0.26,16.12
2015-04-16,62,26.0,0.26,16.12
2015-04-17,42,26.0,0.26,10.92
2015-04-18,16,26.0,0.26,4.16
2015-04-19,14,26.0,0.26,3.64
2015-04-20,32,26.0,0.26,8.32
2015-04-21,24,26.0,0.26,6.24
2015-04-22,31,26.0,0.26,8.06
2015-04-23,34,26.0,0.26,8.84
2015-04-24,35,26.0,0.26,9.1
2015-04-25,20,26.0,0.26,5.2
2015-04-26,19,26.0,0.26,4.94
2015-04-27,30,26.0,0.26,7.800000000000001
2015-04-28,43,26.0,0.26,11.18
2015-04-29,34,26.0,0.26,8.84
2015-04-30,34,26.0,0.26,8.84
2015-05-01,62,24.0,0.24,14.879999999999999
2015-05-02,19,24.0,0.24,4.56
2015-05-03,15,24.0,0.24,3.5999999999999996
2015-05-04,66,24.0,0.24,15.84
2015-05-05,56,24.0,0.24,13.44
2015-05-06,82,24.0,0.24,19.68
2015-05-07,59,24.0,0.24,14.16
2015-05-08,70,24.0,0.24,16.8
2015-05-09,32,24.0,0.24,7.68
2015-05-10,0,24.0,0.24,0.0
2015-05-11,70,24.0,0.24,16.8
2015-05-12,72,24.0,0.24,17.28
2015-05-13,75,24.0,0.24,18.0
2015-05-14,90,24.0,0.24,21.599999999999998
2015-05-15,92,24.0,0.24,22.08
2015-05-16,20,24.0,0.24,4.8
2015-05-17,0,24.0,0.24,0.0
2015-05-18,60,24.0,0.24,14.399999999999999
2015-05-19,90,24.0,0.24,21.599999999999998
2015-05-20,100,24.0,0.24,24.0
2015-05-21,77,24.0,0.24,18.48
2015-05-22,79,24.0,0.24,18.96
2015-05-23,24,24.0,0.24,5.76
2015-05-24,16,24.0,0.24,3.84
2015-05-25,26,24.0,0.24,6.24
2015-05-26,49,24.0,0.24,11.76
2015-05-27,62,24.0,0.24,14.879999999999999
2015-05-28,88,24.0,0.24,21.119999999999997
2015-05-29,87,24.0,0.24,20.88
2015-05-30,44,24.0,0.24,10.559999999999999
2015-05-31,22,24.0,0.24,5.279999999999999
2015-06-01,40,27.0,0.27,10.8
2015-06-02,63,27.0,0.27,17.01
2015-06-03,71,27.0,0.27,19.17
2015-06-04,48,27.0,0.27,12.96
2015-06-05,43,27.0,0.27,11.610000000000001
2015-06-06,29,27.0,0.27,7.83
2015-06-07,27,27.0,0.27,7.290000000000001
2015-06-08,51,27.0,0.27,13.770000000000001
2015-06-09,61,27.0,0.27,16.470000000000002
2015-06-10,49,27.0,0.27,13.23
2015-06-11,56,27.0,0.27,15.120000000000001
2015-06-12,56,27.0,0.27,15.120000000000001
2015-06-13,8,27.0,0.27,2.16
2015-06-14,10,27.0,0.27,2.7
2015-06-15,59,27.0,0.27,15.930000000000001
2015-06-16,29,27.0,0.27,7.83
2015-06-17,100,27.0,0.27,27.0
2015-06-18,58,27.0,0.27,15.66
2015-06-19,45,27.0,0.27,12.15
2015-06-20,22,27.0,0.27,5.94
2015-06-21,0,27.0,0.27,0.0
2015-06-22,57,27.0,0.27,15.39
2015-06-23,51,27.0,0.27,13.770000000000001
2015-06-24,60,27.0,0.27,16.200000000000003
2015-06-25,53,27.0,0.27,14.31
2015-06-26,59,27.0,0.27,15.930000000000001
2015-06-27,21,27.0,0.27,5.67
2015-06-28,17,27.0,0.27,4.59
2015-06-29,56,27.0,0.27,15.120000000000001
2015-06-30,58,27.0,0.27,15.66
2015-07-01,50,27.0,0.27,13.5
2015-07-02,37,27.0,0.27,9.99
2015-07-03,14,27.0,0.27,3.7800000000000002
2015-07-04,6,27.0,0.27,1.62
2015-07-05,6,27.0,0.27,1.62
2015-07-06,36,27.0,0.27,9.72
2015-07-07,35,27.0,0.27,9.450000000000001
2015-07-08,40,27.0,0.27,10.8
2015-07-09,26,27.0,0.27,7.0200000000000005
2015-07-10,55,27.0,0.27,14.850000000000001
2015-07-11,17,27.0,0.27,4.59
2015-07-12,26,27.0,0.27,7.0200000000000005
2015-07-13,52,27.0,0.27,14.040000000000001
2015-07-14,100,27.0,0.27,27.0
2015-07-15,39,27.0,0.27,10.530000000000001
2015-07-16,40,27.0,0.27,10.8
2015-07-17,44,27.0,0.27,11.88
2015-07-18,20,27.0,0.27,5.4
2015-07-19,7,27.0,0.27,1.8900000000000001
2015-07-20,42,27.0,0.27,11.34
2015-07-21,56,27.0,0.27,15.120000000000001
2015-07-22,33,27.0,0.27,8.91
2015-07-23,35,27.0,0.27,9.450000000000001
2015-07-24,28,27.0,0.27,7.5600000000000005
2015-07-25,12,27.0,0.27,3.24
2015-07-26,9,27.0,0.27,2.43
2015-07-27,31,27.0,0.27,8.370000000000001
2015-07-28,37,27.0,0.27,9.99
2015-07-29,41,27.0,0.27,11.07
2015-07-30,42,27.0,0.27,11.34
2015-07-31,33,27.0,0.27,8.91
2015-08-01,14,25.0,0.25,3.5
2015-08-02,6,25.0,0.25,1.5
2015-08-03,47,25.0,0.25,11.75
2015-08-04,31,25.0,0.25,7.75
2015-08-05,46,25.0,0.25,11.5
2015-08-06,46,25.0,0.25,11.5
2015-08-07,46,25.0,0.25,11.5
2015-08-08,13,25.0,0.25,3.25
2015-08-09,11,25.0,0.25,2.75
2015-08-10,40,25.0,0.25,10.0
2015-08-11,39,25.0,0.25,9.75
2015-08-12,45,25.0,0.25,11.25
2015-08-13,45,25.0,0.25,11.25
2015-08-14,45,25.0,0.25,11.25
2015-08-15,12,25.0,0.25,3.0
2015-08-16,5,25.0,0.25,1.25
2015-08-17,44,25.0,0.25,11.0
2015-08-18,29,25.0,0.25,7.25
2015-08-19,33,25.0,0.25,8.25
2015-08-20,35,25.0,0.25,8.75
2015-08-21,47,25.0,0.25,11.75
2015-08-22,14,25.0,0.25,3.5
2015-08-23,13,25.0,0.25,3.25
2015-08-24,99,25.0,0.25,24.75
2015-08-25,100,25.0,0.25,25.0
2015-08-26,86,25.0,0.25,21.5
2015-08-27,78,25.0,0.25,19.5
2015-08-28,52,25.0,0.25,13.0
2015-08-29,16,25.0,0.25,4.0
2015-08-30,15,25.0,0.25,3.75
2015-08-31,41,25.0,0.25,10.25
2015-09-01,88,21.0,0.21,18.48
2015-09-02,57,21.0,0.21,11.969999999999999
2015-09-03,58,21.0,0.21,12.18
2015-09-04,79,21.0,0.21,16.59
2015-09-05,51,21.0,0.21,10.709999999999999
2015-09-06,0,21.0,0.21,0.0
2015-09-07,31,21.0,0.21,6.51
2015-09-08,79,21.0,0.21,16.59
2015-09-09,84,21.0,0.21,17.64
2015-09-10,63,21.0,0.21,13.229999999999999
2015-09-11,70,21.0,0.21,14.7
2015-09-12,34,21.0,0.21,7.14
2015-09-13,15,21.0,0.21,3.15
2015-09-14,63,21.0,0.21,13.229999999999999
2015-09-15,81,21.0,0.21,17.009999999999998
2015-09-16,59,21.0,0.21,12.389999999999999
2015-09-17,73,21.0,0.21,15.33
2015-09-18,100,21.0,0.21,21.0
2015-09-19,29,21.0,0.21,6.09
2015-09-20,29,21.0,0.21,6.09
2015-09-21,71,21.0,0.21,14.91
2015-09-22,85,21.0,0.21,17.849999999999998
2015-09-23,55,21.0,0.21,11.549999999999999
2015-09-24,69,21.0,0.21,14.49
2015-09-25,57,21.0,0.21,11.969999999999999
2015-09-26,32,21.0,0.21,6.72
2015-09-27,12,21.0,0.21,2.52
2015-09-28,70,21.0,0.21,14.7
2015-09-29,85,21.0,0.21,17.849999999999998
2015-09-30,79,21.0,0.21,16.59
2015-10-01,36,26.0,0.26,9.36
2015-10-02,26,26.0,0.26,6.76
2015-10-03,12,26.0,0.26,3.12
2015-10-04,16,26.0,0.26,4.16
2015-10-05,31,26.0,0.26,8.06
2015-10-06,43,26.0,0.26,11.18
2015-10-07,35,26.0,0.26,9.1
2015-10-08,37,26.0,0.26,9.620000000000001
2015-10-09,34,26.0,0.26,8.84
2015-10-10,17,26.0,0.26,4.42
2015-10-11,17,26.0,0.26,4.42
2015-10-12,35,26.0,0.26,9.1
2015-10-13,100,26.0,0.26,26.0
2015-10-14,69,26.0,0.26,17.94
2015-10-15,53,26.0,0.26,13.780000000000001
2015-10-16,44,26.0,0.26,11.440000000000001
2015-10-17,5,26.0,0.26,1.3
2015-10-18,5,26.0,0.26,1.3
2015-10-19,40,26.0,0.26,10.4
2015-10-20,36,26.0,0.26,9.36
2015-10-21,36,26.0,0.26,9.36
2015-10-22,42,26.0,0.26,10.92
2015-10-23,33,26.0,0.26,8.58
2015-10-24,16,26.0,0.26,4.16
2015-10-25,13,26.0,0.26,3.38
2015-10-26,25,26.0,0.26,6.5
2015-10-27,27,26.0,0.26,7.0200000000000005
2015-10-28,41,26.0,0.26,10.66
2015-10-29,36,26.0,0.26,9.36
2015-10-30,36,26.0,0.26,9.36
2015-10-31,8,26.0,0.26,2.08
2015-11-01,26,20.0,0.2,5.2
2015-11-02,87,20.0,0.2,17.400000000000002
2015-11-03,61,20.0,0.2,12.200000000000001
2015-11-04,83,20.0,0.2,16.6
2015-11-05,100,20.0,0.2,20.0
2015-11-06,83,20.0,0.2,16.6
2015-11-07,28,20.0,0.2,5.6000000000000005
2015-11-08,19,20.0,0.2,3.8000000000000003
2015-11-09,51,20.0,0.2,10.200000000000001
2015-11-10,83,20.0,0.2,16.6
2015-11-11,50,20.0,0.2,10.0
2015-11-12,65,20.0,0.2,13.0
2015-11-13,81,20.0,0.2,16.2
2015-11-14,26,20.0,0.2,5.2
2015-11-15,10,20.0,0.2,2.0
2015-11-16,81,20.0,0.2,16.2
2015-11-17,84,20.0,0.2,16.8
2015-11-18,87,20.0,0.2,17.400000000000002
2015-11-19,59,20.0,0.2,11.8
2015-11-20,94,20.0,0.2,18.8
2015-11-21,31,20.0,0.2,6.2
2015-11-22,30,20.0,0.2,6.0
2015-11-23,67,20.0,0.2,13.4
2015-11-24,75,20.0,0.2,15.0
2015-11-25,67,20.0,0.2,13.4
2015-11-26,0,20.0,0.2,0.0
2015-11-27,27,20.0,0.2,5.4
2015-11-28,26,20.0,0.2,5.2
2015-11-29,19,20.0,0.2,3.8000000000000003
2015-11-30,33,20.0,0.2,6.6000000000000005
2015-12-01,68,22.0,0.22,14.96
2015-12-02,73,22.0,0.22,16.06
2015-12-03,74,22.0,0.22,16.28
2015-12-04,81,22.0,0.22,17.82
2015-12-05,32,22.0,0.22,7.04
2015-12-06,11,22.0,0.22,2.42
2015-12-07,59,22.0,0.22,12.98
2015-12-08,70,22.0,0.22,15.4
2015-12-09,86,22.0,0.22,18.92
2015-12-10,76,22.0,0.22,16.72
2015-12-11,52,22.0,0.22,11.44
2015-12-12,21,22.0,0.22,4.62
2015-12-13,18,22.0,0.22,3.96
2015-12-14,64,22.0,0.22,14.08
2015-12-15,73,22.0,0.22,16.06
2015-12-16,100,22.0,0.22,22.0
2015-12-17,65,22.0,0.22,14.3
2015-12-18,81,22.0,0.22,17.82
2015-12-19,20,22.0,0.22,4.4
2015-12-20,27,22.0,0.22,5.94
2015-12-21,70,22.0,0.22,15.4
2015-12-22,79,22.0,0.22,17.38
2015-12-23,48,22.0,0.22,10.56
2015-12-24,33,22.0,0.22,7.26
2015-12-25,14,22.0,0.22,3.08
2015-12-26,0,22.0,0.22,0.0
2015-12-27,22,22.0,0.22,4.84
2015-12-28,37,22.0,0.22,8.14
2015-12-29,70,22.0,0.22,15.4
2015-12-30,47,22.0,0.22,10.34
2015-12-31,58,22.0,0.22,12.76
2016-01-01,5,28.0,0.28,1.4000000000000001
2016-01-02,9,28.0,0.28,2.5200000000000005
2016-01-03,14,28.0,0.28,3.9200000000000004
2016-01-04,40,28.0,0.28,11.200000000000001
2016-01-05,59,28.0,0.28,16.520000000000003
2016-01-06,41,28.0,0.28,11.48
2016-01-07,51,28.0,0.28,14.280000000000001
2016-01-08,48,28.0,0.28,13.440000000000001
2016-01-09,27,28.0,0.28,7.5600000000000005
2016-01-10,17,28.0,0.28,4.760000000000001
2016-01-11,58,28.0,0.28,16.240000000000002
2016-01-12,63,28.0,0.28,17.64
2016-01-13,66,28.0,0.28,18.48
2016-01-14,100,28.0,0.28,28.000000000000004
2016-01-15,77,28.0,0.28,21.560000000000002
2016-01-16,30,28.0,0.28,8.4
2016-01-17,11,28.0,0.28,3.08
2016-01-18,29,28.0,0.28,8.120000000000001
2016-01-19,44,28.0,0.28,12.32
2016-01-20,60,28.0,0.28,16.8
2016-01-21,53,28.0,0.28,14.840000000000002
2016-01-22,46,28.0,0.28,12.88
2016-01-23,17,28.0,0.28,4.760000000000001
2016-01-24,12,28.0,0.28,3.3600000000000003
2016-01-25,54,28.0,0.28,15.120000000000001
2016-01-26,48,28.0,0.28,13.440000000000001
2016-01-27,40,28.0,0.28,11.200000000000001
2016-01-28,46,28.0,0.28,12.88
2016-01-29,41,28.0,0.28,11.48
2016-01-30,16,28.0,0.28,4.48
2016-01-31,8,28.0,0.28,2.24
2016-02-01,31,29.0,0.29,8.99
2016-02-02,33,29.0,0.29,9.569999999999999
2016-02-03,39,29.0,0.29,11.309999999999999
2016-02-04,41,29.0,0.29,11.889999999999999
2016-02-05,46,29.0,0.29,13.34
2016-02-06,17,29.0,0.29,4.93
2016-02-07,14,29.0,0.29,4.06
2016-02-08,36,29.0,0.29,10.44
2016-02-09,45,29.0,0.29,13.049999999999999
2016-02-10,40,29.0,0.29,11.6
2016-02-11,63,29.0,0.29,18.27
2016-02-12,100,29.0,0.29,28.999999999999996
2016-02-13,22,29.0,0.29,6.38
2016-02-14,9,29.0,0.29,2.61
2016-02-15,25,29.0,0.29,7.249999999999999
2016-02-16,54,29.0,0.29,15.659999999999998
2016-02-17,52,29.0,0.29,15.079999999999998
2016-02-18,51,29.0,0.29,14.79
2016-02-19,49,29.0,0.29,14.209999999999999
2016-02-20,21,29.0,0.29,6.09
2016-02-21,8,29.0,0.29,2.32
2016-02-22,40,29.0,0.29,11.6
2016-02-23,56,29.0,0.29,16.24
2016-02-24,60,29.0,0.29,17.4
2016-02-25,52,29.0,0.29,15.079999999999998
2016-02-26,44,29.0,0.29,12.76
2016-02-27,14,29.0,0.29,4.06
2016-02-28,17,29.0,0.29,4.93
2016-02-29,36,29.0,0.29,10.44
2016-03-01,95,25.0,0.25,23.75
2016-03-02,67,25.0,0.25,16.75
2016-03-03,100,25.0,0.25,25.0
2016-03-04,63,25.0,0.25,15.75
2016-03-05,35,25.0,0.25,8.75
2016-03-06,24,25.0,0.25,6.0
2016-03-07,63,25.0,0.25,15.75
2016-03-08,80,25.0,0.25,20.0
2016-03-09,77,25.0,0.25,19.25
2016-03-10,75,25.0,0.25,18.75
2016-03-11,70,25.0,0.25,17.5
2016-03-12,18,25.0,0.25,4.5
2016-03-13,15,25.0,0.25,3.75
2016-03-14,71,25.0,0.25,17.75
2016-03-15,65,25.0,0.25,16.25
2016-03-16,78,25.0,0.25,19.5
2016-03-17,82,25.0,0.25,20.5
2016-03-18,68,25.0,0.25,17.0
2016-03-19,29,25.0,0.25,7.25
2016-03-20,13,25.0,0.25,3.25
2016-03-21,65,25.0,0.25,16.25
2016-03-22,69,25.0,0.25,17.25
2016-03-23,75,25.0,0.25,18.75
2016-03-24,70,25.0,0.25,17.5
2016-03-25,32,25.0,0.25,8.0
2016-03-26,20,25.0,0.25,5.0
2016-03-27,15,25.0,0.25,3.75
2016-03-28,64,25.0,0.25,16.0
2016-03-29,55,25.0,0.25,13.75
2016-03-30,73,25.0,0.25,18.25
2016-03-31,64,25.0,0.25,16.0
2016-04-01,24,28.0,0.28,6.720000000000001
2016-04-02,11,28.0,0.28,3.08
2016-04-03,0,28.0,0.28,0.0
2016-04-04,26,28.0,0.28,7.280000000000001
2016-04-05,32,28.0,0.28,8.96
2016-04-06,33,28.0,0.28,9.24
2016-04-07,24,28.0,0.28,6.720000000000001
2016-04-08,25,28.0,0.28,7.000000000000001
2016-04-09,18,28.0,0.28,5.040000000000001
2016-04-10,9,28.0,0.28,2.5200000000000005
2016-04-11,37,28.0,0.28,10.360000000000001
2016-04-12,41,28.0,0.28,11.48
2016-04-13,100,28.0,0.28,28.000000000000004
2016-04-14,60,28.0,0.28,16.8
2016-04-15,46,28.0,0.28,12.88
2016-04-16,9,28.0,0.28,2.5200000000000005
2016-04-17,0,28.0,0.28,0.0
2016-04-18,26,28.0,0.28,7.280000000000001
2016-04-19,38,28.0,0.28,10.64
2016-04-20,32,28.0,0.28,8.96
2016-04-21,29,28.0,0.28,8.120000000000001
2016-04-22,31,28.0,0.28,8.680000000000001
2016-04-23,7,28.0,0.28,1.9600000000000002
2016-04-24,7,28.0,0.28,1.9600000000000002
2016-04-25,24,28.0,0.28,6.720000000000001
2016-04-26,23,28.0,0.28,6.44
2016-04-27,29,28.0,0.28,8.120000000000001
2016-04-28,29,28.0,0.28,8.120000000000001
2016-04-29,25,28.0,0.28,7.000000000000001
2016-04-30,9,28.0,0.28,2.5200000000000005
2016-05-01,23,23.0,0.23,5.29
2016-05-02,68,23.0,0.23,15.64
2016-05-03,57,23.0,0.23,13.110000000000001
2016-05-04,40,23.0,0.23,9.200000000000001
2016-05-05,66,23.0,0.23,15.180000000000001
2016-05-06,43,23.0,0.23,9.89
2016-05-07,24,23.0,0.23,5.5200000000000005
2016-05-08,9,23.0,0.23,2.0700000000000003
2016-05-09,52,23.0,0.23,11.96
2016-05-10,55,23.0,0.23,12.65
2016-05-11,54,23.0,0.23,12.42
2016-05-12,63,23.0,0.23,14.49
2016-05-13,56,23.0,0.23,12.88
2016-05-14,21,23.0,0.23,4.83
2016-05-15,17,23.0,0.23,3.91
2016-05-16,42,23.0,0.23,9.66
2016-05-17,63,23.0,0.23,14.49
2016-05-18,100,23.0,0.23,23.0
2016-05-19,78,23.0,0.23,17.94
2016-05-20,68,23.0,0.23,15.64
2016-05-21,26,23.0,0.23,5.98
2016-05-22,10,23.0,0.23,2.3000000000000003
2016-05-23,55,23.0,0.23,12.65
2016-05-24,64,23.0,0.23,14.72
2016-05-25,83,23.0,0.23,19.09
2016-05-26,68,23.0,0.23,15.64
2016-05-27,70,23.0,0.23,16.1
2016-05-28,29,23.0,0.23,6.67
2016-05-29,8,23.0,0.23,1.84
2016-05-30,24,23.0,0.23,5.5200000000000005
2016-05-31,60,23.0,0.23,13.8
2016-06-01,48,28.0,0.28,13.440000000000001
2016-06-02,53,28.0,0.28,14.840000000000002
2016-06-03,55,28.0,0.28,15.400000000000002
2016-06-04,13,28.0,0.28,3.6400000000000006
2016-06-05,8,28.0,0.28,2.24
2016-06-06,40,28.0,0.28,11.200000000000001
2016-06-07,38,28.0,0.28,10.64
2016-06-08,37,28.0,0.28,10.360000000000001
2016-06-09,27,28.0,0.28,7.5600000000000005
2016-06-10,33,28.0,0.28,9.24
2016-06-11,11,28.0,0.28,3.08
2016-06-12,6,28.0,0.28,1.6800000000000002
2016-06-13,29,28.0,0.28,8.120000000000001
2016-06-14,31,28.0,0.28,8.680000000000001
2016-06-15,36,28.0,0.28,10.080000000000002
2016-06-16,28,28.0,0.28,7.840000000000001
2016-06-17,38,28.0,0.28,10.64
2016-06-18,8,28.0,0.28,2.24
2016-06-19,16,28.0,0.28,4.48
2016-06-20,42,28.0,0.28,11.760000000000002
2016-06-21,31,28.0,0.28,8.680000000000001
2016-06-22,38,28.0,0.28,10.64
2016-06-23,39,28.0,0.28,10.920000000000002
2016-06-24,100,28.0,0.28,28.000000000000004
