date,INTC
2016-01-30,5.6
2016-01-31,1.0499999999999998
2016-02-01,13.780000000000001
2016-02-02,24.44
2016-02-03,23.66
2016-02-04,14.3
2016-02-05,18.72
2016-02-06,8.32
2016-02-07,8.06
2016-02-08,14.040000000000001
2016-02-09,16.900000000000002
2016-02-10,11.700000000000001
2016-02-11,22.62
2016-02-12,14.82
2016-02-13,4.42
2016-02-14,15.08
2016-02-15,8.32
2016-02-16,15.860000000000001
2016-02-17,20.28
2016-02-18,16.38
2016-02-19,17.16
2016-02-20,9.36
2016-02-21,2.34
2016-02-22,14.3
2016-02-23,26.0
2016-02-24,14.82
2016-02-25,17.16
2016-02-26,18.2
2016-02-27,4.94
2016-02-28,3.9000000000000004
2016-02-29,18.98
2016-03-01,28.000000000000004
2016-03-02,22.96
2016-03-03,21.560000000000002
2016-03-04,20.720000000000002
2016-03-05,8.4
2016-03-06,2.5200000000000005
2016-03-07,18.200000000000003
2016-03-08,11.200000000000001
2016-03-09,18.76
2016-03-10,23.520000000000003
2016-03-11,23.520000000000003
2016-03-12,8.680000000000001
2016-03-13,0.0
2016-03-14,23.240000000000002
2016-03-15,21.28
2016-03-16,16.520000000000003
2016-03-17,17.64
2016-03-18,22.96
2016-03-19,13.72
2016-03-20,1.9600000000000002
2016-03-21,23.240000000000002
2016-03-22,24.360000000000003
