date,MMM
2015-09-12,34.720000000000006
2015-09-13,37.52
2015-09-14,43.68000000000001
2015-09-15,38.64
2015-09-16,53.2
2015-09-17,45.36000000000001
2015-09-18,44.24
2015-09-19,42.56
2015-09-20,35.28
2015-09-21,40.88
2015-09-22,43.68000000000001
2015-09-23,39.2
2015-09-24,36.400000000000006
2015-09-25,50.96000000000001
2015-09-26,45.92
2015-09-27,39.760000000000005
2015-09-28,34.160000000000004
2015-09-29,56.00000000000001
2015-09-30,52.080000000000005
2015-10-01,43.2
2015-10-02,34.56
2015-10-03,32.940000000000005
2015-10-04,37.800000000000004
2015-10-05,45.900000000000006
2015-10-06,40.5
2015-10-07,43.74
2015-10-08,32.400000000000006
2015-10-09,46.980000000000004
2015-10-10,34.56
2015-10-11,42.120000000000005
2015-10-12,35.64
2015-10-13,36.72
2015-10-14,39.42
2015-10-15,36.18
2015-10-16,41.580000000000005
2015-10-17,38.88
2015-10-18,21.6
2015-10-19,34.56
2015-10-20,37.260000000000005
2015-10-21,37.260000000000005
2015-10-22,54.0
2015-10-23,46.440000000000005
2015-10-24,40.5
2015-10-25,42.120000000000005
2015-10-26,45.36
2015-10-27,38.88
2015-10-28,41.040000000000006
2015-10-29,45.900000000000006
2015-10-30,43.2
2015-10-31,42.660000000000004
2015-11-01,22.099999999999998
2015-11-02,24.65
2015-11-03,24.65
2015-11-04,70.55
2015-11-05,85.0
2015-11-06,44.199999999999996
2015-11-07,38.25
2015-11-08,38.25
2015-11-09,38.25
2015-11-10,35.699999999999996
2015-11-11,34.85
2015-11-12,34.0
2015-11-13,36.55
2015-11-14,29.75
2015-11-15,28.9
2015-11-16,34.0
2015-11-17,30.599999999999998
2015-11-18,23.8
2015-11-19,33.15
2015-11-20,28.9
2015-11-21,28.9
2015-11-22,28.05
2015-11-23,26.349999999999998
2015-11-24,26.349999999999998
2015-11-25,28.05
2015-11-26,30.599999999999998
2015-11-27,31.45
2015-11-28,26.349999999999998
2015-11-29,23.8
2015-11-30,32.3
2015-12-01,38.35
2015-12-02,41.6
2015-12-03,51.35
2015-12-04,47.45
2015-12-05,55.25
2015-12-06,39.0
2015-12-07,48.1
2015-12-08,47.45
2015-12-09,53.95
2015-12-10,47.45
2015-12-11,57.2
2015-12-12,44.2
2015-12-13,55.25
2015-12-14,44.2
2015-12-15,46.800000000000004
2015-12-16,56.550000000000004
2015-12-17,48.75
2015-12-18,57.85
2015-12-19,44.85
2015-12-20,46.15
2015-12-21,57.85
2015-12-22,46.800000000000004
2015-12-23,54.6
2015-12-24,65.0
2015-12-25,60.45
2015-12-26,52.0
2015-12-27,59.15
2015-12-28,53.300000000000004
2015-12-29,44.85
2015-12-30,46.15
2015-12-31,43.550000000000004
2016-01-01,39.42
2016-01-02,35.1
2016-01-03,36.72
2016-01-04,37.260000000000005
2016-01-05,35.1
2016-01-06,37.800000000000004
2016-01-07,38.88
2016-01-08,35.64
2016-01-09,31.860000000000003
2016-01-10,33.480000000000004
2016-01-11,38.88
2016-01-12,35.64
2016-01-13,41.580000000000005
2016-01-14,42.120000000000005
2016-01-15,45.36
2016-01-16,38.34
2016-01-17,39.42
2016-01-18,31.32
2016-01-19,31.860000000000003
2016-01-20,40.5
2016-01-21,34.02
2016-01-22,37.800000000000004
2016-01-23,29.700000000000003
2016-01-24,34.02
2016-01-25,39.96
2016-01-26,54.0
2016-01-27,41.580000000000005
2016-01-28,39.96
2016-01-29,42.660000000000004
2016-01-30,37.260000000000005
2016-01-31,38.88
2016-02-01,35.5
2016-02-02,33.5
2016-02-03,39.5
2016-02-04,40.0
2016-02-05,41.0
2016-02-06,39.5
2016-02-07,36.0
2016-02-08,32.5
2016-02-09,41.0
2016-02-10,30.5
2016-02-11,42.0
2016-02-12,50.0
2016-02-13,30.0
2016-02-14,44.0
2016-02-15,25.5
2016-02-16,41.5
2016-02-17,39.0
2016-02-18,34.0
2016-02-19,39.5
2016-02-20,36.0
2016-02-21,32.5
2016-02-22,36.5
2016-02-23,40.0
2016-02-24,36.5
2016-02-25,32.0
2016-02-26,34.0
2016-02-27,39.0
2016-02-28,36.5
2016-02-29,30.0
2016-03-01,48.36
2016-03-02,46.800000000000004
2016-03-03,37.44
2016-03-04,42.120000000000005
2016-03-05,46.800000000000004
2016-03-06,43.68
2016-03-07,43.160000000000004
2016-03-08,42.120000000000005
2016-03-09,39.52
2016-03-10,46.28
2016-03-11,40.04
2016-03-12,43.68
2016-03-13,35.88
2016-03-14,45.24
2016-03-15,47.32
2016-03-16,39.52
2016-03-17,43.160000000000004
2016-03-18,35.36
2016-03-19,46.28
2016-03-20,48.88
2016-03-21,37.44
2016-03-22,44.2
2016-03-23,41.08
2016-03-24,46.800000000000004
2016-03-25,44.72
2016-03-26,36.92
2016-03-27,46.28
2016-03-28,35.88
