date,CRM_unscaled,CRM_monthly,scale,CRM
2023-04-23,40,61.0,0.61,24.4
2023-04-24,79,61.0,0.61,48.19
2023-04-25,87,61.0,0.61,53.07
2023-04-26,86,61.0,0.61,52.46
2023-04-27,92,61.0,0.61,56.12
2023-04-28,77,61.0,0.61,46.97
2023-04-29,50,61.0,0.61,30.5
2023-04-30,40,61.0,0.61,24.4
2023-05-01,60,90.0,0.9,54.0
2023-05-02,68,90.0,0.9,61.2
2023-05-03,65,90.0,0.9,58.5
2023-05-04,64,90.0,0.9,57.6
2023-05-05,55,90.0,0.9,49.5
2023-05-06,48,90.0,0.9,43.2
2023-05-07,41,90.0,0.9,36.9
2023-05-08,64,90.0,0.9,57.6
2023-05-09,66,90.0,0.9,59.4
2023-05-10,72,90.0,0.9,64.8
2023-05-11,65,90.0,0.9,58.5
2023-05-12,56,90.0,0.9,50.4
2023-05-13,46,90.0,0.9,41.4
2023-05-14,40,90.0,0.9,36.0
2023-05-15,58,90.0,0.9,52.2
2023-05-16,66,90.0,0.9,59.4
2023-05-17,69,90.0,0.9,62.1
2023-05-18,68,90.0,0.9,61.2
2023-05-19,53,90.0,0.9,47.7
2023-05-20,47,90.0,0.9,42.300000000000004
2023-05-21,39,90.0,0.9,35.1
2023-05-22,62,90.0,0.9,55.800000000000004
2023-05-23,67,90.0,0.9,60.300000000000004
2023-05-24,60,90.0,0.9,54.0
2023-05-25,71,90.0,0.9,63.9
2023-05-26,62,90.0,0.9,55.800000000000004
2023-05-27,48,90.0,0.9,43.2
2023-05-28,40,90.0,0.9,36.0
2023-05-29,48,90.0,0.9,43.2
2023-05-30,71,90.0,0.9,63.9
2023-05-31,100,90.0,0.9,90.0
2023-06-01,100,79.0,0.79,79.0
2023-06-02,75,79.0,0.79,59.25
2023-06-03,49,79.0,0.79,38.71
2023-06-04,44,79.0,0.79,34.760000000000005
2023-06-05,72,79.0,0.79,56.88
2023-06-06,80,79.0,0.79,63.2
2023-06-07,91,79.0,0.79,71.89
2023-06-08,79,79.0,0.79,62.410000000000004
2023-06-09,76,79.0,0.79,60.040000000000006
2023-06-10,48,79.0,0.79,37.92
2023-06-11,49,79.0,0.79,38.71
2023-06-12,86,79.0,0.79,67.94
2023-06-13,73,79.0,0.79,57.67
2023-06-14,83,79.0,0.79,65.57000000000001
2023-06-15,78,79.0,0.79,61.620000000000005
2023-06-16,75,79.0,0.79,59.25
2023-06-17,49,79.0,0.79,38.71
2023-06-18,40,79.0,0.79,31.6
2023-06-19,54,79.0,0.79,42.660000000000004
2023-06-20,68,79.0,0.79,53.72
2023-06-21,67,79.0,0.79,52.93
2023-06-22,61,79.0,0.79,48.190000000000005
2023-06-23,57,79.0,0.79,45.03
2023-06-24,37,79.0,0.79,29.23
2023-06-25,27,79.0,0.79,21.330000000000002
2023-06-26,64,79.0,0.79,50.56
2023-06-27,69,79.0,0.79,54.510000000000005
2023-06-28,70,79.0,0.79,55.300000000000004
2023-06-29,66,79.0,0.79,52.14
2023-06-30,55,79.0,0.79,43.45
2023-07-01,44,66.0,0.66,29.040000000000003
2023-07-02,40,66.0,0.66,26.400000000000002
2023-07-03,65,66.0,0.66,42.9
2023-07-04,35,66.0,0.66,23.1
2023-07-05,80,66.0,0.66,52.800000000000004
2023-07-06,82,66.0,0.66,54.120000000000005
2023-07-07,67,66.0,0.66,44.22
2023-07-08,39,66.0,0.66,25.740000000000002
2023-07-09,35,66.0,0.66,23.1
2023-07-10,80,66.0,0.66,52.800000000000004
2023-07-11,100,66.0,0.66,66.0
2023-07-12,89,66.0,0.66,58.74
2023-07-13,94,66.0,0.66,62.040000000000006
2023-07-14,82,66.0,0.66,54.120000000000005
2023-07-15,51,66.0,0.66,33.660000000000004
2023-07-16,39,66.0,0.66,25.740000000000002
2023-07-17,90,66.0,0.66,59.400000000000006
2023-07-18,83,66.0,0.66,54.78
2023-07-19,86,66.0,0.66,56.760000000000005
2023-07-20,79,66.0,0.66,52.14
2023-07-21,74,66.0,0.66,48.84
2023-07-22,62,66.0,0.66,40.92
2023-07-23,35,66.0,0.66,23.1
2023-07-24,79,66.0,0.66,52.14
2023-07-25,92,66.0,0.66,60.720000000000006
2023-07-26,93,66.0,0.66,61.38
2023-07-27,81,66.0,0.66,53.46
2023-07-28,77,66.0,0.66,50.82
2023-07-29,51,66.0,0.66,33.660000000000004
2023-07-30,39,66.0,0.66,25.740000000000002
2023-07-31,84,66.0,0.66,55.440000000000005
2023-08-01,74,75.0,0.75,55.5
2023-08-02,86,75.0,0.75,64.5
2023-08-03,83,75.0,0.75,62.25
2023-08-04,68,75.0,0.75,51.0
2023-08-05,49,75.0,0.75,36.75
2023-08-06,33,75.0,0.75,24.75
2023-08-07,76,75.0,0.75,57.0
2023-08-08,68,75.0,0.75,51.0
2023-08-09,71,75.0,0.75,53.25
2023-08-10,72,75.0,0.75,54.0
2023-08-11,67,75.0,0.75,50.25
2023-08-12,46,75.0,0.75,34.5
2023-08-13,26,75.0,0.75,19.5
2023-08-14,74,75.0,0.75,55.5
2023-08-15,74,75.0,0.75,55.5
2023-08-16,86,75.0,0.75,64.5
2023-08-17,67,75.0,0.75,50.25
2023-08-18,63,75.0,0.75,47.25
2023-08-19,44,75.0,0.75,33.0
2023-08-20,30,75.0,0.75,22.5
2023-08-21,69,75.0,0.75,51.75
2023-08-22,83,75.0,0.75,62.25
2023-08-23,72,75.0,0.75,54.0
2023-08-24,71,75.0,0.75,53.25
2023-08-25,74,75.0,0.75,55.5
2023-08-26,57,75.0,0.75,42.75
2023-08-27,33,75.0,0.75,24.75
2023-08-28,75,75.0,0.75,56.25
2023-08-29,81,75.0,0.75,60.75
2023-08-30,100,75.0,0.75,75.0
2023-08-31,97,75.0,0.75,72.75
2023-09-01,85,64.0,0.64,54.4
2023-09-02,65,64.0,0.64,41.6
2023-09-03,40,64.0,0.64,25.6
2023-09-04,51,64.0,0.64,32.64
2023-09-05,89,64.0,0.64,56.96
2023-09-06,97,64.0,0.64,62.08
2023-09-07,94,64.0,0.64,60.160000000000004
2023-09-08,84,64.0,0.64,53.76
2023-09-09,57,64.0,0.64,36.480000000000004
2023-09-10,44,64.0,0.64,28.16
2023-09-11,83,64.0,0.64,53.120000000000005
2023-09-12,96,64.0,0.64,61.44
2023-09-13,95,64.0,0.64,60.800000000000004
2023-09-14,91,64.0,0.64,58.24
2023-09-15,80,64.0,0.64,51.2
2023-09-16,62,64.0,0.64,39.68
2023-09-17,41,64.0,0.64,26.240000000000002
2023-09-18,95,64.0,0.64,60.800000000000004
2023-09-19,96,64.0,0.64,61.44
2023-09-20,100,64.0,0.64,64.0
2023-09-21,90,64.0,0.64,57.6
2023-09-22,80,64.0,0.64,51.2
2023-09-23,52,64.0,0.64,33.28
2023-09-24,40,64.0,0.64,25.6
2023-09-25,88,64.0,0.64,56.32
2023-09-26,95,64.0,0.64,60.800000000000004
2023-09-27,92,64.0,0.64,58.88
2023-09-28,100,64.0,0.64,64.0
2023-09-29,73,64.0,0.64,46.72
2023-09-30,57,64.0,0.64,36.480000000000004
2023-10-01,42,64.0,0.64,26.88
2023-10-02,84,64.0,0.64,53.76
2023-10-03,91,64.0,0.64,58.24
2023-10-04,89,64.0,0.64,56.96
2023-10-05,79,64.0,0.64,50.56
2023-10-06,88,64.0,0.64,56.32
2023-10-07,46,64.0,0.64,29.44
2023-10-08,37,64.0,0.64,23.68
2023-10-09,80,64.0,0.64,51.2
2023-10-10,92,64.0,0.64,58.88
2023-10-11,84,64.0,0.64,53.76
2023-10-12,85,64.0,0.64,54.4
2023-10-13,76,64.0,0.64,48.64
2023-10-14,52,64.0,0.64,33.28
2023-10-15,43,64.0,0.64,27.52
2023-10-16,86,64.0,0.64,55.04
2023-10-17,90,64.0,0.64,57.6
2023-10-18,92,64.0,0.64,58.88
2023-10-19,85,64.0,0.64,54.4
2023-10-20,70,64.0,0.64,44.800000000000004
2023-10-21,63,64.0,0.64,40.32
2023-10-22,39,64.0,0.64,24.96
2023-10-23,86,64.0,0.64,55.04
2023-10-24,84,64.0,0.64,53.76
2023-10-25,94,64.0,0.64,60.160000000000004
2023-10-26,100,64.0,0.64,64.0
2023-10-27,77,64.0,0.64,49.28
2023-10-28,56,64.0,0.64,35.84
2023-10-29,40,64.0,0.64,25.6
2023-10-30,90,64.0,0.64,57.6
2023-10-31,92,64.0,0.64,58.88
2023-11-01,67,60.0,0.6,40.199999999999996
2023-11-02,73,60.0,0.6,43.8
2023-11-03,66,60.0,0.6,39.6
2023-11-04,49,60.0,0.6,29.4
2023-11-05,31,60.0,0.6,18.599999999999998
2023-11-06,66,60.0,0.6,39.6
2023-11-07,78,60.0,0.6,46.8
2023-11-08,73,60.0,0.6,43.8
2023-11-09,64,60.0,0.6,38.4
2023-11-10,60,60.0,0.6,36.0
2023-11-11,47,60.0,0.6,28.2
2023-11-12,31,60.0,0.6,18.599999999999998
2023-11-13,68,60.0,0.6,40.8
2023-11-14,79,60.0,0.6,47.4
2023-11-15,72,60.0,0.6,43.199999999999996
2023-11-16,71,60.0,0.6,42.6
2023-11-17,64,60.0,0.6,38.4
2023-11-18,40,60.0,0.6,24.0
2023-11-19,30,60.0,0.6,18.0
2023-11-20,64,60.0,0.6,38.4
2023-11-21,63,60.0,0.6,37.8
2023-11-22,54,60.0,0.6,32.4
2023-11-23,28,60.0,0.6,16.8
2023-11-24,33,60.0,0.6,19.8
2023-11-25,42,60.0,0.6,25.2
2023-11-26,30,60.0,0.6,18.0
2023-11-27,67,60.0,0.6,40.199999999999996
2023-11-28,64,60.0,0.6,38.4
2023-11-29,100,60.0,0.6,60.0
2023-11-30,97,60.0,0.6,58.199999999999996
2023-12-01,97,61.0,0.61,59.17
2023-12-02,60,61.0,0.61,36.6
2023-12-03,37,61.0,0.61,22.57
2023-12-04,90,61.0,0.61,54.9
2023-12-05,90,61.0,0.61,54.9
2023-12-06,82,61.0,0.61,50.019999999999996
2023-12-07,84,61.0,0.61,51.24
2023-12-08,77,61.0,0.61,46.97
2023-12-09,50,61.0,0.61,30.5
2023-12-10,32,61.0,0.61,19.52
2023-12-11,79,61.0,0.61,48.19
2023-12-12,87,61.0,0.61,53.07
2023-12-13,88,61.0,0.61,53.68
2023-12-14,100,61.0,0.61,61.0
2023-12-15,74,61.0,0.61,45.14
2023-12-16,53,61.0,0.61,32.33
2023-12-17,33,61.0,0.61,20.13
2023-12-18,73,61.0,0.61,44.53
2023-12-19,86,61.0,0.61,52.46
2023-12-20,74,61.0,0.61,45.14
2023-12-21,74,61.0,0.61,45.14
2023-12-22,63,61.0,0.61,38.43
2023-12-23,48,61.0,0.61,29.28
2023-12-24,28,61.0,0.61,17.08
2023-12-25,25,61.0,0.61,15.25
2023-12-26,53,61.0,0.61,32.33
2023-12-27,69,61.0,0.61,42.089999999999996
2023-12-28,63,61.0,0.61,38.43
2023-12-29,60,61.0,0.61,36.6
2023-12-30,48,61.0,0.61,29.28
2023-12-31,27,61.0,0.61,16.47
