date,MRK_unscaled,MRK_monthly,scale,MRK
2023-06-09,65,39.0,0.39,25.35
2023-06-10,19,39.0,0.39,7.41
2023-06-11,22,39.0,0.39,8.58
2023-06-12,84,39.0,0.39,32.76
2023-06-13,70,39.0,0.39,27.3
2023-06-14,87,39.0,0.39,33.93
2023-06-15,66,39.0,0.39,25.740000000000002
2023-06-16,69,39.0,0.39,26.91
2023-06-17,21,39.0,0.39,8.19
2023-06-18,14,39.0,0.39,5.46
2023-06-19,43,39.0,0.39,16.77
2023-06-20,57,39.0,0.39,22.23
2023-06-21,100,39.0,0.39,39.0
2023-06-22,67,39.0,0.39,26.130000000000003
2023-06-23,78,39.0,0.39,30.42
2023-06-24,29,39.0,0.39,11.31
2023-06-25,22,39.0,0.39,8.58
2023-06-26,50,39.0,0.39,19.5
2023-06-27,84,39.0,0.39,32.76
2023-06-28,70,39.0,0.39,27.3
2023-06-29,71,39.0,0.39,27.69
2023-06-30,64,39.0,0.39,24.96
2023-07-01,54,40.0,0.4,21.6
2023-07-02,38,40.0,0.4,15.200000000000001
2023-07-03,59,40.0,0.4,23.6
2023-07-04,7,40.0,0.4,2.8000000000000003
2023-07-05,100,40.0,0.4,40.0
2023-07-06,77,40.0,0.4,30.8
2023-07-07,85,40.0,0.4,34.0
2023-07-08,43,40.0,0.4,17.2
2023-07-09,23,40.0,0.4,9.200000000000001
2023-07-10,71,40.0,0.4,28.400000000000002
2023-07-11,93,40.0,0.4,37.2
2023-07-12,69,40.0,0.4,27.6
2023-07-13,77,40.0,0.4,30.8
2023-07-14,59,40.0,0.4,23.6
2023-07-15,8,40.0,0.4,3.2
2023-07-16,23,40.0,0.4,9.200000000000001
2023-07-17,63,40.0,0.4,25.200000000000003
2023-07-18,64,40.0,0.4,25.6
2023-07-19,68,40.0,0.4,27.200000000000003
2023-07-20,80,40.0,0.4,32.0
2023-07-21,76,40.0,0.4,30.400000000000002
2023-07-22,20,40.0,0.4,8.0
2023-07-23,25,40.0,0.4,10.0
2023-07-24,63,40.0,0.4,25.200000000000003
2023-07-25,84,40.0,0.4,33.6
2023-07-26,90,40.0,0.4,36.0
2023-07-27,55,40.0,0.4,22.0
2023-07-28,70,40.0,0.4,28.0
2023-07-29,26,40.0,0.4,10.4
2023-07-30,35,40.0,0.4,14.0
2023-07-31,47,40.0,0.4,18.8
2023-08-01,100,42.0,0.42,42.0
2023-08-02,57,42.0,0.42,23.939999999999998
2023-08-03,64,42.0,0.42,26.88
2023-08-04,43,42.0,0.42,18.06
2023-08-05,21,42.0,0.42,8.82
2023-08-06,37,42.0,0.42,15.54
2023-08-07,51,42.0,0.42,21.419999999999998
2023-08-08,42,42.0,0.42,17.64
2023-08-09,40,42.0,0.42,16.8
2023-08-10,55,42.0,0.42,23.099999999999998
2023-08-11,70,42.0,0.42,29.4
2023-08-12,14,42.0,0.42,5.88
2023-08-13,18,42.0,0.42,7.56
2023-08-14,65,42.0,0.42,27.3
2023-08-15,43,42.0,0.42,18.06
2023-08-16,33,42.0,0.42,13.86
2023-08-17,71,42.0,0.42,29.82
2023-08-18,39,42.0,0.42,16.38
2023-08-19,25,42.0,0.42,10.5
2023-08-20,35,42.0,0.42,14.7
2023-08-21,31,42.0,0.42,13.02
2023-08-22,33,42.0,0.42,13.86
2023-08-23,75,42.0,0.42,31.5
2023-08-24,34,42.0,0.42,14.28
2023-08-25,17,42.0,0.42,7.14
2023-08-26,23,42.0,0.42,9.66
2023-08-27,20,42.0,0.42,8.4
2023-08-28,31,42.0,0.42,13.02
2023-08-29,68,42.0,0.42,28.56
2023-08-30,31,42.0,0.42,13.02
2023-08-31,55,42.0,0.42,23.099999999999998
2023-09-01,93,31.0,0.31,28.83
2023-09-02,28,31.0,0.31,8.68
2023-09-03,23,31.0,0.31,7.13
2023-09-04,32,31.0,0.31,9.92
2023-09-05,76,31.0,0.31,23.56
2023-09-06,55,31.0,0.31,17.05
2023-09-07,84,31.0,0.31,26.04
2023-09-08,100,31.0,0.31,31.0
2023-09-09,30,31.0,0.31,9.3
2023-09-10,37,31.0,0.31,11.47
2023-09-11,61,31.0,0.31,18.91
2023-09-12,56,31.0,0.31,17.36
2023-09-13,68,31.0,0.31,21.08
2023-09-14,46,31.0,0.31,14.26
2023-09-15,43,31.0,0.31,13.33
2023-09-16,52,31.0,0.31,16.12
2023-09-17,36,31.0,0.31,11.16
2023-09-18,70,31.0,0.31,21.7
2023-09-19,45,31.0,0.31,13.95
2023-09-20,50,31.0,0.31,15.5
2023-09-21,89,31.0,0.31,27.59
2023-09-22,84,31.0,0.31,26.04
2023-09-23,37,31.0,0.31,11.47
2023-09-24,54,31.0,0.31,16.74
2023-09-25,46,31.0,0.31,14.26
2023-09-26,64,31.0,0.31,19.84
2023-09-27,68,31.0,0.31,21.08
2023-09-28,79,31.0,0.31,24.49
2023-09-29,75,31.0,0.31,23.25
2023-09-30,34,31.0,0.31,10.54
2023-10-01,18,34.0,0.34,6.12
2023-10-02,42,34.0,0.34,14.280000000000001
2023-10-03,65,34.0,0.34,22.1
2023-10-04,65,34.0,0.34,22.1
2023-10-05,57,34.0,0.34,19.380000000000003
2023-10-06,87,34.0,0.34,29.580000000000002
2023-10-07,0,34.0,0.34,0.0
2023-10-08,23,34.0,0.34,7.82
2023-10-09,48,34.0,0.34,16.32
2023-10-10,73,34.0,0.34,24.82
2023-10-11,44,34.0,0.34,14.96
2023-10-12,40,34.0,0.34,13.600000000000001
2023-10-13,60,34.0,0.34,20.400000000000002
2023-10-14,12,34.0,0.34,4.08
2023-10-15,18,34.0,0.34,6.12
2023-10-16,31,34.0,0.34,10.540000000000001
2023-10-17,56,34.0,0.34,19.040000000000003
2023-10-18,70,34.0,0.34,23.8
2023-10-19,73,34.0,0.34,24.82
2023-10-20,86,34.0,0.34,29.240000000000002
2023-10-21,20,34.0,0.34,6.800000000000001
2023-10-22,19,34.0,0.34,6.460000000000001
2023-10-23,82,34.0,0.34,27.880000000000003
2023-10-24,87,34.0,0.34,29.580000000000002
2023-10-25,52,34.0,0.34,17.68
2023-10-26,100,34.0,0.34,34.0
2023-10-27,75,34.0,0.34,25.500000000000004
2023-10-28,35,34.0,0.34,11.9
2023-10-29,22,34.0,0.34,7.48
2023-10-30,61,34.0,0.34,20.740000000000002
2023-10-31,62,34.0,0.34,21.080000000000002
2023-11-01,88,32.0,0.32,28.16
2023-11-02,84,32.0,0.32,26.88
2023-11-03,49,32.0,0.32,15.68
2023-11-04,30,32.0,0.32,9.6
2023-11-05,29,32.0,0.32,9.28
2023-11-06,60,32.0,0.32,19.2
2023-11-07,54,32.0,0.32,17.28
2023-11-08,71,32.0,0.32,22.72
2023-11-09,58,32.0,0.32,18.56
2023-11-10,60,32.0,0.32,19.2
2023-11-11,42,32.0,0.32,13.44
2023-11-12,16,32.0,0.32,5.12
2023-11-13,78,32.0,0.32,24.96
2023-11-14,75,32.0,0.32,24.0
2023-11-15,88,32.0,0.32,28.16
2023-11-16,69,32.0,0.32,22.080000000000002
2023-11-17,100,32.0,0.32,32.0
2023-11-18,38,32.0,0.32,12.16
2023-11-19,54,32.0,0.32,17.28
2023-11-20,59,32.0,0.32,18.88
2023-11-21,59,32.0,0.32,18.88
2023-11-22,77,32.0,0.32,24.64
2023-11-23,28,32.0,0.32,8.96
2023-11-24,48,32.0,0.32,15.36
2023-11-25,14,32.0,0.32,4.48
2023-11-26,37,32.0,0.32,11.84
2023-11-27,69,32.0,0.32,22.080000000000002
2023-11-28,89,32.0,0.32,28.48
2023-11-29,63,32.0,0.32,20.16
2023-11-30,87,32.0,0.32,27.84
2023-12-01,71,37.0,0.37,26.27
2023-12-02,34,37.0,0.37,12.58
2023-12-03,53,37.0,0.37,19.61
2023-12-04,55,37.0,0.37,20.35
2023-12-05,67,37.0,0.37,24.79
2023-12-06,74,37.0,0.37,27.38
2023-12-07,74,37.0,0.37,27.38
2023-12-08,80,37.0,0.37,29.6
2023-12-09,11,37.0,0.37,4.07
2023-12-10,23,37.0,0.37,8.51
2023-12-11,63,37.0,0.37,23.31
2023-12-12,60,37.0,0.37,22.2
2023-12-13,78,37.0,0.37,28.86
2023-12-14,70,37.0,0.37,25.9
2023-12-15,76,37.0,0.37,28.12
2023-12-16,35,37.0,0.37,12.95
2023-12-17,0,37.0,0.37,0.0
2023-12-18,58,37.0,0.37,21.46
2023-12-19,100,37.0,0.37,37.0
2023-12-20,97,37.0,0.37,35.89
2023-12-21,61,37.0,0.37,22.57
2023-12-22,96,37.0,0.37,35.519999999999996
2023-12-23,52,37.0,0.37,19.24
2023-12-24,11,37.0,0.37,4.07
2023-12-25,32,37.0,0.37,11.84
2023-12-26,61,37.0,0.37,22.57
2023-12-27,80,37.0,0.37,29.6
2023-12-28,94,37.0,0.37,34.78
2023-12-29,29,37.0,0.37,10.73
2023-12-30,44,37.0,0.37,16.28
2023-12-31,21,37.0,0.37,7.77
