date,UNH_unscaled,UNH_monthly,scale,UNH
2014-09-25,54,92.0,0.92,49.68
2014-09-26,48,92.0,0.92,44.160000000000004
2014-09-27,66,92.0,0.92,60.720000000000006
2014-09-28,57,92.0,0.92,52.440000000000005
2014-09-29,64,92.0,0.92,58.88
2014-09-30,70,92.0,0.92,64.4
2014-10-01,72,90.0,0.9,64.8
2014-10-02,68,90.0,0.9,61.2
2014-10-03,58,90.0,0.9,52.2
2014-10-04,86,90.0,0.9,77.4
2014-10-05,75,90.0,0.9,67.5
2014-10-06,86,90.0,0.9,77.4
2014-10-07,79,90.0,0.9,71.10000000000001
2014-10-08,85,90.0,0.9,76.5
2014-10-09,90,90.0,0.9,81.0
2014-10-10,77,90.0,0.9,69.3
2014-10-11,100,90.0,0.9,90.0
2014-10-12,87,90.0,0.9,78.3
2014-10-13,77,90.0,0.9,69.3
2014-10-14,80,90.0,0.9,72.0
2014-10-15,76,90.0,0.9,68.4
2014-10-16,84,90.0,0.9,75.60000000000001
2014-10-17,62,90.0,0.9,55.800000000000004
2014-10-18,61,90.0,0.9,54.9
2014-10-19,68,90.0,0.9,61.2
2014-10-20,74,90.0,0.9,66.60000000000001
2014-10-21,90,90.0,0.9,81.0
2014-10-22,86,90.0,0.9,77.4
2014-10-23,72,90.0,0.9,64.8
2014-10-24,67,90.0,0.9,60.300000000000004
2014-10-25,86,90.0,0.9,77.4
2014-10-26,75,90.0,0.9,67.5
2014-10-27,82,90.0,0.9,73.8
2014-10-28,81,90.0,0.9,72.9
2014-10-29,77,90.0,0.9,69.3
2014-10-30,63,90.0,0.9,56.7
2014-10-31,73,90.0,0.9,65.7
2014-11-01,63,79.0,0.79,49.77
2014-11-02,72,79.0,0.79,56.88
2014-11-03,67,79.0,0.79,52.93
2014-11-04,77,79.0,0.79,60.830000000000005
2014-11-05,64,79.0,0.79,50.56
2014-11-06,64,79.0,0.79,50.56
2014-11-07,66,79.0,0.79,52.14
2014-11-08,68,79.0,0.79,53.72
2014-11-09,55,79.0,0.79,43.45
2014-11-10,74,79.0,0.79,58.46
2014-11-11,57,79.0,0.79,45.03
2014-11-12,79,79.0,0.79,62.410000000000004
2014-11-13,74,79.0,0.79,58.46
2014-11-14,61,79.0,0.79,48.190000000000005
2014-11-15,77,79.0,0.79,60.830000000000005
2014-11-16,53,79.0,0.79,41.870000000000005
2014-11-17,68,79.0,0.79,53.72
2014-11-18,79,79.0,0.79,62.410000000000004
2014-11-19,70,79.0,0.79,55.300000000000004
2014-11-20,64,79.0,0.79,50.56
2014-11-21,68,79.0,0.79,53.72
2014-11-22,100,79.0,0.79,79.0
2014-11-23,70,79.0,0.79,55.300000000000004
2014-11-24,72,79.0,0.79,56.88
2014-11-25,60,79.0,0.79,47.400000000000006
2014-11-26,51,79.0,0.79,40.29
2014-11-27,17,79.0,0.79,13.43
2014-11-28,35,79.0,0.79,27.650000000000002
2014-11-29,32,79.0,0.79,25.28
2014-11-30,42,79.0,0.79,33.18
2014-12-01,34,95.0,0.95,32.3
2014-12-02,39,95.0,0.95,37.05
2014-12-03,42,95.0,0.95,39.9
2014-12-04,43,95.0,0.95,40.85
2014-12-05,36,95.0,0.95,34.199999999999996
2014-12-06,67,95.0,0.95,63.65
2014-12-07,34,95.0,0.95,32.3
2014-12-08,40,95.0,0.95,38.0
2014-12-09,48,95.0,0.95,45.599999999999994
2014-12-10,33,95.0,0.95,31.349999999999998
2014-12-11,33,95.0,0.95,31.349999999999998
2014-12-12,41,95.0,0.95,38.949999999999996
2014-12-13,93,95.0,0.95,88.35
2014-12-14,45,95.0,0.95,42.75
2014-12-15,41,95.0,0.95,38.949999999999996
2014-12-16,33,95.0,0.95,31.349999999999998
2014-12-17,37,95.0,0.95,35.15
2014-12-18,36,95.0,0.95,34.199999999999996
2014-12-19,30,95.0,0.95,28.5
2014-12-20,100,95.0,0.95,95.0
2014-12-21,41,95.0,0.95,38.949999999999996
2014-12-22,26,95.0,0.95,24.7
2014-12-23,27,95.0,0.95,25.65
2014-12-24,14,95.0,0.95,13.299999999999999
2014-12-25,15,95.0,0.95,14.25
2014-12-26,17,95.0,0.95,16.15
2014-12-27,16,95.0,0.95,15.2
2014-12-28,17,95.0,0.95,16.15
2014-12-29,22,95.0,0.95,20.9
2014-12-30,22,95.0,0.95,20.9
2014-12-31,17,95.0,0.95,16.15
2015-01-01,29,67.0,0.67,19.43
2015-01-02,30,67.0,0.67,20.1
2015-01-03,34,67.0,0.67,22.78
2015-01-04,35,67.0,0.67,23.450000000000003
2015-01-05,55,67.0,0.67,36.85
2015-01-06,55,67.0,0.67,36.85
2015-01-07,42,67.0,0.67,28.14
2015-01-08,44,67.0,0.67,29.48
2015-01-09,45,67.0,0.67,30.150000000000002
2015-01-10,50,67.0,0.67,33.5
2015-01-11,27,67.0,0.67,18.09
2015-01-12,54,67.0,0.67,36.18
2015-01-13,54,67.0,0.67,36.18
2015-01-14,55,67.0,0.67,36.85
2015-01-15,51,67.0,0.67,34.17
2015-01-16,50,67.0,0.67,33.5
2015-01-17,50,67.0,0.67,33.5
2015-01-18,45,67.0,0.67,30.150000000000002
2015-01-19,60,67.0,0.67,40.2
2015-01-20,93,67.0,0.67,62.31
2015-01-21,100,67.0,0.67,67.0
2015-01-22,95,67.0,0.67,63.650000000000006
2015-01-23,70,67.0,0.67,46.900000000000006
2015-01-24,65,67.0,0.67,43.550000000000004
2015-01-25,65,67.0,0.67,43.550000000000004
2015-01-26,77,67.0,0.67,51.59
2015-01-27,45,67.0,0.67,30.150000000000002
2015-01-28,63,67.0,0.67,42.21
2015-01-29,76,67.0,0.67,50.92
2015-01-30,68,67.0,0.67,45.56
2015-01-31,47,67.0,0.67,31.490000000000002
2015-02-01,64,77.0,0.77,49.28
2015-02-02,78,77.0,0.77,60.06
2015-02-03,84,77.0,0.77,64.68
2015-02-04,100,77.0,0.77,77.0
2015-02-05,84,77.0,0.77,64.68
2015-02-06,74,77.0,0.77,56.980000000000004
2015-02-07,54,77.0,0.77,41.58
2015-02-08,71,77.0,0.77,54.67
2015-02-09,74,77.0,0.77,56.980000000000004
2015-02-10,80,77.0,0.77,61.6
2015-02-11,75,77.0,0.77,57.75
2015-02-12,77,77.0,0.77,59.29
2015-02-13,73,77.0,0.77,56.21
2015-02-14,60,77.0,0.77,46.2
2015-02-15,61,77.0,0.77,46.97
2015-02-16,87,77.0,0.77,66.99
2015-02-17,80,77.0,0.77,61.6
2015-02-18,82,77.0,0.77,63.14
2015-02-19,65,77.0,0.77,50.050000000000004
2015-02-20,61,77.0,0.77,46.97
2015-02-21,60,77.0,0.77,46.2
2015-02-22,68,77.0,0.77,52.36
2015-02-23,79,77.0,0.77,60.83
2015-02-24,76,77.0,0.77,58.52
2015-02-25,96,77.0,0.77,73.92
2015-02-26,75,77.0,0.77,57.75
2015-02-27,76,77.0,0.77,58.52
2015-02-28,64,77.0,0.77,49.28
2015-03-01,67,84.0,0.84,56.28
2015-03-02,86,84.0,0.84,72.24
2015-03-03,74,84.0,0.84,62.16
2015-03-04,77,84.0,0.84,64.67999999999999
2015-03-05,75,84.0,0.84,63.0
2015-03-06,64,84.0,0.84,53.76
2015-03-07,71,84.0,0.84,59.64
2015-03-08,96,84.0,0.84,80.64
2015-03-09,78,84.0,0.84,65.52
2015-03-10,81,84.0,0.84,68.03999999999999
2015-03-11,72,84.0,0.84,60.48
2015-03-12,69,84.0,0.84,57.96
2015-03-13,57,84.0,0.84,47.879999999999995
2015-03-14,56,84.0,0.84,47.04
2015-03-15,66,84.0,0.84,55.44
2015-03-16,75,84.0,0.84,63.0
2015-03-17,44,84.0,0.84,36.96
2015-03-18,59,84.0,0.84,49.559999999999995
2015-03-19,48,84.0,0.84,40.32
2015-03-20,54,84.0,0.84,45.36
2015-03-21,91,84.0,0.84,76.44
2015-03-22,67,84.0,0.84,56.28
2015-03-23,90,84.0,0.84,75.6
2015-03-24,80,84.0,0.84,67.2
2015-03-25,85,84.0,0.84,71.39999999999999
2015-03-26,92,84.0,0.84,77.28
2015-03-27,73,84.0,0.84,61.32
2015-03-28,49,84.0,0.84,41.16
2015-03-29,67,84.0,0.84,56.28
2015-03-30,100,84.0,0.84,84.0
2015-03-31,90,84.0,0.84,75.6
2015-04-01,75,87.0,0.87,65.25
2015-04-02,76,87.0,0.87,66.12
2015-04-03,69,87.0,0.87,60.03
2015-04-04,51,87.0,0.87,44.37
2015-04-05,60,87.0,0.87,52.2
2015-04-06,92,87.0,0.87,80.04
2015-04-07,81,87.0,0.87,70.47
2015-04-08,73,87.0,0.87,63.51
2015-04-09,81,87.0,0.87,70.47
2015-04-10,92,87.0,0.87,80.04
2015-04-11,48,87.0,0.87,41.76
2015-04-12,56,87.0,0.87,48.72
2015-04-13,94,87.0,0.87,81.78
2015-04-14,83,87.0,0.87,72.21
2015-04-15,74,87.0,0.87,64.38
2015-04-16,90,87.0,0.87,78.3
2015-04-17,80,87.0,0.87,69.6
2015-04-18,43,87.0,0.87,37.41
2015-04-19,61,87.0,0.87,53.07
2015-04-20,97,87.0,0.87,84.39
2015-04-21,93,87.0,0.87,80.91
2015-04-22,100,87.0,0.87,87.0
2015-04-23,87,87.0,0.87,75.69
2015-04-24,75,87.0,0.87,65.25
2015-04-25,51,87.0,0.87,44.37
2015-04-26,60,87.0,0.87,52.2
2015-04-27,98,87.0,0.87,85.26
2015-04-28,74,87.0,0.87,64.38
2015-04-29,86,87.0,0.87,74.82
2015-04-30,98,87.0,0.87,85.26
2015-05-01,82,53.0,0.53,43.46
2015-05-02,60,53.0,0.53,31.8
2015-05-03,69,53.0,0.53,36.57
2015-05-04,100,53.0,0.53,53.0
2015-05-05,69,53.0,0.53,36.57
2015-05-06,87,53.0,0.53,46.11
2015-05-07,71,53.0,0.53,37.63
2015-05-08,72,53.0,0.53,38.160000000000004
2015-05-09,61,53.0,0.53,32.33
2015-05-10,43,53.0,0.53,22.790000000000003
2015-05-11,87,53.0,0.53,46.11
2015-05-12,67,53.0,0.53,35.510000000000005
2015-05-13,60,53.0,0.53,31.8
2015-05-14,75,53.0,0.53,39.75
2015-05-15,55,53.0,0.53,29.150000000000002
2015-05-16,57,53.0,0.53,30.21
2015-05-17,46,53.0,0.53,24.380000000000003
2015-05-18,61,53.0,0.53,32.33
2015-05-19,54,53.0,0.53,28.62
2015-05-20,56,53.0,0.53,29.68
2015-05-21,60,53.0,0.53,31.8
2015-05-22,49,53.0,0.53,25.970000000000002
2015-05-23,35,53.0,0.53,18.55
2015-05-24,37,53.0,0.53,19.61
2015-05-25,33,53.0,0.53,17.490000000000002
2015-05-26,53,53.0,0.53,28.09
2015-05-27,64,53.0,0.53,33.92
2015-05-28,65,53.0,0.53,34.45
2015-05-29,50,53.0,0.53,26.5
2015-05-30,26,53.0,0.53,13.780000000000001
2015-05-31,36,53.0,0.53,19.080000000000002
2015-06-01,62,41.0,0.41,25.419999999999998
2015-06-02,66,41.0,0.41,27.06
2015-06-03,62,41.0,0.41,25.419999999999998
2015-06-04,72,41.0,0.41,29.52
2015-06-05,60,41.0,0.41,24.599999999999998
2015-06-06,48,41.0,0.41,19.68
2015-06-07,48,41.0,0.41,19.68
2015-06-08,79,41.0,0.41,32.39
2015-06-09,68,41.0,0.41,27.88
2015-06-10,79,41.0,0.41,32.39
2015-06-11,67,41.0,0.41,27.47
2015-06-12,48,41.0,0.41,19.68
2015-06-13,55,41.0,0.41,22.549999999999997
2015-06-14,47,41.0,0.41,19.27
2015-06-15,84,41.0,0.41,34.44
2015-06-16,80,41.0,0.41,32.8
2015-06-17,74,41.0,0.41,30.34
2015-06-18,80,41.0,0.41,32.8
2015-06-19,71,41.0,0.41,29.11
2015-06-20,42,41.0,0.41,17.22
2015-06-21,34,41.0,0.41,13.94
2015-06-22,68,41.0,0.41,27.88
2015-06-23,92,41.0,0.41,37.72
2015-06-24,75,41.0,0.41,30.749999999999996
2015-06-25,79,41.0,0.41,32.39
2015-06-26,81,41.0,0.41,33.21
2015-06-27,48,41.0,0.41,19.68
2015-06-28,52,41.0,0.41,21.32
2015-06-29,72,41.0,0.41,29.52
2015-06-30,100,41.0,0.41,41.0
2015-07-01,64,46.0,0.46,29.44
2015-07-02,60,46.0,0.46,27.6
2015-07-03,47,46.0,0.46,21.62
2015-07-04,38,46.0,0.46,17.48
2015-07-05,36,46.0,0.46,16.560000000000002
2015-07-06,65,46.0,0.46,29.900000000000002
2015-07-07,77,46.0,0.46,35.42
2015-07-08,81,46.0,0.46,37.260000000000005
2015-07-09,72,46.0,0.46,33.120000000000005
2015-07-10,71,46.0,0.46,32.660000000000004
2015-07-11,29,46.0,0.46,13.34
2015-07-12,44,46.0,0.46,20.240000000000002
2015-07-13,86,46.0,0.46,39.56
2015-07-14,80,46.0,0.46,36.800000000000004
2015-07-15,68,46.0,0.46,31.28
2015-07-16,80,46.0,0.46,36.800000000000004
2015-07-17,61,46.0,0.46,28.060000000000002
2015-07-18,59,46.0,0.46,27.14
2015-07-19,34,46.0,0.46,15.64
2015-07-20,68,46.0,0.46,31.28
2015-07-21,73,46.0,0.46,33.58
2015-07-22,62,46.0,0.46,28.52
2015-07-23,71,46.0,0.46,32.660000000000004
2015-07-24,52,46.0,0.46,23.92
2015-07-25,33,46.0,0.46,15.180000000000001
2015-07-26,61,46.0,0.46,28.060000000000002
2015-07-27,88,46.0,0.46,40.480000000000004
2015-07-28,67,46.0,0.46,30.82
2015-07-29,81,46.0,0.46,37.260000000000005
2015-07-30,100,46.0,0.46,46.0
2015-07-31,91,46.0,0.46,41.86
2015-08-01,31,64.0,0.64,19.84
2015-08-02,24,64.0,0.64,15.36
2015-08-03,40,64.0,0.64,25.6
2015-08-04,42,64.0,0.64,26.88
2015-08-05,38,64.0,0.64,24.32
2015-08-06,37,64.0,0.64,23.68
2015-08-07,31,64.0,0.64,19.84
2015-08-08,28,64.0,0.64,17.92
2015-08-09,37,64.0,0.64,23.68
2015-08-10,47,64.0,0.64,30.080000000000002
2015-08-11,52,64.0,0.64,33.28
2015-08-12,48,64.0,0.64,30.72
2015-08-13,37,64.0,0.64,23.68
2015-08-14,39,64.0,0.64,24.96
2015-08-15,27,64.0,0.64,17.28
2015-08-16,27,64.0,0.64,17.28
2015-08-17,50,64.0,0.64,32.0
2015-08-18,46,64.0,0.64,29.44
2015-08-19,44,64.0,0.64,28.16
2015-08-20,46,64.0,0.64,29.44
2015-08-21,52,64.0,0.64,33.28
2015-08-22,50,64.0,0.64,32.0
2015-08-23,46,64.0,0.64,29.44
2015-08-24,68,64.0,0.64,43.52
2015-08-25,74,64.0,0.64,47.36
2015-08-26,46,64.0,0.64,29.44
2015-08-27,61,64.0,0.64,39.04
2015-08-28,68,64.0,0.64,43.52
2015-08-29,64,64.0,0.64,40.96
2015-08-30,75,64.0,0.64,48.0
2015-08-31,100,64.0,0.64,64.0
2015-09-01,100,98.0,0.98,98.0
2015-09-02,84,98.0,0.98,82.32
2015-09-03,93,98.0,0.98,91.14
2015-09-04,92,98.0,0.98,90.16
2015-09-05,64,98.0,0.98,62.72
2015-09-06,59,98.0,0.98,57.82
2015-09-07,71,98.0,0.98,69.58
2015-09-08,82,98.0,0.98,80.36
2015-09-09,88,98.0,0.98,86.24
2015-09-10,76,98.0,0.98,74.48
2015-09-11,65,98.0,0.98,63.699999999999996
2015-09-12,62,98.0,0.98,60.76
2015-09-13,67,98.0,0.98,65.66
2015-09-14,82,98.0,0.98,80.36
2015-09-15,79,98.0,0.98,77.42
2015-09-16,80,98.0,0.98,78.4
2015-09-17,84,98.0,0.98,82.32
2015-09-18,58,98.0,0.98,56.839999999999996
2015-09-19,73,98.0,0.98,71.53999999999999
2015-09-20,83,98.0,0.98,81.34
2015-09-21,78,98.0,0.98,76.44
2015-09-22,80,98.0,0.98,78.4
2015-09-23,70,98.0,0.98,68.6
2015-09-24,80,98.0,0.98,78.4
2015-09-25,75,98.0,0.98,73.5
2015-09-26,71,98.0,0.98,69.58
2015-09-27,70,98.0,0.98,68.6
2015-09-28,97,98.0,0.98,95.06
2015-09-29,72,98.0,0.98,70.56
2015-09-30,82,98.0,0.98,80.36
2015-10-01,88,81.0,0.81,71.28
2015-10-02,75,81.0,0.81,60.75000000000001
2015-10-03,77,81.0,0.81,62.370000000000005
2015-10-04,99,81.0,0.81,80.19000000000001
2015-10-05,98,81.0,0.81,79.38000000000001
2015-10-06,100,81.0,0.81,81.0
2015-10-07,85,81.0,0.81,68.85000000000001
2015-10-08,74,81.0,0.81,59.940000000000005
2015-10-09,69,81.0,0.81,55.89
2015-10-10,80,81.0,0.81,64.80000000000001
2015-10-11,75,81.0,0.81,60.75000000000001
2015-10-12,92,81.0,0.81,74.52000000000001
2015-10-13,100,81.0,0.81,81.0
2015-10-14,85,81.0,0.81,68.85000000000001
2015-10-15,87,81.0,0.81,70.47
2015-10-16,75,81.0,0.81,60.75000000000001
2015-10-17,98,81.0,0.81,79.38000000000001
2015-10-18,70,81.0,0.81,56.7
2015-10-19,72,81.0,0.81,58.32000000000001
2015-10-20,88,81.0,0.81,71.28
2015-10-21,84,81.0,0.81,68.04
2015-10-22,91,81.0,0.81,73.71000000000001
2015-10-23,77,81.0,0.81,62.370000000000005
2015-10-24,79,81.0,0.81,63.99
2015-10-25,59,81.0,0.81,47.790000000000006
2015-10-26,89,81.0,0.81,72.09
2015-10-27,77,81.0,0.81,62.370000000000005
2015-10-28,83,81.0,0.81,67.23
2015-10-29,87,81.0,0.81,70.47
2015-10-30,74,81.0,0.81,59.940000000000005
2015-10-31,81,81.0,0.81,65.61
2015-11-01,63,86.0,0.86,54.18
2015-11-02,83,86.0,0.86,71.38
2015-11-03,82,86.0,0.86,70.52
2015-11-04,78,86.0,0.86,67.08
2015-11-05,78,86.0,0.86,67.08
2015-11-06,69,86.0,0.86,59.339999999999996
2015-11-07,60,86.0,0.86,51.6
2015-11-08,61,86.0,0.86,52.46
2015-11-09,67,86.0,0.86,57.62
2015-11-10,70,86.0,0.86,60.199999999999996
2015-11-11,50,86.0,0.86,43.0
2015-11-12,82,86.0,0.86,70.52
2015-11-13,67,86.0,0.86,57.62
2015-11-14,54,86.0,0.86,46.44
2015-11-15,66,86.0,0.86,56.76
2015-11-16,81,86.0,0.86,69.66
2015-11-17,100,86.0,0.86,86.0
2015-11-18,85,86.0,0.86,73.1
2015-11-19,80,86.0,0.86,68.8
2015-11-20,75,86.0,0.86,64.5
2015-11-21,72,86.0,0.86,61.92
2015-11-22,72,86.0,0.86,61.92
2015-11-23,94,86.0,0.86,80.84
2015-11-24,57,86.0,0.86,49.019999999999996
2015-11-25,45,86.0,0.86,38.7
2015-11-26,33,86.0,0.86,28.38
2015-11-27,35,86.0,0.86,30.099999999999998
2015-11-28,71,86.0,0.86,61.06
2015-11-29,65,86.0,0.86,55.9
2015-11-30,83,86.0,0.86,71.38
2015-12-01,81,68.0,0.68,55.080000000000005
2015-12-02,86,68.0,0.68,58.480000000000004
2015-12-03,96,68.0,0.68,65.28
2015-12-04,67,68.0,0.68,45.56
2015-12-05,61,68.0,0.68,41.480000000000004
2015-12-06,76,68.0,0.68,51.68000000000001
2015-12-07,81,68.0,0.68,55.080000000000005
2015-12-08,100,68.0,0.68,68.0
2015-12-09,80,68.0,0.68,54.400000000000006
2015-12-10,81,68.0,0.68,55.080000000000005
2015-12-11,61,68.0,0.68,41.480000000000004
2015-12-12,55,68.0,0.68,37.400000000000006
2015-12-13,48,68.0,0.68,32.64
2015-12-14,72,68.0,0.68,48.96
2015-12-15,77,68.0,0.68,52.36000000000001
2015-12-16,77,68.0,0.68,52.36000000000001
2015-12-17,67,68.0,0.68,45.56
2015-12-18,64,68.0,0.68,43.52
2015-12-19,44,68.0,0.68,29.92
2015-12-20,42,68.0,0.68,28.560000000000002
2015-12-21,48,68.0,0.68,32.64
2015-12-22,57,68.0,0.68,38.760000000000005
2015-12-23,35,68.0,0.68,23.8
2015-12-24,34,68.0,0.68,23.12
2015-12-25,26,68.0,0.68,17.68
2015-12-26,19,68.0,0.68,12.920000000000002
2015-12-27,29,68.0,0.68,19.720000000000002
2015-12-28,48,68.0,0.68,32.64
2015-12-29,58,68.0,0.68,39.440000000000005
2015-12-30,55,68.0,0.68,37.400000000000006
2015-12-31,47,68.0,0.68,31.96
2016-01-01,28,68.0,0.68,19.040000000000003
2016-01-02,33,68.0,0.68,22.44
2016-01-03,29,68.0,0.68,19.720000000000002
2016-01-04,55,68.0,0.68,37.400000000000006
2016-01-05,46,68.0,0.68,31.28
2016-01-06,47,68.0,0.68,31.96
2016-01-07,51,68.0,0.68,34.68
2016-01-08,46,68.0,0.68,31.28
2016-01-09,39,68.0,0.68,26.520000000000003
2016-01-10,38,68.0,0.68,25.840000000000003
2016-01-11,50,68.0,0.68,34.0
2016-01-12,50,68.0,0.68,34.0
2016-01-13,48,68.0,0.68,32.64
2016-01-14,51,68.0,0.68,34.68
2016-01-15,43,68.0,0.68,29.240000000000002
2016-01-16,41,68.0,0.68,27.880000000000003
2016-01-17,41,68.0,0.68,27.880000000000003
2016-01-18,45,68.0,0.68,30.6
2016-01-19,54,68.0,0.68,36.720000000000006
2016-01-20,68,68.0,0.68,46.24
2016-01-21,59,68.0,0.68,40.120000000000005
2016-01-22,56,68.0,0.68,38.080000000000005
2016-01-23,49,68.0,0.68,33.32
2016-01-24,51,68.0,0.68,34.68
2016-01-25,81,68.0,0.68,55.080000000000005
2016-01-26,96,68.0,0.68,65.28
2016-01-27,100,68.0,0.68,68.0
2016-01-28,78,68.0,0.68,53.040000000000006
2016-01-29,62,68.0,0.68,42.160000000000004
2016-01-30,54,68.0,0.68,36.720000000000006
2016-01-31,66,68.0,0.68,44.88
2016-02-01,100,82.0,0.82,82.0
2016-02-02,83,82.0,0.82,68.06
2016-02-03,76,82.0,0.82,62.31999999999999
2016-02-04,81,82.0,0.82,66.42
2016-02-05,75,82.0,0.82,61.49999999999999
2016-02-06,56,82.0,0.82,45.919999999999995
2016-02-07,49,82.0,0.82,40.18
2016-02-08,72,82.0,0.82,59.04
2016-02-09,80,82.0,0.82,65.6
2016-02-10,61,82.0,0.82,50.019999999999996
2016-02-11,66,82.0,0.82,54.12
2016-02-12,70,82.0,0.82,57.4
2016-02-13,60,82.0,0.82,49.199999999999996
2016-02-14,53,82.0,0.82,43.46
2016-02-15,69,82.0,0.82,56.58
2016-02-16,70,82.0,0.82,57.4
2016-02-17,67,82.0,0.82,54.94
2016-02-18,73,82.0,0.82,59.86
2016-02-19,64,82.0,0.82,52.48
2016-02-20,79,82.0,0.82,64.78
2016-02-21,74,82.0,0.82,60.68
2016-02-22,84,82.0,0.82,68.88
2016-02-23,77,82.0,0.82,63.13999999999999
2016-02-24,69,82.0,0.82,56.58
2016-02-25,76,82.0,0.82,62.31999999999999
2016-02-26,63,82.0,0.82,51.66
2016-02-27,50,82.0,0.82,41.0
2016-02-28,65,82.0,0.82,53.3
2016-02-29,86,82.0,0.82,70.52
2016-03-01,74,82.0,0.82,60.68
2016-03-02,66,82.0,0.82,54.12
2016-03-03,80,82.0,0.82,65.6
2016-03-04,62,82.0,0.82,50.839999999999996
2016-03-05,58,82.0,0.82,47.559999999999995
2016-03-06,49,82.0,0.82,40.18
2016-03-07,79,82.0,0.82,64.78
2016-03-08,80,82.0,0.82,65.6
2016-03-09,59,82.0,0.82,48.379999999999995
2016-03-10,61,82.0,0.82,50.019999999999996
2016-03-11,48,82.0,0.82,39.36
2016-03-12,35,82.0,0.82,28.7
2016-03-13,28,82.0,0.82,22.959999999999997
2016-03-14,53,82.0,0.82,43.46
2016-03-15,39,82.0,0.82,31.979999999999997
2016-03-16,37,82.0,0.82,30.34
2016-03-17,40,82.0,0.82,32.8
2016-03-18,46,82.0,0.82,37.72
2016-03-19,42,82.0,0.82,34.44
2016-03-20,45,82.0,0.82,36.9
2016-03-21,79,82.0,0.82,64.78
2016-03-22,76,82.0,0.82,62.31999999999999
2016-03-23,85,82.0,0.82,69.7
2016-03-24,100,82.0,0.82,82.0
2016-03-25,58,82.0,0.82,47.559999999999995
2016-03-26,44,82.0,0.82,36.08
2016-03-27,46,82.0,0.82,37.72
2016-03-28,87,82.0,0.82,71.33999999999999
2016-03-29,80,82.0,0.82,65.6
2016-03-30,73,82.0,0.82,59.86
2016-03-31,67,82.0,0.82,54.94
2016-04-01,76,83.0,0.83,63.08
2016-04-02,54,83.0,0.83,44.82
2016-04-03,62,83.0,0.83,51.46
2016-04-04,100,83.0,0.83,83.0
2016-04-05,82,83.0,0.83,68.06
2016-04-06,75,83.0,0.83,62.25
2016-04-07,86,83.0,0.83,71.38
2016-04-08,66,83.0,0.83,54.779999999999994
2016-04-09,72,83.0,0.83,59.76
2016-04-10,71,83.0,0.83,58.93
2016-04-11,88,83.0,0.83,73.03999999999999
2016-04-12,95,83.0,0.83,78.85
2016-04-13,82,83.0,0.83,68.06
2016-04-14,83,83.0,0.83,68.89
2016-04-15,76,83.0,0.83,63.08
2016-04-16,63,83.0,0.83,52.29
2016-04-17,53,83.0,0.83,43.989999999999995
2016-04-18,89,83.0,0.83,73.86999999999999
2016-04-19,95,83.0,0.83,78.85
2016-04-20,82,83.0,0.83,68.06
2016-04-21,68,83.0,0.83,56.44
2016-04-22,65,83.0,0.83,53.949999999999996
2016-04-23,46,83.0,0.83,38.18
2016-04-24,58,83.0,0.83,48.14
2016-04-25,76,83.0,0.83,63.08
2016-04-26,85,83.0,0.83,70.55
2016-04-27,84,83.0,0.83,69.72
2016-04-28,76,83.0,0.83,63.08
2016-04-29,77,83.0,0.83,63.91
2016-04-30,53,83.0,0.83,43.989999999999995
2016-05-01,66,66.0,0.66,43.56
2016-05-02,100,66.0,0.66,66.0
2016-05-03,88,66.0,0.66,58.080000000000005
2016-05-04,84,66.0,0.66,55.440000000000005
2016-05-05,86,66.0,0.66,56.760000000000005
2016-05-06,56,66.0,0.66,36.96
2016-05-07,56,66.0,0.66,36.96
2016-05-08,55,66.0,0.66,36.300000000000004
2016-05-09,78,66.0,0.66,51.480000000000004
2016-05-10,67,66.0,0.66,44.22
2016-05-11,63,66.0,0.66,41.580000000000005
2016-05-12,63,66.0,0.66,41.580000000000005
2016-05-13,66,66.0,0.66,43.56
2016-05-14,42,66.0,0.66,27.720000000000002
2016-05-15,47,66.0,0.66,31.020000000000003
2016-05-16,72,66.0,0.66,47.52
2016-05-17,69,66.0,0.66,45.54
2016-05-18,56,66.0,0.66,36.96
2016-05-19,54,66.0,0.66,35.64
2016-05-20,54,66.0,0.66,35.64
2016-05-21,56,66.0,0.66,36.96
2016-05-22,42,66.0,0.66,27.720000000000002
2016-05-23,63,66.0,0.66,41.580000000000005
2016-05-24,52,66.0,0.66,34.32
2016-05-25,49,66.0,0.66,32.34
2016-05-26,38,66.0,0.66,25.080000000000002
2016-05-27,42,66.0,0.66,27.720000000000002
2016-05-28,38,66.0,0.66,25.080000000000002
2016-05-29,30,66.0,0.66,19.8
2016-05-30,28,66.0,0.66,18.48
2016-05-31,42,66.0,0.66,27.720000000000002
2016-06-01,83,40.0,0.4,33.2
2016-06-02,73,40.0,0.4,29.200000000000003
2016-06-03,66,40.0,0.4,26.400000000000002
2016-06-04,40,40.0,0.4,16.0
2016-06-05,46,40.0,0.4,18.400000000000002
2016-06-06,100,40.0,0.4,40.0
2016-06-07,98,40.0,0.4,39.2
2016-06-08,96,40.0,0.4,38.400000000000006
2016-06-09,92,40.0,0.4,36.800000000000004
2016-06-10,66,40.0,0.4,26.400000000000002
2016-06-11,48,40.0,0.4,19.200000000000003
2016-06-12,65,40.0,0.4,26.0
2016-06-13,87,40.0,0.4,34.800000000000004
2016-06-14,86,40.0,0.4,34.4
2016-06-15,78,40.0,0.4,31.200000000000003
2016-06-16,78,40.0,0.4,31.200000000000003
